Well,Content, Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1)
C01,Sample X25,24316,23019,22806,22438,22152,22355,21985,22197,21888,22861,22636,21998,21987,22254,22228,21808,21708,22055,21779,21781,21777,21987,21969,22275,22065,22008,22008,22241,22129,22148,22232,22089,22146,22223,22218,21926,22361,21483,22290,22157,22413,22244,21779,22475,22350,22659,22171,23327,22802,22668,22846,22960,23848,23580,23283,23273,23852,24310,23764,23940,23919,23771,24101,24132,23980,24292,24336,24490,24486,24873,24792,24776,25080,25168,25325,25427,25907,26201,25824,25610,25582,25208,25920,25960,26228,25912,26074,26408,26183,26666,26189,26522,26627,26860,26662,26295,27050,26668,27349,27283,26857,27649,27431,27563,27324,27927,27778,27599,27812,27705,27944,27878,28284,27748,28504,27907,27996,28156,28717,28245,28493,28449,28260,28460,28615,28874,28670,28475,29172,28721,28924,29537,29193,29551,29331,29534,29420,29649,29931,29962,30204,30329,29964,30128,29872,30282,30349,30840,30019,30435,30527,30339,30282,30346,30539,31122,30579,30747,30930,30610,30501,30684,30725,31617,31664,31296,31304,31433,31410,31854,31697,31281,31840,31131,31516,31717,31472,31662,32004,31789,32258,32432,32061,32331,31697,32352,32443,32967,32839,32740,32251,32410,32539,33002,32861,32879,33094,32735,32927,33160,32974,33396,33957,33399,33298,33251,33110,33910,33465,34076,33913,33997,34022,33793,33812,34203,34118
C02,Sample X26,16958,16031,15060,14992,14668,14695,14714,14730,14400,14752,14557,14525,14832,14608,14830,14647,14418,14655,14447,14566,14662,14549,14542,14440,14659,14536,14540,14461,14523,14391,14526,14339,14532,14436,14469,14430,14330,14433,14396,14428,14588,14490,14313,14745,14520,14585,14572,14552,14491,14858,14798,14744,14913,14821,14921,15058,15203,15123,15261,15157,15169,15598,15553,15415,15648,15978,15742,15624,15887,15733,16392,16089,16060,16251,16312,16202,16378,16454,16708,16761,16838,16866,16954,16901,17256,17068,17144,17161,17264,17174,17481,17355,17521,17568,17615,18006,17573,17900,17818,17970,17757,17960,17974,18220,18289,18555,18067,18402,18241,18773,18266,18673,18728,18759,18766,18726,18934,18661,19053,19144,18985,19238,19371,19510,19344,19440,19609,19744,19593,19521,19793,19679,20020,19983,19868,20021,19999,20107,20267,20291,20466,20421,20423,20508,20509,20391,20448,20289,20894,20223,20862,20950,20590,20313,20647,20856,20729,20598,20764,20772,20830,20774,21038,20755,20821,20988,20944,20562,21201,21233,21071,20955,20958,20779,20888,20942,21553,21240,21114,21667,21102,21292,21008,21563,21479,21406,21571,21430,21295,21180,21526,21262,21282,21284,21461,21439,21296,21373,21210,21369,21611,21426,21433,21578,21322,21582,21330,21290,21329,21231,21597,21652,21523,21510,21419,21209,21629
C03,Sample X27,16624,15875,15459,14702,14799,14596,14502,14393,14433,14201,14093,14246,14346,14112,14142,14248,14068,14308,14148,14086,14079,14071,14231,14234,14000,13934,14008,14006,14156,14094,14015,13893,13950,14120,13818,14126,13836,13983,13755,14085,13789,13958,14054,13873,13883,14059,13705,13939,13740,13739,13642,13765,13780,13617,13912,13553,13645,13869,13999,13654,13859,13825,13771,13716,13611,13660,13773,13828,13808,13968,13839,14073,13976,13916,13730,13861,13971,13903,13796,13798,14100,13817,13602,13964,14013,14054,13955,14039,13853,14127,13917,14274,13983,14324,14202,14324,13966,14349,14369,14157,14246,14395,14288,14504,14186,14368,14275,14404,14101,14362,14403,14383,14358,14274,14542,14437,14446,14621,14408,14632,14531,14541,14517,14798,14704,14689,14726,14870,15002,14967,15101,15015,14916,15098,15212,15077,15287,15061,15277,15211,15263,15317,15408,15452,15455,15375,15455,15636,15749,15779,15462,15551,15493,15933,15838,15931,15865,16058,16005,15914,16117,16043,16319,16025,16345,16112,16458,16491,16239,16576,16301,16572,16647,16872,16511,16568,16542,16695,16600,16445,16655,16805,16695,16683,16820,16904,16931,17134,17323,17049,17195,17298,17347,17224,17415,17253,17647,17533,17489,17566,17649,17743,17818,17805,17947,17969,17754,17972,18107,17972,17824,18199,18118,18054,18338,18102,18089
C04,Sample X28,16135,15217,14797,14461,14249,14374,14226,14250,13908,14084,13988,14126,14074,13892,14133,14131,13994,14070,13738,13788,13806,14174,13946,13688,13864,14091,13881,13914,13671,14095,13784,13866,13978,13815,13782,13877,13656,13567,13804,13637,13781,13412,13616,13730,13624,13587,13624,13867,13810,13694,13764,13638,13648,13914,13830,13912,13986,13876,13998,14133,14227,14152,13973,14308,14269,14273,14409,14599,14866,14647,14652,15142,14888,14931,14848,15023,15145,15366,15427,15473,15392,15621,15875,15892,16132,15770,16113,16113,16299,16249,16341,16556,16291,16453,16575,16663,16540,17018,16565,16667,16713,16850,16989,16953,17115,17045,17314,17065,17165,17137,17161,17309,17091,17432,17436,17396,17616,17437,17246,17852,17726,17771,17709,17786,17895,17661,17931,17961,18045,17697,18143,18136,18370,18236,18401,18264,18447,18413,18584,18450,18852,18793,19023,19039,18945,19118,19358,19574,19102,19360,19277,19343,19360,19725,19519,19658,19853,19598,19779,19645,20189,19922,20169,20354,20168,20244,20133,20571,20147,20489,20601,20342,20419,20595,20612,20491,20651,20674,21199,21056,20676,20788,21064,21161,21274,21040,21265,21047,21227,21451,21221,21309,21351,21302,21205,21378,21695,21642,21672,21535,21627,21631,21948,21780,21704,21874,21849,21970,21743,21917,21777,21881,21836,22045,21976,22197,22137
C05,Sample X29,16298,15403,14876,14598,14409,14161,14428,14627,14199,14209,14072,14135,14085,14216,14060,14192,14178,14207,14087,14051,14265,14106,14171,14118,14087,14043,14398,14018,14251,14197,14051,14196,14325,14308,14268,14121,14538,14274,14674,14735,14943,14734,14740,15166,15307,15257,15158,15525,15867,15802,15994,16048,16142,16363,16515,16450,16658,17023,16938,17362,17363,17590,17887,17837,18025,18204,18387,18576,18909,18638,19096,19321,19220,19274,19534,19819,19635,19655,20291,20162,20364,20434,20302,20882,21101,20974,20845,21251,21327,21658,21524,21697,22058,22221,22234,22326,22173,22294,22261,22586,22658,22768,22873,23013,23197,23149,23225,23286,23397,23141,23433,23595,23531,23225,23358,24070,23887,23976,24114,24067,23973,24121,23580,23957,24026,24000,24220,24191,24386,24385,24214,24247,24426,24506,24491,24418,24305,24391,24719,24520,24658,24586,24817,24792,24836,24796,24852,24461,24831,24826,24598,24464,24830,24886,24934,24884,24669,24674,24573,24920,24789,24743,24621,24592,24240,24668,24768,24390,24650,24009,24623,24478,24841,24316,24582,24464,24434,24410,24277,24142,24350,24558,24323,24201,24319,24256,24404,23973,24444,23948,24111,24130,24085,24229,24293,24039,23906,24325,24014,24078,23948,23873,23685,23846,23651,23869,23944,23842,23995,23990,23910,23797,23736,23486,23712,23606,23404
C06,Sample X30,16063,15023,14475,14252,14053,14287,14042,14081,13889,14136,14033,13834,13797,13758,13846,13821,13744,13825,13582,13623,13553,13502,13495,13463,13434,13728,13636,13583,13713,13580,13697,13699,13560,13894,13760,13616,13726,13586,13649,13772,13599,13398,13839,13733,13590,13680,13965,14010,13905,13938,14080,13731,14029,14102,13961,13825,14244,14090,14019,14282,14147,13959,14115,14090,14066,14050,14106,14269,13929,13904,14190,14051,14152,14039,14037,13866,14375,14183,14119,14064,14112,14315,14234,14019,14169,14087,14186,13930,14186,14268,13991,14100,14203,14294,14232,14266,14154,14074,14146,14309,14204,14261,14153,14287,14113,14306,14304,14317,14264,14216,14249,14413,14311,14243,14360,13997,14137,13980,14061,14423,14341,14305,14256,14145,14237,14382,14339,14484,14320,14405,14357,14496,14454,14325,14587,14466,14385,14265,14512,14327,14457,14512,14371,14548,14730,14343,14624,14593,14423,14398,14369,14646,14434,14544,14710,14465,14410,14688,14556,14341,14548,14652,14535,14296,14498,14455,14369,14557,14491,14450,14369,14443,14550,14470,14223,14584,14516,14610,14531,14357,14679,14510,14748,14514,14679,14579,14352,14491,14594,14380,14492,14651,14534,14559,14435,14229,14464,14650,14441,14544,14491,14527,14626,14388,14488,14649,14647,14661,14489,14617,14566,14703,14612,14767,14458,14640,14393
C07,Sample X31,15583,14697,14340,13957,14086,13932,13678,13834,13840,14024,13737,14018,13864,13603,13763,13537,13723,13955,14155,13750,13847,13835,13954,14151,14180,14428,14529,14604,15057,15108,15378,15392,15623,15948,16247,16343,16660,16800,17344,17807,17935,18602,18452,18857,18971,19208,19650,19504,20000,20328,20759,20862,21095,21203,21729,22286,22368,22170,22540,23027,22936,23594,23356,23748,24216,24333,24384,24381,24808,24990,25219,25319,25343,25882,25930,26007,26131,26416,26580,26476,26591,27078,27072,27270,27462,27277,27249,27648,27778,27611,27937,28009,28046,28226,28761,28273,28968,28421,28472,28745,28743,28774,28868,28816,29232,29171,29270,29375,29515,29563,29104,29531,29604,29685,29626,29493,29577,30001,29652,29978,29954,29865,29946,29970,30067,29944,29885,29758,30008,30042,30158,30373,29984,29853,30559,30133,30378,30521,29856,30276,30366,30321,30081,30042,30265,30301,30382,30605,30522,30339,30440,30169,30336,30081,30346,30275,30069,29975,30290,29836,30546,30020,29913,29895,30110,29864,30065,29717,29508,29961,29769,29730,29368,29772,29807,29823,29755,29571,29508,29222,29969,29088,29367,29619,29788,29423,29247,28814,29358,29031,29015,28931,29007,28973,28897,28897,28909,28796,28735,28583,28726,28408,28531,28385,28235,28077,28149,28510,28498,28201,28107,27855,28093,28061,28085,28016,27797
C08,Sample X32,16375,15164,14547,14468,14390,14024,14166,14008,13975,14071,13834,14152,13817,13877,13610,14076,13834,13850,13724,13934,13780,13627,13812,13920,13706,13672,13657,13758,13635,13896,13776,13771,13431,13673,13929,13584,13869,13724,13847,13795,13986,14023,13872,13846,13872,13864,13990,13790,13843,14186,14200,14221,14088,14442,14397,14380,14798,14574,14623,14704,14903,14946,15116,15145,15078,15229,15523,15166,15712,15455,15715,15458,15535,15953,15882,15772,16084,15847,15967,16248,16517,16542,16431,16680,16741,16727,17005,16939,16884,16929,17115,17168,17405,17450,17515,17312,17747,17424,17638,17759,17870,17958,18023,18030,18291,18197,18268,18660,18540,18676,18743,18660,18858,19151,19455,19361,19124,19331,19565,19754,19902,19688,19969,19881,19773,19882,20060,20248,20304,20592,20302,20453,20772,20561,20763,21000,20538,21029,21174,20814,21388,21603,21428,21574,21300,21321,21448,21547,21714,21835,21806,21865,22001,22054,22451,21919,22234,21916,22243,22257,22161,22208,22155,22549,22472,22265,22397,22453,22383,22427,22429,22446,22324,22081,22404,22525,22521,22110,22574,22364,22445,22678,22659,22611,22497,22789,22415,22776,22746,22763,22284,22416,22668,22591,22699,22669,22479,22532,22308,22818,22601,22463,22240,22511,22456,21990,22656,22427,22506,22125,22288,22282,22641,22712,22144,22044,22165
C09,Sample X33,15559,14422,14148,13656,13692,13757,13792,13405,13819,13642,13635,13359,13658,13407,13584,13516,13306,13477,13339,13384,13350,13154,13195,13284,13078,13210,13308,13557,13388,12977,13194,13084,13157,13018,13215,13443,13166,13339,13451,13199,13726,13356,13564,13723,13788,13830,13845,13881,14032,13830,14031,14211,14188,14391,14432,14359,14634,14806,14774,14671,14925,15045,15098,15202,15233,15423,15346,15625,15673,15567,15780,15682,15754,16018,15911,16372,16161,16572,16541,16628,16567,16747,16794,16924,17015,17086,17200,17514,17292,17423,17824,17534,17803,17717,17948,18050,18311,18247,18324,18572,18630,18620,18812,18863,19163,18937,19116,19073,19250,19305,19568,19368,19679,19850,19850,19855,19870,20176,20288,20098,20310,20296,20372,20575,20451,20529,20744,21071,21303,21043,20915,21400,21406,21449,21711,21589,21554,21758,21884,21715,22356,22364,22035,22162,22428,22563,22367,22543,22333,22379,22456,22662,22451,22819,22879,23070,23372,22780,22742,22669,23143,22958,23064,23250,23133,23263,22972,23050,23288,23322,23388,23589,23065,23326,23043,23358,23671,23139,23228,23175,23218,23312,23179,23107,23448,23163,23382,23442,23261,23141,23125,23562,23148,22971,22847,23155,23146,23005,23327,23081,22943,22907,23136,23280,22864,22571,23412,23083,22939,22932,22544,22638,22650,22749,22468,22449,22623
C10,Sample X34,16220,15385,14714,14657,14051,14111,14421,13990,14080,14038,13862,13952,13884,13748,13954,13784,13797,13832,13858,13761,13577,13586,13728,13646,13722,13803,13973,13923,13851,13773,13896,13887,14089,13856,14125,14026,14240,14153,14257,14578,15032,14853,14725,15041,15416,15455,15507,15662,15944,16367,16411,16324,16607,16854,17404,17251,17355,17870,17960,18025,18274,18343,18311,18587,18628,19129,19035,19065,19360,19251,19216,19538,19817,19737,19945,19920,19885,20145,20210,20280,20527,20447,20665,20717,20791,20700,20878,20843,21027,21002,20781,21100,21457,21356,21353,21271,21513,21558,21626,21684,21768,21476,21585,21773,22090,21891,22206,22093,22105,22020,22273,22437,22321,22634,22784,22561,22507,22902,22750,23196,22662,23175,23117,23144,23141,23280,23335,23202,23545,23740,23695,23839,23763,23672,23913,24446,24326,24380,24368,24406,24331,24793,24751,24932,24773,24747,24944,24983,25146,25201,25150,25230,25477,25519,26026,25875,25797,25895,26202,26106,26090,26349,26247,26529,26257,26539,26342,26823,26652,26693,26488,26530,26659,26751,26978,26851,27001,26670,26936,26749,27014,27246,27391,27042,27237,27327,27179,27523,27292,27547,27497,27482,27549,27352,27466,27735,27585,28122,27826,27492,27749,28002,27688,27469,27704,27955,27898,28056,27902,27758,28009,27995,27849,27794,28127,28001,27609
C11,Sample X35,15892,14847,14617,14303,14332,14024,14475,14258,13996,14153,14260,14264,14125,13993,13916,14145,13984,14116,14075,14275,13946,14395,14221,14159,14198,14243,14194,14356,14564,14465,14453,14549,14684,14924,14942,14967,15056,15254,15259,15456,15405,15689,15950,15918,16060,16702,16790,17101,17011,17547,18121,17678,18071,18386,18506,18639,18828,19355,19468,19522,19692,19926,20393,20277,20948,20830,21178,21031,21735,21662,21925,21998,21852,22581,22714,22703,22756,23228,23313,23719,23703,24013,23833,23973,23988,24222,24205,24432,24592,24534,24757,24578,24700,24891,24902,25350,24947,24991,25028,25458,25375,24870,25167,25325,25445,25253,25458,25695,25435,25258,25546,25504,25245,25448,25682,25181,25495,25527,25273,25123,25414,25473,25790,25362,25460,25511,25502,25290,25595,25455,25534,25511,25466,25812,25387,25457,25371,25246,25549,25002,25006,25315,25579,25295,25414,25511,25077,24986,25133,25193,24996,25148,24869,25083,24941,24903,24814,24732,24822,24957,24935,24546,24563,24735,24572,24470,24584,24212,24400,24016,24304,24319,23853,24065,24078,24053,24167,24072,24212,23959,23973,23921,23855,23833,23574,23785,23647,23541,23715,23468,23142,23226,23495,23245,23177,23395,23335,23409,23244,23170,23028,22676,22969,22908,23011,22823,22862,22933,22720,22666,22814,22439,22808,22557,22393,22194,22503
C12,Sample X36,15935,14746,14444,14403,13870,14192,14175,14228,14120,14147,14171,14226,14328,14056,14096,14431,14071,14148,14471,14045,14091,14119,14001,14034,14092,14103,14398,14218,14303,14319,14467,14523,14365,14697,14555,14691,14592,14637,14728,14926,14926,15191,15196,15181,15074,15292,15379,15683,15517,15598,15897,15873,15844,15950,16158,16407,16671,16404,16556,16915,16918,17226,17236,17547,17591,17747,17797,18093,18045,18390,18346,18685,18706,18944,19240,19324,19236,19452,19763,19798,19760,19899,20053,20254,20267,20230,20529,20717,20775,21186,21227,21018,21405,21556,21529,21661,21887,21717,21818,22130,22111,22221,21955,22526,22875,22683,22972,22956,22621,22753,22992,23156,22877,23004,22783,23141,23296,23361,23067,23118,23257,23156,23179,23450,23324,23406,23436,23493,23488,23803,23582,23503,23686,23842,23728,23676,23569,23722,23671,24124,24040,24043,23702,23833,24162,23991,23567,23528,23843,23890,23883,23614,23551,23684,23765,23547,23710,23607,23339,23853,23627,23394,23664,23509,23281,23436,23407,23660,23156,23420,23311,23334,23311,23285,23457,23228,23321,23145,23171,23287,23056,23023,23127,23214,22843,22985,22861,22860,22903,22691,22414,22588,23172,22599,22665,22699,22621,22441,22228,22439,22511,22384,22257,22415,22269,22190,22290,22006,22249,22135,21831,21785,22130,21986,21851,21958,21824
D01,Sample X37,15835,15102,14941,14492,14527,14556,14341,13966,14353,14350,14666,14091,14418,14493,14487,14481,14384,14336,14602,14507,14393,14159,14154,14323,14288,14074,14418,13898,14044,14395,14193,14165,14191,14301,14338,14573,14394,14179,14403,14386,14370,14377,14364,14403,14624,14624,14341,14712,14649,14554,14712,14732,14883,14870,14959,14778,15017,14938,15071,15101,15227,15340,15255,15399,15187,15263,15455,15403,15307,15310,15451,15538,15771,15853,15567,15939,15723,15576,15820,15944,15851,15978,15874,15952,16010,16028,16086,15896,15932,15992,16383,16230,16045,16368,16357,16509,16317,16399,16567,16577,16461,16361,16654,16530,16758,16546,16679,16702,16702,16985,16716,16848,16544,16885,16796,16928,16815,16868,17000,17099,17003,16830,17043,16939,17298,17353,17191,16973,17244,17474,17474,17371,17427,17599,17603,17688,17678,17757,17743,17846,17403,17490,17635,17513,17810,17786,17681,17978,18021,17926,18161,17882,17870,18321,17997,18302,17997,17958,17884,17953,18143,17837,18176,18037,18126,17961,18361,18209,18288,18325,18305,18367,18084,18389,18307,18295,18236,18343,18364,18418,18572,18212,18520,18826,18617,18556,18410,18261,18577,18466,18552,18490,18423,18305,18640,18490,18632,18435,18623,18573,19027,18351,18543,18478,18580,18648,18557,18291,18584,18723,18552,18707,18409,18652,18304,18767,18680
D02,Sample X38,16337,15316,14898,14743,14375,14300,14499,14500,14366,14507,14243,13963,14039,14219,14045,14023,14330,14183,14045,14206,13807,14055,14167,14123,14033,13987,13999,14148,13910,14053,13940,13840,14024,13808,14052,14003,13735,13898,13783,13751,14054,14030,13917,13806,13648,13895,13851,13800,13930,13738,14001,13903,14051,13982,14154,13911,14099,14016,14095,13932,14088,14181,14004,14371,13934,14210,14355,14285,14250,14503,14428,14433,14526,14601,14720,14600,14855,14899,14731,14627,14811,14859,14877,14872,14787,14857,15017,14968,14953,15413,15128,14945,15331,15345,15185,15288,15633,15365,15471,15700,15599,15692,15603,16044,15703,15635,15754,16434,16071,16124,16055,16367,16243,16440,16339,16754,16607,16843,16678,17079,17010,17183,17217,17020,17030,17055,17457,17455,17427,17672,17711,17608,17892,18131,18042,18194,18129,18548,18261,18530,18661,18474,18726,19029,19152,19089,18903,19072,18889,19481,19353,19263,19499,19583,19525,19847,19745,20027,19872,19882,19788,20225,20209,20216,20423,20440,20315,20541,20613,21012,20743,21036,20558,20937,21024,20986,21156,21333,21435,21432,21474,21267,21424,21594,21751,21690,21780,21888,21741,22099,22304,22263,22192,22292,22341,22483,22296,22435,22737,22518,22653,22820,22794,23020,22680,22841,22928,22930,23290,23167,23087,23090,23142,23272,23306,23205,23643
D03,Sample X39,16213,15422,15148,14390,14361,14152,14181,14132,14029,14120,14205,13859,13938,13921,14004,14280,14155,14116,13991,14236,14209,14339,14368,14316,14538,14419,14328,14363,14663,14799,14961,14814,15250,15328,15154,15519,15881,15906,16126,16212,16693,17236,17167,17438,17994,17827,18495,18988,19039,19483,19493,20018,20171,20464,20925,21038,21388,21470,22035,22347,22685,22909,22940,23227,23426,23667,23853,24191,24449,24735,24952,25271,25041,25290,25718,25826,25769,25878,26372,26084,26511,26356,26573,26709,26710,26639,27259,26936,26650,27082,27129,26735,27350,27174,27306,27560,27083,27554,27060,27234,27464,27596,27371,27431,27044,27306,27282,27433,27106,27555,27160,27315,27267,27497,27511,27322,27281,27063,26881,26929,26961,27053,27090,26960,26776,26765,26928,26933,26654,26627,26763,26744,26865,26603,26568,26611,26319,26229,26663,26394,26264,26085,26124,26257,26205,26041,26009,26178,26048,25551,25794,25892,25707,25947,25462,25524,25420,25461,25250,25111,25200,24752,25304,25124,24551,24762,24822,24877,24625,24565,24920,24374,24414,24335,24499,24165,24089,24583,24083,24293,24071,24223,23720,24138,23618,24105,24014,23736,24030,23549,23326,23430,23446,23568,23362,23216,23097,23488,23118,22990,23059,23297,23025,22825,22812,22774,22822,22831,22570,22662,22541,22713,22475,22694,22340,22574,22461
