Well,Content, Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1)
C01,Sample X25,17476,17382,17159,16652,16478,16170,16337,15859,16212,16435,15804,15756,16004,16462,16214,16188,15911,15815,15613,16156,15864,15778,15982,15742,15778,15577,15862,15582,15864,15941,16209,15588,16300,15705,15444,15958,15926,15552,15459,15488,15370,15810,15723,16352,16124,15804,16092,16114,16104,16407,16711,16174,16059,16445,16549,16841,16571,16788,16949,16689,17033,17294,17116,17168,17308,17657,17366,17675,17498,17654,17779,17833,17894,17983,17968,18225,18199,18267,18487,18469,18528,18870,18636,18935,18947,19299,19435,19030,19337,19304,19484,19574,19830,19901,20178,20073,20175,20431,20488,20504,20523,20879,20643,21119,20806,20990,20961,21439,21233,21270,21482,21392,21436,21787,21934,21694,21962,22028,22104,22267,22193,22353,22236,22453,22536,22790,22662,22719,22580,22510,23074,22860,22688,22762,22973,22876,23105,22812,22906,23227,23312,23448,23488,23253,23560,23176,23581,23824,23554,23621,23808,23668,23842,23918,23654,23660,23582,23932,23928,23889,24184,23796,24092,23934,23851,24068,24123,24069,24146,24196,24293,24125,24151,24137,24098,24206,24205,24417,24303,24368,23956,24101,24027,24039,24044,24386,24214,24466,24288,24468,24464,24306,24449,24127,24366,24244,24241,24257,24238,24078,24562,24104,24232,24199,24012,24057,24546,24227,24319,24324,24409,24353,24481,24431,24195,24148,24209,24863,24195,24052,24200,24198,24548,24294,24517,24325
C02,Sample X26,17106,16580,16067,15492,15706,15437,15345,15128,15250,15034,15175,15258,15358,15163,15133,14924,14982,14972,15015,15148,14991,14935,14792,15077,14901,15171,14935,15151,14788,14990,14882,15213,15334,15027,15391,15238,14926,15402,15352,15489,15826,15353,15707,15960,16092,16295,16389,16287,16266,16550,16514,16533,16807,16639,16820,17299,17016,17584,17559,17854,18171,18116,18429,18860,18850,19058,19598,19494,19707,20110,20783,20666,20890,21137,21680,21852,22221,22630,22972,23261,23551,24061,24087,23996,24787,24890,24879,25719,25942,25993,26299,26662,26801,27057,27224,27411,27588,27822,28023,28086,28746,28543,28715,28898,29332,29251,29598,29703,29642,29785,29902,30143,30386,30127,30475,30941,30551,30789,31179,30803,30605,31011,30625,31204,31159,31465,31296,31487,31218,31529,31640,31532,31529,31284,31476,31220,31537,31453,31393,31221,30989,31207,31299,31249,31268,31260,31475,31589,31388,31093,31245,30912,31133,31185,31057,30763,31018,30759,30633,31081,30729,30900,30779,31075,30510,30752,30456,30339,30370,30577,30343,30505,30473,30109,30121,30088,30090,30108,30154,29775,29984,29579,29606,29733,29463,29448,29129,29282,29483,29198,28871,29355,28725,28988,29075,28570,28948,28313,28503,28669,28177,28601,28187,28320,28613,28071,28000,28043,28137,28016,28100,28159,27857,27789,28011,27804,27780,27834,27519,27279,27327,27079,27593,27104,27405,26919
C03,Sample X27,16652,16172,15840,15303,15110,15144,14816,14755,14917,14981,14966,14836,14623,14963,14816,14957,14944,14859,15078,14504,14815,14925,14657,14744,14743,14656,14736,14941,14687,14730,14744,14661,14565,14657,14561,14724,14689,14542,14527,14893,14738,14485,14684,14617,14638,14691,14805,14941,14885,14846,14818,15002,14995,15042,15229,15282,15152,15399,15615,15726,15570,15841,15901,16207,16379,16410,16329,16904,16809,16942,17219,17123,17414,17481,17799,17760,17971,17829,18109,18460,18345,18503,18873,19025,19164,19122,19309,19507,19606,19881,19903,20187,20097,20312,20584,20576,20785,20875,20808,20930,21215,21489,21359,21659,21788,21805,21912,21897,22089,22214,22228,22396,22551,22700,22703,22826,22994,23136,22961,23009,23130,23319,23455,23145,23511,23846,23846,23878,23792,23920,23731,23907,23780,24072,24079,24431,24266,24224,24069,24327,24492,24273,24444,24595,24340,24580,24675,24803,24720,24700,24598,24507,24801,24650,25017,24841,24890,24870,24960,24843,24932,25036,25059,24819,24957,25075,24655,24806,25169,24806,24893,24995,25025,24804,25152,24938,24894,24823,24828,24948,24931,24761,24840,25151,24692,25088,24943,25026,24710,24858,24739,24591,24787,24760,24804,24494,24679,24342,24704,24550,24757,24698,24410,24385,24696,24449,24331,24506,24536,24351,24407,24438,24210,24303,24328,24465,24649,24201,24325,24163,24303,24374,24104,24413,24322,24395
C04,Sample X28,16491,16275,16004,15630,15402,14780,15307,15260,15220,15433,15041,15248,15198,15036,14967,15151,15694,15729,15607,15114,14734,15358,14972,15756,15233,15382,15303,15360,15275,15409,15263,15055,15299,15329,15002,15928,15032,15810,15756,15412,15208,15220,14802,14926,15355,15398,15190,14671,14768,14990,15453,15446,15060,15284,15587,15805,15793,16203,16262,16704,16722,16990,16789,17038,17252,17168,17387,17692,17744,17817,17841,18039,18156,18318,18250,18687,18687,18902,19222,19067,19581,19575,19447,19515,20104,20207,20352,20545,20434,20874,20919,21064,21202,21229,21592,21540,21786,22104,22262,21995,22287,22442,22689,22802,22877,22993,23350,23085,23482,23410,23699,23610,23740,24146,23852,24025,24431,24296,24421,24619,24800,24843,24870,25236,25230,25460,25268,25500,25445,25488,25411,26053,26037,25970,26133,25926,26067,26482,26451,26524,26478,26667,26721,26861,26688,26581,26926,26930,26759,26882,27055,26943,26965,27071,27270,26926,27273,27281,27188,27369,27105,27014,27266,27169,27190,27695,27223,27500,27123,27621,27411,27547,27434,27278,27415,27192,26918,27341,27170,27426,27420,27433,27273,27245,27201,27356,27171,27507,27367,27214,27403,27015,27087,27139,26873,27096,27043,26931,26939,26872,26969,26710,27217,26787,26914,26957,26518,26417,26783,26839,26524,26807,26655,26568,26699,26612,26750,26795,26704,26671,26740,26696,26392,26729,26275,26176
C05,Sample X29,16833,16848,16224,15740,15627,15578,15204,15475,15264,15328,15243,15358,15081,15136,15247,15311,15289,15164,15175,14997,15452,15251,14930,15071,15435,14907,15148,14989,15050,14890,14901,14872,14877,15255,15395,15133,15333,15408,15445,15492,15831,15709,15600,16162,16091,15711,16657,16364,17006,16663,16482,16456,16836,16705,16778,17420,17482,17478,17660,17730,18212,18319,18304,18519,18804,18817,18860,19152,19244,19673,19833,19758,19714,19949,20051,20438,20460,20605,20647,20793,21121,21210,21355,21514,21571,21529,21877,21772,22300,22069,22442,22839,22956,22607,22676,22909,23165,23069,23387,23477,23514,23994,23895,24129,23833,24120,24270,24887,24598,24575,24744,24648,24774,24826,24979,24976,25042,25179,25641,25649,25539,25521,25521,25600,25924,25668,26199,26211,26196,26128,26214,26285,26203,26324,26282,26393,26384,26436,26596,26428,26624,26313,26736,26764,26666,26749,26664,26655,26844,26824,26835,26705,26589,26710,26755,26957,26830,27222,26988,26933,27122,27047,26922,26836,26893,26818,26934,26913,26508,26884,26628,26554,26730,27151,26301,26978,26948,26742,26685,26660,26995,26461,26556,26705,26771,26772,26550,26884,26726,26509,26585,26332,26329,26556,26360,26284,26340,26284,26065,26303,26579,26313,26273,26165,26193,26111,26514,26255,26220,26423,26157,26049,25917,26214,26069,25970,25991,25845,25773,25861,26064,25887,25854,25708,25682,25642
C06,Sample X30,17224,17016,15940,15907,15437,15333,15289,15162,15198,15096,15224,15101,15241,14898,15250,15176,15117,15229,15007,14865,15017,14846,14833,15173,14913,14827,14923,14815,14898,14749,14846,14769,14985,14874,14888,14865,14848,14626,14784,14756,14962,15123,14897,14760,14899,14968,15044,14965,15305,15126,15163,15113,15345,15349,15355,15345,15670,15802,15742,15836,15813,16020,16091,16293,16322,16501,16592,16716,16765,17033,17156,17287,17620,17879,17941,17909,17941,18432,18329,18241,18627,18765,19057,19084,19307,19483,19745,19956,20028,20146,20343,20259,20384,20775,20670,21063,21083,21153,21369,21530,21798,21685,21822,21661,21941,21879,22209,22310,22152,22359,22420,22748,22830,23198,23167,23301,23329,23188,23494,23467,23507,23443,23545,23913,23947,24057,24017,24158,24118,24090,24466,24651,24579,24431,24702,24546,24675,24710,24802,24614,24639,24975,24532,24621,24807,24829,24901,25107,24641,24787,25206,25249,25187,25083,25140,24958,24860,25352,24889,25067,25037,25160,24982,25068,25022,25009,25124,24772,25115,24886,25136,24736,24908,24741,24811,24751,25209,24783,25117,24998,25088,24938,24955,24589,24608,24875,24700,24661,24569,24796,24625,24985,24669,24523,24607,24524,24183,24472,24308,24051,24226,24312,24048,24333,24487,24214,24077,24162,24197,24530,24334,24111,24697,24070,24124,23850,24014,24203,24065,23799,23937,24205,23971,23901,23891,23659
C07,Sample X31,16778,16447,16024,15747,15362,15283,15248,15360,15193,15186,15092,15006,15067,15010,14871,14979,14851,14661,14862,14661,14858,14611,14951,14932,14952,15089,15209,15273,15157,15349,15195,15175,15358,15219,15394,15311,15306,15378,15404,15622,15940,15748,16005,15839,16084,16344,16557,16635,16793,17141,17242,17361,17731,18158,18205,18549,18751,18891,19302,19491,19707,20139,20458,20726,21174,21402,21733,22100,22305,22464,22853,22945,23402,23992,23708,24149,24643,24733,25064,25377,25330,25843,26002,26203,26377,26558,26640,26806,26539,26876,26883,27230,27450,27818,27759,27713,27733,27938,28125,28049,28207,28144,28667,28136,28227,28554,28686,28678,28766,28274,28853,28345,28533,28874,28607,28249,28477,28521,28782,28549,28552,28172,28638,28562,28340,28287,28207,28815,28401,28305,27919,28309,28038,28392,28099,28385,27922,28043,28399,27832,27956,27745,27326,27587,27578,27431,27130,27313,27551,27483,27072,27280,27458,27095,27152,26576,26924,26306,26526,26724,26580,26436,26394,26147,26306,26287,25966,26241,26085,26062,25991,25568,25746,25551,25795,25613,25391,25379,25403,25417,25393,25096,25333,25151,25297,25376,24689,24709,25038,24982,24756,24829,24713,24364,24490,24409,24590,24421,24162,24307,24096,24529,24249,24003,24155,23845,23870,23868,23623,24068,23656,23876,23869,23684,23669,23326,23753,23644,23504,23606,23133,23581,23542,23641,23274,23258
C08,Sample X32,17022,16809,16219,16103,15573,15653,15747,15451,15450,15017,15167,15155,15185,15099,15011,15336,15149,15347,15418,15146,14944,15074,14962,15187,15047,14987,15054,15122,15099,14756,15138,14983,14844,14983,14665,14913,14689,14819,14816,14955,15126,15208,14948,15231,15163,15074,14889,15187,15240,15221,15172,15131,15146,15332,15376,15457,15553,15534,15904,15818,15748,15797,15872,15914,15992,16199,16487,16358,16330,16444,16682,16680,17017,17001,16993,17240,16981,16923,17419,17181,17583,17386,17640,17880,17747,17977,18046,18047,18404,18435,18723,18810,18992,19224,19631,19721,19579,20086,20531,20406,20910,20825,21003,21154,21388,21815,21927,22208,22362,22483,22942,22974,23263,23549,23573,24052,24356,24312,24627,24725,24800,25028,25489,25689,25638,25882,26201,26313,26748,26858,27033,27031,26844,27514,27493,27645,27794,27950,28136,28236,28732,28801,28500,28830,28775,28965,29202,29400,29386,29311,29903,29606,29652,29817,29721,30082,30412,30390,30083,30352,30411,30360,30308,30800,30269,30604,30751,30829,31126,30739,31113,31179,31197,30670,31133,30975,31089,31247,31172,31187,31001,31369,31149,30884,31065,31293,31058,31211,30803,31373,30904,30460,30750,31019,30635,30721,30866,30573,30645,30844,30468,30580,30384,30501,30903,30229,30263,30520,30049,30169,30220,30335,30087,30155,30088,30041,30176,30163,29968,29694,29736,29793,29959,29629,29514,29802
C09,Sample X33,16196,15929,15737,15445,15077,15216,15050,14983,14850,14714,15118,14615,14890,14690,14952,15010,14953,15013,14779,14757,14848,14727,14811,14498,14693,14526,14444,14357,14299,14650,14752,14664,14379,14472,14657,14725,14501,14678,14667,14649,14648,14572,14596,14715,14611,14785,14946,14675,14904,14866,14756,14993,15031,15262,15168,15322,15087,15188,15080,15325,15803,15725,15863,15809,16027,16008,15920,16074,16270,16210,16066,16340,16353,16514,16657,16779,16827,16851,16810,16920,17195,17167,17170,17578,17696,17586,17778,17984,17678,18154,18217,18640,18617,18985,18952,19304,19164,19606,19916,20011,20381,20385,20625,20923,20974,21104,21708,21999,21675,21921,22336,22586,22472,22863,23178,23169,23240,23520,23720,24014,24145,24227,24761,24814,24978,24781,25279,25235,25517,25559,25859,26332,26209,26308,26597,26998,26984,27358,27450,27315,27460,27566,27862,27733,27677,27804,28040,28575,28546,28568,28535,28455,28949,28555,28856,28875,29269,29252,29385,29686,29363,29692,29405,29912,30103,30024,29776,30069,30070,30072,30085,30026,30143,30178,30033,30373,30062,30185,30398,30237,30244,30086,30229,29657,30311,30068,30356,30160,30315,30312,30112,29886,30254,29909,30006,29891,29902,29902,30018,29874,29868,29790,29943,29640,29684,29799,29463,29924,29850,29782,29895,29846,29526,29431,29616,29471,29340,29524,29685,29131,29476,29141,29379,29409,29376,29160
C10,Sample X34,17245,16731,16111,15695,15294,15332,15217,15166,15052,15184,14762,15045,14909,15204,15195,15210,14894,14899,15078,14931,14770,14833,14949,14626,14778,14640,14836,14727,14781,15125,14902,15080,14896,14861,15034,14977,14995,15214,15298,15437,15552,15459,15649,15682,15681,15620,16189,15835,16089,16302,16403,16341,16515,16568,16935,17106,17395,17372,17329,17974,17926,18196,18455,18501,18972,19001,19431,19710,19754,20198,19945,20463,20746,21284,21359,21547,22015,22231,22505,22742,22874,23209,23469,23446,23857,23977,23828,24280,24437,24322,24531,25034,25022,25031,25515,25304,25659,25615,26071,25859,26080,26420,26445,25978,26352,26552,26557,26911,26860,26686,26798,26467,26785,26738,26624,26740,26540,26968,26848,26594,26736,26849,26671,27024,26919,26752,26581,26632,26753,26406,26575,26774,26556,26533,26594,26471,26456,26373,26081,26332,26130,26202,25850,26046,25865,25579,25925,25605,25866,25894,25468,25463,25736,25342,25389,25294,24951,25192,25189,24618,25143,24832,24870,24733,24758,24529,24597,24452,24374,24497,24388,24547,23995,23990,23977,24022,24172,23861,23826,23998,23427,23813,23588,23593,23490,23176,23407,23283,23180,23245,22935,22923,23163,22878,22714,22968,22606,22659,22500,22827,22571,22615,22431,22511,22514,22721,22463,22261,22233,22346,22227,22296,22158,22187,21932,21978,21965,22008,21895,21935,21457,21950,21506,21699,21876,21520
C11,Sample X35,16842,16243,15768,15201,15321,14791,15070,14849,14855,15083,14759,14676,14942,15082,14805,14743,14802,14857,14707,14583,15108,14615,14745,14652,14532,14643,14807,14805,14825,14614,14428,14717,14863,14535,14956,15042,14762,14884,14827,15008,15181,15156,15240,15619,15742,16035,16062,16215,16683,16933,17330,17701,17940,18279,18776,19200,19193,19783,20227,20533,21089,21549,21452,21973,22602,22965,23137,23760,24220,24711,24987,25247,25713,25886,25921,26247,26357,26797,26923,27052,27304,27798,27896,28412,28041,28425,28431,28949,28799,28909,28754,28577,29154,29085,29421,29166,29597,29378,29539,29478,29504,29499,29577,29553,29381,29299,29344,29524,29378,29370,29539,29543,29292,29078,29147,29019,28827,29156,28741,28870,28401,28729,28572,28585,28802,28800,28686,28270,28216,28044,28245,27919,27726,28025,27971,27777,27625,27686,27629,27279,27096,27221,27154,27259,26986,26913,26799,26761,26939,26473,26448,26348,26384,26412,26125,25926,26222,25668,25923,25691,25665,25928,25699,25384,25707,25233,25190,25229,24833,24978,24937,24704,24914,25113,24739,24869,24614,24427,24181,24687,24176,24371,24166,24100,24074,24008,23884,23846,23577,23616,23850,23731,23442,23597,23504,23462,23175,23208,23645,23456,23173,23333,23236,23123,23142,23236,22894,22715,22669,23190,22774,22855,22835,22747,22968,22528,22574,22831,22624,22740,22733,22396,22455,22347,22356,22255
C12,Sample X36,16159,15313,14972,15056,14696,14745,14372,14535,14446,14442,14709,14593,14823,14493,14402,14292,14836,14730,15155,14882,14622,14511,14771,15345,14557,14280,14868,14960,14905,14580,14660,14895,15377,14840,14873,15081,14984,15251,14457,14384,14519,15187,14783,14764,15055,15206,15056,15336,15486,15392,15243,15559,15931,15695,15864,16069,16246,16261,16490,16664,16657,16813,16902,17027,17584,17429,17684,17930,18177,18553,18771,18876,19078,19611,19558,19840,20019,20517,20672,20708,21325,21206,21501,21799,21975,22079,22748,22677,23088,23011,23310,23674,23562,23759,23963,24102,24160,24126,24537,24663,25135,24831,24907,24948,25037,25191,25188,24887,25469,25447,25363,25494,25576,25550,25552,25507,25593,25679,25851,25504,25653,25663,25510,25255,25288,25645,25620,25239,25369,25525,25455,25471,25391,25282,25160,25652,25258,25122,24923,24944,25082,24800,25005,24976,24937,24602,24513,24824,24737,24487,24718,24978,24457,24324,24355,24375,24499,24472,24134,24398,24158,24051,24065,23794,23931,24275,23777,23747,23853,23974,24153,23963,23779,23698,23716,23518,23434,23456,23653,23289,23479,23275,23202,23298,23227,23311,23095,22924,22944,23019,22751,23004,22855,22563,22846,22699,22687,22804,22916,22491,22686,22444,22501,22541,22377,22473,22508,22342,22470,22711,22408,22179,22513,22287,22138,22495,22118,22237,21982,22161,22164,22045,22007,21996,21981,21925
D01,Sample X37,17094,16533,15917,15833,15405,15429,15422,15376,15335,15359,15450,15410,15128,15065,15169,14885,15115,15176,15216,15153,15282,15169,15155,14864,15043,15048,15110,14768,14931,14976,15121,14876,14909,14918,15078,14960,15091,15109,15041,15086,15134,15033,14925,15053,15060,15085,15061,15382,15236,15118,15254,15237,15433,15414,15537,15394,15559,15471,15246,15520,15447,15369,15484,15370,15694,15392,15334,15490,15573,15562,15288,15627,15541,15706,15663,15639,15884,15673,15585,15768,15587,15587,15708,15665,15599,15605,15702,15847,15451,15797,15784,15862,15758,15678,15708,15781,15486,15704,15749,15920,15804,16075,16001,15820,15630,15880,15982,15866,16008,15914,16077,16032,16286,16288,16108,16061,16164,16351,16408,16089,16186,16120,16342,16137,15981,16188,16231,16359,15985,16503,16359,16297,16280,16302,16410,16297,16286,16308,16532,16182,16198,16324,16374,16282,16144,16273,16288,16421,16467,16338,16391,16110,16432,16455,16421,16511,16501,16483,16291,16444,16332,16504,16617,16393,16689,16589,16239,16486,16477,16541,16535,16612,16449,16523,16799,16785,16378,16508,16456,16445,16372,16385,16532,16436,16588,16575,16511,16539,16524,16390,16667,16660,16346,16780,16666,16734,16537,16686,16482,16478,16669,16653,16592,16398,16485,16826,16582,16652,16754,16655,16835,16612,16567,16648,16871,16840,16624,16605,16557,16764,16504,16775,16644,16773,17117,16684
D02,Sample X38,16599,16177,15525,15391,15204,15173,14857,14941,14936,14705,14996,14721,14754,14644,14608,14800,14441,14701,15054,14431,14719,14540,14552,14632,14217,14602,14754,15221,14404,14534,14600,14994,14559,14402,14535,14557,14432,14819,14407,14498,14859,14579,14721,14643,14709,14749,14949,15318,14940,15008,15275,15355,15459,16146,15610,15814,15863,16155,16215,16417,16299,16442,16739,16694,16982,17042,17288,17157,17492,17575,17865,17756,17940,18076,18184,18591,18582,18752,18974,18921,19225,19020,19336,19386,19621,20000,19958,19982,20368,20282,20724,20829,20649,20877,21185,21066,21406,21443,21508,21669,21795,21803,22116,21967,22197,22362,22663,22820,22717,22785,22871,22879,23241,23159,23192,23526,23430,23960,23785,23758,24058,23899,24016,24001,24412,24302,24365,24696,24747,24727,24743,25214,24955,24846,25365,25217,25444,25244,25431,25564,25567,25305,25627,25644,25938,25606,25734,25661,25654,26042,25852,25992,26009,25613,26094,26126,26343,25892,26171,26383,26125,26272,26257,26544,26682,26156,26503,26227,26343,26534,26630,26481,26516,26615,26706,26427,26440,26765,26264,26527,26288,26201,26701,26479,26872,26679,26880,26419,26479,26419,26396,26220,26294,26843,26396,26462,26420,26416,26449,26370,26269,26405,26398,26511,26311,26175,26364,26358,26077,26261,26297,26431,26245,26404,26482,26022,26272,26032,26187,26510,26123,26126,26255,26056,25999,26031
D03,Sample X39,17124,16650,16121,15476,15516,15462,15299,15192,14957,14913,14931,14791,14868,14938,14686,14878,15183,14877,14955,14688,15045,14928,14966,14890,14888,14703,14984,14729,14711,14769,14596,14788,14760,14787,14790,14876,14819,14871,14867,15028,14860,14747,14927,14847,15077,15149,15148,15488,15769,15711,15897,15756,15921,16112,16239,16446,16664,16943,16714,17298,17527,17834,17852,18335,18517,18490,18768,18954,19115,19274,19983,19602,19915,20061,20504,20722,20483,21275,21016,21496,21406,21913,22116,22111,22229,22192,22702,22530,22782,23097,23060,23316,23445,22988,23504,23380,23799,23951,24087,24052,23863,24207,24024,24518,24107,24252,24387,24588,24450,24477,24466,24509,24626,24521,24959,24466,24546,24455,24605,24613,24531,24715,24490,24498,24614,24591,24550,24440,24604,24535,24569,24445,24503,24341,24365,24260,24391,24120,24230,24298,24175,24303,24411,24008,24187,23992,24236,24053,24062,23939,23931,23663,23900,24052,23889,23658,23483,23611,23398,23544,23642,23274,23482,23191,22977,22926,23007,23110,23284,22993,23093,22714,22899,22955,22831,22981,22606,22669,22884,22538,22763,22389,22440,22624,22461,22238,22046,22215,22075,22099,22136,22246,21952,22067,21998,21786,21904,21748,21903,21863,21659,21835,21633,21661,21715,21607,21696,21459,21620,21427,21467,21381,21359,21526,21208,21483,21305,21192,21136,21095,21095,21116,20978,21101,21138,21083
