well,f_signal,timepoint,well_row,well_col,experiment,cell_type,cell_number,plate,well_id,sample_id,strain_group
F12,20465,360,F,12,exp210327,Hela,40000,GPV1,exp210327_GPV1_F12,NE704,NEBRASKA
G01,19160,360,G,01,exp210327,Hela,40000,GPV1,exp210327_GPV1_G01,NE1671,NEBRASKA
G02,19019,360,G,02,exp210327,Hela,40000,GPV1,exp210327_GPV1_G02,NE581,NEBRASKA
G03,20954,360,G,03,exp210327,Hela,40000,GPV1,exp210327_GPV1_G03,NE1020,NEBRASKA
G04,21093,360,G,04,exp210327,Hela,40000,GPV1,exp210327_GPV1_G04,NE1462,NEBRASKA
G05,19614,360,G,05,exp210327,Hela,40000,GPV1,exp210327_GPV1_G05,NE66,NEBRASKA
G06,18541,360,G,06,exp210327,Hela,40000,GPV1,exp210327_GPV1_G06,NE186,NEBRASKA
G07,16396,360,G,07,exp210327,Hela,40000,GPV1,exp210327_GPV1_G07,NE1532,NEBRASKA
G08,17773,360,G,08,exp210327,Hela,40000,GPV1,exp210327_GPV1_G08,NE1140,NEBRASKA
G09,17057,360,G,09,exp210327,Hela,40000,GPV1,exp210327_GPV1_G09,NE188,NEBRASKA
G10,19087,360,G,10,exp210327,Hela,40000,GPV1,exp210327_GPV1_G10,NE1380,NEBRASKA
G11,18216,360,G,11,exp210327,Hela,40000,GPV1,exp210327_GPV1_G11,JE2,CONTROL
G12,20987,360,G,12,exp210327,Hela,40000,GPV1,exp210327_GPV1_G12,NE214,NEBRASKA
H01,20845,360,H,01,exp210327,Hela,40000,GPV1,exp210327_GPV1_H01,NE743,NEBRASKA
H02,20785,360,H,02,exp210327,Hela,40000,GPV1,exp210327_GPV1_H02,NE1462,NEBRASKA
H03,19834,360,H,03,exp210327,Hela,40000,GPV1,exp210327_GPV1_H03,NE1020,NEBRASKA
H04,19951,360,H,04,exp210327,Hela,40000,GPV1,exp210327_GPV1_H04,NE1166,NEBRASKA
H05,19650,360,H,05,exp210327,Hela,40000,GPV1,exp210327_GPV1_H05,NE1380,NEBRASKA
H06,19568,360,H,06,exp210327,Hela,40000,GPV1,exp210327_GPV1_H06,NE1183,NEBRASKA
H07,18836,360,H,07,exp210327,Hela,40000,GPV1,exp210327_GPV1_H07,NE1,NEBRASKA
H08,19100,360,H,08,exp210327,Hela,40000,GPV1,exp210327_GPV1_H08,NE1919,NEBRASKA
H09,19360,360,H,09,exp210327,Hela,40000,GPV1,exp210327_GPV1_H09,NE1,NEBRASKA
H10,28540,360,H,10,exp210327,Hela,40000,GPV1,exp210327_GPV1_H10,Complete lysis,CONTROL
H11,29853,360,H,11,exp210327,Hela,40000,GPV1,exp210327_GPV1_H11,Complete lysis,CONTROL
H12,30751,360,H,12,exp210327,Hela,40000,GPV1,exp210327_GPV1_H12,Complete lysis,CONTROL
A01,21443,365,A,01,exp210327,Hela,40000,GPV1,exp210327_GPV1_A01,NE46,NEBRASKA
A02,20791,365,A,02,exp210327,Hela,40000,GPV1,exp210327_GPV1_A02,NE1561,NEBRASKA
A03,19601,365,A,03,exp210327,Hela,40000,GPV1,exp210327_GPV1_A03,JE2,CONTROL
A04,19357,365,A,04,exp210327,Hela,40000,GPV1,exp210327_GPV1_A04,NE1553,NEBRASKA
A05,20349,365,A,05,exp210327,Hela,40000,GPV1,exp210327_GPV1_A05,NE743,NEBRASKA
A06,20158,365,A,06,exp210327,Hela,40000,GPV1,exp210327_GPV1_A06,NE172,NEBRASKA
A07,20105,365,A,07,exp210327,Hela,40000,GPV1,exp210327_GPV1_A07,NE1166,NEBRASKA
A08,19589,365,A,08,exp210327,Hela,40000,GPV1,exp210327_GPV1_A08,NE704,NEBRASKA
A09,18742,365,A,09,exp210327,Hela,40000,GPV1,exp210327_GPV1_A09,NE362,NEBRASKA
A10,18025,365,A,10,exp210327,Hela,40000,GPV1,exp210327_GPV1_A10,NE188,NEBRASKA
A11,19861,365,A,11,exp210327,Hela,40000,GPV1,exp210327_GPV1_A11,NE1183,NEBRASKA
A12,20087,365,A,12,exp210327,Hela,40000,GPV1,exp210327_GPV1_A12,NE1919,NEBRASKA
B01,20200,365,B,01,exp210327,Hela,40000,GPV1,exp210327_GPV1_B01,NE573,NEBRASKA
B02,22373,365,B,02,exp210327,Hela,40000,GPV1,exp210327_GPV1_B02,NE1020,NEBRASKA
B03,19001,365,B,03,exp210327,Hela,40000,GPV1,exp210327_GPV1_B03,NE573,NEBRASKA
B04,19198,365,B,04,exp210327,Hela,40000,GPV1,exp210327_GPV1_B04,NE1561,NEBRASKA
B05,17832,365,B,05,exp210327,Hela,40000,GPV1,exp210327_GPV1_B05,NE581,NEBRASKA
B06,16698,365,B,06,exp210327,Hela,40000,GPV1,exp210327_GPV1_B06,NE873,NEBRASKA
B07,19495,365,B,07,exp210327,Hela,40000,GPV1,exp210327_GPV1_B07,NE172,NEBRASKA
B08,16441,365,B,08,exp210327,Hela,40000,GPV1,exp210327_GPV1_B08,NE1532,NEBRASKA
B09,19762,365,B,09,exp210327,Hela,40000,GPV1,exp210327_GPV1_B09,NE1553,NEBRASKA
B10,17828,365,B,10,exp210327,Hela,40000,GPV1,exp210327_GPV1_B10,NE472,NEBRASKA
B11,18598,365,B,11,exp210327,Hela,40000,GPV1,exp210327_GPV1_B11,NE1671,NEBRASKA
B12,19758,365,B,12,exp210327,Hela,40000,GPV1,exp210327_GPV1_B12,NE1561,NEBRASKA
C01,19474,365,C,01,exp210327,Hela,40000,GPV1,exp210327_GPV1_C01,NE1183,NEBRASKA
C02,19605,365,C,02,exp210327,Hela,40000,GPV1,exp210327_GPV1_C02,NE1462,NEBRASKA
C03,20210,365,C,03,exp210327,Hela,40000,GPV1,exp210327_GPV1_C03,NE46,NEBRASKA
C04,19368,365,C,04,exp210327,Hela,40000,GPV1,exp210327_GPV1_C04,NE573,NEBRASKA
C05,19008,365,C,05,exp210327,Hela,40000,GPV1,exp210327_GPV1_C05,NE1671,NEBRASKA
C06,19748,365,C,06,exp210327,Hela,40000,GPV1,exp210327_GPV1_C06,NE440,NEBRASKA
C07,19292,365,C,07,exp210327,Hela,40000,GPV1,exp210327_GPV1_C07,NE1380,NEBRASKA
C08,18881,365,C,08,exp210327,Hela,40000,GPV1,exp210327_GPV1_C08,NE214,NEBRASKA
C09,20204,365,C,09,exp210327,Hela,40000,GPV1,exp210327_GPV1_C09,NE214,NEBRASKA
C10,18515,365,C,10,exp210327,Hela,40000,GPV1,exp210327_GPV1_C10,NE1,NEBRASKA
C11,19006,365,C,11,exp210327,Hela,40000,GPV1,exp210327_GPV1_C11,NE362,NEBRASKA
C12,16929,365,C,12,exp210327,Hela,40000,GPV1,exp210327_GPV1_C12,Non infected,CONTROL
D01,20968,365,D,01,exp210327,Hela,40000,GPV1,exp210327_GPV1_D01,NE704,NEBRASKA
D02,20045,365,D,02,exp210327,Hela,40000,GPV1,exp210327_GPV1_D02,NE472,NEBRASKA
D03,19184,365,D,03,exp210327,Hela,40000,GPV1,exp210327_GPV1_D03,NE362,NEBRASKA
D04,18409,365,D,04,exp210327,Hela,40000,GPV1,exp210327_GPV1_D04,NE119,NEBRASKA
D05,15838,365,D,05,exp210327,Hela,40000,GPV1,exp210327_GPV1_D05,NE1532,NEBRASKA
D06,16140,365,D,06,exp210327,Hela,40000,GPV1,exp210327_GPV1_D06,NE873,NEBRASKA
D07,18729,365,D,07,exp210327,Hela,40000,GPV1,exp210327_GPV1_D07,JE2,CONTROL
D08,20286,365,D,08,exp210327,Hela,40000,GPV1,exp210327_GPV1_D08,NE172,NEBRASKA
D09,19573,365,D,09,exp210327,Hela,40000,GPV1,exp210327_GPV1_D09,NE117,NEBRASKA
D10,17785,365,D,10,exp210327,Hela,40000,GPV1,exp210327_GPV1_D10,NE119,NEBRASKA
D11,18487,365,D,11,exp210327,Hela,40000,GPV1,exp210327_GPV1_D11,NE1919,NEBRASKA
D12,19186,365,D,12,exp210327,Hela,40000,GPV1,exp210327_GPV1_D12,NE472,NEBRASKA
E01,16311,365,E,01,exp210327,Hela,40000,GPV1,exp210327_GPV1_E01,Non infected,CONTROL
E02,20092,365,E,02,exp210327,Hela,40000,GPV1,exp210327_GPV1_E02,NE440,NEBRASKA
E03,18438,365,E,03,exp210327,Hela,40000,GPV1,exp210327_GPV1_E03,NE369,NEBRASKA
E04,18710,365,E,04,exp210327,Hela,40000,GPV1,exp210327_GPV1_E04,NE119,NEBRASKA
E05,15853,365,E,05,exp210327,Hela,40000,GPV1,exp210327_GPV1_E05,NE873,NEBRASKA
E06,19204,365,E,06,exp210327,Hela,40000,GPV1,exp210327_GPV1_E06,NE440,NEBRASKA
E07,19508,365,E,07,exp210327,Hela,40000,GPV1,exp210327_GPV1_E07,NE743,NEBRASKA
E08,18680,365,E,08,exp210327,Hela,40000,GPV1,exp210327_GPV1_E08,NE1140,NEBRASKA
E09,17728,365,E,09,exp210327,Hela,40000,GPV1,exp210327_GPV1_E09,NE117,NEBRASKA
E10,18304,365,E,10,exp210327,Hela,40000,GPV1,exp210327_GPV1_E10,NE1553,NEBRASKA
E11,18882,365,E,11,exp210327,Hela,40000,GPV1,exp210327_GPV1_E11,NE1166,NEBRASKA
E12,19989,365,E,12,exp210327,Hela,40000,GPV1,exp210327_GPV1_E12,NE369,NEBRASKA
F01,17872,365,F,01,exp210327,Hela,40000,GPV1,exp210327_GPV1_F01,NE581,NEBRASKA
F02,18755,365,F,02,exp210327,Hela,40000,GPV1,exp210327_GPV1_F02,NE369,NEBRASKA
F03,18476,365,F,03,exp210327,Hela,40000,GPV1,exp210327_GPV1_F03,NE186,NEBRASKA
F04,18498,365,F,04,exp210327,Hela,40000,GPV1,exp210327_GPV1_F04,NE46,NEBRASKA
F05,19079,365,F,05,exp210327,Hela,40000,GPV1,exp210327_GPV1_F05,NE66,NEBRASKA
F06,19128,365,F,06,exp210327,Hela,40000,GPV1,exp210327_GPV1_F06,NE66,NEBRASKA
F07,18178,365,F,07,exp210327,Hela,40000,GPV1,exp210327_GPV1_F07,NE186,NEBRASKA
F08,18105,365,F,08,exp210327,Hela,40000,GPV1,exp210327_GPV1_F08,NE1140,NEBRASKA
F09,21201,365,F,09,exp210327,Hela,40000,GPV1,exp210327_GPV1_F09,NE117,NEBRASKA
F10,17385,365,F,10,exp210327,Hela,40000,GPV1,exp210327_GPV1_F10,NE188,NEBRASKA
F11,16037,365,F,11,exp210327,Hela,40000,GPV1,exp210327_GPV1_F11,Non infected,CONTROL
F12,20277,365,F,12,exp210327,Hela,40000,GPV1,exp210327_GPV1_F12,NE704,NEBRASKA
G01,18881,365,G,01,exp210327,Hela,40000,GPV1,exp210327_GPV1_G01,NE1671,NEBRASKA
G02,19586,365,G,02,exp210327,Hela,40000,GPV1,exp210327_GPV1_G02,NE581,NEBRASKA
G03,20768,365,G,03,exp210327,Hela,40000,GPV1,exp210327_GPV1_G03,NE1020,NEBRASKA
G04,21273,365,G,04,exp210327,Hela,40000,GPV1,exp210327_GPV1_G04,NE1462,NEBRASKA
G05,19571,365,G,05,exp210327,Hela,40000,GPV1,exp210327_GPV1_G05,NE66,NEBRASKA
G06,18810,365,G,06,exp210327,Hela,40000,GPV1,exp210327_GPV1_G06,NE186,NEBRASKA
G07,16193,365,G,07,exp210327,Hela,40000,GPV1,exp210327_GPV1_G07,NE1532,NEBRASKA
G08,18130,365,G,08,exp210327,Hela,40000,GPV1,exp210327_GPV1_G08,NE1140,NEBRASKA
G09,17367,365,G,09,exp210327,Hela,40000,GPV1,exp210327_GPV1_G09,NE188,NEBRASKA
G10,18808,365,G,10,exp210327,Hela,40000,GPV1,exp210327_GPV1_G10,NE1380,NEBRASKA
G11,18278,365,G,11,exp210327,Hela,40000,GPV1,exp210327_GPV1_G11,JE2,CONTROL
G12,21113,365,G,12,exp210327,Hela,40000,GPV1,exp210327_GPV1_G12,NE214,NEBRASKA
H01,20818,365,H,01,exp210327,Hela,40000,GPV1,exp210327_GPV1_H01,NE743,NEBRASKA
H02,20850,365,H,02,exp210327,Hela,40000,GPV1,exp210327_GPV1_H02,NE1462,NEBRASKA
H03,20173,365,H,03,exp210327,Hela,40000,GPV1,exp210327_GPV1_H03,NE1020,NEBRASKA
H04,19873,365,H,04,exp210327,Hela,40000,GPV1,exp210327_GPV1_H04,NE1166,NEBRASKA
H05,19614,365,H,05,exp210327,Hela,40000,GPV1,exp210327_GPV1_H05,NE1380,NEBRASKA
H06,19500,365,H,06,exp210327,Hela,40000,GPV1,exp210327_GPV1_H06,NE1183,NEBRASKA
H07,18831,365,H,07,exp210327,Hela,40000,GPV1,exp210327_GPV1_H07,NE1,NEBRASKA
H08,19190,365,H,08,exp210327,Hela,40000,GPV1,exp210327_GPV1_H08,NE1919,NEBRASKA
H09,19216,365,H,09,exp210327,Hela,40000,GPV1,exp210327_GPV1_H09,NE1,NEBRASKA
H10,27987,365,H,10,exp210327,Hela,40000,GPV1,exp210327_GPV1_H10,Complete lysis,CONTROL
H11,29863,365,H,11,exp210327,Hela,40000,GPV1,exp210327_GPV1_H11,Complete lysis,CONTROL
H12,31028,365,H,12,exp210327,Hela,40000,GPV1,exp210327_GPV1_H12,Complete lysis,CONTROL
A01,21393,370,A,01,exp210327,Hela,40000,GPV1,exp210327_GPV1_A01,NE46,NEBRASKA
A02,21150,370,A,02,exp210327,Hela,40000,GPV1,exp210327_GPV1_A02,NE1561,NEBRASKA
A03,19990,370,A,03,exp210327,Hela,40000,GPV1,exp210327_GPV1_A03,JE2,CONTROL
A04,19462,370,A,04,exp210327,Hela,40000,GPV1,exp210327_GPV1_A04,NE1553,NEBRASKA
A05,20431,370,A,05,exp210327,Hela,40000,GPV1,exp210327_GPV1_A05,NE743,NEBRASKA
A06,19877,370,A,06,exp210327,Hela,40000,GPV1,exp210327_GPV1_A06,NE172,NEBRASKA
A07,19849,370,A,07,exp210327,Hela,40000,GPV1,exp210327_GPV1_A07,NE1166,NEBRASKA
A08,19804,370,A,08,exp210327,Hela,40000,GPV1,exp210327_GPV1_A08,NE704,NEBRASKA
A09,18934,370,A,09,exp210327,Hela,40000,GPV1,exp210327_GPV1_A09,NE362,NEBRASKA
A10,18014,370,A,10,exp210327,Hela,40000,GPV1,exp210327_GPV1_A10,NE188,NEBRASKA
A11,19773,370,A,11,exp210327,Hela,40000,GPV1,exp210327_GPV1_A11,NE1183,NEBRASKA
A12,20178,370,A,12,exp210327,Hela,40000,GPV1,exp210327_GPV1_A12,NE1919,NEBRASKA
B01,20634,370,B,01,exp210327,Hela,40000,GPV1,exp210327_GPV1_B01,NE573,NEBRASKA
B02,22555,370,B,02,exp210327,Hela,40000,GPV1,exp210327_GPV1_B02,NE1020,NEBRASKA
B03,19078,370,B,03,exp210327,Hela,40000,GPV1,exp210327_GPV1_B03,NE573,NEBRASKA
B04,19338,370,B,04,exp210327,Hela,40000,GPV1,exp210327_GPV1_B04,NE1561,NEBRASKA
B05,17782,370,B,05,exp210327,Hela,40000,GPV1,exp210327_GPV1_B05,NE581,NEBRASKA
B06,16867,370,B,06,exp210327,Hela,40000,GPV1,exp210327_GPV1_B06,NE873,NEBRASKA
B07,19825,370,B,07,exp210327,Hela,40000,GPV1,exp210327_GPV1_B07,NE172,NEBRASKA
B08,16362,370,B,08,exp210327,Hela,40000,GPV1,exp210327_GPV1_B08,NE1532,NEBRASKA
B09,19805,370,B,09,exp210327,Hela,40000,GPV1,exp210327_GPV1_B09,NE1553,NEBRASKA
B10,17987,370,B,10,exp210327,Hela,40000,GPV1,exp210327_GPV1_B10,NE472,NEBRASKA
B11,18819,370,B,11,exp210327,Hela,40000,GPV1,exp210327_GPV1_B11,NE1671,NEBRASKA
B12,19932,370,B,12,exp210327,Hela,40000,GPV1,exp210327_GPV1_B12,NE1561,NEBRASKA
C01,19703,370,C,01,exp210327,Hela,40000,GPV1,exp210327_GPV1_C01,NE1183,NEBRASKA
C02,19859,370,C,02,exp210327,Hela,40000,GPV1,exp210327_GPV1_C02,NE1462,NEBRASKA
C03,20132,370,C,03,exp210327,Hela,40000,GPV1,exp210327_GPV1_C03,NE46,NEBRASKA
C04,19548,370,C,04,exp210327,Hela,40000,GPV1,exp210327_GPV1_C04,NE573,NEBRASKA
C05,19127,370,C,05,exp210327,Hela,40000,GPV1,exp210327_GPV1_C05,NE1671,NEBRASKA
C06,19769,370,C,06,exp210327,Hela,40000,GPV1,exp210327_GPV1_C06,NE440,NEBRASKA
C07,19447,370,C,07,exp210327,Hela,40000,GPV1,exp210327_GPV1_C07,NE1380,NEBRASKA
C08,18867,370,C,08,exp210327,Hela,40000,GPV1,exp210327_GPV1_C08,NE214,NEBRASKA
C09,20403,370,C,09,exp210327,Hela,40000,GPV1,exp210327_GPV1_C09,NE214,NEBRASKA
C10,18679,370,C,10,exp210327,Hela,40000,GPV1,exp210327_GPV1_C10,NE1,NEBRASKA
C11,19017,370,C,11,exp210327,Hela,40000,GPV1,exp210327_GPV1_C11,NE362,NEBRASKA
C12,16764,370,C,12,exp210327,Hela,40000,GPV1,exp210327_GPV1_C12,Non infected,CONTROL
D01,20988,370,D,01,exp210327,Hela,40000,GPV1,exp210327_GPV1_D01,NE704,NEBRASKA
D02,19766,370,D,02,exp210327,Hela,40000,GPV1,exp210327_GPV1_D02,NE472,NEBRASKA
D03,19368,370,D,03,exp210327,Hela,40000,GPV1,exp210327_GPV1_D03,NE362,NEBRASKA
D04,18528,370,D,04,exp210327,Hela,40000,GPV1,exp210327_GPV1_D04,NE119,NEBRASKA
D05,16105,370,D,05,exp210327,Hela,40000,GPV1,exp210327_GPV1_D05,NE1532,NEBRASKA
D06,16021,370,D,06,exp210327,Hela,40000,GPV1,exp210327_GPV1_D06,NE873,NEBRASKA
D07,18766,370,D,07,exp210327,Hela,40000,GPV1,exp210327_GPV1_D07,JE2,CONTROL
D08,20259,370,D,08,exp210327,Hela,40000,GPV1,exp210327_GPV1_D08,NE172,NEBRASKA
D09,19896,370,D,09,exp210327,Hela,40000,GPV1,exp210327_GPV1_D09,NE117,NEBRASKA
D10,17696,370,D,10,exp210327,Hela,40000,GPV1,exp210327_GPV1_D10,NE119,NEBRASKA
D11,18629,370,D,11,exp210327,Hela,40000,GPV1,exp210327_GPV1_D11,NE1919,NEBRASKA
D12,19319,370,D,12,exp210327,Hela,40000,GPV1,exp210327_GPV1_D12,NE472,NEBRASKA
E01,16363,370,E,01,exp210327,Hela,40000,GPV1,exp210327_GPV1_E01,Non infected,CONTROL
E02,20458,370,E,02,exp210327,Hela,40000,GPV1,exp210327_GPV1_E02,NE440,NEBRASKA
E03,18290,370,E,03,exp210327,Hela,40000,GPV1,exp210327_GPV1_E03,NE369,NEBRASKA
E04,18854,370,E,04,exp210327,Hela,40000,GPV1,exp210327_GPV1_E04,NE119,NEBRASKA
E05,15876,370,E,05,exp210327,Hela,40000,GPV1,exp210327_GPV1_E05,NE873,NEBRASKA
E06,19590,370,E,06,exp210327,Hela,40000,GPV1,exp210327_GPV1_E06,NE440,NEBRASKA
E07,19726,370,E,07,exp210327,Hela,40000,GPV1,exp210327_GPV1_E07,NE743,NEBRASKA
E08,18800,370,E,08,exp210327,Hela,40000,GPV1,exp210327_GPV1_E08,NE1140,NEBRASKA
E09,17583,370,E,09,exp210327,Hela,40000,GPV1,exp210327_GPV1_E09,NE117,NEBRASKA
E10,18602,370,E,10,exp210327,Hela,40000,GPV1,exp210327_GPV1_E10,NE1553,NEBRASKA
E11,18753,370,E,11,exp210327,Hela,40000,GPV1,exp210327_GPV1_E11,NE1166,NEBRASKA
E12,19941,370,E,12,exp210327,Hela,40000,GPV1,exp210327_GPV1_E12,NE369,NEBRASKA
F01,18099,370,F,01,exp210327,Hela,40000,GPV1,exp210327_GPV1_F01,NE581,NEBRASKA
F02,18995,370,F,02,exp210327,Hela,40000,GPV1,exp210327_GPV1_F02,NE369,NEBRASKA
F03,18507,370,F,03,exp210327,Hela,40000,GPV1,exp210327_GPV1_F03,NE186,NEBRASKA
F04,18691,370,F,04,exp210327,Hela,40000,GPV1,exp210327_GPV1_F04,NE46,NEBRASKA
F05,19319,370,F,05,exp210327,Hela,40000,GPV1,exp210327_GPV1_F05,NE66,NEBRASKA
F06,19117,370,F,06,exp210327,Hela,40000,GPV1,exp210327_GPV1_F06,NE66,NEBRASKA
F07,18396,370,F,07,exp210327,Hela,40000,GPV1,exp210327_GPV1_F07,NE186,NEBRASKA
F08,18121,370,F,08,exp210327,Hela,40000,GPV1,exp210327_GPV1_F08,NE1140,NEBRASKA
F09,20867,370,F,09,exp210327,Hela,40000,GPV1,exp210327_GPV1_F09,NE117,NEBRASKA
F10,17371,370,F,10,exp210327,Hela,40000,GPV1,exp210327_GPV1_F10,NE188,NEBRASKA
F11,16035,370,F,11,exp210327,Hela,40000,GPV1,exp210327_GPV1_F11,Non infected,CONTROL
F12,20303,370,F,12,exp210327,Hela,40000,GPV1,exp210327_GPV1_F12,NE704,NEBRASKA
G01,18975,370,G,01,exp210327,Hela,40000,GPV1,exp210327_GPV1_G01,NE1671,NEBRASKA
G02,19746,370,G,02,exp210327,Hela,40000,GPV1,exp210327_GPV1_G02,NE581,NEBRASKA
G03,21042,370,G,03,exp210327,Hela,40000,GPV1,exp210327_GPV1_G03,NE1020,NEBRASKA
G04,21096,370,G,04,exp210327,Hela,40000,GPV1,exp210327_GPV1_G04,NE1462,NEBRASKA
G05,19775,370,G,05,exp210327,Hela,40000,GPV1,exp210327_GPV1_G05,NE66,NEBRASKA
G06,18522,370,G,06,exp210327,Hela,40000,GPV1,exp210327_GPV1_G06,NE186,NEBRASKA
G07,16496,370,G,07,exp210327,Hela,40000,GPV1,exp210327_GPV1_G07,NE1532,NEBRASKA
G08,17658,370,G,08,exp210327,Hela,40000,GPV1,exp210327_GPV1_G08,NE1140,NEBRASKA
G09,17273,370,G,09,exp210327,Hela,40000,GPV1,exp210327_GPV1_G09,NE188,NEBRASKA
G10,18940,370,G,10,exp210327,Hela,40000,GPV1,exp210327_GPV1_G10,NE1380,NEBRASKA
G11,18481,370,G,11,exp210327,Hela,40000,GPV1,exp210327_GPV1_G11,JE2,CONTROL
G12,21107,370,G,12,exp210327,Hela,40000,GPV1,exp210327_GPV1_G12,NE214,NEBRASKA
H01,20682,370,H,01,exp210327,Hela,40000,GPV1,exp210327_GPV1_H01,NE743,NEBRASKA
H02,21163,370,H,02,exp210327,Hela,40000,GPV1,exp210327_GPV1_H02,NE1462,NEBRASKA
H03,20102,370,H,03,exp210327,Hela,40000,GPV1,exp210327_GPV1_H03,NE1020,NEBRASKA
H04,20050,370,H,04,exp210327,Hela,40000,GPV1,exp210327_GPV1_H04,NE1166,NEBRASKA
H05,19590,370,H,05,exp210327,Hela,40000,GPV1,exp210327_GPV1_H05,NE1380,NEBRASKA
H06,19367,370,H,06,exp210327,Hela,40000,GPV1,exp210327_GPV1_H06,NE1183,NEBRASKA
H07,18984,370,H,07,exp210327,Hela,40000,GPV1,exp210327_GPV1_H07,NE1,NEBRASKA
H08,19004,370,H,08,exp210327,Hela,40000,GPV1,exp210327_GPV1_H08,NE1919,NEBRASKA
H09,19299,370,H,09,exp210327,Hela,40000,GPV1,exp210327_GPV1_H09,NE1,NEBRASKA
H10,28058,370,H,10,exp210327,Hela,40000,GPV1,exp210327_GPV1_H10,Complete lysis,CONTROL
H11,29693,370,H,11,exp210327,Hela,40000,GPV1,exp210327_GPV1_H11,Complete lysis,CONTROL
H12,30923,370,H,12,exp210327,Hela,40000,GPV1,exp210327_GPV1_H12,Complete lysis,CONTROL
A01,21476,375,A,01,exp210327,Hela,40000,GPV1,exp210327_GPV1_A01,NE46,NEBRASKA
A02,21405,375,A,02,exp210327,Hela,40000,GPV1,exp210327_GPV1_A02,NE1561,NEBRASKA
A03,19716,375,A,03,exp210327,Hela,40000,GPV1,exp210327_GPV1_A03,JE2,CONTROL
A04,19590,375,A,04,exp210327,Hela,40000,GPV1,exp210327_GPV1_A04,NE1553,NEBRASKA
A05,20239,375,A,05,exp210327,Hela,40000,GPV1,exp210327_GPV1_A05,NE743,NEBRASKA
A06,20131,375,A,06,exp210327,Hela,40000,GPV1,exp210327_GPV1_A06,NE172,NEBRASKA
A07,20117,375,A,07,exp210327,Hela,40000,GPV1,exp210327_GPV1_A07,NE1166,NEBRASKA
A08,19672,375,A,08,exp210327,Hela,40000,GPV1,exp210327_GPV1_A08,NE704,NEBRASKA
A09,18700,375,A,09,exp210327,Hela,40000,GPV1,exp210327_GPV1_A09,NE362,NEBRASKA
A10,17974,375,A,10,exp210327,Hela,40000,GPV1,exp210327_GPV1_A10,NE188,NEBRASKA
A11,19770,375,A,11,exp210327,Hela,40000,GPV1,exp210327_GPV1_A11,NE1183,NEBRASKA
A12,20424,375,A,12,exp210327,Hela,40000,GPV1,exp210327_GPV1_A12,NE1919,NEBRASKA
B01,20574,375,B,01,exp210327,Hela,40000,GPV1,exp210327_GPV1_B01,NE573,NEBRASKA
B02,22334,375,B,02,exp210327,Hela,40000,GPV1,exp210327_GPV1_B02,NE1020,NEBRASKA
B03,19460,375,B,03,exp210327,Hela,40000,GPV1,exp210327_GPV1_B03,NE573,NEBRASKA
B04,19437,375,B,04,exp210327,Hela,40000,GPV1,exp210327_GPV1_B04,NE1561,NEBRASKA
B05,18531,375,B,05,exp210327,Hela,40000,GPV1,exp210327_GPV1_B05,NE581,NEBRASKA
B06,17076,375,B,06,exp210327,Hela,40000,GPV1,exp210327_GPV1_B06,NE873,NEBRASKA
B07,19764,375,B,07,exp210327,Hela,40000,GPV1,exp210327_GPV1_B07,NE172,NEBRASKA
B08,16506,375,B,08,exp210327,Hela,40000,GPV1,exp210327_GPV1_B08,NE1532,NEBRASKA
B09,20093,375,B,09,exp210327,Hela,40000,GPV1,exp210327_GPV1_B09,NE1553,NEBRASKA
B10,18203,375,B,10,exp210327,Hela,40000,GPV1,exp210327_GPV1_B10,NE472,NEBRASKA
B11,18973,375,B,11,exp210327,Hela,40000,GPV1,exp210327_GPV1_B11,NE1671,NEBRASKA
B12,20016,375,B,12,exp210327,Hela,40000,GPV1,exp210327_GPV1_B12,NE1561,NEBRASKA
C01,19747,375,C,01,exp210327,Hela,40000,GPV1,exp210327_GPV1_C01,NE1183,NEBRASKA
C02,19915,375,C,02,exp210327,Hela,40000,GPV1,exp210327_GPV1_C02,NE1462,NEBRASKA
C03,20398,375,C,03,exp210327,Hela,40000,GPV1,exp210327_GPV1_C03,NE46,NEBRASKA
C04,19672,375,C,04,exp210327,Hela,40000,GPV1,exp210327_GPV1_C04,NE573,NEBRASKA
C05,19213,375,C,05,exp210327,Hela,40000,GPV1,exp210327_GPV1_C05,NE1671,NEBRASKA
C06,19699,375,C,06,exp210327,Hela,40000,GPV1,exp210327_GPV1_C06,NE440,NEBRASKA
C07,19296,375,C,07,exp210327,Hela,40000,GPV1,exp210327_GPV1_C07,NE1380,NEBRASKA
C08,19240,375,C,08,exp210327,Hela,40000,GPV1,exp210327_GPV1_C08,NE214,NEBRASKA
C09,20656,375,C,09,exp210327,Hela,40000,GPV1,exp210327_GPV1_C09,NE214,NEBRASKA
C10,18860,375,C,10,exp210327,Hela,40000,GPV1,exp210327_GPV1_C10,NE1,NEBRASKA
C11,19140,375,C,11,exp210327,Hela,40000,GPV1,exp210327_GPV1_C11,NE362,NEBRASKA
C12,17123,375,C,12,exp210327,Hela,40000,GPV1,exp210327_GPV1_C12,Non infected,CONTROL
D01,21174,375,D,01,exp210327,Hela,40000,GPV1,exp210327_GPV1_D01,NE704,NEBRASKA
D02,20364,375,D,02,exp210327,Hela,40000,GPV1,exp210327_GPV1_D02,NE472,NEBRASKA
D03,19176,375,D,03,exp210327,Hela,40000,GPV1,exp210327_GPV1_D03,NE362,NEBRASKA
