well,f_signal,timepoint,well_row,well_col,experiment,cell_type,cell_number,plate,well_id,sample_id,strain_group
F06,26882,260,F,06,exp210326,Hela,40000,GPV1,exp210326_GPV1_F06,NE66,NEBRASKA
F07,17623,260,F,07,exp210326,Hela,40000,GPV1,exp210326_GPV1_F07,NE186,NEBRASKA
F08,18409,260,F,08,exp210326,Hela,40000,GPV1,exp210326_GPV1_F08,NE1140,NEBRASKA
F09,18875,260,F,09,exp210326,Hela,40000,GPV1,exp210326_GPV1_F09,NE117,NEBRASKA
F10,16129,260,F,10,exp210326,Hela,40000,GPV1,exp210326_GPV1_F10,NE188,NEBRASKA
F11,13206,260,F,11,exp210326,Hela,40000,GPV1,exp210326_GPV1_F11,Non infected,CONTROL
F12,17955,260,F,12,exp210326,Hela,40000,GPV1,exp210326_GPV1_F12,NE704,NEBRASKA
G01,17039,260,G,01,exp210326,Hela,40000,GPV1,exp210326_GPV1_G01,NE1671,NEBRASKA
G02,15554,260,G,02,exp210326,Hela,40000,GPV1,exp210326_GPV1_G02,NE581,NEBRASKA
G03,22210,260,G,03,exp210326,Hela,40000,GPV1,exp210326_GPV1_G03,NE1020,NEBRASKA
G04,17844,260,G,04,exp210326,Hela,40000,GPV1,exp210326_GPV1_G04,NE1462,NEBRASKA
G05,21652,260,G,05,exp210326,Hela,40000,GPV1,exp210326_GPV1_G05,NE66,NEBRASKA
G06,18166,260,G,06,exp210326,Hela,40000,GPV1,exp210326_GPV1_G06,NE186,NEBRASKA
G07,14134,260,G,07,exp210326,Hela,40000,GPV1,exp210326_GPV1_G07,NE1532,NEBRASKA
G08,18302,260,G,08,exp210326,Hela,40000,GPV1,exp210326_GPV1_G08,NE1140,NEBRASKA
G09,19211,260,G,09,exp210326,Hela,40000,GPV1,exp210326_GPV1_G09,NE188,NEBRASKA
G10,17726,260,G,10,exp210326,Hela,40000,GPV1,exp210326_GPV1_G10,NE1380,NEBRASKA
G11,27423,260,G,11,exp210326,Hela,40000,GPV1,exp210326_GPV1_G11,JE2,CONTROL
G12,17210,260,G,12,exp210326,Hela,40000,GPV1,exp210326_GPV1_G12,NE214,NEBRASKA
H01,17378,260,H,01,exp210326,Hela,40000,GPV1,exp210326_GPV1_H01,NE743,NEBRASKA
H02,19670,260,H,02,exp210326,Hela,40000,GPV1,exp210326_GPV1_H02,NE1462,NEBRASKA
H03,20961,260,H,03,exp210326,Hela,40000,GPV1,exp210326_GPV1_H03,NE1020,NEBRASKA
H04,17694,260,H,04,exp210326,Hela,40000,GPV1,exp210326_GPV1_H04,NE1166,NEBRASKA
H05,18180,260,H,05,exp210326,Hela,40000,GPV1,exp210326_GPV1_H05,NE1380,NEBRASKA
H06,25442,260,H,06,exp210326,Hela,40000,GPV1,exp210326_GPV1_H06,NE1183,NEBRASKA
H07,16692,260,H,07,exp210326,Hela,40000,GPV1,exp210326_GPV1_H07,NE1,NEBRASKA
H08,18672,260,H,08,exp210326,Hela,40000,GPV1,exp210326_GPV1_H08,NE1919,NEBRASKA
H09,18360,260,H,09,exp210326,Hela,40000,GPV1,exp210326_GPV1_H09,NE1,NEBRASKA
H10,37654,260,H,10,exp210326,Hela,40000,GPV1,exp210326_GPV1_H10,Complete lysis,CONTROL
H11,36374,260,H,11,exp210326,Hela,40000,GPV1,exp210326_GPV1_H11,Complete lysis,CONTROL
H12,34362,260,H,12,exp210326,Hela,40000,GPV1,exp210326_GPV1_H12,Complete lysis,CONTROL
A01,20299,265,A,01,exp210326,Hela,40000,GPV1,exp210326_GPV1_A01,NE46,NEBRASKA
A02,19724,265,A,02,exp210326,Hela,40000,GPV1,exp210326_GPV1_A02,NE1561,NEBRASKA
A03,22911,265,A,03,exp210326,Hela,40000,GPV1,exp210326_GPV1_A03,JE2,CONTROL
A04,20744,265,A,04,exp210326,Hela,40000,GPV1,exp210326_GPV1_A04,NE1553,NEBRASKA
A05,21051,265,A,05,exp210326,Hela,40000,GPV1,exp210326_GPV1_A05,NE743,NEBRASKA
A06,25029,265,A,06,exp210326,Hela,40000,GPV1,exp210326_GPV1_A06,NE172,NEBRASKA
A07,20446,265,A,07,exp210326,Hela,40000,GPV1,exp210326_GPV1_A07,NE1166,NEBRASKA
A08,19674,265,A,08,exp210326,Hela,40000,GPV1,exp210326_GPV1_A08,NE704,NEBRASKA
A09,18255,265,A,09,exp210326,Hela,40000,GPV1,exp210326_GPV1_A09,NE362,NEBRASKA
A10,17826,265,A,10,exp210326,Hela,40000,GPV1,exp210326_GPV1_A10,NE188,NEBRASKA
A11,19330,265,A,11,exp210326,Hela,40000,GPV1,exp210326_GPV1_A11,NE1183,NEBRASKA
A12,19883,265,A,12,exp210326,Hela,40000,GPV1,exp210326_GPV1_A12,NE1919,NEBRASKA
B01,18746,265,B,01,exp210326,Hela,40000,GPV1,exp210326_GPV1_B01,NE573,NEBRASKA
B02,24936,265,B,02,exp210326,Hela,40000,GPV1,exp210326_GPV1_B02,NE1020,NEBRASKA
B03,28125,265,B,03,exp210326,Hela,40000,GPV1,exp210326_GPV1_B03,NE573,NEBRASKA
B04,20068,265,B,04,exp210326,Hela,40000,GPV1,exp210326_GPV1_B04,NE1561,NEBRASKA
B05,16389,265,B,05,exp210326,Hela,40000,GPV1,exp210326_GPV1_B05,NE581,NEBRASKA
B06,14997,265,B,06,exp210326,Hela,40000,GPV1,exp210326_GPV1_B06,NE873,NEBRASKA
B07,21261,265,B,07,exp210326,Hela,40000,GPV1,exp210326_GPV1_B07,NE172,NEBRASKA
B08,14387,265,B,08,exp210326,Hela,40000,GPV1,exp210326_GPV1_B08,NE1532,NEBRASKA
B09,21741,265,B,09,exp210326,Hela,40000,GPV1,exp210326_GPV1_B09,NE1553,NEBRASKA
B10,21151,265,B,10,exp210326,Hela,40000,GPV1,exp210326_GPV1_B10,NE472,NEBRASKA
B11,21382,265,B,11,exp210326,Hela,40000,GPV1,exp210326_GPV1_B11,NE1671,NEBRASKA
B12,18682,265,B,12,exp210326,Hela,40000,GPV1,exp210326_GPV1_B12,NE1561,NEBRASKA
C01,19577,265,C,01,exp210326,Hela,40000,GPV1,exp210326_GPV1_C01,NE1183,NEBRASKA
C02,21061,265,C,02,exp210326,Hela,40000,GPV1,exp210326_GPV1_C02,NE1462,NEBRASKA
C03,21778,265,C,03,exp210326,Hela,40000,GPV1,exp210326_GPV1_C03,NE46,NEBRASKA
C04,20867,265,C,04,exp210326,Hela,40000,GPV1,exp210326_GPV1_C04,NE573,NEBRASKA
C05,23061,265,C,05,exp210326,Hela,40000,GPV1,exp210326_GPV1_C05,NE1671,NEBRASKA
C06,23326,265,C,06,exp210326,Hela,40000,GPV1,exp210326_GPV1_C06,NE440,NEBRASKA
C07,19906,265,C,07,exp210326,Hela,40000,GPV1,exp210326_GPV1_C07,NE1380,NEBRASKA
C08,21477,265,C,08,exp210326,Hela,40000,GPV1,exp210326_GPV1_C08,NE214,NEBRASKA
C09,20513,265,C,09,exp210326,Hela,40000,GPV1,exp210326_GPV1_C09,NE214,NEBRASKA
C10,21379,265,C,10,exp210326,Hela,40000,GPV1,exp210326_GPV1_C10,NE1,NEBRASKA
C11,25487,265,C,11,exp210326,Hela,40000,GPV1,exp210326_GPV1_C11,NE362,NEBRASKA
C12,13089,265,C,12,exp210326,Hela,40000,GPV1,exp210326_GPV1_C12,Non infected,CONTROL
D01,18466,265,D,01,exp210326,Hela,40000,GPV1,exp210326_GPV1_D01,NE704,NEBRASKA
D02,19962,265,D,02,exp210326,Hela,40000,GPV1,exp210326_GPV1_D02,NE472,NEBRASKA
D03,24781,265,D,03,exp210326,Hela,40000,GPV1,exp210326_GPV1_D03,NE362,NEBRASKA
D04,19088,265,D,04,exp210326,Hela,40000,GPV1,exp210326_GPV1_D04,NE119,NEBRASKA
D05,14591,265,D,05,exp210326,Hela,40000,GPV1,exp210326_GPV1_D05,NE1532,NEBRASKA
D06,13873,265,D,06,exp210326,Hela,40000,GPV1,exp210326_GPV1_D06,NE873,NEBRASKA
D07,19592,265,D,07,exp210326,Hela,40000,GPV1,exp210326_GPV1_D07,JE2,CONTROL
D08,21134,265,D,08,exp210326,Hela,40000,GPV1,exp210326_GPV1_D08,NE172,NEBRASKA
D09,20236,265,D,09,exp210326,Hela,40000,GPV1,exp210326_GPV1_D09,NE117,NEBRASKA
D10,17762,265,D,10,exp210326,Hela,40000,GPV1,exp210326_GPV1_D10,NE119,NEBRASKA
D11,24293,265,D,11,exp210326,Hela,40000,GPV1,exp210326_GPV1_D11,NE1919,NEBRASKA
D12,20700,265,D,12,exp210326,Hela,40000,GPV1,exp210326_GPV1_D12,NE472,NEBRASKA
E01,14075,265,E,01,exp210326,Hela,40000,GPV1,exp210326_GPV1_E01,Non infected,CONTROL
E02,25554,265,E,02,exp210326,Hela,40000,GPV1,exp210326_GPV1_E02,NE440,NEBRASKA
E03,24835,265,E,03,exp210326,Hela,40000,GPV1,exp210326_GPV1_E03,NE369,NEBRASKA
E04,18903,265,E,04,exp210326,Hela,40000,GPV1,exp210326_GPV1_E04,NE119,NEBRASKA
E05,15101,265,E,05,exp210326,Hela,40000,GPV1,exp210326_GPV1_E05,NE873,NEBRASKA
E06,23425,265,E,06,exp210326,Hela,40000,GPV1,exp210326_GPV1_E06,NE440,NEBRASKA
E07,19510,265,E,07,exp210326,Hela,40000,GPV1,exp210326_GPV1_E07,NE743,NEBRASKA
E08,21835,265,E,08,exp210326,Hela,40000,GPV1,exp210326_GPV1_E08,NE1140,NEBRASKA
E09,19240,265,E,09,exp210326,Hela,40000,GPV1,exp210326_GPV1_E09,NE117,NEBRASKA
E10,19570,265,E,10,exp210326,Hela,40000,GPV1,exp210326_GPV1_E10,NE1553,NEBRASKA
E11,27708,265,E,11,exp210326,Hela,40000,GPV1,exp210326_GPV1_E11,NE1166,NEBRASKA
E12,22915,265,E,12,exp210326,Hela,40000,GPV1,exp210326_GPV1_E12,NE369,NEBRASKA
F01,15816,265,F,01,exp210326,Hela,40000,GPV1,exp210326_GPV1_F01,NE581,NEBRASKA
F02,20830,265,F,02,exp210326,Hela,40000,GPV1,exp210326_GPV1_F02,NE369,NEBRASKA
F03,21000,265,F,03,exp210326,Hela,40000,GPV1,exp210326_GPV1_F03,NE186,NEBRASKA
F04,19596,265,F,04,exp210326,Hela,40000,GPV1,exp210326_GPV1_F04,NE46,NEBRASKA
F05,24600,265,F,05,exp210326,Hela,40000,GPV1,exp210326_GPV1_F05,NE66,NEBRASKA
F06,27260,265,F,06,exp210326,Hela,40000,GPV1,exp210326_GPV1_F06,NE66,NEBRASKA
F07,17907,265,F,07,exp210326,Hela,40000,GPV1,exp210326_GPV1_F07,NE186,NEBRASKA
F08,18650,265,F,08,exp210326,Hela,40000,GPV1,exp210326_GPV1_F08,NE1140,NEBRASKA
F09,19449,265,F,09,exp210326,Hela,40000,GPV1,exp210326_GPV1_F09,NE117,NEBRASKA
F10,16503,265,F,10,exp210326,Hela,40000,GPV1,exp210326_GPV1_F10,NE188,NEBRASKA
F11,13317,265,F,11,exp210326,Hela,40000,GPV1,exp210326_GPV1_F11,Non infected,CONTROL
F12,17776,265,F,12,exp210326,Hela,40000,GPV1,exp210326_GPV1_F12,NE704,NEBRASKA
G01,17173,265,G,01,exp210326,Hela,40000,GPV1,exp210326_GPV1_G01,NE1671,NEBRASKA
G02,15814,265,G,02,exp210326,Hela,40000,GPV1,exp210326_GPV1_G02,NE581,NEBRASKA
G03,22870,265,G,03,exp210326,Hela,40000,GPV1,exp210326_GPV1_G03,NE1020,NEBRASKA
G04,18170,265,G,04,exp210326,Hela,40000,GPV1,exp210326_GPV1_G04,NE1462,NEBRASKA
G05,21937,265,G,05,exp210326,Hela,40000,GPV1,exp210326_GPV1_G05,NE66,NEBRASKA
G06,18695,265,G,06,exp210326,Hela,40000,GPV1,exp210326_GPV1_G06,NE186,NEBRASKA
G07,14221,265,G,07,exp210326,Hela,40000,GPV1,exp210326_GPV1_G07,NE1532,NEBRASKA
G08,18583,265,G,08,exp210326,Hela,40000,GPV1,exp210326_GPV1_G08,NE1140,NEBRASKA
G09,19165,265,G,09,exp210326,Hela,40000,GPV1,exp210326_GPV1_G09,NE188,NEBRASKA
G10,17799,265,G,10,exp210326,Hela,40000,GPV1,exp210326_GPV1_G10,NE1380,NEBRASKA
G11,27740,265,G,11,exp210326,Hela,40000,GPV1,exp210326_GPV1_G11,JE2,CONTROL
G12,17405,265,G,12,exp210326,Hela,40000,GPV1,exp210326_GPV1_G12,NE214,NEBRASKA
H01,17372,265,H,01,exp210326,Hela,40000,GPV1,exp210326_GPV1_H01,NE743,NEBRASKA
H02,20083,265,H,02,exp210326,Hela,40000,GPV1,exp210326_GPV1_H02,NE1462,NEBRASKA
H03,21076,265,H,03,exp210326,Hela,40000,GPV1,exp210326_GPV1_H03,NE1020,NEBRASKA
H04,17879,265,H,04,exp210326,Hela,40000,GPV1,exp210326_GPV1_H04,NE1166,NEBRASKA
H05,18468,265,H,05,exp210326,Hela,40000,GPV1,exp210326_GPV1_H05,NE1380,NEBRASKA
H06,25068,265,H,06,exp210326,Hela,40000,GPV1,exp210326_GPV1_H06,NE1183,NEBRASKA
H07,16853,265,H,07,exp210326,Hela,40000,GPV1,exp210326_GPV1_H07,NE1,NEBRASKA
H08,18469,265,H,08,exp210326,Hela,40000,GPV1,exp210326_GPV1_H08,NE1919,NEBRASKA
H09,18458,265,H,09,exp210326,Hela,40000,GPV1,exp210326_GPV1_H09,NE1,NEBRASKA
H10,37271,265,H,10,exp210326,Hela,40000,GPV1,exp210326_GPV1_H10,Complete lysis,CONTROL
H11,36891,265,H,11,exp210326,Hela,40000,GPV1,exp210326_GPV1_H11,Complete lysis,CONTROL
H12,34453,265,H,12,exp210326,Hela,40000,GPV1,exp210326_GPV1_H12,Complete lysis,CONTROL
A01,20167,270,A,01,exp210326,Hela,40000,GPV1,exp210326_GPV1_A01,NE46,NEBRASKA
A02,19422,270,A,02,exp210326,Hela,40000,GPV1,exp210326_GPV1_A02,NE1561,NEBRASKA
A03,23256,270,A,03,exp210326,Hela,40000,GPV1,exp210326_GPV1_A03,JE2,CONTROL
A04,20850,270,A,04,exp210326,Hela,40000,GPV1,exp210326_GPV1_A04,NE1553,NEBRASKA
A05,21701,270,A,05,exp210326,Hela,40000,GPV1,exp210326_GPV1_A05,NE743,NEBRASKA
A06,25153,270,A,06,exp210326,Hela,40000,GPV1,exp210326_GPV1_A06,NE172,NEBRASKA
A07,20433,270,A,07,exp210326,Hela,40000,GPV1,exp210326_GPV1_A07,NE1166,NEBRASKA
A08,19697,270,A,08,exp210326,Hela,40000,GPV1,exp210326_GPV1_A08,NE704,NEBRASKA
A09,18458,270,A,09,exp210326,Hela,40000,GPV1,exp210326_GPV1_A09,NE362,NEBRASKA
A10,17823,270,A,10,exp210326,Hela,40000,GPV1,exp210326_GPV1_A10,NE188,NEBRASKA
A11,19457,270,A,11,exp210326,Hela,40000,GPV1,exp210326_GPV1_A11,NE1183,NEBRASKA
A12,20109,270,A,12,exp210326,Hela,40000,GPV1,exp210326_GPV1_A12,NE1919,NEBRASKA
B01,18864,270,B,01,exp210326,Hela,40000,GPV1,exp210326_GPV1_B01,NE573,NEBRASKA
B02,25470,270,B,02,exp210326,Hela,40000,GPV1,exp210326_GPV1_B02,NE1020,NEBRASKA
B03,28093,270,B,03,exp210326,Hela,40000,GPV1,exp210326_GPV1_B03,NE573,NEBRASKA
B04,20702,270,B,04,exp210326,Hela,40000,GPV1,exp210326_GPV1_B04,NE1561,NEBRASKA
B05,16800,270,B,05,exp210326,Hela,40000,GPV1,exp210326_GPV1_B05,NE581,NEBRASKA
B06,14821,270,B,06,exp210326,Hela,40000,GPV1,exp210326_GPV1_B06,NE873,NEBRASKA
B07,21319,270,B,07,exp210326,Hela,40000,GPV1,exp210326_GPV1_B07,NE172,NEBRASKA
B08,14195,270,B,08,exp210326,Hela,40000,GPV1,exp210326_GPV1_B08,NE1532,NEBRASKA
B09,21695,270,B,09,exp210326,Hela,40000,GPV1,exp210326_GPV1_B09,NE1553,NEBRASKA
B10,21253,270,B,10,exp210326,Hela,40000,GPV1,exp210326_GPV1_B10,NE472,NEBRASKA
B11,21679,270,B,11,exp210326,Hela,40000,GPV1,exp210326_GPV1_B11,NE1671,NEBRASKA
B12,19258,270,B,12,exp210326,Hela,40000,GPV1,exp210326_GPV1_B12,NE1561,NEBRASKA
C01,19699,270,C,01,exp210326,Hela,40000,GPV1,exp210326_GPV1_C01,NE1183,NEBRASKA
C02,21253,270,C,02,exp210326,Hela,40000,GPV1,exp210326_GPV1_C02,NE1462,NEBRASKA
C03,22244,270,C,03,exp210326,Hela,40000,GPV1,exp210326_GPV1_C03,NE46,NEBRASKA
C04,21175,270,C,04,exp210326,Hela,40000,GPV1,exp210326_GPV1_C04,NE573,NEBRASKA
C05,23292,270,C,05,exp210326,Hela,40000,GPV1,exp210326_GPV1_C05,NE1671,NEBRASKA
C06,23694,270,C,06,exp210326,Hela,40000,GPV1,exp210326_GPV1_C06,NE440,NEBRASKA
C07,20170,270,C,07,exp210326,Hela,40000,GPV1,exp210326_GPV1_C07,NE1380,NEBRASKA
C08,22075,270,C,08,exp210326,Hela,40000,GPV1,exp210326_GPV1_C08,NE214,NEBRASKA
C09,21079,270,C,09,exp210326,Hela,40000,GPV1,exp210326_GPV1_C09,NE214,NEBRASKA
C10,21622,270,C,10,exp210326,Hela,40000,GPV1,exp210326_GPV1_C10,NE1,NEBRASKA
C11,25892,270,C,11,exp210326,Hela,40000,GPV1,exp210326_GPV1_C11,NE362,NEBRASKA
C12,13215,270,C,12,exp210326,Hela,40000,GPV1,exp210326_GPV1_C12,Non infected,CONTROL
D01,18612,270,D,01,exp210326,Hela,40000,GPV1,exp210326_GPV1_D01,NE704,NEBRASKA
D02,20396,270,D,02,exp210326,Hela,40000,GPV1,exp210326_GPV1_D02,NE472,NEBRASKA
D03,25159,270,D,03,exp210326,Hela,40000,GPV1,exp210326_GPV1_D03,NE362,NEBRASKA
D04,19291,270,D,04,exp210326,Hela,40000,GPV1,exp210326_GPV1_D04,NE119,NEBRASKA
D05,14530,270,D,05,exp210326,Hela,40000,GPV1,exp210326_GPV1_D05,NE1532,NEBRASKA
D06,13845,270,D,06,exp210326,Hela,40000,GPV1,exp210326_GPV1_D06,NE873,NEBRASKA
D07,19486,270,D,07,exp210326,Hela,40000,GPV1,exp210326_GPV1_D07,JE2,CONTROL
D08,21368,270,D,08,exp210326,Hela,40000,GPV1,exp210326_GPV1_D08,NE172,NEBRASKA
D09,20286,270,D,09,exp210326,Hela,40000,GPV1,exp210326_GPV1_D09,NE117,NEBRASKA
D10,18159,270,D,10,exp210326,Hela,40000,GPV1,exp210326_GPV1_D10,NE119,NEBRASKA
D11,24016,270,D,11,exp210326,Hela,40000,GPV1,exp210326_GPV1_D11,NE1919,NEBRASKA
D12,20939,270,D,12,exp210326,Hela,40000,GPV1,exp210326_GPV1_D12,NE472,NEBRASKA
E01,13936,270,E,01,exp210326,Hela,40000,GPV1,exp210326_GPV1_E01,Non infected,CONTROL
E02,25853,270,E,02,exp210326,Hela,40000,GPV1,exp210326_GPV1_E02,NE440,NEBRASKA
E03,25481,270,E,03,exp210326,Hela,40000,GPV1,exp210326_GPV1_E03,NE369,NEBRASKA
E04,18693,270,E,04,exp210326,Hela,40000,GPV1,exp210326_GPV1_E04,NE119,NEBRASKA
E05,15142,270,E,05,exp210326,Hela,40000,GPV1,exp210326_GPV1_E05,NE873,NEBRASKA
E06,23789,270,E,06,exp210326,Hela,40000,GPV1,exp210326_GPV1_E06,NE440,NEBRASKA
E07,19782,270,E,07,exp210326,Hela,40000,GPV1,exp210326_GPV1_E07,NE743,NEBRASKA
E08,21913,270,E,08,exp210326,Hela,40000,GPV1,exp210326_GPV1_E08,NE1140,NEBRASKA
E09,19430,270,E,09,exp210326,Hela,40000,GPV1,exp210326_GPV1_E09,NE117,NEBRASKA
E10,19893,270,E,10,exp210326,Hela,40000,GPV1,exp210326_GPV1_E10,NE1553,NEBRASKA
E11,27905,270,E,11,exp210326,Hela,40000,GPV1,exp210326_GPV1_E11,NE1166,NEBRASKA
E12,22909,270,E,12,exp210326,Hela,40000,GPV1,exp210326_GPV1_E12,NE369,NEBRASKA
F01,15917,270,F,01,exp210326,Hela,40000,GPV1,exp210326_GPV1_F01,NE581,NEBRASKA
F02,21164,270,F,02,exp210326,Hela,40000,GPV1,exp210326_GPV1_F02,NE369,NEBRASKA
F03,21498,270,F,03,exp210326,Hela,40000,GPV1,exp210326_GPV1_F03,NE186,NEBRASKA
F04,20008,270,F,04,exp210326,Hela,40000,GPV1,exp210326_GPV1_F04,NE46,NEBRASKA
F05,24828,270,F,05,exp210326,Hela,40000,GPV1,exp210326_GPV1_F05,NE66,NEBRASKA
F06,27211,270,F,06,exp210326,Hela,40000,GPV1,exp210326_GPV1_F06,NE66,NEBRASKA
F07,18262,270,F,07,exp210326,Hela,40000,GPV1,exp210326_GPV1_F07,NE186,NEBRASKA
F08,18630,270,F,08,exp210326,Hela,40000,GPV1,exp210326_GPV1_F08,NE1140,NEBRASKA
F09,19721,270,F,09,exp210326,Hela,40000,GPV1,exp210326_GPV1_F09,NE117,NEBRASKA
F10,16533,270,F,10,exp210326,Hela,40000,GPV1,exp210326_GPV1_F10,NE188,NEBRASKA
F11,13302,270,F,11,exp210326,Hela,40000,GPV1,exp210326_GPV1_F11,Non infected,CONTROL
F12,18038,270,F,12,exp210326,Hela,40000,GPV1,exp210326_GPV1_F12,NE704,NEBRASKA
G01,17166,270,G,01,exp210326,Hela,40000,GPV1,exp210326_GPV1_G01,NE1671,NEBRASKA
G02,16160,270,G,02,exp210326,Hela,40000,GPV1,exp210326_GPV1_G02,NE581,NEBRASKA
G03,22681,270,G,03,exp210326,Hela,40000,GPV1,exp210326_GPV1_G03,NE1020,NEBRASKA
G04,18109,270,G,04,exp210326,Hela,40000,GPV1,exp210326_GPV1_G04,NE1462,NEBRASKA
G05,21951,270,G,05,exp210326,Hela,40000,GPV1,exp210326_GPV1_G05,NE66,NEBRASKA
G06,18766,270,G,06,exp210326,Hela,40000,GPV1,exp210326_GPV1_G06,NE186,NEBRASKA
G07,14216,270,G,07,exp210326,Hela,40000,GPV1,exp210326_GPV1_G07,NE1532,NEBRASKA
G08,18754,270,G,08,exp210326,Hela,40000,GPV1,exp210326_GPV1_G08,NE1140,NEBRASKA
G09,19701,270,G,09,exp210326,Hela,40000,GPV1,exp210326_GPV1_G09,NE188,NEBRASKA
G10,17848,270,G,10,exp210326,Hela,40000,GPV1,exp210326_GPV1_G10,NE1380,NEBRASKA
G11,28010,270,G,11,exp210326,Hela,40000,GPV1,exp210326_GPV1_G11,JE2,CONTROL
G12,17661,270,G,12,exp210326,Hela,40000,GPV1,exp210326_GPV1_G12,NE214,NEBRASKA
H01,17791,270,H,01,exp210326,Hela,40000,GPV1,exp210326_GPV1_H01,NE743,NEBRASKA
H02,20102,270,H,02,exp210326,Hela,40000,GPV1,exp210326_GPV1_H02,NE1462,NEBRASKA
H03,21184,270,H,03,exp210326,Hela,40000,GPV1,exp210326_GPV1_H03,NE1020,NEBRASKA
H04,18160,270,H,04,exp210326,Hela,40000,GPV1,exp210326_GPV1_H04,NE1166,NEBRASKA
H05,18677,270,H,05,exp210326,Hela,40000,GPV1,exp210326_GPV1_H05,NE1380,NEBRASKA
H06,25439,270,H,06,exp210326,Hela,40000,GPV1,exp210326_GPV1_H06,NE1183,NEBRASKA
H07,17028,270,H,07,exp210326,Hela,40000,GPV1,exp210326_GPV1_H07,NE1,NEBRASKA
H08,18596,270,H,08,exp210326,Hela,40000,GPV1,exp210326_GPV1_H08,NE1919,NEBRASKA
H09,18649,270,H,09,exp210326,Hela,40000,GPV1,exp210326_GPV1_H09,NE1,NEBRASKA
H10,37539,270,H,10,exp210326,Hela,40000,GPV1,exp210326_GPV1_H10,Complete lysis,CONTROL
H11,36668,270,H,11,exp210326,Hela,40000,GPV1,exp210326_GPV1_H11,Complete lysis,CONTROL
H12,34309,270,H,12,exp210326,Hela,40000,GPV1,exp210326_GPV1_H12,Complete lysis,CONTROL
A01,20362,275,A,01,exp210326,Hela,40000,GPV1,exp210326_GPV1_A01,NE46,NEBRASKA
A02,19865,275,A,02,exp210326,Hela,40000,GPV1,exp210326_GPV1_A02,NE1561,NEBRASKA
A03,23301,275,A,03,exp210326,Hela,40000,GPV1,exp210326_GPV1_A03,JE2,CONTROL
A04,20870,275,A,04,exp210326,Hela,40000,GPV1,exp210326_GPV1_A04,NE1553,NEBRASKA
A05,21614,275,A,05,exp210326,Hela,40000,GPV1,exp210326_GPV1_A05,NE743,NEBRASKA
A06,24993,275,A,06,exp210326,Hela,40000,GPV1,exp210326_GPV1_A06,NE172,NEBRASKA
A07,20791,275,A,07,exp210326,Hela,40000,GPV1,exp210326_GPV1_A07,NE1166,NEBRASKA
A08,20275,275,A,08,exp210326,Hela,40000,GPV1,exp210326_GPV1_A08,NE704,NEBRASKA
A09,18430,275,A,09,exp210326,Hela,40000,GPV1,exp210326_GPV1_A09,NE362,NEBRASKA
A10,18125,275,A,10,exp210326,Hela,40000,GPV1,exp210326_GPV1_A10,NE188,NEBRASKA
A11,19587,275,A,11,exp210326,Hela,40000,GPV1,exp210326_GPV1_A11,NE1183,NEBRASKA
A12,20082,275,A,12,exp210326,Hela,40000,GPV1,exp210326_GPV1_A12,NE1919,NEBRASKA
B01,19108,275,B,01,exp210326,Hela,40000,GPV1,exp210326_GPV1_B01,NE573,NEBRASKA
B02,25801,275,B,02,exp210326,Hela,40000,GPV1,exp210326_GPV1_B02,NE1020,NEBRASKA
B03,28922,275,B,03,exp210326,Hela,40000,GPV1,exp210326_GPV1_B03,NE573,NEBRASKA
B04,20663,275,B,04,exp210326,Hela,40000,GPV1,exp210326_GPV1_B04,NE1561,NEBRASKA
B05,16896,275,B,05,exp210326,Hela,40000,GPV1,exp210326_GPV1_B05,NE581,NEBRASKA
B06,14996,275,B,06,exp210326,Hela,40000,GPV1,exp210326_GPV1_B06,NE873,NEBRASKA
B07,21617,275,B,07,exp210326,Hela,40000,GPV1,exp210326_GPV1_B07,NE172,NEBRASKA
B08,14301,275,B,08,exp210326,Hela,40000,GPV1,exp210326_GPV1_B08,NE1532,NEBRASKA
B09,22003,275,B,09,exp210326,Hela,40000,GPV1,exp210326_GPV1_B09,NE1553,NEBRASKA
B10,21613,275,B,10,exp210326,Hela,40000,GPV1,exp210326_GPV1_B10,NE472,NEBRASKA
B11,21612,275,B,11,exp210326,Hela,40000,GPV1,exp210326_GPV1_B11,NE1671,NEBRASKA
B12,19036,275,B,12,exp210326,Hela,40000,GPV1,exp210326_GPV1_B12,NE1561,NEBRASKA
C01,19872,275,C,01,exp210326,Hela,40000,GPV1,exp210326_GPV1_C01,NE1183,NEBRASKA
C02,21866,275,C,02,exp210326,Hela,40000,GPV1,exp210326_GPV1_C02,NE1462,NEBRASKA
C03,22350,275,C,03,exp210326,Hela,40000,GPV1,exp210326_GPV1_C03,NE46,NEBRASKA
C04,21802,275,C,04,exp210326,Hela,40000,GPV1,exp210326_GPV1_C04,NE573,NEBRASKA
C05,23643,275,C,05,exp210326,Hela,40000,GPV1,exp210326_GPV1_C05,NE1671,NEBRASKA
C06,23850,275,C,06,exp210326,Hela,40000,GPV1,exp210326_GPV1_C06,NE440,NEBRASKA
C07,20696,275,C,07,exp210326,Hela,40000,GPV1,exp210326_GPV1_C07,NE1380,NEBRASKA
C08,22345,275,C,08,exp210326,Hela,40000,GPV1,exp210326_GPV1_C08,NE214,NEBRASKA
C09,21625,275,C,09,exp210326,Hela,40000,GPV1,exp210326_GPV1_C09,NE214,NEBRASKA
