Ontology	Post.prob	mnBF	nsub.0	nsub.1	tlen.0	tlen.1	ELAMBA.0	ELAMBA.1	SDLAMBDA.0	SDLAMBDA.1	glm.pval
SAUSA300_0390	2.60564232763944e-12	1.19989101558812	339	1	2366.838	0.537	0.143537704473985	0.501874537327951	0.0071243028599879	0.553762773416044	0.0700669225046483
SAUSA300_0391	2.07845897270229e-12	0.957124552805887	340	0	2366.67	0.705	0.143610887065772	0.170806216984287	0.00693114160611049	0.165789857217239	0.652693960400912
SAUSA300_0392	2.1315704585514e-12	0.981582243724892	340	0	2367.222	0.153	0.14361385566921	0.222994582990816	0.00695466263928236	0.378644023769134	0.833968818003558
SAUSA300_0393	2.10468437838801e-12	0.969201278889376	340	0	2367.015	0.36	0.143611634743142	0.191952972210803	0.00694301724401725	0.239440650565671	0.747785959518126
SAUSA300_0394	2.07129492021024e-12	0.953825526639008	340	0	2366.529	0.846	0.143611133040037	0.165585493076783	0.00692776651911128	0.149955331365823	0.622019509556193
SAUSA300_0395	2.07984118565398e-12	0.957761058010293	340	0	2366.694	0.681	0.143610870427269	0.171822487455175	0.00693178464365544	0.168979206209731	0.658275425956525
SAUSA300_0396	2.07897126340774e-12	0.957360461245172	340	0	2366.679	0.696	0.1436108798917	0.171182282987271	0.00693138021306651	0.166966007161312	0.654773461295976
SAUSA300_0397	2.06303390932627e-12	0.950021354195921	340	0	2366.316	1.059	0.143611904279631	0.159442284105618	0.00692375748838174	0.13251871362737	0.581234097398167
SAUSA300_0398	2.06782801724007e-12	0.952229027502615	340	0	2366.448	0.927	0.14361137525252	0.163047032129315	0.00692610267790823	0.14259138985426	0.605815414754152
SAUSA300_0399	2.07845897270229e-12	0.957124552805887	340	0	2366.67	0.705	0.143610887065772	0.170806216984287	0.00693114160611049	0.165789857217239	0.652693960400912
SAUSA300_0400	2.07897126340774e-12	0.957360461245172	340	0	2366.679	0.696	0.1436108798917	0.171182282987271	0.00693138021306651	0.166966007161312	0.654773461295976
SAUSA300_0401	2.07897126340774e-12	0.957360461245172	340	0	2366.679	0.696	0.1436108798917	0.171182282987271	0.00693138021306651	0.166966007161312	0.654773461295976
SAUSA300_0402	2.0787997033532e-12	0.957281458319138	340	0	2366.676	0.699	0.143610882159789	0.171056269011625	0.00693130034327341	0.166571366722705	0.654078510129763
SAUSA300_0403	2.0787997033532e-12	0.957281458319138	340	0	2366.676	0.699	0.143610882159789	0.171056269011625	0.00693130034327341	0.166571366722705	0.654078510129763
SAUSA300_0404	2.48758532152685e-12	1.14552609394899	339	1	2366.691	0.684	0.143538463001919	0.422238988941897	0.00709155102981001	0.443509512441574	0.0919646540369195
SAUSA300_0405	2.05226942718961e-12	0.945064340231943	340	0	2365.818	1.557	0.143615080278441	0.149552976487489	0.00691808851461668	0.107325572138172	0.503589885374603
SAUSA300_0406	2.05861745027109e-12	0.947987587134028	340	0	2366.163	1.212	0.143612698759774	0.155892774365113	0.00692153142889453	0.123053370974994	0.555127621272607
SAUSA300_0407	2.08001762574027e-12	0.95784230817732	340	0	2366.697	0.678	0.143610868914391	0.17195260127865	0.0069318665585238	0.169390051815523	0.658981340568036
SAUSA300_0408	2.05289249486775e-12	0.945351261157801	340	0	2365.866	1.509	0.143614705408027	0.150329610020726	0.00691845313134366	0.10916758743879	0.510243809229707
SAUSA300_0409	2.11015207749176e-12	0.971719139058034	340	0	2367.066	0.309	0.143611994810308	0.197173481757103	0.00694542275916591	0.260081725318261	0.765770414993818
SAUSA300_0410	2.07326934502783e-12	0.954734743753901	340	0	2366.571	0.804	0.143611035005409	0.167022002217908	0.00692870443105516	0.154220217283662	0.630804403699472
SAUSA300_0411	2.07341529165003e-12	0.954801951765865	340	0	2366.574	0.801	0.14361102876729	0.167128116638515	0.00692877350857396	0.154538045319769	0.631442626804486
SAUSA300_0412	2.07307578929608e-12	0.95464561187994	340	0	2366.567	0.808	0.143611043484464	0.166881269008366	0.00692861276794643	0.153799290517826	0.629955714769525
SAUSA300_0413	2.07326934502783e-12	0.954734743753901	340	0	2366.571	0.804	0.143611035005409	0.167022002217908	0.00692870443105516	0.154220217283662	0.630804403699472
SAUSA300_0414	2.07491224991582e-12	0.95549129686699	340	0	2366.604	0.771	0.143610972207039	0.168216814171068	0.00692948014158315	0.157820895539992	0.637912238637732
SAUSA300_0415	2.07385717591046e-12	0.955005438233827	340	0	2366.583	0.792	0.143611010681055	0.167449406552525	0.00692898245280489	0.155502684005811	0.633371337980739
SAUSA300_0416	2.07460732577632e-12	0.955350880152252	340	0	2366.598	0.777	0.143610982660485	0.167994963938724	0.00692933647673891	0.157148674238441	0.636607196967457
SAUSA300_0417	2.07269221498099e-12	0.954468976978974	340	0	2366.559	0.816	0.143611060992263	0.1666023478669	0.00692843094004077	0.152967037424763	0.628266069001581
SAUSA300_0418	2.07415516800119e-12	0.955142662759461	340	0	2366.589	0.786	0.14361099915185	0.167666096995978	0.0069291231882661	0.156155249676214	0.634661138488459
SAUSA300_0419	2.07283550525013e-12	0.954534961747775	340	0	2366.562	0.813	0.143611054341304	0.166706548871085	0.00692849889242813	0.153277646169564	0.628898484400854
SAUSA300_0420	2.05595190167437e-12	0.946760109448819	340	0	2366.046	1.329	0.143613421419025	0.153525068363424	0.0069201388895353	0.116998139874531	0.536622909702066
SAUSA300_0421	2.10848352279578e-12	0.970950774279996	340	0	2367.051	0.324	0.143611879294447	0.195537679839804	0.00694469086206288	0.253503270788917	0.760322316939412
SAUSA300_0422	2.10947827550866e-12	0.971408855126416	340	0	2367.06	0.315	0.143611947585559	0.196508120018273	0.00694512742819957	0.257393593235143	0.763574237466683
SAUSA300_0423	2.11587575199307e-12	0.974354875182453	340	0	2367.114	0.261	0.143612426062993	0.203112783568655	0.00694791944153854	0.284843942335794	0.784241617856804
SAUSA300_0424	2.05884677254915e-12	0.948093189402689	340	0	2366.172	1.203	0.143612647125076	0.156086209486784	0.00692164914310695	0.123557337408608	0.556600470251268
SAUSA300_0425	2.05323317183533e-12	0.945508141950027	340	0	2365.89	1.485	0.143614522925727	0.150728872478411	0.0069186483019544	0.11012399501049	0.513627857004066
SAUSA300_0426	1.95196476945158e-12	0.898874325445631	339	1	2364.669	2.706	0.143554385651038	0.200071870084748	0.00689007183219958	0.128788951995483	0.413537707304103
SAUSA300_0427	2.1043800538538e-12	0.969061138291204	340	0	2367.012	0.363	0.143611616309991	0.191673648975907	0.00694288274072566	0.238364966055233	0.746773038566389
SAUSA300_0428	2.09919351620393e-12	0.966672752186913	340	0	2366.958	0.417	0.143611330473467	0.187072162200908	0.00694057994532213	0.221053576019651	0.729271618351588
SAUSA300_0429	2.08019489499197e-12	0.957923940172698	340	0	2366.7	0.675	0.143610867529806	0.172083421843614	0.00693194882053181	0.169803703628866	0.659689122956477
SAUSA300_0430	2.07680202069804e-12	0.956361531034992	340	0	2366.64	0.735	0.143610918824319	0.169593914789588	0.0069303675354992	0.162030805588063	0.645875499236709
SAUSA300_0431	2.13863640328814e-12	0.98483609154442	340	0	2367.261	0.114	0.143614605335849	0.234584227134471	0.0069576530193693	0.442094148719701	0.856417622500519
SAUSA300_0432	2.05577010025103e-12	0.946676390401053	340	0	2366.037	1.338	0.143613480818625	0.153353355558356	0.00692004193622976	0.116567256332847	0.535246462675287
SAUSA300_0433	2.06831478695406e-12	0.952453183596599	340	0	2366.46	0.915	0.143611335172657	0.163405591899681	0.00692633772153358	0.143618102260194	0.608158296736787
SAUSA300_0434	2.25971382962317e-12	1.04059190826143	339	1	2366.232	1.143	0.143541853395671	0.303301107926182	0.00701821746720652	0.277146911196276	0.163208841924646
SAUSA300_0435	2.06414061401524e-12	0.950530988614702	340	0	2366.349	1.026	0.143611757524285	0.160289940946972	0.00692430430549751	0.13484619153674	0.587185568668148
SAUSA300_0436	2.08109384279083e-12	0.958337903123751	340	0	2366.715	0.66	0.143610862556559	0.172748372348341	0.00693236540285601	0.171915170493364	0.663256473370647
SAUSA300_0437	2.07143178036833e-12	0.953888550359626	340	0	2366.532	0.843	0.14361112538867	0.16568517515868	0.00692783174318291	0.150249010495742	0.622637925221536
SAUSA300_0438	2.06487571463046e-12	0.950869500395232	340	0	2366.37	1.005	0.143611669016898	0.160846851528856	0.00692466556242024	0.136389189972907	0.591037683079633
SAUSA300_0439	2.11475455566204e-12	0.973838567402971	340	0	2367.105	0.27	0.143612337475174	0.201906071106807	0.00694743203663781	0.279699477697344	0.780646536155155
SAUSA300_0440	2.1011473876114e-12	0.967572504513841	340	0	2366.979	0.396	0.143611431692677	0.188771926286668	0.00694144981897025	0.227359150805183	0.73592363743933
SAUSA300_0441	2.09327507191531e-12	0.963947325119334	340	0	2366.889	0.486	0.143611076441951	0.182138880767042	0.00693792652588628	0.203331887673683	0.708675539059996
SAUSA300_0442	2.07430519464353e-12	0.955211749609306	340	0	2366.592	0.783	0.143610993547258	0.167775204119314	0.0069291939917212	0.15648442904314	0.63530830200396
SAUSA300_0443	2.0613453173502e-12	0.949243762306356	340	0	2366.262	1.113	0.143612163882591	0.158122283886978	0.00692291553967942	0.128945367132929	0.571751139866023
SAUSA300_0444	2.06957180960105e-12	0.953032039015284	340	0	2366.49	0.885	0.143611241247881	0.164327758175569	0.00692694245300391	0.146279037866468	0.614101514355087
SAUSA300_0445	2.10727957235004e-12	0.97039635846178	340	0	2362.875	4.5	0.143656214468963	0.124071607292855	0.00693644686103494	0.0619940753813833	0.25535047885191
SAUSA300_0446	2.05354760067417e-12	0.945652935552267	340	0	2365.911	1.464	0.143614366015786	0.151084506686645	0.00691882627900219	0.110981248589945	0.516621039343227
SAUSA300_0447	2.14290454130687e-12	0.986801557183213	340	0	2367.282	0.093	0.143615088191938	0.242834990363485	0.00695944649217726	0.49176785480534	0.870200966516707
SAUSA300_0448	2.0541228896239e-12	0.945917854507117	340	0	2365.947	1.428	0.143614103131987	0.151708396743383	0.00691914735791806	0.112497233972469	0.521823836521104
SAUSA300_0449	2.11871016929587e-12	0.975660116435244	339	1	2365.734	1.641	0.143545854308718	0.249050526990702	0.0069644935056218	0.199731604285808	0.242906010955219
SAUSA300_0450	2.07712729300382e-12	0.956511318023474	340	0	2366.646	0.729	0.143610911524885	0.169831468489194	0.00693051977756631	0.162763499179303	0.647225562058814
SAUSA300_0451	2.09023259799152e-12	0.962546274373577	340	0	2366.85	0.525	0.143610980070455	0.179711240794452	0.00693655094580875	0.194921975229862	0.697764915609119
SAUSA300_0452	2.05106101972194e-12	0.944507871967574	340	0	2365.701	1.674	0.143616047323923	0.147771290449259	0.00691733696830658	0.10319286113097	0.487970106698419
SAUSA300_0453	2.10914458876608e-12	0.971255193313283	340	0	2367.057	0.318	0.143611924486488	0.196181033437145	0.00694498105825177	0.256078347991632	0.762484695933626
SAUSA300_0454	2.08511115109477e-12	0.960187862379331	340	0	2366.778	0.597	0.143610879071797	0.175757773231025	0.00693421591779878	0.181657464751456	0.678789006665187
SAUSA300_0455	2.05229386492707e-12	0.945075593741802	340	0	2365.82	1.555	0.14361506439892	0.149584773948276	0.00691810303413375	0.107400510170975	0.503864158042967
SAUSA300_0456	2.05910665412958e-12	0.948212864144756	340	0	2364.452	2.923	0.143630245748166	0.134511863266783	0.00691859693805116	0.0768526569287924	0.359367445762296
SAUSA300_0457	2.1384422358631e-12	0.984746677987404	340	0	2367.26	0.115	0.143614583903629	0.234234360041556	0.00695757120330557	0.440073778311059	0.855796107069455
SAUSA300_0458	2.05577010025103e-12	0.946676390401053	340	0	2366.037	1.338	0.143613480818625	0.153353355558356	0.00692004193622976	0.116567256332847	0.535246462675287
SAUSA300_0459	2.0837270150807e-12	0.959550471610071	340	0	2366.757	0.618	0.143610866597588	0.174713155471902	0.00693358032188289	0.178241118828579	0.673508547937844
SAUSA300_0460	2.86220183545256e-12	1.31803595249033	339	1	2367.045	0.33	0.143537630046788	0.727183312878305	0.00718585875163371	0.865300266468029	0.040520202638215
SAUSA300_0461	2.06782801724007e-12	0.952229027502615	340	0	2366.448	0.927	0.14361137525252	0.163047032129315	0.00692610267790823	0.14259138985426	0.605815414754152
SAUSA300_0462	2.07326934502783e-12	0.954734743753901	340	0	2366.571	0.804	0.143611035005409	0.167022002217908	0.00692870443105516	0.154220217283662	0.630804403699472
SAUSA300_0463	2.1059200295229e-12	0.969770292786422	340	0	2367.027	0.348	0.143611711382154	0.193098652958484	0.00694356268971131	0.243882898999392	0.751884889941133
SAUSA300_0464	2.07729106232762e-12	0.956586733339758	340	0	2366.649	0.726	0.143610908050691	0.169951145692875	0.00693059637529039	0.163133343672302	0.647903113643855
SAUSA300_0465	2.11740826805803e-12	0.975060594550796	340	0	2367.126	0.249	0.143612550261461	0.204799605200047	0.00694858437563304	0.292134404344052	0.789140289136961
SAUSA300_0466	2.07156927046376e-12	0.953951864164628	340	0	2366.535	0.84	0.143611117835418	0.16578529295328	0.00692789723484066	0.150544314549829	0.623257708731829
SAUSA300_0467	2.04976946896239e-12	0.943913116449476	340	0	2365.401	1.974	0.143618845498953	0.14378671344523	0.00691621132587962	0.0944363700488764	0.451359496380557
SAUSA300_0468	2.07475943701463e-12	0.955420926952721	340	0	2366.601	0.774	0.143610977379328	0.168105625502358	0.00692940816100091	0.157483778184582	0.637258945214523
SAUSA300_0469	2.08933615450914e-12	0.962133464653274	340	0	2366.838	0.537	0.143610956588428	0.179008015336492	0.00693614404663617	0.192523628499934	0.694501963015265
SAUSA300_0470	2.06918859533571e-12	0.952855569916227	340	0	2366.481	0.894	0.143611268470413	0.16404713675788	0.00692675842781629	0.145466197954845	0.612305422635521
SAUSA300_0471	2.11549939574589e-12	0.974181564181605	340	0	2367.111	0.264	0.143612396109732	0.202705206551422	0.00694775592120468	0.283099780435079	0.783035951147263
SAUSA300_0472	2.38783100229118e-12	1.09958950850618	339	1	2366.526	0.849	0.143539584671627	0.364948003383227	0.00706124759062898	0.363768301875257	0.117172772790203
SAUSA300_0473	2.0722662703003e-12	0.954272830642974	340	0	2366.55	0.825	0.143611081555438	0.166292541055255	0.00692822874716546	0.152045726708584	0.626377390155563
SAUSA300_0474	2.78397722871347e-12	1.2820137395302	339	1	2366.994	0.381	0.143537464766342	0.65008433201825	0.00716833216351543	0.758563930583746	0.0476251881788372
SAUSA300_0475	2.90960064050128e-12	1.33986296985349	339	1	2367.072	0.303	0.143537795883363	0.777895808480278	0.00719600598740453	0.935650531904322	0.0368148926346689
SAUSA300_0476	2.13525236224396e-12	0.983277750093555	340	0	2367.243	0.132	0.14361423849915	0.2287579052547	0.00695622422043616	0.409317367683255	0.845629575103654
SAUSA300_0477	2.05547415432014e-12	0.94654010812631	340	0	2366.022	1.353	0.143613580983336	0.153070207926104	0.00691988344071711	0.115859217609641	0.53296655592276
SAUSA300_0478	2.06630702296368e-12	0.951528613885733	340	0	2366.409	0.966	0.143611515081214	0.161919801273048	0.00692536489025753	0.139392680003784	0.598331295199023
SAUSA300_0479	2.08145939212277e-12	0.958506237570308	340	0	2366.721	0.654	0.143610861490967	0.173019550544003	0.00693253453173571	0.17278053676093	0.664696915459072
SAUSA300_0480	2.08675153210168e-12	0.96094325325223	340	0	2366.802	0.573	0.143610902388043	0.17700795603919	0.00693496661568302	0.185794612469572	0.684958744606328
SAUSA300_0481	4.60976424663602e-12	2.12278356274971	337	3	2363.868	3.507	0.143108523761936	0.487692819180627	0.00740964522234753	0.277240676577147	0.0166546998968377
SAUSA300_0482	2.05264983762112e-12	0.945239518173351	340	0	2365.848	1.527	0.143614844450092	0.150035025144066	0.00691831242313778	0.108466027280968	0.50773098037535
SAUSA300_0483	2.05907972220788e-12	0.948200462070018	340	0	2366.181	1.194	0.143612596077435	0.156281398128531	0.00692176843662162	0.124067275222048	0.558080747849599
SAUSA300_0484	2.11549939574589e-12	0.974181564181605	340	0	2367.111	0.264	0.143612396109732	0.202705206551422	0.00694775592120468	0.283099780435079	0.783035951147263
SAUSA300_0485	2.10143286538932e-12	0.967703966233373	340	0	2366.982	0.393	0.143611447151566	0.189023560970615	0.00694157667231395	0.228301454959996	0.736888692747119
SAUSA300_0486	2.10058126954941e-12	0.967311808727187	340	0	2366.973	0.402	0.143611401536095	0.18827544166603	0.00694119808000049	0.2255066401903	0.733997858120746
SAUSA300_0487	2.05664615557414e-12	0.947079811430951	340	0	2366.079	1.296	0.143613208173089	0.154166781342914	0.00692050649480065	0.118618371723266	0.541725559348773
SAUSA300_0488	2.08824053152412e-12	0.961628933328211	340	0	2366.823	0.552	0.143610931105385	0.178155386746209	0.00693564571738143	0.189638389442191	0.690481902910382
SAUSA300_0489	2.04990331840568e-12	0.943974753744331	340	0	2365.281	2.094	0.143620084917172	0.142379141847462	0.0069160500931009	0.0915097776759	0.437917453733526
SAUSA300_0490	2.06970072918661e-12	0.953091406124426	340	0	2366.493	0.882	0.143611232358238	0.1644220762371	0.00692700429838561	0.146552844442976	0.614702755961206
SAUSA300_0491	2.06758799417866e-12	0.952118497553107	340	0	2366.442	0.933	0.143611395819225	0.162869875262204	0.00692598659338649	0.142085754914495	0.604651164467733
SAUSA300_0492	2.07326934502783e-12	0.954734743753901	340	0	2366.571	0.804	0.143611035005409	0.167022002217908	0.00692870443105516	0.154220217283662	0.630804403699472
SAUSA300_0493	2.10407752769041e-12	0.968921825837772	340	0	2367.009	0.366	0.143611598161313	0.191397064672321	0.00694274896621611	0.237302659934488	0.745764728248626
SAUSA300_0494	2.09400661601503e-12	0.964284199134411	340	0	2366.898	0.477	0.143611103263038	0.182732744050231	0.00693825606834774	0.205420142225362	0.711263750674835
SAUSA300_0495	2.14290454130687e-12	0.986801557183213	340	0	2367.282	0.093	0.143615088191938	0.242834990363485	0.00695944649217726	0.49176785480534	0.870200966516707
SAUSA300_0496	2.0531895051674e-12	0.945488033571386	340	0	2365.887	1.488	0.143614545552803	0.150678551275993	0.00691862342842246	0.110003102844932	0.513202724628993
SAUSA300_0497	2.1384422358631e-12	0.984746677987404	340	0	2367.26	0.115	0.143614583903629	0.234234360041556	0.00695757120330557	0.440073778311059	0.855796107069455
SAUSA300_0498	2.14666883189662e-12	0.988535002487965	340	0	2367.299	0.076	0.14361553267421	0.251184053816341	0.00696102045389158	0.546237600368662	0.882567543528687
SAUSA300_0499	2.05229386492707e-12	0.945075593741802	340	0	2365.82	1.555	0.14361506439892	0.149584773948276	0.00691810303413375	0.107400510170975	0.503864158042967
SAUSA300_0500	2.14643851705646e-12	0.988428943147227	340	0	2367.298	0.077	0.143615504975535	0.250638621725984	0.00696092435926362	0.542542656322329	0.881803113342202
SAUSA300_0501	2.05910665412958e-12	0.948212864144756	340	0	2364.452	2.923	0.143630245748166	0.134511863266783	0.00691859693805116	0.0768526569287924	0.359367445762296
SAUSA300_0502	2.1384422358631e-12	0.984746677987404	340	0	2367.26	0.115	0.143614583903629	0.234234360041556	0.00695757120330557	0.440073778311059	0.855796107069455
SAUSA300_0503	2.05490829669406e-12	0.946279532269663	340	0	2365.992	1.383	0.143613785624362	0.152514969191498	0.00691957787133816	0.114479763179925	0.528458895502416
SAUSA300_0504	2.06944348244422e-12	0.95297294471792	340	0	2366.487	0.888	0.143611250230021	0.164233830873537	0.00692688086012446	0.146006669355831	0.613501549014906
SAUSA300_0505	2.08759609327601e-12	0.961332171314558	340	0	2366.814	0.561	0.143610917821986	0.177657229668899	0.00693535206779114	0.187964117706935	0.688100155486392
SAUSA300_0506	2.05854180980594e-12	0.947952754911051	340	0	2366.16	1.215	0.143612716100998	0.155828680507041	0.00692149253939223	0.122886689791214	0.554638308898814
SAUSA300_0507	2.09525172406564e-12	0.964857567914734	340	0	2366.913	0.462	0.143611151998353	0.183753266673966	0.00693881591694967	0.209037327689562	0.715639835985707
SAUSA300_0508	2.09303375098292e-12	0.963836197503861	340	0	2366.886	0.489	0.143611067895277	0.181943878209473	0.00693781771602735	0.2026488476466	0.707818873605253
SAUSA300_0509	2.06476920114351e-12	0.950820451231934	340	0	2366.367	1.008	0.143611681423886	0.160766428189484	0.00692461330925908	0.136165690270955	0.590484221338415
SAUSA300_0510	1.98145807109818e-12	0.912455908493468	339	1	2364.918	2.457	0.143552377651023	0.207732272478288	0.00690425013057726	0.139894508893013	0.374016051638911
SAUSA300_0511	2.05524367944828e-12	0.946433975091423	340	0	2366.01	1.365	0.143613662154503	0.152846370388145	0.00691975939955671	0.115301674144249	0.531155225233487
SAUSA300_0512	2.29276893805818e-12	1.05581369338893	339	1	2366.319	1.056	0.143541164394611	0.318007027562076	0.00702980252590414	0.297916900484866	0.149470222072548
SAUSA300_0513	2.05368709238546e-12	0.945717171095782	340	0	2365.92	1.455	0.143614299567108	0.151238766983402	0.00691890464190116	0.111354653386486	0.517913174090643
SAUSA300_0514	2.08182841200172e-12	0.958676170194072	340	0	2366.727	0.648	0.143610860962312	0.173293789444217	0.00693270511030029	0.173658188937121	0.66614522538719
SAUSA300_0515	2.05458513474776e-12	0.946130717095826	340	0	2365.974	1.401	0.143613911126153	0.152188655390486	0.00691940171030985	0.113674635366551	0.525786960896381
SAUSA300_0516	2.10030059979123e-12	0.967182561087319	340	0	2366.97	0.405	0.143611386833537	0.188030519582457	0.00694107318280934	0.224596036964127	0.733044830531016
SAUSA300_0517	2.07616043323073e-12	0.956066081797937	340	0	2366.628	0.747	0.143610934810792	0.16912585995202	0.0069300668217228	0.160592740653046	0.64319526212648
SAUSA300_0518	2.09023259799152e-12	0.962546274373577	340	0	2366.85	0.525	0.143610980070455	0.179711240794452	0.00693655094580875	0.194921975229862	0.697764915609119
SAUSA300_0519	2.08696111931159e-12	0.961039767577119	340	0	2366.805	0.57	0.143610906005817	0.177168711048656	0.00693506233543629	0.186330431741092	0.685740483431786
SAUSA300_0520	2.12672592569954e-12	0.979351349875031	340	0	2367.192	0.183	0.143613378474617	0.216153975488772	0.0069525965099887	0.344356928653105	0.818677688637034
SAUSA300_0521	2.08845748061425e-12	0.961728837778385	340	0	2366.826	0.549	0.143610935864471	0.178323640283658	0.00693574448417402	0.190205785947611	0.691280813798764
SAUSA300_0522	2.09864913883967e-12	0.966422067930852	340	0	2366.952	0.423	0.143611303731898	0.186605323788825	0.0069403370616588	0.219339827220539	0.72740778195394
SAUSA300_0523	2.07914362571505e-12	0.957439833606362	340	0	2366.682	0.693	0.143610877747795	0.171308963987502	0.00693146041929568	0.167363275482195	0.655470211365717
SAUSA300_0524	2.09208084890983e-12	0.963397388760197	340	0	2366.874	0.501	0.14361103563639	0.181178113306645	0.0069373875648072	0.199979297535732	0.704421859564199
SAUSA300_0525	2.10377678200133e-12	0.968783333287785	340	0	2367.006	0.369	0.143611580294131	0.191123171581231	0.00694261591347408	0.236253460147118	0.744760973579804
SAUSA300_0526	2.54343084608736e-12	1.17124280205975	339	1	2366.766	0.609	0.143538035080648	0.458224750293813	0.00710743724189539	0.493385308475915	0.0807154332331347
SAUSA300_0527	1.87644496601412e-12	0.86409766685271	339	1	2363.823	3.552	0.143561450079063	0.181909468830662	0.00685136994122037	0.10275658180752	0.544568648555844
SAUSA300_0528	2.07536086041383e-12	0.955697880748571	340	0	2363.778	3.597	0.143640350164052	0.129580307481795	0.00692446241425466	0.0691882637305139	0.309227387662764
SAUSA300_0529	2.11663651673914e-12	0.974705205223572	340	0	2367.12	0.255	0.143612487272239	0.203944612376054	0.00694824970866377	0.288424571291823	0.786675491189229
SAUSA300_0530	2.09946797565581e-12	0.966799139998072	340	0	2366.961	0.414	0.143611344200545	0.187308618478039	0.00694070231294162	0.221924560860804	0.730209169083028
SAUSA300_0531	2.10259125681092e-12	0.968237402248197	340	0	2366.994	0.381	0.121793396887288	0.190053597950679	0.00694209078410671	0.232182546267364	0.740790449783386
SAUSA300_0532	2.04987447424949e-12	0.943961471090956	340	0	2365.293	2.082	0.143619958274791	0.142515863759191	0.00691605934631594	0.0917901291992757	0.439233713526982
SAUSA300_0533	2.0593163332418e-12	0.9483094207904	340	0	2366.19	1.185	0.143612545621571	0.156478370723497	0.00692188932344302	0.124583298824016	0.559568533478232
SAUSA300_0534	2.05955664025133e-12	0.948420081497231	340	0	2366.199	1.176	0.143612495762399	0.156677158452143	0.00692201181781838	0.125105525686555	0.561063908015885
SAUSA300_0535	2.05923705395457e-12	0.948272912900022	340	0	2366.187	1.188	0.14361256237412	0.156412513065713	0.00692184884992674	0.124410607570779	0.55907176574786
SAUSA300_0536	2.06983024374565e-12	0.953151047217193	340	0	2366.496	0.879	0.143611223561532	0.164516788045653	0.00692706639729631	0.14682810141089	0.615305280021586
SAUSA300_0537	3.68590723489153e-12	1.69734998872401	338	2	2365.737	1.638	0.14333413726227	0.555023268025603	0.00732127509179919	0.402962466821473	0.0247580788237738
SAUSA300_0538	2.06630702296368e-12	0.951528613885733	340	0	2366.409	0.966	0.143611515081214	0.161919801273048	0.00692536489025753	0.139392680003784	0.598331295199023
SAUSA300_0539	2.28447501008683e-12	1.05199436271903	339	1	2366.298	1.077	0.143541329874836	0.314241606416346	0.00702692881585664	0.292606157784912	0.152778881125929
SAUSA300_0540	2.07966557013685e-12	0.957680187555067	340	0	2366.691	0.684	0.14361087206777	0.17169307352359	0.00693170307409923	0.168571135941454	0.657571367331472
SAUSA300_0541	2.08091235716497e-12	0.958254329499844	340	0	2366.712	0.663	0.143610863288783	0.17261391190856	0.00693228137711839	0.171487007405569	0.662539170650107
SAUSA300_0542	2.0837270150807e-12	0.959550471610071	340	0	2366.757	0.618	0.143610866597588	0.174713155471902	0.00693358032188289	0.178241118828579	0.673508547937844
SAUSA300_0543	2.09450072828496e-12	0.964511736454896	340	0	2366.904	0.471	0.14361112214396	0.183136234834935	0.00693847839614061	0.206845958615951	0.713004681460581
SAUSA300_0544	2.07022238301176e-12	0.953331626254181	340	0	2366.505	0.87	0.143611197732605	0.164803316317058	0.00692725422555489	0.147662700144334	0.617120609589888
SAUSA300_0545	2.08717173735011e-12	0.9611367565957	340	0	2366.808	0.567	0.143610909783352	0.177330500300344	0.00693515848223631	0.186870583806447	0.68652461927914
SAUSA300_0546	2.05767622434141e-12	0.947554155221798	340	0	2364.531	2.844	0.143629164768889	0.135157312189321	0.00691811175800365	0.07794343067135	0.365946306342413
SAUSA300_0547	1.83905271744018e-12	0.846878640802744	339	1	2363.229	4.146	0.1435667465578	0.173396123257587	0.00683071673990753	0.09090865867331	0.632812677819364
SAUSA300_0548	2.07163498208931e-12	0.953982124184695	340	0	2363.91	3.465	0.143638250349618	0.130477232927957	0.0069230860285707	0.0704944667304741	0.318280070789937
SAUSA300_0549	2.05341096018452e-12	0.945590012988355	340	0	2365.902	1.473	0.143614432944749	0.150931360771327	0.00691874917224764	0.110611474919762	0.515334531539095
SAUSA300_0550	2.0531461491504e-12	0.945468068246629	340	0	2365.884	1.491	0.14361456823245	0.150628349293257	0.00691859869186659	0.109882597802493	0.512778203252288
SAUSA300_0551	2.06983024374565e-12	0.953151047217193	340	0	2366.496	0.879	0.143611223561532	0.164516788045653	0.00692706639729631	0.14682810141089	0.615305280021586
SAUSA300_0552	2.08073172437812e-12	0.958171148605919	340	0	2366.709	0.666	0.143610864152966	0.172480193934459	0.00693219770792582	0.171061812290907	0.661823796636416
SAUSA300_0553	2.1043800538538e-12	0.969061138291204	340	0	2367.012	0.363	0.143611616309991	0.191673648975907	0.00694288274072566	0.238364966055233	0.746773038566389
SAUSA300_0554	2.07553058756811e-12	0.955776039629153	340	0	2366.616	0.759	0.143610952616836	0.168666932173346	0.00692977105486513	0.159189897400133	0.640541037359513
SAUSA300_0555	2.08276641282974e-12	0.959108116955996	340	0	2366.742	0.633	0.143610862031329	0.173993193346448	0.00693313800522764	0.175907976323517	0.669801115907743
SAUSA300_0556	2.08845748061425e-12	0.961728837778385	340	0	2366.826	0.549	0.143610935864471	0.178323640283658	0.00693574448417402	0.190205785947611	0.691280813798764
