id	clstr	clstr_size	length	clstr_rep	clstr_iden	clstr_cov
BPH3670_01046	248	52	564	0	98.58%	100%
BPH3672_00469	248	52	564	0	98.58%	100%
BPH3674_00348	248	52	564	0	98.58%	100%
BPH3676_00053	248	52	564	0	98.58%	100%
BPH3682_00232	248	52	564	0	98.58%	100%
BPH3684_00273	248	52	564	0	98.58%	100%
BPH3686_00049	248	52	564	0	98.58%	100%
BPH3688_00070	248	52	564	0	98.58%	100%
BPH3692_00288	248	52	564	0	98.58%	100%
BPH3694_00070	248	52	564	0	98.58%	100%
BPH3698_00189	248	52	564	0	98.58%	100%
BPH3700_00001	248	52	564	0	98.58%	100%
BPH3702_01621	248	52	564	0	98.58%	100%
BPH3704_00423	248	52	564	0	98.58%	100%
BPH3706_00156	248	52	564	0	98.58%	100%
BPH3710_00189	248	52	564	0	98.58%	100%
BPH3712_00001	248	52	564	0	98.58%	100%
BPH3737_00404	248	52	564	0	98.40%	100%
BPH3753_00372	248	52	564	0	98.58%	100%
BPH3755_00142	248	52	564	0	98.58%	100%
BPH3757_02017	248	52	564	0	98.58%	100%
BPH2869_00298	248	52	197	0	98.48%	34%
BPH2787_01889	249	38	564	1	100	100%
BPH2869_01822	249	38	564	0	100.00%	100%
BPH3202_01928	249	38	564	0	99.82%	100%
BPH3636_00419	249	38	564	0	100.00%	100%
BPH3638_01983	249	38	564	0	100.00%	100%
BPH3640_01896	249	38	564	0	100.00%	100%
BPH3643_01088	249	38	564	0	100.00%	100%
BPH3644_01835	249	38	564	0	100.00%	100%
BPH3646_02047	249	38	564	0	100.00%	100%
BPH3648_01978	249	38	564	0	100.00%	100%
BPH3650_01985	249	38	564	0	100.00%	100%
BPH3652_00660	249	38	564	0	100.00%	100%
BPH3658_00544	249	38	564	0	100.00%	100%
BPH3660_01742	249	38	564	0	100.00%	100%
BPH3662_01769	249	38	564	0	100.00%	100%
BPH3666_00476	249	38	564	0	100.00%	100%
BPH3668_01363	249	38	564	0	100.00%	100%
BPH3670_00373	249	38	564	0	100.00%	100%
BPH3672_01909	249	38	564	0	100.00%	100%
BPH3674_01924	249	38	564	0	100.00%	100%
BPH3676_01814	249	38	564	0	100.00%	100%
BPH3682_00969	249	38	564	0	100.00%	100%
BPH3684_01271	249	38	564	0	100.00%	100%
BPH3686_01435	249	38	564	0	100.00%	100%
BPH3688_01046	249	38	564	0	100.00%	100%
BPH3692_01626	249	38	564	0	100.00%	100%
BPH3694_01387	249	38	564	0	100.00%	100%
BPH3698_01800	249	38	564	0	100.00%	100%
BPH3700_01979	249	38	564	0	100.00%	100%
BPH3702_01002	249	38	564	0	100.00%	100%
BPH3704_01778	249	38	564	0	100.00%	100%
BPH3706_01736	249	38	564	0	100.00%	100%
BPH3710_01512	249	38	564	0	100.00%	100%
BPH3712_01751	249	38	564	0	100.00%	100%
BPH3753_01923	249	38	564	0	100.00%	100%
BPH3755_01571	249	38	564	0	100.00%	100%
BPH3757_01504	249	38	564	0	100.00%	100%
BPH2923_00171	249	38	563	0	100.00%	99%
BPH2779_02239	250	8	562	1	100	100%
BPH3360_02013	250	8	562	0	100.00%	100%
BPH3370_01957	250	8	562	0	100.00%	100%
BPH3394_01999	250	8	562	0	99.82%	100%
BPH3415_02583	250	8	562	0	100.00%	100%
BPH3465_01322	250	8	562	0	100.00%	100%
BPH3531_01652	250	8	562	0	100.00%	100%
BPH3547_02162	250	8	562	0	100.00%	100%
BPH3356_02109	251	8	562	1	100	100%
BPH3403_00317	251	8	562	0	100.00%	100%
BPH3415_01057	251	8	562	0	100.00%	100%
BPH3485_01730	251	8	562	0	100.00%	100%
BPH3511_01625	251	8	562	0	100.00%	100%
BPH3545_02322	251	8	562	0	100.00%	100%
BPH3547_00777	251	8	562	0	100.00%	100%
BPH3737_01378	251	8	562	0	100.00%	100%
BPH3332_02584	252	12	561	1	100	100%
BPH3403_02090	252	12	561	0	100.00%	100%
BPH3413_01071	252	12	561	0	100.00%	100%
BPH3431_02429	252	12	561	0	100.00%	100%
BPH3439_02263	252	12	561	0	100.00%	100%
BPH3453_01852	252	12	561	0	100.00%	100%
BPH3455_00714	252	12	561	0	100.00%	100%
BPH3457_02389	252	12	561	0	100.00%	100%
BPH3469_00555	252	12	561	0	100.00%	100%
BPH3499_02248	252	12	561	0	100.00%	100%
BPH3525_02094	252	12	561	0	100.00%	100%
BPH3533_02399	252	12	561	0	100.00%	100%
BPH2801_00729	253	13	560	1	100	100%
BPH2802_00730	253	13	560	0	100.00%	100%
BPH2803_00418	253	13	560	0	100.00%	100%
BPH3356_00723	253	13	560	0	98.93%	100%
BPH3360_02188	253	13	560	0	99.11%	100%
BPH3415_00405	253	13	560	0	99.11%	100%
BPH3485_00120	253	13	560	0	99.11%	100%
BPH3511_00567	253	13	560	0	99.11%	100%
BPH3535_00675	253	13	560	0	98.93%	100%
BPH3545_01485	253	13	560	0	99.11%	100%
BPH3547_01071	253	13	560	0	99.11%	100%
BPH3737_01483	253	13	560	0	98.93%	100%
BPH3752_00730	253	13	560	0	98.93%	100%
BPH3236_00815	254	8	559	1	100	100%
BPH3258_00726	254	8	559	0	100.00%	100%
BPH3276_01179	254	8	559	0	99.82%	100%
BPH3316_00245	254	8	559	0	100.00%	100%
BPH3485_00632	254	8	559	0	100.00%	100%
BPH3511_00610	254	8	559	0	100.00%	100%
BPH3545_00944	254	8	559	0	100.00%	100%
BPH3547_01282	254	8	559	0	100.00%	100%
BPH2787_01376	255	39	558	1	100	100%
BPH2869_01234	255	39	558	0	100.00%	100%
BPH3202_01135	255	39	558	0	99.82%	100%
BPH3477_01819	255	39	558	0	97.67%	100%
BPH3479_02184	255	39	558	0	97.49%	100%
BPH3636_01632	255	39	558	0	100.00%	100%
BPH3638_01365	255	39	558	0	100.00%	100%
BPH3640_01321	255	39	558	0	100.00%	100%
BPH3643_01476	255	39	558	0	100.00%	100%
BPH3644_01022	255	39	558	0	100.00%	100%
BPH3646_01471	255	39	558	0	100.00%	100%
BPH3648_01459	255	39	558	0	100.00%	100%
BPH3650_01069	255	39	558	0	100.00%	100%
BPH3652_00743	255	39	558	0	100.00%	100%
BPH3658_01837	255	39	558	0	100.00%	100%
BPH3660_01184	255	39	558	0	100.00%	100%
BPH3662_02327	255	39	558	0	100.00%	100%
BPH3666_01621	255	39	558	0	100.00%	100%
BPH3668_01772	255	39	558	0	100.00%	100%
BPH3670_01178	255	39	558	0	100.00%	100%
BPH3672_01314	255	39	558	0	100.00%	100%
BPH3674_01559	255	39	558	0	100.00%	100%
BPH3676_00920	255	39	558	0	100.00%	100%
BPH3682_01844	255	39	558	0	100.00%	100%
BPH3684_00669	255	39	558	0	100.00%	100%
BPH3686_00490	255	39	558	0	100.00%	100%
BPH3688_00518	255	39	558	0	100.00%	100%
BPH3692_00883	255	39	558	0	100.00%	100%
BPH3694_00678	255	39	558	0	100.00%	100%
BPH3698_00896	255	39	558	0	100.00%	100%
BPH3700_01114	255	39	558	0	100.00%	100%
BPH3702_01664	255	39	558	0	100.00%	100%
BPH3704_01064	255	39	558	0	100.00%	100%
BPH3706_00749	255	39	558	0	100.00%	100%
BPH3710_00820	255	39	558	0	100.00%	100%
BPH3712_00454	255	39	558	0	100.00%	100%
BPH3753_02457	255	39	558	0	100.00%	100%
BPH3755_00362	255	39	558	0	100.00%	100%
BPH3757_00473	255	39	558	0	100.00%	100%
BPH2787_02140	256	45	557	1	100	100%
BPH2827_02216	256	45	557	0	100.00%	100%
BPH2869_01947	256	45	557	0	100.00%	100%
BPH3202_01982	256	45	557	0	100.00%	100%
BPH3208_02042	256	45	557	0	100.00%	100%
BPH3220_02433	256	45	557	0	100.00%	100%
BPH3250_02300	256	45	557	0	100.00%	100%
BPH3260_02301	256	45	557	0	100.00%	100%
BPH3262_01941	256	45	557	0	100.00%	100%
BPH3306_01640	256	45	557	0	100.00%	100%
BPH3636_02100	256	45	557	0	100.00%	100%
BPH3638_02013	256	45	557	0	100.00%	100%
BPH3640_01950	256	45	557	0	100.00%	100%
BPH3643_00859	256	45	557	0	100.00%	100%
BPH3644_01889	256	45	557	0	100.00%	100%
BPH3646_02101	256	45	557	0	100.00%	100%
BPH3648_02008	256	45	557	0	100.00%	100%
BPH3650_01832	256	45	557	0	100.00%	100%
BPH3652_01903	256	45	557	0	100.00%	100%
BPH3658_00972	256	45	557	0	100.00%	100%
BPH3660_01839	256	45	557	0	100.00%	100%
BPH3662_02349	256	45	557	0	100.00%	100%
BPH3666_02339	256	45	557	0	100.00%	100%
BPH3668_02352	256	45	557	0	100.00%	100%
BPH3670_01520	256	45	557	0	100.00%	100%
BPH3672_01963	256	45	557	0	100.00%	100%
BPH3674_01954	256	45	557	0	100.00%	100%
BPH3676_01601	256	45	557	0	100.00%	100%
BPH3680_01957	256	45	557	0	100.00%	100%
BPH3682_02146	256	45	557	0	100.00%	100%
BPH3684_02243	256	45	557	0	100.00%	100%
BPH3686_02347	256	45	557	0	99.82%	100%
BPH3688_02241	256	45	557	0	100.00%	100%
BPH3692_02279	256	45	557	0	100.00%	100%
BPH3694_02253	256	45	557	0	100.00%	100%
BPH3698_02228	256	45	557	0	100.00%	100%
BPH3700_02082	256	45	557	0	100.00%	100%
BPH3702_00916	256	45	557	0	100.00%	100%
BPH3704_02283	256	45	557	0	100.00%	100%
BPH3706_01902	256	45	557	0	100.00%	100%
BPH3710_02290	256	45	557	0	100.00%	100%
BPH3712_02241	256	45	557	0	100.00%	100%
BPH3753_02275	256	45	557	0	100.00%	100%
BPH3755_02354	256	45	557	0	100.00%	100%
BPH3757_02470	256	45	557	0	100.00%	100%
BPH2801_01623	257	1	557	1	100	100%
BPH2947_01349	258	3	557	1	100	100%
BPH2948_01202	258	3	557	0	100.00%	100%
BPH3533_01377	258	3	557	0	100.00%	100%
BPH3348_02569	259	3	557	1	100	100%
BPH3368_02253	259	3	557	0	99.82%	100%
BPH3735_00121	259	3	557	0	100.00%	100%
BPH3460_02098	260	1	557	1	100	100%
BPH2787_02044	261	44	554	1	100	100%
BPH2869_02085	261	44	554	0	100.00%	100%
BPH3202_02111	261	44	554	0	100.00%	100%
BPH3208_02157	261	44	554	0	100.00%	100%
BPH3220_02115	261	44	554	0	100.00%	100%
BPH3250_01648	261	44	554	0	100.00%	100%
BPH3260_01945	261	44	554	0	100.00%	100%
BPH3262_01976	261	44	554	0	100.00%	100%
BPH3306_01911	261	44	554	0	100.00%	100%
BPH3636_00761	261	44	554	0	100.00%	100%
BPH3638_02151	261	44	554	0	100.00%	100%
BPH3640_02064	261	44	554	0	100.00%	100%
BPH3643_00850	261	44	554	0	100.00%	100%
BPH3644_02044	261	44	554	0	100.00%	100%
BPH3646_02215	261	44	554	0	100.00%	100%
BPH3648_02146	261	44	554	0	100.00%	100%
BPH3650_02045	261	44	554	0	100.00%	100%
BPH3652_00972	261	44	554	0	100.00%	100%
BPH3658_00736	261	44	554	0	100.00%	100%
BPH3660_01918	261	44	554	0	99.82%	100%
BPH3662_01893	261	44	554	0	100.00%	100%
BPH3666_00744	261	44	554	0	100.00%	100%
BPH3668_01592	261	44	554	0	100.00%	100%
BPH3670_00693	261	44	554	0	100.00%	100%
BPH3672_02103	261	44	554	0	100.00%	100%
BPH3674_02133	261	44	554	0	100.00%	100%
BPH3676_01025	261	44	554	0	100.00%	100%
BPH3682_00322	261	44	554	0	100.00%	100%
BPH3684_01914	261	44	554	0	100.00%	100%
BPH3686_01593	261	44	554	0	100.00%	100%
BPH3688_01911	261	44	554	0	100.00%	100%
BPH3692_01835	261	44	554	0	100.00%	100%
BPH3694_01730	261	44	554	0	100.00%	100%
BPH3698_01845	261	44	554	0	100.00%	100%
BPH3700_02135	261	44	554	0	100.00%	100%
BPH3702_01092	261	44	554	0	100.00%	100%
BPH3704_01958	261	44	554	0	100.00%	100%
BPH3706_02016	261	44	554	0	100.00%	100%
BPH3708_01956	261	44	554	0	100.00%	100%
BPH3710_02461	261	44	554	0	100.00%	100%
BPH3712_01847	261	44	554	0	100.00%	100%
BPH3753_01946	261	44	554	0	100.00%	100%
BPH3755_01736	261	44	554	0	100.00%	100%
BPH3757_00385	261	44	554	0	100.00%	100%
BPH2781_01779	262	9	553	1	100	100%
BPH2827_01932	262	9	553	0	99.82%	100%
BPH2981_02585	262	9	553	0	99.64%	100%
BPH2982_02593	262	9	553	0	99.64%	100%
BPH3376_01692	262	9	553	0	100.00%	100%
BPH3382_02077	262	9	553	0	100.00%	100%
BPH3435_02475	262	9	553	0	100.00%	100%
BPH3680_01534	262	9	553	0	100.00%	100%
BPH3682_01549	262	9	311	0	99.04%	56%
BPH2907_02091	263	13	553	1	100	100%
BPH3328_00998	263	13	553	0	100.00%	100%
BPH3346_02078	263	13	553	0	100.00%	100%
BPH3356_01278	263	13	553	0	100.00%	100%
BPH3403_01628	263	13	553	0	100.00%	100%
BPH3415_01395	263	13	553	0	100.00%	100%
BPH3443_02424	263	13	553	0	100.00%	100%
BPH3473_02054	263	13	553	0	100.00%	100%
BPH3485_01321	263	13	553	0	100.00%	100%
BPH3511_01488	263	13	553	0	100.00%	100%
BPH3545_01966	263	13	553	0	99.82%	100%
BPH3547_02074	263	13	553	0	100.00%	100%
BPH3737_01432	263	13	553	0	100.00%	100%
BPH3236_00159	264	11	553	1	100	100%
BPH3258_00036	264	11	553	0	100.00%	100%
BPH3276_00418	264	11	553	0	99.82%	100%
BPH3316_00460	264	11	553	0	100.00%	100%
BPH3338_01882	264	11	553	0	99.82%	100%
BPH3340_00480	264	11	553	0	100.00%	100%
BPH3366_01430	264	11	553	0	100.00%	100%
BPH3376_00658	264	11	553	0	100.00%	100%
BPH3382_01069	264	11	553	0	100.00%	100%
BPH3435_01279	264	11	553	0	100.00%	100%
BPH3362_00118	264	11	300	0	95.00%	54%
BPH2780_02593	265	23	551	1	100	100%
BPH2896_02475	265	23	551	0	100.00%	100%
BPH3372_01650	265	23	551	0	100.00%	100%
BPH3376_02281	265	23	551	0	100.00%	100%
BPH3382_01901	265	23	551	0	100.00%	100%
BPH3401_02627	265	23	551	0	100.00%	100%
BPH3417_01268	265	23	551	0	100.00%	100%
BPH3433_02514	265	23	551	0	99.82%	100%
BPH3435_02160	265	23	551	0	100.00%	100%
BPH3463_02553	265	23	551	0	100.00%	100%
BPH3483_02372	265	23	551	0	100.00%	100%
BPH3493_02557	265	23	551	0	100.00%	100%
BPH3527_02500	265	23	551	0	100.00%	100%
BPH3529_02625	265	23	551	0	100.00%	100%
BPH3739_02510	265	23	551	0	100.00%	100%
BPH3741_02263	265	23	551	0	100.00%	100%
BPH3742_01850	265	23	551	0	100.00%	100%
BPH3743_01965	265	23	551	0	100.00%	100%
BPH3744_01888	265	23	551	0	100.00%	100%
BPH3745_02490	265	23	551	0	100.00%	100%
BPH3748_02351	265	23	551	0	99.82%	100%
BPH2710_02205	265	23	497	0	98.99%	90%
BPH3523_02559	265	23	150	0	91.33%	27%
BPH3501_00182	266	1	551	1	100	100%
BPH3463_02602	267	4	549	1	100	100%
BPH3413_02699	267	4	495	0	99.80%	90%
BPH3370_01947	267	4	267	0	99.63%	48%
BPH2710_01192	267	4	261	0	99.62%	47%
BPH3634_00100	268	4	548	1	100	100%
BPH3670_01485	268	4	548	0	100.00%	100%
BPH3682_00877	268	4	548	0	100.00%	100%
BPH3700_01324	268	4	548	0	100.00%	100%
BPH2787_00397	269	47	546	1	100	100%
BPH2869_00357	269	47	546	0	100.00%	100%
BPH2947_01009	269	47	546	0	99.82%	100%
BPH2948_02130	269	47	546	0	99.82%	100%
BPH3202_00060	269	47	546	0	100.00%	100%
BPH3208_00564	269	47	546	0	100.00%	100%
BPH3220_00287	269	47	546	0	100.00%	100%
BPH3250_00490	269	47	546	0	100.00%	100%
BPH3260_00059	269	47	546	0	100.00%	100%
BPH3262_00559	269	47	546	0	100.00%	100%
BPH3306_00427	269	47	546	0	100.00%	100%
BPH3533_00113	269	47	546	0	100.00%	100%
BPH3636_00034	269	47	546	0	100.00%	100%
BPH3638_00129	269	47	546	0	100.00%	100%
BPH3640_00129	269	47	546	0	100.00%	100%
BPH3643_00567	269	47	546	0	100.00%	100%
BPH3644_00681	269	47	546	0	100.00%	100%
BPH3646_00410	269	47	546	0	100.00%	100%
BPH3648_00408	269	47	546	0	100.00%	100%
BPH3650_00426	269	47	546	0	100.00%	100%
BPH3652_01135	269	47	546	0	100.00%	100%
BPH3658_00002	269	47	546	0	100.00%	100%
BPH3660_00033	269	47	546	0	100.00%	100%
BPH3662_00253	269	47	546	0	100.00%	100%
BPH3666_00033	269	47	546	0	100.00%	100%
BPH3668_00039	269	47	546	0	100.00%	100%
BPH3670_00018	269	47	546	0	100.00%	100%
BPH3672_00410	269	47	546	0	100.00%	100%
BPH3674_00407	269	47	546	0	100.00%	100%
BPH3676_00112	269	47	546	0	100.00%	100%
BPH3682_00173	269	47	546	0	100.00%	100%
BPH3684_00213	269	47	546	0	100.00%	100%
BPH3686_00108	269	47	546	0	100.00%	100%
BPH3688_00129	269	47	546	0	100.00%	100%
BPH3692_00229	269	47	546	0	100.00%	100%
BPH3694_00129	269	47	546	0	100.00%	100%
BPH3698_00130	269	47	546	0	100.00%	100%
BPH3700_00060	269	47	546	0	100.00%	100%
BPH3702_00033	269	47	546	0	100.00%	100%
BPH3704_00482	269	47	546	0	100.00%	100%
BPH3706_00215	269	47	546	0	100.00%	100%
BPH3708_00762	269	47	546	0	100.00%	100%
BPH3710_00130	269	47	546	0	100.00%	100%
BPH3712_00060	269	47	546	0	100.00%	100%
BPH3753_00313	269	47	546	0	100.00%	100%
BPH3755_00201	269	47	546	0	100.00%	100%
BPH3757_00624	269	47	546	0	100.00%	100%
BPH2787_01828	270	49	546	1	100	100%
BPH2869_01006	270	49	546	0	100.00%	100%
BPH3202_01903	270	49	546	0	100.00%	100%
BPH3208_01927	270	49	546	0	100.00%	100%
BPH3220_01881	270	49	546	0	100.00%	100%
BPH3236_01859	270	49	546	0	100.00%	100%
BPH3250_01821	270	49	546	0	100.00%	100%
BPH3258_02233	270	49	546	0	100.00%	100%
BPH3260_01608	270	49	546	0	100.00%	100%
BPH3262_01568	270	49	546	0	100.00%	100%
BPH3276_01636	270	49	546	0	99.82%	100%
BPH3306_01469	270	49	546	0	100.00%	100%
BPH3316_01859	270	49	546	0	100.00%	100%
BPH3634_01698	270	49	546	0	100.00%	100%
BPH3636_02030	270	49	546	0	100.00%	100%
BPH3638_01958	270	49	546	0	100.00%	100%
BPH3640_01871	270	49	546	0	100.00%	100%
BPH3643_01756	270	49	546	0	100.00%	100%
BPH3644_01774	270	49	546	0	100.00%	100%
BPH3646_01986	270	49	546	0	100.00%	100%
BPH3648_01953	270	49	546	0	100.00%	100%
BPH3650_01732	270	49	546	0	100.00%	100%
BPH3652_01754	270	49	546	0	100.00%	100%
BPH3658_01167	270	49	546	0	100.00%	100%
BPH3660_01681	270	49	546	0	100.00%	100%
BPH3662_01665	270	49	546	0	100.00%	100%
BPH3666_02500	270	49	546	0	100.00%	100%
BPH3668_01338	270	49	546	0	100.00%	100%
BPH3672_01884	270	49	546	0	100.00%	100%
BPH3674_01863	270	49	546	0	100.00%	100%
BPH3676_01370	270	49	546	0	100.00%	100%
BPH3682_01111	270	49	546	0	99.82%	100%
BPH3684_01565	270	49	546	0	100.00%	100%
BPH3686_01523	270	49	546	0	99.82%	100%
BPH3688_01529	270	49	546	0	100.00%	100%
BPH3692_01871	270	49	546	0	100.00%	100%
BPH3694_01694	270	49	546	0	100.00%	100%
BPH3698_01512	270	49	546	0	100.00%	100%
BPH3700_01901	270	49	546	0	100.00%	100%
BPH3702_00795	270	49	546	0	100.00%	100%
BPH3704_01669	270	49	546	0	100.00%	100%
BPH3706_01675	270	49	546	0	100.00%	100%
BPH3708_01966	270	49	546	0	100.00%	100%
BPH3710_01345	270	49	546	0	100.00%	100%
BPH3712_01395	270	49	546	0	100.00%	100%
BPH3753_01699	270	49	546	0	100.00%	100%
BPH3755_01510	270	49	546	0	100.00%	100%
BPH3757_01484	270	49	546	0	100.00%	100%
BPH3670_02606	270	49	130	0	100.00%	23%
BPH2718_01803	271	10	545	1	100	100%
BPH2946_00294	271	10	545	0	100.00%	100%
BPH3403_00788	271	10	545	0	100.00%	100%
BPH3413_01195	271	10	545	0	100.00%	100%
BPH3415_01901	271	10	545	0	100.00%	100%
BPH3499_02108	271	10	545	0	99.82%	100%
BPH3525_02042	271	10	545	0	100.00%	100%
BPH2798_00036	271	10	270	0	96.30%	49%
BPH2799_00295	271	10	270	0	96.30%	49%
BPH2800_00800	271	10	270	0	96.30%	49%
BPH2763_01707	272	2	545	1	100	100%
BPH2764_00560	272	2	545	0	99.82%	100%
BPH2763_01508	273	39	543	1	100	100%
BPH2764_00878	273	39	543	0	99.82%	100%
BPH2787_00952	273	39	543	0	99.08%	100%
BPH2869_00915	273	39	543	0	99.08%	100%
BPH3202_00907	273	39	543	0	99.08%	100%
BPH3636_00287	273	39	543	0	99.08%	100%
BPH3638_01114	273	39	543	0	99.08%	100%
BPH3640_00956	273	39	543	0	99.08%	100%
BPH3643_00928	273	39	543	0	99.08%	100%
BPH3644_00811	273	39	543	0	99.08%	100%
BPH3646_01146	273	39	543	0	99.08%	100%
BPH3648_01100	273	39	543	0	99.08%	100%
BPH3650_01416	273	39	543	0	99.08%	100%
BPH3652_00813	273	39	543	0	99.08%	100%
BPH3658_01096	273	39	543	0	99.08%	100%
BPH3660_00816	273	39	543	0	99.08%	100%
BPH3662_01177	273	39	543	0	99.08%	100%
BPH3666_00598	273	39	543	0	99.08%	100%
BPH3668_00983	273	39	543	0	99.08%	100%
BPH3670_00342	273	39	543	0	99.08%	100%
BPH3672_01103	273	39	543	0	99.08%	100%
BPH3674_01087	273	39	543	0	99.08%	100%
BPH3676_00753	273	39	543	0	99.08%	100%
BPH3682_00382	273	39	543	0	99.08%	100%
BPH3684_02361	273	39	543	0	99.08%	100%
BPH3686_00731	273	39	543	0	99.08%	100%
BPH3688_01746	273	39	543	0	99.08%	100%
BPH3692_01091	273	39	543	0	99.08%	100%
BPH3694_02057	273	39	543	0	99.08%	100%
BPH3698_00408	273	39	543	0	99.08%	100%
BPH3700_00797	273	39	543	0	99.08%	100%
BPH3702_01999	273	39	543	0	99.08%	100%
BPH3704_02248	273	39	543	0	99.08%	100%
BPH3706_00654	273	39	543	0	99.08%	100%
BPH3710_02034	273	39	543	0	99.08%	100%
BPH3712_00906	273	39	543	0	99.08%	100%
BPH3753_01420	273	39	543	0	99.08%	100%
BPH3755_01085	273	39	543	0	99.08%	100%
BPH3757_00844	273	39	543	0	99.08%	100%
BPH2787_00291	274	36	542	1	100	100%
BPH2869_00463	274	36	542	0	100.00%	100%
BPH3202_00166	274	36	542	0	100.00%	100%
BPH3208_00671	274	36	542	0	100.00%	100%
BPH3250_01726	274	36	542	0	100.00%	100%
BPH3262_02194	274	36	542	0	100.00%	100%
BPH3638_00235	274	36	542	0	100.00%	100%
BPH3640_00235	274	36	542	0	100.00%	100%
BPH3644_02030	274	36	542	0	100.00%	100%
BPH3646_00304	274	36	542	0	100.00%	100%
BPH3648_00514	274	36	542	0	100.00%	100%
BPH3650_02009	274	36	542	0	100.00%	100%
BPH3652_01703	274	36	542	0	100.00%	100%
BPH3658_00747	274	36	542	0	100.00%	100%
BPH3662_01458	274	36	542	0	100.00%	100%
BPH3668_02407	274	36	542	0	100.00%	100%
BPH3670_00606	274	36	542	0	100.00%	100%
BPH3672_00304	274	36	542	0	100.00%	100%
BPH3674_00513	274	36	542	0	100.00%	100%
BPH3676_02200	274	36	542	0	100.00%	100%
BPH3682_01074	274	36	542	0	100.00%	100%
BPH3684_01516	274	36	542	0	100.00%	100%
BPH3686_02287	274	36	542	0	100.00%	100%
BPH3688_00890	274	36	542	0	99.82%	100%
BPH3692_01311	274	36	542	0	100.00%	100%
BPH3694_01576	274	36	542	0	100.00%	100%
BPH3698_00024	274	36	542	0	100.00%	100%
BPH3700_00166	274	36	542	0	100.00%	100%
BPH3702_01721	274	36	542	0	100.00%	100%
BPH3704_01570	274	36	542	0	100.00%	100%
BPH3706_02288	274	36	542	0	100.00%	100%
BPH3710_00024	274	36	542	0	100.00%	100%
BPH3712_01247	274	36	542	0	100.00%	100%
BPH3753_00207	274	36	542	0	100.00%	100%
BPH3755_00680	274	36	542	0	100.00%	100%
BPH3757_01983	274	36	542	0	100.00%	100%
BPH2827_00088	275	2	540	1	100	100%
BPH3680_00348	275	2	540	0	99.81%	100%
BPH3396_02507	276	1	540	1	100	100%
BPH2783_00666	277	14	539	1	100	100%
BPH2847_01660	277	14	539	0	99.81%	100%
BPH3401_00459	277	14	539	0	99.44%	100%
BPH3417_00647	277	14	539	0	99.44%	100%
BPH3493_00432	277	14	539	0	99.44%	100%
BPH3523_01149	277	14	539	0	99.44%	100%
BPH3527_00420	277	14	539	0	99.44%	100%
BPH3741_01962	277	14	539	0	99.44%	100%
BPH3742_00023	277	14	539	0	99.44%	100%
BPH3743_00925	277	14	539	0	99.44%	100%
BPH3744_01249	277	14	539	0	99.44%	100%
BPH3745_01056	277	14	539	0	99.44%	100%
BPH3529_01414	277	14	407	0	99.02%	75%
BPH3739_01631	277	14	407	0	99.02%	75%
BPH3236_02179	278	4	538	1	100	100%
BPH3258_01818	278	4	538	0	100.00%	100%
BPH3276_02020	278	4	538	0	100.00%	100%
BPH3316_02230	278	4	538	0	100.00%	100%
BPH2710_02182	279	23	537	1	100	100%
BPH2718_02246	279	23	537	0	100.00%	100%
BPH2726_01082	279	23	537	0	99.81%	100%
BPH2727_01043	279	23	537	0	99.81%	100%
BPH2780_01120	279	23	537	0	100.00%	100%
BPH2781_02198	279	23	537	0	100.00%	100%
BPH2798_01439	279	23	537	0	100.00%	100%
BPH2799_01440	279	23	537	0	100.00%	100%
BPH2800_01309	279	23	537	0	100.00%	100%
BPH2896_00858	279	23	537	0	100.00%	100%
BPH2946_01203	279	23	537	0	100.00%	100%
BPH2982_01305	279	23	537	0	100.00%	100%
BPH3236_00381	279	23	537	0	100.00%	100%
BPH3258_02172	279	23	537	0	100.00%	100%
BPH3276_02098	279	23	537	0	99.81%	100%
BPH3316_02282	279	23	537	0	100.00%	100%
BPH3362_02410	279	23	537	0	100.00%	100%
BPH3366_01846	279	23	537	0	100.00%	100%
BPH3372_02124	279	23	537	0	100.00%	100%
BPH3376_01968	279	23	537	0	99.81%	100%
BPH3382_02247	279	23	537	0	100.00%	100%
BPH3435_02199	279	23	537	0	100.00%	100%
BPH3483_02402	279	23	537	0	100.00%	100%
BPH2869_02139	280	37	536	1	100	100%
BPH3262_01729	280	37	536	0	100.00%	100%
BPH3638_02205	280	37	536	0	100.00%	100%
BPH3643_01290	280	37	536	0	100.00%	100%
BPH3644_02113	280	37	536	0	100.00%	100%
BPH3646_02269	280	37	536	0	100.00%	100%
BPH3648_02200	280	37	536	0	100.00%	100%
BPH3650_02104	280	37	536	0	100.00%	100%
BPH3652_01211	280	37	536	0	100.00%	100%
BPH3658_02136	280	37	536	0	100.00%	100%
BPH3660_02329	280	37	536	0	100.00%	100%
BPH3666_01305	280	37	536	0	100.00%	100%
BPH3668_01655	280	37	536	0	100.00%	100%
BPH3670_01229	280	37	536	0	100.00%	100%
BPH3672_02122	280	37	536	0	100.00%	100%
BPH3674_02161	280	37	536	0	100.00%	100%
BPH3676_01921	280	37	536	0	100.00%	100%
BPH3682_01867	280	37	536	0	100.00%	100%
BPH3684_02153	280	37	536	0	100.00%	100%
BPH3686_01699	280	37	536	0	100.00%	100%
BPH3688_02188	280	37	536	0	100.00%	100%
BPH3692_02239	280	37	536	0	100.00%	100%
BPH3694_01870	280	37	536	0	100.00%	100%
BPH3698_01676	280	37	536	0	100.00%	100%
BPH3700_01921	280	37	536	0	100.00%	100%
