ERR1903986_00554	SAUSA300_1672	98.569	489	7	0	1	489	1	489	0.0	971	489
ERR1903986_00554	SAUSA300_0236	36.381	525	266	12	6	488	9	507	5.98e-90	280	489
ERR1903986_00554	SAUSA300_2476	35.893	521	277	13	5	486	9	511	6.33e-89	283	489
ERR1903986_00554	SAUSA300_0191	35.897	507	281	13	6	486	10	498	3.25e-87	278	489
ERR1903986_00554	SAUSA300_2270	27.389	471	305	9	49	486	58	524	2.41e-44	160	489
ERR1903986_00554	SAUSA300_2324	37.179	78	48	1	410	486	2	79	8.86e-11	60.1	489
ERR1903986_00554	SAUSA300_0448	35.714	70	42	1	418	487	11	77	4.71e-08	51.2	489
ERR1903986_01093	SAUSA300_1100	100.000	134	0	0	1	134	1	134	3.55e-98	274	134
ERR1903986_01094	SAUSA300_1101	99.117	566	5	0	1	566	1	566	0.0	1155	566
ERR1903986_01126	SAUSA300_1133	99.593	246	1	0	1	246	1	246	0.0	510	246
ERR1903986_01607	SAUSA300_0830	100.000	128	0	0	1	128	1	128	4.20e-92	258	128
ERR1903986_01674	SAUSA300_1379	75.667	300	73	0	1	300	1	300	1.78e-165	458	302
ERR1903986_01674	SAUSA300_1376	74.205	283	64	1	1	274	1	283	6.06e-151	421	302
ERR1903986_01674	SAUSA300_1440	65.957	282	92	1	23	300	3	284	1.43e-128	364	302
ERR1903986_01674	SAUSA300_1378	61.972	284	98	3	22	296	2	284	1.80e-117	336	302
ERR1903986_02538	SAUSA300_0716	100.000	702	0	0	1	702	1	702	0.0	1452	702
ERR1903986_02632	SAUSA300_0884	100.000	62	0	0	1	62	1	62	7.44e-40	121	62
ERR1903986_02633	SAUSA300_0883	99.310	145	1	0	1	145	1	145	2.17e-103	288	145
ERR1903986_02633	SAUSA300_2164	46.939	147	67	2	1	142	1	141	1.11e-37	122	145
ERR1903987_00107	SAUSA300_0209	99.764	424	1	0	1	424	1	424	0.0	867	424
ERR1903987_00630	SAUSA300_0919	98.984	492	5	0	1	492	1	492	0.0	1004	495
ERR1903987_00630	SAUSA300_2038	22.554	368	246	11	19	376	22	360	6.60e-12	63.5	495
ERR1903987_00630	SAUSA300_1077	24.474	380	223	18	86	455	94	419	4.16e-09	54.7	495
ERR1903987_00804	SAUSA300_1465	99.390	328	2	0	1	328	1	328	0.0	671	328
ERR1903987_00804	SAUSA300_0994	48.476	328	167	2	1	328	1	326	2.36e-109	318	328
ERR1903987_00917	SAUSA300_1588	100.000	292	0	0	1	292	1	292	0.0	596	292
ERR1903987_00948	SAUSA300_2489	98.056	823	16	0	8	830	1	823	0.0	1634	830
ERR1903987_00949	SAUSA300_2488	100.000	76	0	0	1	76	1	76	6.20e-53	155	76
ERR1903987_00970	SAUSA300_2469	100.000	300	0	0	1	300	1	300	0.0	604	300
ERR1903987_01069	SAUSA300_2365	99.677	310	1	0	13	322	1	310	0.0	634	322
ERR1903987_01069	SAUSA300_1769	71.197	309	83	4	13	316	1	308	2.58e-164	456	322
ERR1903987_01069	SAUSA300_1382	66.129	310	98	3	13	316	1	309	9.23e-151	422	322
ERR1903987_01069	SAUSA300_2366	67.823	317	84	4	13	316	1	312	3.33e-145	408	322
ERR1903987_01069	SAUSA300_1975	34.397	282	164	7	46	315	65	337	8.87e-45	152	322
ERR1903987_01069	SAUSA300_1768	33.233	331	182	13	4	315	5	315	4.91e-41	142	322
ERR1903987_01069	SAUSA300_2367	29.781	319	207	9	9	315	2	315	3.86e-39	137	322
ERR1903987_01069	SAUSA300_1974	29.003	331	207	10	10	315	1	328	1.14e-31	117	322
ERR1903987_01069	SAUSA300_1381	30.284	317	200	11	13	315	4	313	1.33e-28	108	322
ERR1903987_01069	SAUSA300_1058	26.433	314	207	12	19	313	9	317	3.20e-20	85.9	322
ERR1903987_01407	SAUSA300_2620	97.674	172	4	0	1	172	1	172	1.99e-120	333	172
ERR1903987_01408	SAUSA300_2619	99.293	283	2	0	1	283	1	283	0.0	572	283
ERR1903987_01524	SAUSA300_2504	99.503	604	3	0	1	604	1	604	0.0	1216	604
ERR1903987_01524	SAUSA300_0876	57.566	608	235	6	3	596	4	602	0.0	667	604
ERR1903987_01636	SAUSA300_1350	99.057	106	1	0	1	106	1	106	2.39e-75	214	106
ERR1903987_01637	SAUSA300_1351	100.000	227	0	0	7	233	1	227	8.91e-168	458	233
ERR1903987_02421	SAUSA300_2001	99.062	533	5	0	1	533	1	533	0.0	1091	537
ERR1903987_02421	SAUSA300_1188	27.575	301	196	9	243	530	455	746	4.99e-20	90.1	537
ERR1903987_02421	SAUSA300_1043	25.498	251	156	12	297	530	274	510	4.30e-08	52.0	537
ERR1903987_02424	SAUSA300_1998	97.778	360	8	0	1	360	1	360	0.0	707	360
ERR1903994_00664	SAUSA300_2385	99.344	610	4	0	1	610	1	610	0.0	1222	610
ERR1903994_00698	SAUSA300_2351	99.613	517	1	1	1	516	1	517	0.0	1034	516
ERR1903994_00698	SAUSA300_0618	28.477	302	195	5	21	316	18	304	1.17e-25	103	516
ERR1903994_01249	SAUSA300_2586	100.000	523	0	0	2	524	1	523	0.0	1077	524
ERR1903994_01433	SAUSA300_1696	100.000	283	0	0	1	283	1	283	0.0	573	283
ERR1903994_01548	SAUSA300_1579	99.738	381	1	0	1	381	1	381	0.0	779	381
ERR1903994_01548	SAUSA300_1662	38.420	367	211	8	3	362	2	360	2.06e-69	219	381
ERR1903994_01548	SAUSA300_0820	25.806	341	232	7	4	324	29	368	4.03e-27	107	381
ERR1903994_01641	SAUSA300_0248	98.974	390	4	0	1	390	1	390	0.0	801	390
ERR1903994_01641	SAUSA300_0251	30.576	278	176	7	115	388	296	560	1.50e-32	125	390
ERR1903994_01641	SAUSA300_0247	29.577	284	183	7	110	389	293	563	3.14e-32	124	390
ERR1903994_01641	SAUSA300_0626	27.876	226	126	11	115	332	117	313	3.18e-12	63.5	390
ERR1903994_01641	SAUSA300_2314	24.516	310	194	10	18	320	217	493	1.57e-11	62.0	390
ERR1903994_01642	SAUSA300_0247	98.407	565	9	0	1	565	1	565	0.0	1147	565
ERR1903994_01642	SAUSA300_0251	79.428	559	115	0	4	562	2	560	0.0	908	565
ERR1903994_01642	SAUSA300_0248	29.930	284	182	7	293	563	110	389	1.03e-32	125	565
ERR1903994_01642	SAUSA300_0626	25.794	252	151	9	271	512	90	315	6.35e-15	72.8	565
ERR1904007_00844	SAUSA300_2429	69.799	149	41	1	1	145	1	149	1.74e-57	172	145
ERR1904007_00844	SAUSA300_2424	70.229	131	39	0	1	131	1	131	6.51e-53	164	145
ERR1904007_00844	SAUSA300_0102	54.918	122	47	2	6	123	7	124	4.34e-39	129	145
ERR1904007_00844	SAUSA300_0103	54.545	110	49	1	5	114	2	110	8.25e-39	128	145
ERR1904007_00844	SAUSA300_0101	48.413	126	61	1	6	131	7	128	5.33e-38	126	145
ERR1904007_00844	SAUSA300_2430	55.118	127	53	1	1	123	2	128	7.72e-38	125	145
ERR1904007_00844	SAUSA300_0100	51.639	122	51	2	6	123	7	124	9.13e-38	125	145
ERR1904007_00844	SAUSA300_0416	48.760	121	55	3	9	123	7	126	2.28e-34	117	145
ERR1904007_00844	SAUSA300_0415	44.361	133	68	1	5	131	5	137	2.38e-32	112	145
ERR1904007_00844	SAUSA300_0418	58.824	85	35	0	30	114	32	116	6.86e-32	110	145
ERR1904007_00844	SAUSA300_0419	47.458	118	52	1	5	112	5	122	1.59e-30	107	145
ERR1904007_00844	SAUSA300_0414	41.429	140	66	3	5	142	5	130	6.03e-28	100	145
ERR1904007_00844	SAUSA300_0417	43.590	117	56	1	5	111	6	122	7.71e-28	100	145
ERR1904007_00844	SAUSA300_0411	41.007	139	73	2	5	134	5	143	4.29e-27	98.6	145
ERR1904007_00844	SAUSA300_0413	41.593	113	60	1	5	111	6	118	2.72e-26	96.3	145
ERR1904007_00844	SAUSA300_0410	44.545	110	59	1	5	112	15	124	4.34e-26	95.9	145
ERR1904007_00844	SAUSA300_0205	32.000	75	51	0	35	109	35	109	1.53e-09	50.8	145
ERR1904007_00953	SAUSA300_0972	98.990	495	5	0	1	495	1	495	0.0	1012	495
ERR1904007_00953	SAUSA300_2104	25.816	337	216	11	11	329	2	322	4.47e-13	67.4	495
ERR1904026_00108	SAUSA300_0784	64.563	206	73	0	1	206	1	206	9.38e-86	248	206
ERR1904026_00207	SAUSA300_2348	94.413	179	10	0	1	179	1	179	8.30e-127	350	179
ERR1904026_00208	SAUSA300_2347	87.764	237	29	0	1	237	1	237	1.27e-154	426	251
ERR1904026_00256	SAUSA300_2301	99.752	403	1	0	1	403	1	403	0.0	786	403
ERR1904026_00256	SAUSA300_2379	46.851	397	206	2	6	402	10	401	2.30e-114	336	403
ERR1904026_00256	SAUSA300_2360	25.455	165	112	4	35	189	3	166	8.30e-08	50.1	403
ERR1904026_00256	SAUSA300_2217	21.765	340	231	11	40	357	43	369	2.04e-06	45.4	403
ERR1904026_00256	SAUSA300_0268	24.855	173	123	4	37	206	35	203	2.69e-06	45.4	403
ERR1904026_00256	SAUSA300_2451	24.324	148	112	0	10	157	3	150	3.74e-06	44.7	403
ERR1904026_00256	SAUSA300_2449	26.829	164	115	3	41	200	39	201	4.33e-06	44.7	403
ERR1904026_00326	SAUSA300_2235	99.670	303	1	0	1	303	1	303	0.0	601	303
ERR1904026_00326	SAUSA300_1978	42.434	304	165	6	1	298	1	300	9.06e-81	243	303
ERR1904026_00326	SAUSA300_0721	26.524	328	187	15	1	280	1	322	1.96e-14	68.9	303
ERR1904026_00326	SAUSA300_2136	35.821	134	73	6	5	126	9	141	7.83e-12	61.2	303
ERR1904026_00326	SAUSA300_0117	28.197	305	166	16	3	270	6	294	7.85e-10	55.1	303
ERR1904026_00520	SAUSA300_0330	99.332	449	3	0	1	449	1	449	0.0	862	449
ERR1904026_00733	SAUSA300_1460	98.677	378	5	0	1	378	1	378	0.0	749	378
ERR1904026_00733	SAUSA300_0727	25.553	407	258	14	4	372	2	401	4.36e-18	81.3	378
ERR1904026_00733	SAUSA300_1976	29.911	224	115	10	2	207	4	203	1.06e-09	55.8	378
ERR1904026_00868	SAUSA300_0872	96.923	130	4	0	1	130	1	130	1.43e-87	247	130
ERR1904026_00970	SAUSA300_0810	65.179	112	39	0	1	112	1	112	2.41e-56	167	121
ERR1904026_01103	SAUSA300_0220	100.000	750	0	0	1	750	1	750	0.0	1570	750
ERR1904026_01104	SAUSA300_0219	98.452	323	5	0	1	323	1	323	0.0	657	323
ERR1904026_01275	SAUSA300_0939	99.595	494	2	0	1	494	1	494	0.0	999	494
ERR1904026_01275	SAUSA300_0549	24.847	491	339	14	17	492	15	490	3.68e-30	119	494
ERR1904026_01275	SAUSA300_0550	25.816	337	232	9	163	487	159	489	1.19e-28	115	494
ERR1904026_01275	SAUSA300_2583	25.806	372	227	13	142	490	150	495	1.28e-22	97.1	494
ERR1904026_01275	SAUSA300_1349	25.366	205	130	6	299	487	166	363	2.21e-09	55.5	494
ERR1904026_01275	SAUSA300_0132	23.699	173	123	6	324	493	218	384	1.27e-06	46.6	494
ERR1904026_01276	SAUSA300_0940	100.000	119	0	0	1	119	1	119	1.60e-83	236	119
ERR1904026_01423	SAUSA300_0635	98.820	339	4	0	1	339	1	339	0.0	656	339
ERR1904026_01423	SAUSA300_0115	33.626	342	215	6	1	339	1	333	8.69e-55	179	339
ERR1904026_01423	SAUSA300_0634	33.688	282	179	4	53	334	56	329	4.93e-46	156	339
ERR1904026_01423	SAUSA300_2135	29.674	337	223	5	2	334	12	338	9.41e-43	147	339
ERR1904026_01423	SAUSA300_2134	31.176	340	212	6	1	336	1	322	3.48e-41	143	339
ERR1904026_01423	SAUSA300_0116	33.218	289	165	7	61	337	57	329	4.89e-40	140	339
ERR1904026_01423	SAUSA300_1033	31.023	303	185	7	39	337	36	318	1.14e-36	131	339
ERR1904026_01423	SAUSA300_0599	27.835	291	189	7	50	332	31	308	1.05e-20	87.4	339
ERR1904026_01423	SAUSA300_0718	27.304	293	184	12	56	337	44	318	6.31e-15	70.9	339
ERR1904026_01510	SAUSA300_0547	82.771	1126	179	3	1	1114	1	1123	0.0	1824	1375
ERR1904026_01510	SAUSA300_0548	42.635	964	453	30	1	891	1	937	0.0	577	1375
ERR1904026_01510	SAUSA300_0548	73.731	335	82	5	784	1114	608	940	1.54e-146	472	1375
ERR1904026_01510	SAUSA300_0548	98.361	61	1	0	1315	1375	1095	1155	1.85e-32	133	1375
ERR1904026_01510	SAUSA300_0546	85.520	221	32	0	894	1114	497	717	3.07e-116	384	1375
ERR1904026_01510	SAUSA300_0546	33.922	793	422	23	7	780	5	714	4.96e-83	290	1375
ERR1904026_01510	SAUSA300_0546	61.181	237	85	3	656	891	484	714	2.14e-75	267	1375
ERR1904026_01510	SAUSA300_2565	28.654	520	332	18	12	519	4	496	9.93e-34	137	1375
ERR1904026_01510	SAUSA300_0772	25.536	513	333	17	22	513	8	492	2.23e-11	64.7	1375
ERR1904026_01510	SAUSA300_2441	22.477	436	244	19	16	423	1	370	1.23e-10	62.4	1375
ERR1904026_01510	SAUSA300_2441	49.057	53	24	2	1321	1373	966	1015	2.35e-06	48.1	1375
ERR1904026_01510	SAUSA300_2440	21.867	375	225	12	22	392	6	316	1.91e-10	61.6	1375
ERR1904026_01510	SAUSA300_2440	50.943	53	23	2	1321	1373	888	937	9.00e-07	49.7	1375
ERR1904026_01510	SAUSA300_2436	60.465	43	16	1	12	54	11	52	1.45e-08	54.7	1375
ERR1904026_01522	SAUSA300_0535	98.990	396	4	0	1	396	1	396	0.0	799	396
ERR1904026_01522	SAUSA300_2370	26.331	357	253	3	9	365	3	349	2.11e-36	132	396
ERR1904026_01562	SAUSA300_1723	87.838	148	18	0	1	148	1	148	3.22e-83	238	148
ERR1904026_01868	SAUSA300_0013	99.351	308	2	0	1	308	6	313	0.0	587	308
ERR1904026_02010	SAUSA300_1985	97.890	237	5	0	185	421	182	418	1.92e-153	437	421
ERR1904026_02271	SAUSA300_1269	99.525	421	2	0	1	421	14	434	0.0	862	421
ERR1904026_02271	SAUSA300_2356	43.447	412	232	1	1	412	1	411	9.05e-119	349	421
ERR1904026_02271	SAUSA300_1270	39.467	413	244	4	1	411	1	409	3.24e-102	306	421
ERR1904026_02271	SAUSA300_1141	36.650	412	259	2	1	412	1	410	1.61e-93	284	421
ERR1904026_02271	SAUSA300_2214	26.107	429	285	12	1	419	1	407	1.66e-34	129	421
ERR1904026_02555	SAUSA300_2104	99.834	602	1	0	1	602	1	602	0.0	1216	602
ERR1904026_02555	SAUSA300_0972	25.970	335	218	11	2	322	11	329	1.11e-16	79.3	602
ERR1904026_02600	SAUSA300_2006	99.467	563	3	0	1	563	1	563	0.0	1145	563
ERR1904030_00170	SAUSA300_2291	99.256	403	3	0	1	403	1	403	0.0	786	403
ERR1904030_01525	SAUSA300_0995	99.304	431	3	0	1	431	1	431	0.0	866	431
ERR1904030_01525	SAUSA300_1464	37.176	425	248	6	3	420	1	413	1.60e-83	259	431
ERR1904030_01525	SAUSA300_1305	33.641	434	269	7	4	431	3	423	2.01e-72	230	431
ERR1904030_01739	SAUSA300_2440	76.294	599	133	4	1	598	1	591	0.0	876	601
ERR1904030_01739	SAUSA300_2441	51.574	667	242	15	1	598	1	655	0.0	575	601
ERR1904030_01739	SAUSA300_0772	26.582	553	316	15	6	486	8	542	3.20e-39	150	601
ERR1904030_01739	SAUSA300_2565	23.775	551	335	22	6	489	14	546	1.37e-20	92.4	601
ERR1904030_01739	SAUSA300_0548	22.871	599	327	23	6	486	22	603	5.58e-14	71.2	601
ERR1904030_01739	SAUSA300_0547	22.753	523	292	21	6	435	22	525	6.02e-13	68.2	601
ERR1904030_01739	SAUSA300_0546	23.301	412	287	14	6	401	20	418	4.19e-07	49.3	601
ERR1904034_01643	SAUSA300_1926	91.667	96	8	0	1	96	1	96	6.22e-52	154	96
ERR1904041_00042	SAUSA300_1355	96.536	433	15	0	1	433	1	433	0.0	846	433
ERR1904041_00426	SAUSA300_1793	100.000	399	0	0	1	399	1	399	0.0	823	399
ERR1904041_00427	SAUSA300_1795	100.000	115	0	0	1	115	1	115	3.18e-77	219	115
ERR1904041_00836	SAUSA300_2570	99.272	412	3	0	1	412	1	412	0.0	842	412
ERR1904041_00836	SAUSA300_0065	78.883	412	87	0	1	412	1	412	0.0	689	412
ERR1904041_00837	SAUSA300_2571	98.667	150	2	0	1	150	1	150	6.51e-109	303	150
ERR1904041_00837	SAUSA300_0066	48.000	150	77	1	1	150	1	149	2.08e-43	137	150
ERR1904041_00837	SAUSA300_1469	29.139	151	97	4	2	148	3	147	1.33e-20	79.0	150
ERR1904041_00872	SAUSA300_2603	97.651	681	16	0	2	682	1	681	0.0	1366	682
ERR1904041_00872	SAUSA300_0320	43.324	704	342	17	1	673	1	678	4.34e-177	517	682
ERR1904041_00872	SAUSA300_2436	34.314	102	58	2	6	106	20	113	2.72e-06	46.2	682
ERR1904041_00872	SAUSA300_0547	31.884	138	76	6	6	139	21	144	9.01e-06	45.1	682
ERR1904041_00975	SAUSA300_0923	97.273	770	21	0	1	770	1	770	0.0	1501	770
ERR1904041_00975	SAUSA300_1674	33.943	383	222	10	407	769	27	398	1.46e-57	199	770
ERR1904041_01045	SAUSA300_0991	100.000	184	0	0	1	184	1	184	5.98e-137	376	184
ERR1904041_01045	SAUSA300_1108	27.811	169	101	6	2	170	1	148	1.04e-10	53.9	184
ERR1904041_01046	SAUSA300_0992	100.000	209	0	0	1	209	1	209	8.04e-145	398	209
ERR1904041_01059	SAUSA300_1005	99.778	451	1	0	1	451	1	451	0.0	900	451
ERR1904041_01060	SAUSA300_1006	98.537	205	3	0	1	205	1	205	5.74e-151	413	205
ERR1904041_01198	SAUSA300_1179	100.000	520	0	0	1	520	1	520	0.0	1022	520
ERR1904041_01199	SAUSA300_1180	100.000	72	0	0	1	72	1	72	2.28e-48	143	72
ERR1904041_01554	SAUSA300_2243	100.000	205	0	0	1	205	1	205	5.69e-150	411	205
ERR1904041_01660	SAUSA300_0620	99.597	248	1	0	1	248	1	248	0.0	503	248
ERR1904041_01660	SAUSA300_1516	36.325	234	136	5	1	226	10	238	3.87e-38	130	248
ERR1904041_01660	SAUSA300_0633	26.471	238	162	6	2	230	4	237	2.03e-24	94.7	248
ERR1904041_01660	SAUSA300_0720	29.767	215	137	6	1	207	1	209	5.44e-23	90.5	248
ERR1904041_01660	SAUSA300_0144	34.310	239	130	11	2	220	4	235	4.61e-20	82.8	248
ERR1904041_01660	SAUSA300_2399	30.415	217	128	7	1	207	2	205	6.56e-20	81.6	248
ERR1904041_01660	SAUSA300_2617	30.846	201	124	4	16	209	320	512	6.70e-20	84.7	248
ERR1904041_01660	SAUSA300_2617	25.366	205	132	8	17	207	23	220	2.45e-08	50.4	248
ERR1904041_01660	SAUSA300_1786	28.638	213	139	5	12	218	13	218	7.36e-20	82.0	248
ERR1904041_01660	SAUSA300_1807	27.523	218	138	7	1	207	3	211	2.11e-18	78.2	248
ERR1904041_01660	SAUSA300_2393	28.436	211	132	9	9	209	10	211	3.58e-18	79.3	248
ERR1904041_01660	SAUSA300_0706	31.863	204	126	6	14	209	13	211	4.20e-18	78.2	248
ERR1904041_01660	SAUSA300_1280	28.400	250	133	10	1	222	36	267	8.31e-18	77.0	248
ERR1904041_01660	SAUSA300_0309	29.268	205	122	10	12	203	14	208	3.84e-17	74.3	248
ERR1904041_01660	SAUSA300_1217	28.708	209	133	7	1	207	4	198	4.59e-17	75.1	248
ERR1904041_01660	SAUSA300_2103	33.742	163	99	3	13	167	14	175	1.40e-16	73.2	248
ERR1904041_01660	SAUSA300_0647	29.412	238	141	11	1	219	3	232	4.59e-16	71.6	248
ERR1904041_01660	SAUSA300_2374	28.837	215	134	8	5	209	338	543	1.96e-15	71.6	248
ERR1904041_01660	SAUSA300_0890	28.030	264	166	10	1	243	7	267	2.80e-15	70.1	248
ERR1904041_01660	SAUSA300_1273	32.178	202	110	10	16	207	17	201	3.83e-15	68.9	248
ERR1904041_01660	SAUSA300_0936	25.118	211	151	6	1	209	1	206	5.17e-15	68.2	248
ERR1904041_01660	SAUSA300_2357	25.500	200	144	4	16	211	16	214	6.43e-15	68.6	248
ERR1904041_01660	SAUSA300_0978	32.857	210	122	8	1	203	251	448	8.64e-15	69.3	248
ERR1904041_01660	SAUSA300_0978	21.287	202	141	5	12	208	14	202	1.95e-10	56.6	248
ERR1904041_01660	SAUSA300_2633	27.273	231	126	9	1	207	3	215	9.93e-15	68.2	248
ERR1904041_01660	SAUSA300_0893	28.689	244	143	10	1	218	5	243	2.10e-14	67.8	248
ERR1904041_01660	SAUSA300_0200	28.505	214	115	6	17	207	297	495	5.22e-14	67.4	248
ERR1904041_01660	SAUSA300_0200	26.609	233	138	9	1	207	4	229	3.10e-11	58.9	248
ERR1904041_01660	SAUSA300_2453	25.000	220	147	7	11	228	13	216	5.24e-14	65.5	248
ERR1904041_01660	SAUSA300_2557	27.751	209	119	8	16	207	21	214	5.95e-14	65.9	248
ERR1904041_01660	SAUSA300_0704	28.879	232	125	7	7	209	11	231	7.59e-14	67.0	248
ERR1904041_01660	SAUSA300_0704	27.014	211	123	8	1	201	320	509	1.28e-12	63.2	248
ERR1904041_01660	SAUSA300_0174	24.786	234	148	5	1	225	1	215	8.51e-14	65.5	248
ERR1904041_01660	SAUSA300_0435	26.582	237	154	10	17	240	21	250	1.14e-13	65.9	248
ERR1904041_01660	SAUSA300_0077	28.986	207	132	6	1	200	1	199	2.06e-13	63.5	248
ERR1904041_01660	SAUSA300_2306	28.037	214	136	7	4	207	9	214	2.38e-13	63.5	248
ERR1904041_01660	SAUSA300_2175	23.684	190	138	4	27	209	32	221	4.06e-13	63.9	248
ERR1904041_01660	SAUSA300_0894	29.000	200	127	6	16	204	29	224	4.21e-13	63.9	248
ERR1904041_01660	SAUSA300_0999	26.154	195	130	6	28	215	30	217	5.77e-13	63.9	248
ERR1904041_01660	SAUSA300_0271	26.147	218	143	8	1	213	1	205	1.08e-12	61.6	248
ERR1904041_01660	SAUSA300_0796	25.581	215	125	6	13	207	15	214	4.94e-12	60.8	248
ERR1904041_01660	SAUSA300_2176	25.248	202	141	5	17	213	25	221	5.29e-12	60.5	248
ERR1904041_01660	SAUSA300_2228	27.143	210	121	8	14	207	7	200	6.55e-12	59.3	248
ERR1904041_01660	SAUSA300_2288	22.772	202	145	5	11	209	12	205	6.99e-12	60.5	248
ERR1904041_01660	SAUSA300_0671	25.439	228	148	9	3	222	331	544	4.92e-11	58.5	248
ERR1904041_01660	SAUSA300_1285	26.244	221	125	10	1	193	1	211	5.88e-11	58.2	248
ERR1904041_01660	SAUSA300_0208	25.962	208	126	7	13	207	16	208	3.16e-10	55.8	248
ERR1904041_01660	SAUSA300_0630	24.473	237	158	7	14	238	348	575	3.22e-10	55.8	248
ERR1904041_01660	SAUSA300_0889	23.043	230	150	7	1	207	5	230	5.02e-10	55.1	248
ERR1904041_01660	SAUSA300_2407	24.545	220	151	7	16	229	24	234	1.26e-09	53.5	248
ERR1904041_01660	SAUSA300_1274	26.923	208	136	8	14	209	17	220	3.51e-09	52.0	248
ERR1904041_01660	SAUSA300_0670	26.064	188	117	7	13	193	336	508	4.59e-09	52.4	248
ERR1904041_01660	SAUSA300_0818	24.876	201	140	5	2	192	5	204	1.28e-08	50.4	248
ERR1904041_01660	SAUSA300_1847	26.570	207	123	9	16	207	356	548	2.01e-08	50.4	248
ERR1904041_01660	SAUSA300_0076	24.631	203	137	5	14	209	27	220	1.13e-07	47.8	248
ERR1904041_01660	SAUSA300_2000	28.902	173	104	6	22	193	348	502	1.13e-07	48.5	248
ERR1904041_01660	SAUSA300_1762	27.976	168	106	5	2	166	4	159	1.21e-07	47.4	248
ERR1904041_01660	SAUSA300_2408	23.881	201	127	7	27	207	30	224	2.01e-07	47.0	248
ERR1904041_01660	SAUSA300_2375	25.701	214	120	11	16	209	354	548	2.20e-07	47.4	248
ERR1904041_01660	SAUSA300_0624	22.222	207	146	6	16	221	39	231	7.60e-06	42.4	248
ERR1904041_01694	SAUSA300_0589	99.361	313	2	0	1	313	1	313	0.0	634	313
ERR1904041_01694	SAUSA300_1450	24.918	305	199	6	6	302	4	286	5.08e-28	106	313
ERR1904041_01694	SAUSA300_0688	28.920	287	155	11	26	307	18	260	1.17e-19	83.6	313
ERR1904041_01694	SAUSA300_0674	25.940	266	160	6	42	290	36	281	5.21e-17	76.3	313
ERR1904041_01694	SAUSA300_2159	28.674	279	147	10	35	307	24	256	9.91e-16	72.4	313
ERR1904041_01694	SAUSA300_1728	24.113	282	163	9	34	307	24	262	2.23e-09	53.5	313
ERR1904041_01848	SAUSA300_0359	98.450	387	6	0	1	387	1	387	0.0	783	387
ERR1904041_01848	SAUSA300_0434	42.857	378	207	4	3	372	1	377	4.66e-109	321	387
ERR1904041_01848	SAUSA300_0360	35.613	351	215	1	25	375	22	361	4.44e-73	229	387
ERR1904041_01902	SAUSA300_0865	99.775	444	1	0	1	444	1	444	0.0	907	444
ERR1904041_01974	SAUSA300_0778	95.890	73	3	0	1	73	1	73	2.74e-47	141	73
ERR1904041_02145	SAUSA300_1955	95.455	66	3	0	1	66	1	66	4.31e-44	135	70
ERR1904041_02250	SAUSA300_1301	99.523	629	3	0	1	629	1	629	0.0	1286	629
ERR1904041_02325	SAUSA300_0534	98.724	392	5	0	1	392	1	392	0.0	804	392
ERR1904041_02325	SAUSA300_0105	38.692	367	218	3	9	371	10	373	1.85e-83	256	392
ERR1904041_02325	SAUSA300_2276	35.544	377	226	7	12	383	4	368	8.79e-67	213	392
ERR1904041_02325	SAUSA300_1291	32.345	371	240	9	19	382	11	377	2.44e-52	175	392
ERR1904041_02325	SAUSA300_2087	23.102	303	193	12	1	294	7	278	1.46e-11	61.6	392
ERR1904041_02333	SAUSA300_0526	99.507	203	1	0	1	203	1	203	1.22e-150	412	203
ERR1904041_02364	SAUSA300_2130	96.970	396	12	0	1	396	1	396	0.0	787	396
ERR1904041_02684	SAUSA300_0893	99.088	329	3	0	1	329	1	329	0.0	661	329
ERR1904041_02684	SAUSA300_0889	46.130	323	169	4	1	320	1	321	1.45e-94	281	329
ERR1904041_02684	SAUSA300_0200	48.689	267	136	1	1	267	1	266	3.42e-87	268	329
ERR1904041_02684	SAUSA300_0200	38.333	240	135	5	24	260	296	525	3.63e-49	168	329
ERR1904041_02684	SAUSA300_0894	39.597	298	171	4	11	308	16	304	6.60e-71	220	329
ERR1904041_02684	SAUSA300_2408	42.636	258	144	2	15	270	9	264	3.38e-70	216	329
ERR1904041_02684	SAUSA300_0890	43.173	271	143	5	2	269	4	266	2.58e-69	215	329
ERR1904041_02684	SAUSA300_0435	35.156	256	154	5	5	260	1	244	1.38e-46	157	329
ERR1904041_02684	SAUSA300_1274	33.197	244	156	2	23	266	18	254	6.60e-41	140	329
ERR1904041_02684	SAUSA300_0796	30.830	253	163	6	5	257	1	241	9.87e-37	131	329
ERR1904041_02684	SAUSA300_1807	34.836	244	141	7	18	260	15	241	6.48e-36	126	329
ERR1904041_02684	SAUSA300_2407	32.819	259	152	6	5	257	1	243	1.39e-35	125	329
ERR1904041_02684	SAUSA300_2633	34.597	211	126	6	25	235	22	220	2.44e-32	117	329
ERR1904041_02684	SAUSA300_2357	31.224	237	149	6	25	260	17	240	3.13e-32	117	329
ERR1904041_02684	SAUSA300_0309	29.694	229	147	5	5	233	1	215	2.08e-31	114	329
ERR1904041_02684	SAUSA300_1273	29.661	236	138	5	25	257	18	228	4.12e-31	114	329
ERR1904041_02684	SAUSA300_2175	31.556	225	145	4	25	249	23	238	9.48e-31	114	329
ERR1904041_02684	SAUSA300_0706	30.380	237	152	6	23	259	15	238	1.25e-29	112	329
ERR1904041_02684	SAUSA300_0076	29.787	235	146	6	25	258	30	246	2.01e-29	109	329
