id	clstr	clstr_size	length	clstr_rep	clstr_iden	clstr_cov
BPH3356_00166	198	13	642	0	100.00%	100%
BPH3403_01761	198	13	642	0	100.00%	100%
BPH3415_02577	198	13	642	0	100.00%	100%
BPH3443_01444	198	13	642	0	100.00%	100%
BPH3473_02161	198	13	642	0	100.00%	100%
BPH3485_02583	198	13	642	0	100.00%	100%
BPH3511_01765	198	13	642	0	100.00%	100%
BPH3545_02048	198	13	642	0	99.84%	100%
BPH3547_02156	198	13	642	0	100.00%	100%
BPH3737_02549	198	13	642	0	100.00%	100%
BPH3545_01429	199	3	639	1	100	100%
BPH3547_01768	199	3	639	0	100.00%	100%
BPH3346_00928	199	3	288	0	92.01%	45%
BPH2784_01184	200	6	635	1	100	100%
BPH2860_01674	200	6	635	0	100.00%	100%
BPH2947_00801	200	6	627	0	96.97%	98%
BPH2948_00829	200	6	627	0	96.97%	98%
BPH3455_01102	200	6	627	0	97.13%	98%
BPH3533_01066	200	6	627	0	97.13%	98%
BPH2869_02437	201	7	633	1	100	100%
BPH3202_02425	201	7	633	0	100.00%	100%
BPH3644_02452	201	7	633	0	100.00%	100%
BPH3666_02285	201	7	633	0	100.00%	100%
BPH3668_02198	201	7	633	0	100.00%	100%
BPH3672_02470	201	7	633	0	100.00%	100%
BPH3684_02139	201	7	633	0	99.68%	100%
BPH2787_01056	202	1	632	1	100	100%
BPH2816_02464	203	16	632	1	100	100%
BPH2907_01067	203	16	632	0	99.53%	100%
BPH3328_00277	203	16	632	0	99.53%	100%
BPH3356_01803	203	16	632	0	99.53%	100%
BPH3394_01971	203	16	632	0	99.53%	100%
BPH3403_00846	203	16	632	0	99.68%	100%
BPH3415_00786	203	16	632	0	99.68%	100%
BPH3443_00604	203	16	632	0	99.68%	100%
BPH3473_01544	203	16	632	0	99.68%	100%
BPH3485_00776	203	16	632	0	99.53%	100%
BPH3511_00836	203	16	632	0	99.53%	100%
BPH3545_01345	203	16	632	0	99.68%	100%
BPH3547_01684	203	16	632	0	99.68%	100%
BPH3737_00574	203	16	632	0	99.53%	100%
BPH2869_02672	203	16	530	0	98.68%	83%
BPH2702_02666	203	16	121	0	99.17%	19%
BPH2726_01889	204	50	630	1	100	100%
BPH2727_01921	204	50	630	0	100.00%	100%
BPH2787_00284	204	50	630	0	98.10%	100%
BPH2869_00470	204	50	630	0	98.10%	100%
BPH3202_00173	204	50	630	0	97.94%	100%
BPH3208_00678	204	50	630	0	97.78%	100%
BPH3220_00401	204	50	630	0	97.78%	100%
BPH3260_00173	204	50	630	0	97.78%	100%
BPH3262_02201	204	50	630	0	97.78%	100%
BPH3306_01803	204	50	630	0	97.78%	100%
BPH3316_02467	204	50	630	0	98.10%	100%
BPH3360_00175	204	50	630	0	98.57%	100%
BPH3382_00631	204	50	630	0	98.73%	100%
BPH3638_00242	204	50	630	0	98.10%	100%
BPH3640_00242	204	50	630	0	98.10%	100%
BPH3644_02037	204	50	630	0	97.94%	100%
BPH3646_00297	204	50	630	0	98.10%	100%
BPH3648_00521	204	50	630	0	98.10%	100%
BPH3650_02002	204	50	630	0	97.94%	100%
BPH3652_01710	204	50	630	0	97.94%	100%
BPH3662_01451	204	50	630	0	97.78%	100%
BPH3670_00613	204	50	630	0	97.94%	100%
BPH3672_00297	204	50	630	0	98.10%	100%
BPH3676_02207	204	50	630	0	97.78%	100%
BPH3684_01523	204	50	630	0	97.94%	100%
BPH3688_00883	204	50	630	0	98.10%	100%
BPH3692_01318	204	50	630	0	98.10%	100%
BPH3698_00017	204	50	630	0	98.10%	100%
BPH3700_00173	204	50	630	0	98.10%	100%
BPH3702_01728	204	50	630	0	98.10%	100%
BPH3704_01563	204	50	630	0	98.10%	100%
BPH3706_02295	204	50	630	0	98.10%	100%
BPH3708_01302	204	50	630	0	98.10%	100%
BPH3710_00017	204	50	630	0	98.10%	100%
BPH3712_01240	204	50	630	0	98.10%	100%
BPH3755_00673	204	50	630	0	97.78%	100%
BPH3757_01976	204	50	630	0	97.78%	100%
BPH3376_02806	204	50	609	0	98.69%	96%
BPH3435_02802	204	50	609	0	98.69%	96%
BPH3483_02819	204	50	609	0	98.69%	96%
BPH3360_00733	204	50	515	0	98.83%	81%
BPH3660_02606	204	50	377	0	96.02%	59%
BPH2781_02920	204	50	264	0	99.62%	41%
BPH2982_02931	204	50	264	0	99.24%	41%
BPH3366_02828	204	50	264	0	99.24%	41%
BPH3250_02430	204	50	178	0	99.44%	28%
BPH3668_02269	204	50	178	0	99.44%	28%
BPH3682_02222	204	50	178	0	99.44%	28%
BPH3686_02180	204	50	178	0	99.44%	28%
BPH3694_02343	204	50	178	0	99.44%	28%
BPH3370_01355	205	3	629	1	100	100%
BPH3415_00124	205	3	629	0	99.84%	100%
BPH3465_00062	205	3	629	0	99.84%	100%
BPH2702_00494	206	11	628	1	100	100%
BPH2816_01015	206	11	628	0	99.84%	100%
BPH2827_01988	206	11	628	0	99.52%	100%
BPH3324_02680	206	11	628	0	99.36%	100%
BPH3332_02700	206	11	628	0	99.52%	100%
BPH3403_02709	206	11	628	0	99.52%	100%
BPH3463_02690	206	11	628	0	99.36%	100%
BPH3680_02352	206	11	628	0	99.36%	100%
BPH3690_00946	206	11	628	0	98.09%	100%
BPH3750_02181	206	11	628	0	99.04%	100%
BPH3751_02277	206	11	628	0	99.04%	100%
BPH2816_02463	207	1	628	1	100	100%
BPH2827_02454	208	2	626	1	100	100%
BPH3680_01411	208	2	626	0	99.84%	100%
BPH3370_02474	209	3	626	1	100	100%
BPH3415_00428	209	3	626	0	99.84%	100%
BPH3465_00306	209	3	626	0	99.84%	100%
BPH2702_01242	210	15	625	1	100	100%
BPH2781_02510	210	15	625	0	99.84%	100%
BPH2816_00010	210	15	625	0	99.84%	100%
BPH2982_02477	210	15	625	0	100.00%	100%
BPH3324_01859	210	15	625	0	100.00%	100%
BPH3360_00567	210	15	625	0	99.84%	100%
BPH3376_01403	210	15	625	0	100.00%	100%
BPH3382_00987	210	15	625	0	100.00%	100%
BPH3403_02128	210	15	625	0	100.00%	100%
BPH3415_02156	210	15	625	0	100.00%	100%
BPH3435_01797	210	15	625	0	100.00%	100%
BPH3469_00593	210	15	625	0	99.84%	100%
BPH3531_02286	210	15	625	0	100.00%	100%
BPH3535_02130	210	15	625	0	100.00%	100%
BPH3752_02406	210	15	625	0	100.00%	100%
BPH2787_00987	211	48	625	1	100	100%
BPH2869_00880	211	48	625	0	100.00%	100%
BPH3202_00872	211	48	625	0	100.00%	100%
BPH3208_01140	211	48	625	0	100.00%	100%
BPH3220_01018	211	48	625	0	100.00%	100%
BPH3250_01147	211	48	625	0	100.00%	100%
BPH3260_00982	211	48	625	0	100.00%	100%
BPH3262_00989	211	48	625	0	100.00%	100%
BPH3306_01043	211	48	625	0	100.00%	100%
BPH3362_01099	211	48	625	0	100.00%	100%
BPH3366_01804	211	48	625	0	100.00%	100%
BPH3376_00084	211	48	625	0	100.00%	100%
BPH3382_00417	211	48	625	0	100.00%	100%
BPH3435_00761	211	48	625	0	100.00%	100%
BPH3483_00069	211	48	625	0	100.00%	100%
BPH3636_00322	211	48	625	0	100.00%	100%
BPH3638_01079	211	48	625	0	100.00%	100%
BPH3640_00921	211	48	625	0	100.00%	100%
BPH3644_00776	211	48	625	0	100.00%	100%
BPH3646_01181	211	48	625	0	100.00%	100%
BPH3648_01065	211	48	625	0	100.00%	100%
BPH3650_01451	211	48	625	0	100.00%	100%
BPH3652_00778	211	48	625	0	100.00%	100%
BPH3658_02329	211	48	625	0	100.00%	100%
BPH3660_00781	211	48	625	0	100.00%	100%
BPH3662_01212	211	48	625	0	100.00%	100%
BPH3666_00633	211	48	625	0	100.00%	100%
BPH3668_00948	211	48	625	0	100.00%	100%
BPH3670_00307	211	48	625	0	100.00%	100%
BPH3672_01068	211	48	625	0	100.00%	100%
BPH3674_01052	211	48	625	0	99.84%	100%
BPH3676_02270	211	48	625	0	100.00%	100%
BPH3682_00347	211	48	625	0	100.00%	100%
BPH3684_01164	211	48	625	0	100.00%	100%
BPH3686_00696	211	48	625	0	100.00%	100%
BPH3688_01926	211	48	625	0	100.00%	100%
BPH3692_01056	211	48	625	0	100.00%	100%
BPH3694_02186	211	48	625	0	100.00%	100%
BPH3698_00443	211	48	625	0	100.00%	100%
BPH3700_00762	211	48	625	0	100.00%	100%
BPH3702_01569	211	48	625	0	100.00%	100%
BPH3704_01869	211	48	625	0	100.00%	100%
BPH3706_00619	211	48	625	0	100.00%	100%
BPH3710_02161	211	48	625	0	100.00%	100%
BPH3712_00871	211	48	625	0	100.00%	100%
BPH3753_01455	211	48	625	0	99.84%	100%
BPH3755_01050	211	48	625	0	100.00%	100%
BPH3757_00809	211	48	625	0	100.00%	100%
BPH2702_02681	212	40	624	1	100	100%
BPH2816_02469	212	40	624	0	98.24%	100%
BPH3208_01259	212	40	624	0	98.24%	100%
BPH3220_01260	212	40	624	0	98.24%	100%
BPH3250_01209	212	40	624	0	98.24%	100%
BPH3260_00238	212	40	624	0	98.24%	100%
BPH3262_01091	212	40	624	0	98.24%	100%
BPH3306_00714	212	40	624	0	98.24%	100%
BPH3634_01838	212	40	624	0	98.24%	100%
BPH3636_00875	212	40	624	0	98.24%	100%
BPH3638_01299	212	40	624	0	98.24%	100%
BPH3640_01141	212	40	624	0	98.24%	100%
BPH3643_01675	212	40	624	0	98.24%	100%
BPH3646_01299	212	40	624	0	98.24%	100%
BPH3648_01236	212	40	624	0	98.24%	100%
BPH3650_00959	212	40	624	0	98.24%	100%
BPH3652_01772	212	40	624	0	98.24%	100%
BPH3658_02235	212	40	624	0	98.24%	100%
BPH3660_00999	212	40	624	0	98.24%	100%
BPH3662_00726	212	40	624	0	98.24%	100%
BPH3670_00705	212	40	624	0	98.24%	100%
BPH3674_01272	212	40	624	0	98.24%	100%
BPH3676_00619	212	40	624	0	98.24%	100%
BPH3682_00049	212	40	624	0	98.24%	100%
BPH3686_00240	212	40	624	0	98.24%	100%
BPH3688_00276	212	40	624	0	98.24%	100%
BPH3692_00337	212	40	624	0	98.24%	100%
BPH3694_00209	212	40	624	0	98.24%	100%
BPH3698_02142	212	40	624	0	98.24%	100%
BPH3700_00982	212	40	624	0	98.08%	100%
BPH3702_02461	212	40	624	0	98.24%	100%
BPH3704_00769	212	40	624	0	98.24%	100%
BPH3706_00550	212	40	624	0	98.24%	100%
BPH3708_00626	212	40	624	0	98.24%	100%
BPH3710_00430	212	40	624	0	98.24%	100%
BPH3712_00182	212	40	624	0	98.24%	100%
BPH3753_00567	212	40	624	0	98.24%	100%
BPH3755_00093	212	40	624	0	98.24%	100%
BPH3757_01614	212	40	624	0	98.24%	100%
BPH3684_02689	212	40	183	0	97.27%	29%
BPH3306_02688	213	1	623	1	100	100%
BPH2869_00100	214	49	619	1	100	100%
BPH2907_01629	214	49	619	0	100.00%	100%
BPH3208_00169	214	49	619	0	99.84%	100%
BPH3220_01147	214	49	619	0	99.84%	100%
BPH3250_00106	214	49	619	0	99.84%	100%
BPH3260_00562	214	49	619	0	99.84%	100%
BPH3262_00167	214	49	619	0	99.84%	100%
BPH3306_00163	214	49	619	0	99.84%	100%
BPH3328_02258	214	49	619	0	100.00%	100%
BPH3356_02096	214	49	619	0	100.00%	100%
BPH3403_00067	214	49	619	0	100.00%	100%
BPH3415_00454	214	49	619	0	100.00%	100%
BPH3443_00234	214	49	619	0	100.00%	100%
BPH3473_00873	214	49	619	0	100.00%	100%
BPH3485_00169	214	49	619	0	100.00%	100%
BPH3511_00518	214	49	619	0	100.00%	100%
BPH3545_01534	214	49	619	0	100.00%	100%
BPH3547_01120	214	49	619	0	100.00%	100%
BPH3638_00946	214	49	619	0	100.00%	100%
BPH3643_01588	214	49	619	0	100.00%	100%
BPH3644_00168	214	49	619	0	100.00%	100%
BPH3646_00169	214	49	619	0	100.00%	100%
BPH3648_00169	214	49	619	0	100.00%	100%
BPH3650_00897	214	49	619	0	100.00%	100%
BPH3652_01154	214	49	619	0	100.00%	100%
BPH3658_01641	214	49	619	0	100.00%	100%
BPH3660_00231	214	49	619	0	100.00%	100%
BPH3668_01816	214	49	619	0	100.00%	100%
BPH3670_02246	214	49	619	0	100.00%	100%
BPH3672_00113	214	49	619	0	100.00%	100%
BPH3674_00169	214	49	619	0	100.00%	100%
BPH3676_01897	214	49	619	0	100.00%	100%
BPH3682_01348	214	49	619	0	100.00%	100%
BPH3684_00912	214	49	619	0	100.00%	100%
BPH3686_01353	214	49	619	0	100.00%	100%
BPH3688_00398	214	49	619	0	100.00%	100%
BPH3692_00056	214	49	619	0	100.00%	100%
BPH3694_01748	214	49	619	0	100.00%	100%
BPH3698_01860	214	49	619	0	100.00%	100%
BPH3700_00358	214	49	619	0	100.00%	100%
BPH3702_01412	214	49	619	0	100.00%	100%
BPH3704_00169	214	49	619	0	100.00%	100%
BPH3706_00991	214	49	619	0	100.00%	100%
BPH3710_01684	214	49	619	0	100.00%	100%
BPH3712_02074	214	49	619	0	100.00%	100%
BPH3737_02417	214	49	619	0	100.00%	100%
BPH3753_00190	214	49	619	0	100.00%	100%
BPH3755_00810	214	49	619	0	100.00%	100%
BPH3666_02349	214	49	396	0	100.00%	63%
BPH2784_01214	215	9	616	1	100	100%
BPH2860_01704	215	9	616	0	99.84%	100%
BPH3541_01972	215	9	616	0	99.68%	100%
BPH3644_00139	215	9	616	0	99.68%	100%
BPH3660_00457	215	9	616	0	99.68%	100%
BPH3670_01415	215	9	616	0	99.68%	100%
BPH3682_01791	215	9	616	0	99.68%	100%
BPH3700_00329	215	9	616	0	99.68%	100%
BPH3708_01729	215	9	616	0	99.68%	100%
BPH2702_01918	216	35	615	1	100	100%
BPH2781_00774	216	35	615	0	97.89%	100%
BPH2787_00100	216	35	615	0	97.89%	100%
BPH2816_01903	216	35	615	0	97.89%	100%
BPH2981_01035	216	35	615	0	97.89%	100%
BPH2982_01069	216	35	615	0	97.89%	100%
BPH3376_02452	216	35	615	0	97.89%	100%
BPH3382_00489	216	35	615	0	97.89%	100%
BPH3435_00096	216	35	615	0	97.89%	100%
BPH3636_00158	216	35	615	0	97.89%	100%
BPH3638_00556	216	35	615	0	97.89%	100%
BPH3640_00535	216	35	615	0	97.89%	100%
BPH3643_00236	216	35	615	0	97.89%	100%
BPH3644_00100	216	35	615	0	97.89%	100%
BPH3646_00101	216	35	615	0	97.89%	100%
BPH3648_00101	216	35	615	0	97.89%	100%
BPH3650_00297	216	35	615	0	97.89%	100%
BPH3658_01291	216	35	615	0	97.89%	100%
BPH3666_00896	216	35	615	0	97.89%	100%
BPH3674_00101	216	35	615	0	97.89%	100%
BPH3676_00303	216	35	615	0	97.89%	100%
BPH3682_01575	216	35	615	0	97.89%	100%
BPH3684_00844	216	35	615	0	97.89%	100%
BPH3686_01380	216	35	615	0	97.89%	100%
BPH3688_00330	216	35	615	0	97.89%	100%
BPH3692_00669	216	35	615	0	97.89%	100%
BPH3694_01122	216	35	615	0	97.89%	100%
BPH3698_00289	216	35	615	0	97.89%	100%
BPH3700_00290	216	35	615	0	97.89%	100%
BPH3702_01059	216	35	615	0	97.89%	100%
BPH3704_00101	216	35	615	0	97.89%	100%
BPH3706_00101	216	35	615	0	97.89%	100%
BPH3753_00122	216	35	615	0	97.89%	100%
BPH3755_00339	216	35	615	0	97.89%	100%
BPH3757_00170	216	35	615	0	97.89%	100%
BPH2710_00683	217	10	615	1	100	100%
BPH2727_01817	217	10	615	0	100.00%	100%
BPH2780_01328	217	10	615	0	100.00%	100%
BPH2896_00972	217	10	615	0	100.00%	100%
BPH3366_02302	217	10	615	0	100.00%	100%
BPH3372_01737	217	10	615	0	100.00%	100%
BPH3376_01193	217	10	615	0	100.00%	100%
BPH3382_00802	217	10	615	0	100.00%	100%
BPH3435_01347	217	10	615	0	100.00%	100%
BPH3483_00607	217	10	615	0	100.00%	100%
BPH2718_02562	218	20	614	1	100	100%
BPH2946_02667	218	20	614	0	99.84%	100%
BPH3346_02160	218	20	614	0	99.84%	100%
BPH3401_02647	218	20	614	0	100.00%	100%
BPH3417_01288	218	20	614	0	100.00%	100%
BPH3493_02537	218	20	614	0	100.00%	100%
BPH3523_02580	218	20	614	0	100.00%	100%
BPH3527_02480	218	20	614	0	100.00%	100%
BPH3529_02605	218	20	614	0	99.84%	100%
BPH3739_02530	218	20	614	0	99.84%	100%
BPH3741_02243	218	20	614	0	100.00%	100%
BPH3742_01870	218	20	614	0	100.00%	100%
BPH3743_01945	218	20	614	0	100.00%	100%
BPH3744_01868	218	20	614	0	100.00%	100%
BPH3745_02510	218	20	614	0	100.00%	100%
BPH2798_02670	218	20	395	0	98.48%	64%
BPH2799_02672	218	20	395	0	98.48%	64%
BPH2798_02669	218	20	235	0	96.60%	38%
BPH2799_02671	218	20	235	0	96.60%	38%
BPH2800_02687	218	20	235	0	96.60%	38%
BPH3360_02586	219	4	613	1	100	100%
BPH3541_00535	219	4	613	0	99.84%	100%
BPH3708_00898	219	4	613	0	100.00%	100%
BPH3324_00958	219	4	539	0	97.40%	87%
BPH2858_00128	220	3	610	1	100	100%
BPH3750_00989	220	3	610	0	99.84%	100%
BPH3751_01268	220	3	610	0	99.84%	100%
BPH2700_01596	221	49	609	1	100	100%
BPH2718_00310	221	49	609	0	99.34%	100%
BPH2787_01093	221	49	609	0	99.34%	100%
BPH2798_00843	221	49	609	0	99.34%	100%
BPH2799_00844	221	49	609	0	99.34%	100%
BPH2800_00225	221	49	609	0	99.34%	100%
BPH2869_01453	221	49	609	0	99.34%	100%
BPH2876_01017	221	49	609	0	99.84%	100%
BPH3202_01354	221	49	609	0	99.34%	100%
BPH3208_01222	221	49	609	0	99.34%	100%
BPH3220_01223	221	49	609	0	99.34%	100%
BPH3250_00982	221	49	609	0	99.34%	100%
BPH3260_00275	221	49	609	0	99.34%	100%
BPH3262_01394	221	49	609	0	99.34%	100%
BPH3306_00677	221	49	609	0	99.34%	100%
BPH3636_00511	221	49	609	0	99.34%	100%
BPH3638_01262	221	49	609	0	99.34%	100%
BPH3640_01104	221	49	609	0	99.34%	100%
BPH3643_00469	221	49	609	0	99.34%	100%
BPH3644_01138	221	49	609	0	99.34%	100%
BPH3646_01262	221	49	609	0	99.34%	100%
BPH3648_01273	221	49	609	0	99.34%	100%
BPH3650_00996	221	49	609	0	99.34%	100%
BPH3652_00611	221	49	609	0	99.34%	100%
BPH3658_00799	221	49	609	0	99.34%	100%
BPH3660_00962	221	49	609	0	99.34%	100%
BPH3662_00689	221	49	609	0	99.34%	100%
BPH3666_00371	221	49	609	0	99.34%	100%
BPH3668_00305	221	49	609	0	99.34%	100%
BPH3670_00932	221	49	609	0	99.34%	100%
BPH3672_01430	221	49	609	0	99.34%	100%
BPH3674_01235	221	49	609	0	99.34%	100%
BPH3676_00582	221	49	609	0	99.34%	100%
BPH3682_00086	221	49	609	0	99.34%	100%
BPH3684_00487	221	49	609	0	99.34%	100%
BPH3686_00203	221	49	609	0	99.34%	100%
BPH3688_00239	221	49	609	0	99.34%	100%
BPH3692_00374	221	49	609	0	99.34%	100%
BPH3694_00246	221	49	609	0	99.34%	100%
BPH3698_00818	221	49	609	0	99.34%	100%
BPH3700_00945	221	49	609	0	99.34%	100%
BPH3702_01266	221	49	609	0	99.34%	100%
BPH3704_00806	221	49	609	0	99.34%	100%
BPH3706_00513	221	49	609	0	99.34%	100%
BPH3710_00393	221	49	609	0	99.34%	100%
BPH3712_00219	221	49	609	0	99.34%	100%
BPH3753_00604	221	49	609	0	99.34%	100%
BPH3755_00056	221	49	609	0	99.34%	100%
BPH3757_01073	221	49	609	0	99.34%	100%
BPH3431_00280	222	20	609	1	100	100%
BPH2718_00758	222	20	498	0	100.00%	81%
BPH2798_00118	222	20	498	0	100.00%	81%
BPH2799_00213	222	20	498	0	100.00%	81%
BPH2800_00718	222	20	498	0	100.00%	81%
BPH2907_01918	222	20	498	0	100.00%	81%
BPH2946_00213	222	20	498	0	99.80%	81%
BPH3356_01484	222	20	498	0	100.00%	81%
BPH3403_00707	222	20	498	0	100.00%	81%
BPH3415_00159	222	20	498	0	100.00%	81%
BPH3443_02148	222	20	498	0	100.00%	81%
BPH3473_00675	222	20	498	0	100.00%	81%
BPH3545_00280	222	20	498	0	100.00%	81%
BPH3547_00280	222	20	498	0	100.00%	81%
BPH3737_01547	222	20	498	0	100.00%	81%
BPH3328_01413	222	20	255	0	100.00%	41%
BPH3485_02231	222	20	255	0	100.00%	41%
BPH3511_01878	222	20	255	0	100.00%	41%
BPH3403_00708	222	20	114	0	95.61%	18%
BPH3415_00160	222	20	114	0	95.61%	18%
BPH3401_02478	223	13	608	1	100	100%
BPH3417_00521	223	13	608	0	100.00%	100%
BPH3493_02385	223	13	608	0	100.00%	100%
BPH3523_02313	223	13	608	0	100.00%	100%
BPH3527_01974	223	13	608	0	100.00%	100%
BPH3529_02393	223	13	608	0	99.84%	100%
BPH3739_02265	223	13	608	0	99.84%	100%
BPH3741_01832	223	13	608	0	100.00%	100%
BPH3742_01162	223	13	608	0	100.00%	100%
BPH3743_01989	223	13	608	0	100.00%	100%
BPH3744_02198	223	13	608	0	100.00%	100%
BPH3745_02254	223	13	608	0	100.00%	100%
BPH3753_01061	223	13	608	0	99.84%	100%
BPH3628_00787	224	2	608	1	100	100%
BPH3596_00442	224	2	405	0	99.26%	66%
BPH2702_02667	225	7	607	1	100	100%
BPH2816_02465	225	7	607	0	99.67%	100%
BPH3236_01773	225	7	607	0	99.84%	100%
BPH3258_01644	225	7	607	0	99.84%	100%
BPH3276_00958	225	7	607	0	99.67%	100%
BPH3316_00613	225	7	607	0	99.84%	100%
BPH3666_02629	225	7	607	0	99.84%	100%
BPH2702_02673	226	1	607	1	100	100%
BPH2726_00180	227	6	607	1	100	100%
BPH2727_00714	227	6	607	0	99.84%	100%
BPH3372_00059	227	6	607	0	99.84%	100%
BPH3376_00289	227	6	607	0	99.84%	100%
BPH3382_00094	227	6	607	0	99.84%	100%
BPH3435_00563	227	6	607	0	99.84%	100%
BPH2726_01733	228	22	607	1	100	100%
BPH2727_00881	228	22	607	0	100.00%	100%
BPH2849_01536	228	22	607	0	99.51%	100%
BPH2976_01924	228	22	607	0	99.84%	100%
BPH2977_02038	228	22	607	0	99.84%	100%
BPH2978_01967	228	22	607	0	99.84%	100%
BPH2979_01817	228	22	607	0	99.84%	100%
BPH2980_01897	228	22	607	0	99.84%	100%
BPH2981_02045	228	22	607	0	99.67%	100%
BPH2982_02046	228	22	607	0	99.84%	100%
BPH3328_01638	228	22	607	0	99.84%	100%
BPH3356_00422	228	22	607	0	99.84%	100%
BPH3372_00101	228	22	607	0	99.84%	100%
BPH3376_00826	228	22	607	0	99.84%	100%
BPH3382_01561	228	22	607	0	99.84%	100%
BPH3435_01885	228	22	607	0	99.84%	100%
BPH3483_00553	228	22	607	0	99.84%	100%
BPH3485_01907	228	22	607	0	99.84%	100%
BPH3511_01988	228	22	607	0	99.84%	100%
BPH3545_01007	228	22	607	0	99.84%	100%
BPH3547_01345	228	22	607	0	99.84%	100%
BPH3737_01672	228	22	607	0	99.84%	100%
BPH2710_00209	229	16	604	1	100	100%
BPH2726_00576	229	16	604	0	100.00%	100%
BPH2727_00311	229	16	604	0	100.00%	100%
BPH2780_00367	229	16	604	0	100.00%	100%
BPH2781_00367	229	16	604	0	100.00%	100%
BPH2896_01667	229	16	604	0	100.00%	100%
BPH2947_00005	229	16	604	0	100.00%	100%
BPH2948_00391	229	16	604	0	100.00%	100%
BPH2982_00005	229	16	604	0	100.00%	100%
BPH3372_00445	229	16	604	0	100.00%	100%
BPH3376_02086	229	16	604	0	100.00%	100%
BPH3382_02647	229	16	604	0	99.83%	100%
BPH3435_02734	229	16	604	0	100.00%	100%
BPH3455_01616	229	16	604	0	100.00%	100%
BPH3483_01305	229	16	604	0	100.00%	100%
BPH3533_01769	229	16	604	0	100.00%	100%
BPH3272_02674	230	3	603	1	100	100%
BPH3338_02734	230	3	603	0	99.50%	100%
BPH3236_02755	230	3	290	0	98.28%	48%
BPH3634_00342	231	4	602	1	100	100%
BPH3670_01007	231	4	602	0	99.83%	100%
BPH3682_01809	231	4	602	0	99.83%	100%
BPH3700_02405	231	4	602	0	99.83%	100%
BPH2710_02349	232	16	601	1	100	100%
BPH2726_01827	232	16	601	0	100.00%	100%
BPH2727_01758	232	16	601	0	100.00%	100%
BPH2780_01880	232	16	601	0	100.00%	100%
BPH2781_01764	232	16	601	0	100.00%	100%
BPH2896_01398	232	16	601	0	100.00%	100%
BPH2982_01918	232	16	601	0	100.00%	100%
BPH3360_02274	232	16	601	0	100.00%	100%
BPH3362_01346	232	16	601	0	100.00%	100%
BPH3366_02086	232	16	601	0	100.00%	100%
BPH3372_02171	232	16	601	0	100.00%	100%
BPH3376_00474	232	16	601	0	100.00%	100%
BPH3382_02105	232	16	601	0	100.00%	100%
BPH3435_01039	232	16	601	0	100.00%	100%
BPH3483_01210	232	16	601	0	100.00%	100%
BPH3531_01188	232	16	601	0	99.83%	100%
BPH2710_01523	233	32	597	1	100	100%
BPH2726_01384	233	32	597	0	99.83%	100%
BPH2727_01309	233	32	597	0	99.83%	100%
BPH2780_01444	233	32	597	0	100.00%	100%
BPH2781_01331	233	32	597	0	99.83%	100%
BPH2827_00356	233	32	597	0	99.83%	100%
BPH2896_01041	233	32	597	0	100.00%	100%
BPH2981_01596	233	32	597	0	99.83%	100%
BPH2982_01488	233	32	597	0	99.83%	100%
BPH3204_00021	233	32	597	0	99.66%	100%
BPH3226_00568	233	32	597	0	99.66%	100%
BPH3292_00288	233	32	597	0	99.66%	100%
BPH3320_01001	233	32	597	0	99.83%	100%
BPH3362_00895	233	32	597	0	99.83%	100%
BPH3366_00378	233	32	597	0	99.83%	100%
BPH3372_01389	233	32	597	0	99.83%	100%
BPH3376_00155	233	32	597	0	99.83%	100%
BPH3401_01552	233	32	597	0	99.83%	100%
BPH3417_00957	233	32	597	0	99.83%	100%
BPH3435_00250	233	32	597	0	100.00%	100%
BPH3483_00833	233	32	597	0	100.00%	100%
BPH3493_01324	233	32	597	0	99.83%	100%
BPH3523_01272	233	32	597	0	99.83%	100%
BPH3527_00576	233	32	597	0	99.83%	100%
BPH3688_00818	233	32	597	0	98.99%	100%
BPH3741_00270	233	32	597	0	99.83%	100%
BPH3742_02257	233	32	597	0	99.83%	100%
BPH3743_00130	233	32	597	0	99.83%	100%
BPH3744_00130	233	32	597	0	99.83%	100%
BPH3745_01112	233	32	597	0	99.83%	100%
BPH3529_01537	233	32	180	0	97.78%	30%
BPH3739_00922	233	32	180	0	97.78%	30%
BPH2700_02215	234	7	593	1	100	100%
BPH2876_00325	234	7	593	0	99.83%	100%
BPH3324_00600	234	7	593	0	99.83%	100%
BPH3360_00092	234	7	593	0	99.66%	100%
BPH3531_00675	234	7	593	0	99.83%	100%
BPH3535_01244	234	7	593	0	99.83%	100%
BPH3752_00375	234	7	593	0	99.83%	100%
BPH3360_00643	235	3	593	1	100	100%
BPH3535_01473	235	3	593	0	100.00%	100%
BPH3752_01106	235	3	593	0	100.00%	100%
BPH2784_01054	236	14	592	1	100	100%
BPH2860_01544	236	14	592	0	99.83%	100%
BPH3348_01975	236	14	592	0	97.97%	100%
BPH3362_02118	236	14	592	0	97.80%	100%
BPH3366_00240	236	14	592	0	97.80%	100%
BPH3368_02323	236	14	592	0	97.80%	100%
BPH3376_00929	236	14	592	0	97.97%	100%
BPH3382_02094	236	14	592	0	97.97%	100%
BPH3435_00593	236	14	592	0	97.97%	100%
BPH3483_02094	236	14	592	0	97.97%	100%
BPH3632_00124	236	14	592	0	97.80%	100%
BPH3664_00742	236	14	592	0	97.80%	100%
BPH3696_00065	236	14	592	0	97.80%	100%
BPH3735_02129	236	14	592	0	97.97%	100%
BPH2726_00223	237	49	591	1	100	100%
