well,f_signal,timepoint,well_row,well_col,experiment,cell_type,cell_number,plate,well_id,sample_id,strain_group
F10,13229,145,F,10,exp210325,Hela,40000,GPV1,exp210325_GPV1_F10,NE188,NEBRASKA
F11,12567,145,F,11,exp210325,Hela,40000,GPV1,exp210325_GPV1_F11,Non infected,CONTROL
F12,17260,145,F,12,exp210325,Hela,40000,GPV1,exp210325_GPV1_F12,NE704,NEBRASKA
G01,14792,145,G,01,exp210325,Hela,40000,GPV1,exp210325_GPV1_G01,NE1671,NEBRASKA
G02,13147,145,G,02,exp210325,Hela,40000,GPV1,exp210325_GPV1_G02,NE581,NEBRASKA
G03,15884,145,G,03,exp210325,Hela,40000,GPV1,exp210325_GPV1_G03,NE1020,NEBRASKA
G04,14029,145,G,04,exp210325,Hela,40000,GPV1,exp210325_GPV1_G04,NE1462,NEBRASKA
G05,14826,145,G,05,exp210325,Hela,40000,GPV1,exp210325_GPV1_G05,NE66,NEBRASKA
G06,14042,145,G,06,exp210325,Hela,40000,GPV1,exp210325_GPV1_G06,NE186,NEBRASKA
G07,13350,145,G,07,exp210325,Hela,40000,GPV1,exp210325_GPV1_G07,NE1532,NEBRASKA
G08,14055,145,G,08,exp210325,Hela,40000,GPV1,exp210325_GPV1_G08,NE1140,NEBRASKA
G09,13949,145,G,09,exp210325,Hela,40000,GPV1,exp210325_GPV1_G09,NE188,NEBRASKA
G10,13406,145,G,10,exp210325,Hela,40000,GPV1,exp210325_GPV1_G10,NE1380,NEBRASKA
G11,14024,145,G,11,exp210325,Hela,40000,GPV1,exp210325_GPV1_G11,JE2,CONTROL
G12,14448,145,G,12,exp210325,Hela,40000,GPV1,exp210325_GPV1_G12,NE214,NEBRASKA
H01,15101,145,H,01,exp210325,Hela,40000,GPV1,exp210325_GPV1_H01,NE743,NEBRASKA
H02,14245,145,H,02,exp210325,Hela,40000,GPV1,exp210325_GPV1_H02,NE1462,NEBRASKA
H03,15598,145,H,03,exp210325,Hela,40000,GPV1,exp210325_GPV1_H03,NE1020,NEBRASKA
H04,14094,145,H,04,exp210325,Hela,40000,GPV1,exp210325_GPV1_H04,NE1166,NEBRASKA
H05,15929,145,H,05,exp210325,Hela,40000,GPV1,exp210325_GPV1_H05,NE1380,NEBRASKA
H06,15613,145,H,06,exp210325,Hela,40000,GPV1,exp210325_GPV1_H06,NE1183,NEBRASKA
H07,15399,145,H,07,exp210325,Hela,40000,GPV1,exp210325_GPV1_H07,NE1,NEBRASKA
H08,14252,145,H,08,exp210325,Hela,40000,GPV1,exp210325_GPV1_H08,NE1919,NEBRASKA
H09,14037,145,H,09,exp210325,Hela,40000,GPV1,exp210325_GPV1_H09,NE1,NEBRASKA
H10,32846,145,H,10,exp210325,Hela,40000,GPV1,exp210325_GPV1_H10,Complete lysis,CONTROL
H11,32881,145,H,11,exp210325,Hela,40000,GPV1,exp210325_GPV1_H11,Complete lysis,CONTROL
H12,31812,145,H,12,exp210325,Hela,40000,GPV1,exp210325_GPV1_H12,Complete lysis,CONTROL
A01,15622,150,A,01,exp210325,Hela,40000,GPV1,exp210325_GPV1_A01,NE46,NEBRASKA
A02,15354,150,A,02,exp210325,Hela,40000,GPV1,exp210325_GPV1_A02,NE1561,NEBRASKA
A03,15672,150,A,03,exp210325,Hela,40000,GPV1,exp210325_GPV1_A03,JE2,CONTROL
A04,15270,150,A,04,exp210325,Hela,40000,GPV1,exp210325_GPV1_A04,NE1553,NEBRASKA
A05,16159,150,A,05,exp210325,Hela,40000,GPV1,exp210325_GPV1_A05,NE743,NEBRASKA
A06,15900,150,A,06,exp210325,Hela,40000,GPV1,exp210325_GPV1_A06,NE172,NEBRASKA
A07,14324,150,A,07,exp210325,Hela,40000,GPV1,exp210325_GPV1_A07,NE1166,NEBRASKA
A08,14834,150,A,08,exp210325,Hela,40000,GPV1,exp210325_GPV1_A08,NE704,NEBRASKA
A09,15879,150,A,09,exp210325,Hela,40000,GPV1,exp210325_GPV1_A09,NE362,NEBRASKA
A10,14733,150,A,10,exp210325,Hela,40000,GPV1,exp210325_GPV1_A10,NE188,NEBRASKA
A11,15937,150,A,11,exp210325,Hela,40000,GPV1,exp210325_GPV1_A11,NE1183,NEBRASKA
A12,15297,150,A,12,exp210325,Hela,40000,GPV1,exp210325_GPV1_A12,NE1919,NEBRASKA
B01,14804,150,B,01,exp210325,Hela,40000,GPV1,exp210325_GPV1_B01,NE573,NEBRASKA
B02,16171,150,B,02,exp210325,Hela,40000,GPV1,exp210325_GPV1_B02,NE1020,NEBRASKA
B03,13842,150,B,03,exp210325,Hela,40000,GPV1,exp210325_GPV1_B03,NE573,NEBRASKA
B04,14296,150,B,04,exp210325,Hela,40000,GPV1,exp210325_GPV1_B04,NE1561,NEBRASKA
B05,13391,150,B,05,exp210325,Hela,40000,GPV1,exp210325_GPV1_B05,NE581,NEBRASKA
B06,13253,150,B,06,exp210325,Hela,40000,GPV1,exp210325_GPV1_B06,NE873,NEBRASKA
B07,13854,150,B,07,exp210325,Hela,40000,GPV1,exp210325_GPV1_B07,NE172,NEBRASKA
B08,13081,150,B,08,exp210325,Hela,40000,GPV1,exp210325_GPV1_B08,NE1532,NEBRASKA
B09,14652,150,B,09,exp210325,Hela,40000,GPV1,exp210325_GPV1_B09,NE1553,NEBRASKA
B10,13868,150,B,10,exp210325,Hela,40000,GPV1,exp210325_GPV1_B10,NE472,NEBRASKA
B11,13271,150,B,11,exp210325,Hela,40000,GPV1,exp210325_GPV1_B11,NE1671,NEBRASKA
B12,14146,150,B,12,exp210325,Hela,40000,GPV1,exp210325_GPV1_B12,NE1561,NEBRASKA
C01,14238,150,C,01,exp210325,Hela,40000,GPV1,exp210325_GPV1_C01,NE1183,NEBRASKA
C02,14120,150,C,02,exp210325,Hela,40000,GPV1,exp210325_GPV1_C02,NE1462,NEBRASKA
C03,14486,150,C,03,exp210325,Hela,40000,GPV1,exp210325_GPV1_C03,NE46,NEBRASKA
C04,13983,150,C,04,exp210325,Hela,40000,GPV1,exp210325_GPV1_C04,NE573,NEBRASKA
C05,14192,150,C,05,exp210325,Hela,40000,GPV1,exp210325_GPV1_C05,NE1671,NEBRASKA
C06,13796,150,C,06,exp210325,Hela,40000,GPV1,exp210325_GPV1_C06,NE440,NEBRASKA
C07,13201,150,C,07,exp210325,Hela,40000,GPV1,exp210325_GPV1_C07,NE1380,NEBRASKA
C08,14046,150,C,08,exp210325,Hela,40000,GPV1,exp210325_GPV1_C08,NE214,NEBRASKA
C09,14789,150,C,09,exp210325,Hela,40000,GPV1,exp210325_GPV1_C09,NE214,NEBRASKA
C10,13351,150,C,10,exp210325,Hela,40000,GPV1,exp210325_GPV1_C10,NE1,NEBRASKA
C11,13884,150,C,11,exp210325,Hela,40000,GPV1,exp210325_GPV1_C11,NE362,NEBRASKA
C12,13094,150,C,12,exp210325,Hela,40000,GPV1,exp210325_GPV1_C12,Non infected,CONTROL
D01,14877,150,D,01,exp210325,Hela,40000,GPV1,exp210325_GPV1_D01,NE704,NEBRASKA
D02,13580,150,D,02,exp210325,Hela,40000,GPV1,exp210325_GPV1_D02,NE472,NEBRASKA
D03,14850,150,D,03,exp210325,Hela,40000,GPV1,exp210325_GPV1_D03,NE362,NEBRASKA
D04,14220,150,D,04,exp210325,Hela,40000,GPV1,exp210325_GPV1_D04,NE119,NEBRASKA
D05,13001,150,D,05,exp210325,Hela,40000,GPV1,exp210325_GPV1_D05,NE1532,NEBRASKA
D06,13317,150,D,06,exp210325,Hela,40000,GPV1,exp210325_GPV1_D06,NE873,NEBRASKA
D07,14035,150,D,07,exp210325,Hela,40000,GPV1,exp210325_GPV1_D07,JE2,CONTROL
D08,14231,150,D,08,exp210325,Hela,40000,GPV1,exp210325_GPV1_D08,NE172,NEBRASKA
D09,14675,150,D,09,exp210325,Hela,40000,GPV1,exp210325_GPV1_D09,NE117,NEBRASKA
D10,14638,150,D,10,exp210325,Hela,40000,GPV1,exp210325_GPV1_D10,NE119,NEBRASKA
D11,13532,150,D,11,exp210325,Hela,40000,GPV1,exp210325_GPV1_D11,NE1919,NEBRASKA
D12,14314,150,D,12,exp210325,Hela,40000,GPV1,exp210325_GPV1_D12,NE472,NEBRASKA
E01,13066,150,E,01,exp210325,Hela,40000,GPV1,exp210325_GPV1_E01,Non infected,CONTROL
E02,15206,150,E,02,exp210325,Hela,40000,GPV1,exp210325_GPV1_E02,NE440,NEBRASKA
E03,15615,150,E,03,exp210325,Hela,40000,GPV1,exp210325_GPV1_E03,NE369,NEBRASKA
E04,14004,150,E,04,exp210325,Hela,40000,GPV1,exp210325_GPV1_E04,NE119,NEBRASKA
E05,13198,150,E,05,exp210325,Hela,40000,GPV1,exp210325_GPV1_E05,NE873,NEBRASKA
E06,14610,150,E,06,exp210325,Hela,40000,GPV1,exp210325_GPV1_E06,NE440,NEBRASKA
E07,13884,150,E,07,exp210325,Hela,40000,GPV1,exp210325_GPV1_E07,NE743,NEBRASKA
E08,14042,150,E,08,exp210325,Hela,40000,GPV1,exp210325_GPV1_E08,NE1140,NEBRASKA
E09,14008,150,E,09,exp210325,Hela,40000,GPV1,exp210325_GPV1_E09,NE117,NEBRASKA
E10,16381,150,E,10,exp210325,Hela,40000,GPV1,exp210325_GPV1_E10,NE1553,NEBRASKA
E11,16272,150,E,11,exp210325,Hela,40000,GPV1,exp210325_GPV1_E11,NE1166,NEBRASKA
E12,14328,150,E,12,exp210325,Hela,40000,GPV1,exp210325_GPV1_E12,NE369,NEBRASKA
F01,13870,150,F,01,exp210325,Hela,40000,GPV1,exp210325_GPV1_F01,NE581,NEBRASKA
F02,14575,150,F,02,exp210325,Hela,40000,GPV1,exp210325_GPV1_F02,NE369,NEBRASKA
F03,14021,150,F,03,exp210325,Hela,40000,GPV1,exp210325_GPV1_F03,NE186,NEBRASKA
F04,14065,150,F,04,exp210325,Hela,40000,GPV1,exp210325_GPV1_F04,NE46,NEBRASKA
F05,15200,150,F,05,exp210325,Hela,40000,GPV1,exp210325_GPV1_F05,NE66,NEBRASKA
F06,14252,150,F,06,exp210325,Hela,40000,GPV1,exp210325_GPV1_F06,NE66,NEBRASKA
F07,13052,150,F,07,exp210325,Hela,40000,GPV1,exp210325_GPV1_F07,NE186,NEBRASKA
F08,13756,150,F,08,exp210325,Hela,40000,GPV1,exp210325_GPV1_F08,NE1140,NEBRASKA
F09,14186,150,F,09,exp210325,Hela,40000,GPV1,exp210325_GPV1_F09,NE117,NEBRASKA
F10,13201,150,F,10,exp210325,Hela,40000,GPV1,exp210325_GPV1_F10,NE188,NEBRASKA
F11,12513,150,F,11,exp210325,Hela,40000,GPV1,exp210325_GPV1_F11,Non infected,CONTROL
F12,17492,150,F,12,exp210325,Hela,40000,GPV1,exp210325_GPV1_F12,NE704,NEBRASKA
G01,14701,150,G,01,exp210325,Hela,40000,GPV1,exp210325_GPV1_G01,NE1671,NEBRASKA
G02,12959,150,G,02,exp210325,Hela,40000,GPV1,exp210325_GPV1_G02,NE581,NEBRASKA
G03,15862,150,G,03,exp210325,Hela,40000,GPV1,exp210325_GPV1_G03,NE1020,NEBRASKA
G04,14062,150,G,04,exp210325,Hela,40000,GPV1,exp210325_GPV1_G04,NE1462,NEBRASKA
G05,14744,150,G,05,exp210325,Hela,40000,GPV1,exp210325_GPV1_G05,NE66,NEBRASKA
G06,14239,150,G,06,exp210325,Hela,40000,GPV1,exp210325_GPV1_G06,NE186,NEBRASKA
G07,13173,150,G,07,exp210325,Hela,40000,GPV1,exp210325_GPV1_G07,NE1532,NEBRASKA
G08,14090,150,G,08,exp210325,Hela,40000,GPV1,exp210325_GPV1_G08,NE1140,NEBRASKA
G09,13770,150,G,09,exp210325,Hela,40000,GPV1,exp210325_GPV1_G09,NE188,NEBRASKA
G10,13366,150,G,10,exp210325,Hela,40000,GPV1,exp210325_GPV1_G10,NE1380,NEBRASKA
G11,13804,150,G,11,exp210325,Hela,40000,GPV1,exp210325_GPV1_G11,JE2,CONTROL
G12,14555,150,G,12,exp210325,Hela,40000,GPV1,exp210325_GPV1_G12,NE214,NEBRASKA
H01,15260,150,H,01,exp210325,Hela,40000,GPV1,exp210325_GPV1_H01,NE743,NEBRASKA
H02,14271,150,H,02,exp210325,Hela,40000,GPV1,exp210325_GPV1_H02,NE1462,NEBRASKA
H03,15778,150,H,03,exp210325,Hela,40000,GPV1,exp210325_GPV1_H03,NE1020,NEBRASKA
H04,14058,150,H,04,exp210325,Hela,40000,GPV1,exp210325_GPV1_H04,NE1166,NEBRASKA
H05,16194,150,H,05,exp210325,Hela,40000,GPV1,exp210325_GPV1_H05,NE1380,NEBRASKA
H06,15629,150,H,06,exp210325,Hela,40000,GPV1,exp210325_GPV1_H06,NE1183,NEBRASKA
H07,15382,150,H,07,exp210325,Hela,40000,GPV1,exp210325_GPV1_H07,NE1,NEBRASKA
H08,14323,150,H,08,exp210325,Hela,40000,GPV1,exp210325_GPV1_H08,NE1919,NEBRASKA
H09,14121,150,H,09,exp210325,Hela,40000,GPV1,exp210325_GPV1_H09,NE1,NEBRASKA
H10,32326,150,H,10,exp210325,Hela,40000,GPV1,exp210325_GPV1_H10,Complete lysis,CONTROL
H11,32279,150,H,11,exp210325,Hela,40000,GPV1,exp210325_GPV1_H11,Complete lysis,CONTROL
H12,31462,150,H,12,exp210325,Hela,40000,GPV1,exp210325_GPV1_H12,Complete lysis,CONTROL
A01,15503,155,A,01,exp210325,Hela,40000,GPV1,exp210325_GPV1_A01,NE46,NEBRASKA
A02,15355,155,A,02,exp210325,Hela,40000,GPV1,exp210325_GPV1_A02,NE1561,NEBRASKA
A03,15653,155,A,03,exp210325,Hela,40000,GPV1,exp210325_GPV1_A03,JE2,CONTROL
A04,15399,155,A,04,exp210325,Hela,40000,GPV1,exp210325_GPV1_A04,NE1553,NEBRASKA
A05,16030,155,A,05,exp210325,Hela,40000,GPV1,exp210325_GPV1_A05,NE743,NEBRASKA
A06,16018,155,A,06,exp210325,Hela,40000,GPV1,exp210325_GPV1_A06,NE172,NEBRASKA
A07,14154,155,A,07,exp210325,Hela,40000,GPV1,exp210325_GPV1_A07,NE1166,NEBRASKA
A08,14746,155,A,08,exp210325,Hela,40000,GPV1,exp210325_GPV1_A08,NE704,NEBRASKA
A09,15971,155,A,09,exp210325,Hela,40000,GPV1,exp210325_GPV1_A09,NE362,NEBRASKA
A10,14797,155,A,10,exp210325,Hela,40000,GPV1,exp210325_GPV1_A10,NE188,NEBRASKA
A11,16028,155,A,11,exp210325,Hela,40000,GPV1,exp210325_GPV1_A11,NE1183,NEBRASKA
A12,15283,155,A,12,exp210325,Hela,40000,GPV1,exp210325_GPV1_A12,NE1919,NEBRASKA
B01,14629,155,B,01,exp210325,Hela,40000,GPV1,exp210325_GPV1_B01,NE573,NEBRASKA
B02,16578,155,B,02,exp210325,Hela,40000,GPV1,exp210325_GPV1_B02,NE1020,NEBRASKA
B03,13850,155,B,03,exp210325,Hela,40000,GPV1,exp210325_GPV1_B03,NE573,NEBRASKA
B04,14196,155,B,04,exp210325,Hela,40000,GPV1,exp210325_GPV1_B04,NE1561,NEBRASKA
B05,13651,155,B,05,exp210325,Hela,40000,GPV1,exp210325_GPV1_B05,NE581,NEBRASKA
B06,13586,155,B,06,exp210325,Hela,40000,GPV1,exp210325_GPV1_B06,NE873,NEBRASKA
B07,13989,155,B,07,exp210325,Hela,40000,GPV1,exp210325_GPV1_B07,NE172,NEBRASKA
B08,13178,155,B,08,exp210325,Hela,40000,GPV1,exp210325_GPV1_B08,NE1532,NEBRASKA
B09,14507,155,B,09,exp210325,Hela,40000,GPV1,exp210325_GPV1_B09,NE1553,NEBRASKA
B10,13821,155,B,10,exp210325,Hela,40000,GPV1,exp210325_GPV1_B10,NE472,NEBRASKA
B11,13511,155,B,11,exp210325,Hela,40000,GPV1,exp210325_GPV1_B11,NE1671,NEBRASKA
B12,14405,155,B,12,exp210325,Hela,40000,GPV1,exp210325_GPV1_B12,NE1561,NEBRASKA
C01,14139,155,C,01,exp210325,Hela,40000,GPV1,exp210325_GPV1_C01,NE1183,NEBRASKA
C02,14451,155,C,02,exp210325,Hela,40000,GPV1,exp210325_GPV1_C02,NE1462,NEBRASKA
C03,14741,155,C,03,exp210325,Hela,40000,GPV1,exp210325_GPV1_C03,NE46,NEBRASKA
C04,13724,155,C,04,exp210325,Hela,40000,GPV1,exp210325_GPV1_C04,NE573,NEBRASKA
C05,14385,155,C,05,exp210325,Hela,40000,GPV1,exp210325_GPV1_C05,NE1671,NEBRASKA
C06,13744,155,C,06,exp210325,Hela,40000,GPV1,exp210325_GPV1_C06,NE440,NEBRASKA
C07,13461,155,C,07,exp210325,Hela,40000,GPV1,exp210325_GPV1_C07,NE1380,NEBRASKA
C08,14323,155,C,08,exp210325,Hela,40000,GPV1,exp210325_GPV1_C08,NE214,NEBRASKA
C09,14810,155,C,09,exp210325,Hela,40000,GPV1,exp210325_GPV1_C09,NE214,NEBRASKA
C10,13734,155,C,10,exp210325,Hela,40000,GPV1,exp210325_GPV1_C10,NE1,NEBRASKA
C11,14234,155,C,11,exp210325,Hela,40000,GPV1,exp210325_GPV1_C11,NE362,NEBRASKA
C12,13219,155,C,12,exp210325,Hela,40000,GPV1,exp210325_GPV1_C12,Non infected,CONTROL
D01,15062,155,D,01,exp210325,Hela,40000,GPV1,exp210325_GPV1_D01,NE704,NEBRASKA
D02,13765,155,D,02,exp210325,Hela,40000,GPV1,exp210325_GPV1_D02,NE472,NEBRASKA
D03,15234,155,D,03,exp210325,Hela,40000,GPV1,exp210325_GPV1_D03,NE362,NEBRASKA
D04,14086,155,D,04,exp210325,Hela,40000,GPV1,exp210325_GPV1_D04,NE119,NEBRASKA
D05,13171,155,D,05,exp210325,Hela,40000,GPV1,exp210325_GPV1_D05,NE1532,NEBRASKA
D06,13456,155,D,06,exp210325,Hela,40000,GPV1,exp210325_GPV1_D06,NE873,NEBRASKA
D07,13942,155,D,07,exp210325,Hela,40000,GPV1,exp210325_GPV1_D07,JE2,CONTROL
D08,14289,155,D,08,exp210325,Hela,40000,GPV1,exp210325_GPV1_D08,NE172,NEBRASKA
D09,14733,155,D,09,exp210325,Hela,40000,GPV1,exp210325_GPV1_D09,NE117,NEBRASKA
D10,14943,155,D,10,exp210325,Hela,40000,GPV1,exp210325_GPV1_D10,NE119,NEBRASKA
D11,13554,155,D,11,exp210325,Hela,40000,GPV1,exp210325_GPV1_D11,NE1919,NEBRASKA
D12,14652,155,D,12,exp210325,Hela,40000,GPV1,exp210325_GPV1_D12,NE472,NEBRASKA
E01,13171,155,E,01,exp210325,Hela,40000,GPV1,exp210325_GPV1_E01,Non infected,CONTROL
E02,15225,155,E,02,exp210325,Hela,40000,GPV1,exp210325_GPV1_E02,NE440,NEBRASKA
E03,15773,155,E,03,exp210325,Hela,40000,GPV1,exp210325_GPV1_E03,NE369,NEBRASKA
E04,13795,155,E,04,exp210325,Hela,40000,GPV1,exp210325_GPV1_E04,NE119,NEBRASKA
E05,13461,155,E,05,exp210325,Hela,40000,GPV1,exp210325_GPV1_E05,NE873,NEBRASKA
E06,14884,155,E,06,exp210325,Hela,40000,GPV1,exp210325_GPV1_E06,NE440,NEBRASKA
E07,14146,155,E,07,exp210325,Hela,40000,GPV1,exp210325_GPV1_E07,NE743,NEBRASKA
E08,14016,155,E,08,exp210325,Hela,40000,GPV1,exp210325_GPV1_E08,NE1140,NEBRASKA
E09,14061,155,E,09,exp210325,Hela,40000,GPV1,exp210325_GPV1_E09,NE117,NEBRASKA
E10,16467,155,E,10,exp210325,Hela,40000,GPV1,exp210325_GPV1_E10,NE1553,NEBRASKA
E11,16273,155,E,11,exp210325,Hela,40000,GPV1,exp210325_GPV1_E11,NE1166,NEBRASKA
E12,14280,155,E,12,exp210325,Hela,40000,GPV1,exp210325_GPV1_E12,NE369,NEBRASKA
F01,13756,155,F,01,exp210325,Hela,40000,GPV1,exp210325_GPV1_F01,NE581,NEBRASKA
F02,14459,155,F,02,exp210325,Hela,40000,GPV1,exp210325_GPV1_F02,NE369,NEBRASKA
F03,13893,155,F,03,exp210325,Hela,40000,GPV1,exp210325_GPV1_F03,NE186,NEBRASKA
F04,14120,155,F,04,exp210325,Hela,40000,GPV1,exp210325_GPV1_F04,NE46,NEBRASKA
F05,15147,155,F,05,exp210325,Hela,40000,GPV1,exp210325_GPV1_F05,NE66,NEBRASKA
F06,14594,155,F,06,exp210325,Hela,40000,GPV1,exp210325_GPV1_F06,NE66,NEBRASKA
F07,13358,155,F,07,exp210325,Hela,40000,GPV1,exp210325_GPV1_F07,NE186,NEBRASKA
F08,13699,155,F,08,exp210325,Hela,40000,GPV1,exp210325_GPV1_F08,NE1140,NEBRASKA
F09,14272,155,F,09,exp210325,Hela,40000,GPV1,exp210325_GPV1_F09,NE117,NEBRASKA
F10,13356,155,F,10,exp210325,Hela,40000,GPV1,exp210325_GPV1_F10,NE188,NEBRASKA
F11,12606,155,F,11,exp210325,Hela,40000,GPV1,exp210325_GPV1_F11,Non infected,CONTROL
F12,17253,155,F,12,exp210325,Hela,40000,GPV1,exp210325_GPV1_F12,NE704,NEBRASKA
G01,14815,155,G,01,exp210325,Hela,40000,GPV1,exp210325_GPV1_G01,NE1671,NEBRASKA
G02,13076,155,G,02,exp210325,Hela,40000,GPV1,exp210325_GPV1_G02,NE581,NEBRASKA
G03,16131,155,G,03,exp210325,Hela,40000,GPV1,exp210325_GPV1_G03,NE1020,NEBRASKA
G04,14008,155,G,04,exp210325,Hela,40000,GPV1,exp210325_GPV1_G04,NE1462,NEBRASKA
G05,14800,155,G,05,exp210325,Hela,40000,GPV1,exp210325_GPV1_G05,NE66,NEBRASKA
G06,14179,155,G,06,exp210325,Hela,40000,GPV1,exp210325_GPV1_G06,NE186,NEBRASKA
G07,13171,155,G,07,exp210325,Hela,40000,GPV1,exp210325_GPV1_G07,NE1532,NEBRASKA
G08,14100,155,G,08,exp210325,Hela,40000,GPV1,exp210325_GPV1_G08,NE1140,NEBRASKA
G09,14044,155,G,09,exp210325,Hela,40000,GPV1,exp210325_GPV1_G09,NE188,NEBRASKA
G10,13503,155,G,10,exp210325,Hela,40000,GPV1,exp210325_GPV1_G10,NE1380,NEBRASKA
G11,13896,155,G,11,exp210325,Hela,40000,GPV1,exp210325_GPV1_G11,JE2,CONTROL
G12,14438,155,G,12,exp210325,Hela,40000,GPV1,exp210325_GPV1_G12,NE214,NEBRASKA
H01,15299,155,H,01,exp210325,Hela,40000,GPV1,exp210325_GPV1_H01,NE743,NEBRASKA
H02,14386,155,H,02,exp210325,Hela,40000,GPV1,exp210325_GPV1_H02,NE1462,NEBRASKA
H03,15866,155,H,03,exp210325,Hela,40000,GPV1,exp210325_GPV1_H03,NE1020,NEBRASKA
H04,14458,155,H,04,exp210325,Hela,40000,GPV1,exp210325_GPV1_H04,NE1166,NEBRASKA
H05,16382,155,H,05,exp210325,Hela,40000,GPV1,exp210325_GPV1_H05,NE1380,NEBRASKA
H06,15781,155,H,06,exp210325,Hela,40000,GPV1,exp210325_GPV1_H06,NE1183,NEBRASKA
H07,15150,155,H,07,exp210325,Hela,40000,GPV1,exp210325_GPV1_H07,NE1,NEBRASKA
H08,14575,155,H,08,exp210325,Hela,40000,GPV1,exp210325_GPV1_H08,NE1919,NEBRASKA
H09,14145,155,H,09,exp210325,Hela,40000,GPV1,exp210325_GPV1_H09,NE1,NEBRASKA
H10,32468,155,H,10,exp210325,Hela,40000,GPV1,exp210325_GPV1_H10,Complete lysis,CONTROL
H11,31898,155,H,11,exp210325,Hela,40000,GPV1,exp210325_GPV1_H11,Complete lysis,CONTROL
H12,31226,155,H,12,exp210325,Hela,40000,GPV1,exp210325_GPV1_H12,Complete lysis,CONTROL
A01,15804,160,A,01,exp210325,Hela,40000,GPV1,exp210325_GPV1_A01,NE46,NEBRASKA
A02,15491,160,A,02,exp210325,Hela,40000,GPV1,exp210325_GPV1_A02,NE1561,NEBRASKA
A03,16027,160,A,03,exp210325,Hela,40000,GPV1,exp210325_GPV1_A03,JE2,CONTROL
A04,15352,160,A,04,exp210325,Hela,40000,GPV1,exp210325_GPV1_A04,NE1553,NEBRASKA
A05,16363,160,A,05,exp210325,Hela,40000,GPV1,exp210325_GPV1_A05,NE743,NEBRASKA
A06,16035,160,A,06,exp210325,Hela,40000,GPV1,exp210325_GPV1_A06,NE172,NEBRASKA
A07,14539,160,A,07,exp210325,Hela,40000,GPV1,exp210325_GPV1_A07,NE1166,NEBRASKA
A08,14861,160,A,08,exp210325,Hela,40000,GPV1,exp210325_GPV1_A08,NE704,NEBRASKA
A09,16008,160,A,09,exp210325,Hela,40000,GPV1,exp210325_GPV1_A09,NE362,NEBRASKA
A10,15201,160,A,10,exp210325,Hela,40000,GPV1,exp210325_GPV1_A10,NE188,NEBRASKA
A11,16130,160,A,11,exp210325,Hela,40000,GPV1,exp210325_GPV1_A11,NE1183,NEBRASKA
A12,15550,160,A,12,exp210325,Hela,40000,GPV1,exp210325_GPV1_A12,NE1919,NEBRASKA
B01,14888,160,B,01,exp210325,Hela,40000,GPV1,exp210325_GPV1_B01,NE573,NEBRASKA
B02,16298,160,B,02,exp210325,Hela,40000,GPV1,exp210325_GPV1_B02,NE1020,NEBRASKA
B03,13808,160,B,03,exp210325,Hela,40000,GPV1,exp210325_GPV1_B03,NE573,NEBRASKA
B04,14652,160,B,04,exp210325,Hela,40000,GPV1,exp210325_GPV1_B04,NE1561,NEBRASKA
B05,13498,160,B,05,exp210325,Hela,40000,GPV1,exp210325_GPV1_B05,NE581,NEBRASKA
B06,13407,160,B,06,exp210325,Hela,40000,GPV1,exp210325_GPV1_B06,NE873,NEBRASKA
B07,14085,160,B,07,exp210325,Hela,40000,GPV1,exp210325_GPV1_B07,NE172,NEBRASKA
B08,13023,160,B,08,exp210325,Hela,40000,GPV1,exp210325_GPV1_B08,NE1532,NEBRASKA
B09,14726,160,B,09,exp210325,Hela,40000,GPV1,exp210325_GPV1_B09,NE1553,NEBRASKA
B10,14023,160,B,10,exp210325,Hela,40000,GPV1,exp210325_GPV1_B10,NE472,NEBRASKA
B11,13279,160,B,11,exp210325,Hela,40000,GPV1,exp210325_GPV1_B11,NE1671,NEBRASKA
B12,14613,160,B,12,exp210325,Hela,40000,GPV1,exp210325_GPV1_B12,NE1561,NEBRASKA
C01,14379,160,C,01,exp210325,Hela,40000,GPV1,exp210325_GPV1_C01,NE1183,NEBRASKA
C02,14450,160,C,02,exp210325,Hela,40000,GPV1,exp210325_GPV1_C02,NE1462,NEBRASKA
C03,15039,160,C,03,exp210325,Hela,40000,GPV1,exp210325_GPV1_C03,NE46,NEBRASKA
C04,13853,160,C,04,exp210325,Hela,40000,GPV1,exp210325_GPV1_C04,NE573,NEBRASKA
C05,14473,160,C,05,exp210325,Hela,40000,GPV1,exp210325_GPV1_C05,NE1671,NEBRASKA
C06,13959,160,C,06,exp210325,Hela,40000,GPV1,exp210325_GPV1_C06,NE440,NEBRASKA
C07,13175,160,C,07,exp210325,Hela,40000,GPV1,exp210325_GPV1_C07,NE1380,NEBRASKA
C08,14181,160,C,08,exp210325,Hela,40000,GPV1,exp210325_GPV1_C08,NE214,NEBRASKA
C09,14981,160,C,09,exp210325,Hela,40000,GPV1,exp210325_GPV1_C09,NE214,NEBRASKA
C10,13748,160,C,10,exp210325,Hela,40000,GPV1,exp210325_GPV1_C10,NE1,NEBRASKA
C11,14060,160,C,11,exp210325,Hela,40000,GPV1,exp210325_GPV1_C11,NE362,NEBRASKA
C12,13160,160,C,12,exp210325,Hela,40000,GPV1,exp210325_GPV1_C12,Non infected,CONTROL
D01,14957,160,D,01,exp210325,Hela,40000,GPV1,exp210325_GPV1_D01,NE704,NEBRASKA
