id	clstr	clstr_size	length	clstr_rep	clstr_iden	clstr_cov
SAUSA300_0147	365	2	511	0	96.87%	100%
SAUSA300_2312	366	2	511	1	100	100%
BPH3634_02281	366	2	488	0	99.80%	95%
BPH2787_02396	367	2	510	1	100	100%
SAUSA300_0314	367	2	510	0	99.41%	100%
BPH2858_01931	368	2	509	1	100	100%
SAUSA300_2572	368	2	509	0	93.12%	100%
BPH2907_01289	369	2	509	1	100	100%
SAUSA300_0236	369	2	509	0	100.00%	100%
SAUSA300_2010	370	1	509	1	100	100%
BPH2710_00120	371	2	508	1	100	100%
SAUSA300_0773	371	2	508	0	99.61%	100%
BPH3602_02277	372	2	508	1	100	100%
SAUSA300_0482	372	2	508	0	99.41%	100%
SAUSA300_0113	373	1	508	1	100	100%
BPH2907_01251	374	2	507	1	100	100%
SAUSA300_0274	374	2	507	0	99.21%	100%
SAUSA300_0379	375	1	507	1	100	100%
SAUSA300_2037	376	1	506	1	100	100%
BPH3376_01443	377	2	505	1	100	100%
SAUSA300_1852	377	2	505	0	99.60%	100%
BPH3749_00007	378	1	505	1	100	100%
SAUSA300_0759	379	1	505	1	100	100%
SAUSA300_1232	380	1	505	1	100	100%
BPH3596_01870	381	1	504	1	100	100%
BPH3634_00452	382	2	504	1	100	100%
SAUSA300_0707	382	2	504	0	99.80%	100%
SAUSA300_0008	383	1	504	1	100	100%
BPH3202_02641	384	1	503	1	100	100%
SAUSA300_0034	385	1	503	1	100	100%
SAUSA300_0925	386	1	503	1	100	100%
BPH2710_01707	387	2	502	1	100	100%
SAUSA300_0408	387	2	502	0	100.00%	100%
SAUSA300_2060	388	1	502	1	100	100%
SAUSA300_2498	389	1	502	1	100	100%
SAUSA300_2583	390	1	502	1	100	100%
BPH2779_00772	391	2	501	1	100	100%
SAUSA300_0228	391	2	501	0	99.20%	100%
SAUSA300_0712	392	1	501	1	100	100%
BPH2726_02624	393	2	500	1	100	100%
SAUSA300_1716	393	2	500	0	99.60%	100%
BPH2876_00071	394	1	500	1	100	100%
BPH2783_00785	395	1	499	1	100	100%
BPH2718_02167	396	1	498	1	100	100%
BPH2907_00607	397	2	498	1	100	100%
SAUSA300_1192	397	2	498	0	100.00%	100%
SAUSA300_0852	398	1	498	1	100	100%
SAUSA300_2386	399	1	498	1	100	100%
SAUSA300_2541	400	1	498	1	100	100%
BPH2726_00905	401	2	497	1	100	100%
SAUSA300_2501	401	2	497	0	98.99%	100%
SAUSA300_1628	402	1	497	1	100	100%
BPH2710_01721	403	2	496	1	100	100%
SAUSA300_0550	403	2	496	0	100.00%	100%
BPH2902_01619	404	1	496	1	100	100%
BPH3376_02588	405	2	496	1	100	100%
SAUSA300_1313	405	2	496	0	99.80%	100%
SAUSA300_0042	406	1	496	1	100	100%
SAUSA300_2546	407	1	496	1	100	100%
BPH2738_00524	408	2	495	1	100	100%
SAUSA300_1637	408	2	495	0	99.60%	100%
BPH3568_01288	409	2	495	1	100	100%
SAUSA300_0170	409	2	495	0	99.19%	100%
SAUSA300_0496	410	1	495	1	100	100%
BPH2718_01220	411	2	494	1	100	100%
SAUSA300_0972	411	2	494	0	100.00%	100%
BPH2781_01792	412	2	494	1	100	100%
SAUSA300_1929	412	2	494	0	99.19%	100%
BPH3568_01348	413	1	494	1	100	100%
SAUSA300_0425	414	1	494	1	100	100%
SAUSA300_0566	415	1	494	1	100	100%
SAUSA300_1454	416	1	494	1	100	100%
SAUSA300_1994	417	1	494	1	100	100%
BPH2862_01198	418	2	493	1	100	100%
SAUSA300_0939	418	2	493	0	99.39%	100%
SAUSA300_0919	419	1	493	1	100	100%
SAUSA300_1216	420	1	493	1	100	100%
BPH3370_02520	421	2	492	1	100	100%
SAUSA300_1737	421	2	492	0	99.80%	100%
BPH3702_01251	422	3	492	1	100	100%
SAUSA300_0560	422	3	379	0	98.42%	77%
SAUSA300_0561	422	3	121	0	100.00%	24%
SAUSA300_0201	423	2	492	1	100	100%
BPH2710_00310	423	2	477	0	98.11%	96%
SAUSA300_0975	424	1	492	1	100	100%
BPH3362_02303	425	2	491	1	100	100%
SAUSA300_0231	425	2	491	0	99.19%	100%
SAUSA300_0845	426	1	491	1	100	100%
BPH3394_00382	427	2	490	1	100	100%
SAUSA300_1496	427	2	490	0	99.80%	100%
SAUSA300_0549	428	1	490	1	100	100%
BPH2787_01552	429	2	489	1	100	100%
SAUSA300_1894	429	2	489	0	99.80%	100%
BPH3670_02568	430	1	489	1	100	100%
BPH3236_02127	431	2	488	1	100	100%
SAUSA300_1672	431	2	488	0	99.59%	100%
BPH3489_00972	432	2	488	1	100	100%
SAUSA300_0388	432	2	488	0	99.59%	100%
SAUSA300_1388	433	1	488	1	100	100%
BPH3362_02065	434	2	487	1	100	100%
SAUSA300_0446	434	2	487	0	99.79%	100%
BPH3389_00004	435	2	487	1	100	100%
SAUSA300_1509	435	2	487	0	99.79%	100%
BPH2787_00671	436	2	486	1	100	100%
SAUSA300_1370	436	2	486	0	99.79%	100%
SAUSA300_1252	437	1	486	1	100	100%
BPH2787_01566	438	2	485	1	100	100%
SAUSA300_1881	438	2	485	0	100.00%	100%
BPH3332_01186	439	2	485	1	100	100%
SAUSA300_0835	439	2	485	0	99.79%	100%
SAUSA300_1808	440	1	485	1	100	100%
BPH3403_00373	441	2	484	1	100	100%
SAUSA300_0194	441	2	484	0	99.79%	100%
BPH3459_01453	442	2	484	1	100	100%
SAUSA300_0513	442	2	484	0	99.79%	100%
SAUSA300_1231	443	1	484	1	100	100%
SAUSA300_1383	444	3	484	1	100	100%
BPH2781_01801	444	3	98	0	93.88%	20%
SAUSA300_1921	444	3	98	0	94.90%	20%
SAUSA300_2538	445	1	482	1	100	100%
BPH3204_01731	446	1	481	1	100	100%
SAUSA300_2342	447	1	481	1	100	100%
BPH2787_00704	448	2	480	1	100	100%
SAUSA300_2324	448	2	480	0	100.00%	100%
BPH3437_02307	449	2	480	1	100	100%
SAUSA300_2126	449	2	480	0	97.71%	100%
BPH2947_00469	450	2	479	1	100	100%
SAUSA300_2360	450	2	452	0	99.56%	94%
BPH2947_02838	451	1	479	1	100	100%
SAUSA300_0746	452	1	479	1	100	100%
BPH2858_01064	453	2	478	1	100	100%
SAUSA300_0260	453	2	478	0	99.37%	100%
BPH3332_00325	454	2	476	1	100	100%
SAUSA300_2568	454	2	476	0	98.74%	100%
BPH3568_02372	455	1	476	1	100	100%
SAUSA300_0134	456	1	476	1	100	100%
BPH3403_01512	457	2	475	1	100	100%
SAUSA300_2076	457	2	475	0	99.79%	100%
SAUSA300_0448	458	1	475	1	100	100%
SAUSA300_1880	459	1	475	1	100	100%
BPH3376_00714	460	2	474	1	100	100%
SAUSA300_2561	460	2	474	0	99.37%	100%
BPH2787_00633	461	2	473	1	100	100%
SAUSA300_1467	461	2	473	0	100.00%	100%
SAUSA300_0064	462	1	473	1	100	100%
BPH3204_00579	463	2	472	1	100	100%
SAUSA300_2627	463	2	472	0	99.15%	100%
BPH2787_01400	464	2	470	1	100	100%
SAUSA300_2058	464	2	470	0	99.79%	100%
BPH2787_01936	465	2	470	1	100	100%
SAUSA300_1079	465	2	470	0	100.00%	100%
BPH3370_02277	466	2	470	1	100	100%
SAUSA300_2149	466	2	470	0	100.00%	100%
BPH2726_01978	467	2	469	1	100	100%
SAUSA300_1697	467	2	469	0	99.79%	100%
BPH2869_01592	468	2	469	1	100	100%
SAUSA300_0579	468	2	469	0	99.79%	100%
SAUSA300_2383	469	1	469	1	100	100%
BPH2781_00399	470	2	468	1	100	100%
SAUSA300_2167	470	2	468	0	100.00%	100%
BPH2787_00641	471	2	468	1	100	100%
SAUSA300_1459	471	2	468	0	100.00%	100%
BPH2907_00959	472	2	468	1	100	100%
SAUSA300_0996	472	2	468	0	99.57%	100%
SAUSA300_1262	473	1	468	1	100	100%
BPH2787_01195	474	2	467	1	100	100%
SAUSA300_1147	474	2	467	0	100.00%	100%
BPH2726_02008	475	2	466	1	100	100%
SAUSA300_1328	475	2	463	0	98.92%	99%
BPH2787_01273	476	2	466	1	100	100%
SAUSA300_0978	476	2	466	0	99.79%	100%
BPH2787_01473	477	2	466	1	100	100%
SAUSA300_0515	477	2	466	0	99.79%	100%
BPH3236_01366	478	2	466	1	100	100%
SAUSA300_0016	478	2	466	0	99.57%	100%
BPH3403_00767	479	2	466	1	100	100%
SAUSA300_0558	479	2	466	0	100.00%	100%
BPH3473_00045	480	2	466	1	100	100%
SAUSA300_2389	480	2	466	0	99.79%	100%
SAUSA300_1631	481	1	466	1	100	100%
SAUSA300_1781	482	1	466	1	100	100%
SAUSA300_2250	483	1	466	1	100	100%
BPH2781_00312	484	2	465	1	100	100%
SAUSA300_0822	484	2	465	0	99.78%	100%
SAUSA300_0110	485	1	465	1	100	100%
BPH3204_01979	486	2	463	1	100	100%
SAUSA300_1525	486	2	463	0	100.00%	100%
BPH2710_01352	487	2	462	1	100	100%
SAUSA300_0106	487	2	462	0	98.70%	100%
SAUSA300_0382	488	1	462	1	100	100%
SAUSA300_0910	489	1	461	1	100	100%
SAUSA300_1801	490	1	461	1	100	100%
BPH2781_01654	491	2	460	1	100	100%
SAUSA300_1225	491	2	460	0	100.00%	100%
BPH3236_01907	492	2	460	1	100	100%
SAUSA300_0503	492	2	460	0	99.78%	100%
BPH3547_00563	493	2	460	1	100	100%
SAUSA300_2302	493	2	460	0	100.00%	100%
BPH3328_01257	494	1	459	1	100	100%
BPH3332_01702	495	2	459	1	100	100%
SAUSA300_2265	495	2	459	0	100.00%	100%
BPH3337_00193	496	2	459	1	100	100%
SAUSA300_0863	496	2	459	0	99.78%	100%
BPH3346_02594	497	2	459	1	100	100%
SAUSA300_1901	497	2	459	0	100.00%	100%
BPH3473_00494	498	2	459	1	100	100%
SAUSA300_0268	498	2	458	0	97.82%	99%
BPH3737_02779	499	1	459	1	100	100%
SAUSA300_0216	500	1	459	1	100	100%
SAUSA300_1371	501	1	459	1	100	100%
SAUSA300_2273	502	2	459	1	100	100%
BPH2779_00535	502	2	437	0	99.77%	95%
SAUSA300_2646	503	1	459	1	100	100%
SAUSA300_0559	504	1	458	1	100	100%
BPH2710_01077	505	2	457	1	100	100%
SAUSA300_2094	505	2	457	0	99.78%	100%
BPH3204_01117	506	2	457	1	100	100%
SAUSA300_0677	506	2	457	0	99.78%	100%
BPH3332_02787	507	2	457	1	100	100%
SAUSA300_1763	507	2	457	0	99.78%	100%
SAUSA300_2309	508	1	457	1	100	100%
SAUSA300_2539	509	1	457	1	100	100%
BPH2726_02101	510	2	456	1	100	100%
SAUSA300_2012	510	2	456	0	99.78%	100%
BPH2787_01764	511	1	456	1	100	100%
BPH2787_02446	512	2	456	1	100	100%
SAUSA300_2133	512	2	438	0	100.00%	96%
SAUSA300_2552	513	1	456	1	100	100%
BPH2863_00363	514	1	455	1	100	100%
SAUSA300_1130	515	1	455	1	100	100%
BPH2787_01282	516	2	453	1	100	100%
SAUSA300_0986	516	2	453	0	100.00%	100%
BPH2801_01719	517	2	453	1	100	100%
SAUSA300_1642	517	2	453	0	99.34%	100%
BPH3356_00587	518	2	453	1	100	100%
SAUSA300_1563	518	2	453	0	99.78%	100%
SAUSA300_0001	519	1	453	1	100	100%
SAUSA300_1878	520	1	453	1	100	100%
BPH2738_01176	521	2	452	1	100	100%
SAUSA300_0139	521	2	450	0	99.33%	99%
BPH2738_01867	522	2	452	1	100	100%
SAUSA300_0924	522	2	452	0	99.56%	100%
BPH2781_01250	523	2	452	1	100	100%
SAUSA300_0337	523	2	452	0	99.78%	100%
BPH2787_01380	524	2	452	1	100	100%
SAUSA300_2038	524	2	452	0	100.00%	100%
BPH2923_01708	525	2	452	1	100	100%
SAUSA300_2442	525	2	452	0	99.78%	100%
BPH3403_01033	526	2	452	1	100	100%
SAUSA300_2372	526	2	452	0	100.00%	100%
BPH3690_02458	527	2	452	1	100	100%
SAUSA300_1482	527	2	452	0	99.34%	100%
SAUSA300_2582	528	1	452	1	100	100%
BPH2738_02306	529	2	451	1	100	100%
SAUSA300_1307	529	2	451	0	99.78%	100%
BPH2787_00395	530	2	451	1	100	100%
SAUSA300_0188	530	2	451	0	99.56%	100%
BPH2858_00076	531	2	451	1	100	100%
SAUSA300_1475	531	2	451	0	99.56%	100%
SAUSA300_0335	532	1	451	1	100	100%
SAUSA300_1810	533	2	451	1	100	100%
SAUSA300_2115	533	2	412	0	99.76%	91%
SAUSA300_2111	534	1	451	1	100	100%
BPH3332_00684	535	2	450	1	100	100%
SAUSA300_2396	535	2	450	0	100.00%	100%
BPH3741_00473	536	2	450	1	100	100%
SAUSA300_1005	536	2	450	0	100.00%	100%
SAUSA300_0477	537	1	450	1	100	100%
BPH3415_02845	538	2	449	1	100	100%
SAUSA300_0038	538	2	449	0	99.11%	100%
SAUSA300_0687	539	1	449	1	100	100%
SAUSA300_1077	540	1	449	1	100	100%
BPH2907_00403	541	2	448	1	100	100%
SAUSA300_1497	541	2	448	0	99.78%	100%
BPH2907_01085	542	2	448	1	100	100%
SAUSA300_0330	542	2	448	0	99.11%	100%
BPH3401_02771	543	1	448	1	100	100%
SAUSA300_1518	544	1	448	1	100	100%
SAUSA300_1536	545	1	448	1	100	100%
SAUSA300_1619	546	1	448	1	100	100%
BPH2726_02612	547	2	447	1	100	100%
SAUSA300_2128	547	2	447	0	100.00%	100%
BPH3332_02701	548	2	447	1	100	100%
SAUSA300_1300	548	2	447	0	99.78%	100%
BPH3415_00994	549	2	447	1	100	100%
SAUSA300_1144	549	2	435	0	99.54%	97%
BPH2907_00616	550	2	446	1	100	100%
SAUSA300_1201	550	2	446	0	99.78%	100%
SAUSA300_1334	551	1	446	1	100	100%
SAUSA300_2089	552	1	446	1	100	100%
BPH3443_01193	553	2	445	1	100	100%
SAUSA300_1472	553	2	445	0	100.00%	100%
SAUSA300_0432	554	1	445	1	100	100%
SAUSA300_0458	555	1	445	1	100	100%
BPH2718_00494	556	2	444	1	100	100%
SAUSA300_2207	556	2	392	0	100.00%	88%
BPH2718_02366	557	2	444	1	100	100%
SAUSA300_0022	557	2	427	0	98.83%	96%
BPH3584_00625	558	2	444	1	100	100%
SAUSA300_0086	558	2	444	0	98.87%	100%
BPH3644_01431	559	2	444	1	100	100%
SAUSA300_0282	559	2	444	0	99.55%	100%
SAUSA300_0511	560	1	444	1	100	100%
SAUSA300_2436	561	1	444	1	100	100%
BPH3401_02250	562	2	443	1	100	100%
SAUSA300_0865	562	2	443	0	99.77%	100%
BPH2907_02239	563	2	442	1	100	100%
SAUSA300_0420	563	2	442	0	100.00%	100%
BPH3346_01957	564	2	440	1	100	100%
SAUSA300_0576	564	2	440	0	99.55%	100%
SAUSA300_1329	565	1	440	1	100	100%
BPH2787_01937	566	2	439	1	100	100%
SAUSA300_1078	566	2	439	0	100.00%	100%
SAUSA300_0828	567	1	439	1	100	100%
SAUSA300_2520	568	1	439	1	100	100%
BPH2787_02038	569	2	438	1	100	100%
SAUSA300_0846	569	2	438	0	100.00%	100%
BPH3443_01626	570	2	438	1	100	100%
SAUSA300_0873	570	2	438	0	99.77%	100%
SAUSA300_2075	571	1	438	1	100	100%
SAUSA300_0319	572	1	437	1	100	100%
SAUSA300_1686	573	1	437	1	100	100%
SAUSA300_1873	574	1	437	1	100	100%
BPH2876_00657	575	2	436	1	100	100%
SAUSA300_1364	575	2	436	0	99.54%	100%
SAUSA300_2364	576	2	436	1	100	100%
BPH3670_00953	576	2	426	0	99.77%	97%
BPH2710_00151	577	2	435	1	100	100%
SAUSA300_0819	577	2	435	0	99.77%	100%
BPH2738_01978	578	2	435	1	100	100%
SAUSA300_1979	578	2	435	0	100.00%	100%
BPH3362_00936	579	2	435	1	100	100%
SAUSA300_1110	579	2	435	0	99.31%	100%
BPH3403_02559	580	2	435	1	100	100%
SAUSA300_1092	580	2	435	0	100.00%	100%
BPH3477_00151	581	2	435	1	100	100%
SAUSA300_0306	581	2	425	0	99.06%	97%
BPH3545_00803	582	1	434	1	100	100%
BPH3706_02682	583	1	434	1	100	100%
SAUSA300_0760	584	1	434	1	100	100%
BPH3362_02089	585	2	433	1	100	100%
SAUSA300_1622	585	2	433	0	99.77%	100%
SAUSA300_1269	586	1	433	1	100	100%
BPH3332_01992	587	1	432	1	100	100%
SAUSA300_1355	588	1	432	1	100	100%
SAUSA300_1651	589	1	432	1	100	100%
BPH2738_00248	590	2	431	1	100	100%
SAUSA300_0980	590	2	431	0	99.30%	100%
BPH2869_01873	591	2	431	1	100	100%
SAUSA300_1889	591	2	431	0	100.00%	100%
BPH3370_01194	592	2	431	1	100	100%
SAUSA300_0487	592	2	431	0	99.77%	100%
BPH3708_02009	593	2	431	1	100	100%
SAUSA300_1991	593	2	414	0	99.76%	96%
SAUSA300_0592	594	1	431	1	100	100%
SAUSA300_0629	595	1	431	1	100	100%
BPH2922_02338	596	1	430	1	100	100%
BPH3634_01283	597	2	430	1	100	100%
SAUSA300_1345	597	2	430	0	100.00%	100%
SAUSA300_0995	598	2	430	1	100	100%
BPH2867_00555	598	2	422	0	99.76%	98%
SAUSA300_1600	599	1	430	1	100	100%
SAUSA300_1718	600	1	430	1	100	100%
SAUSA300_2184	601	1	430	1	100	100%
BPH2779_02002	602	2	429	1	100	100%
SAUSA300_1845	602	2	429	0	100.00%	100%
BPH2781_02106	603	2	428	1	100	100%
SAUSA300_1172	603	2	428	0	100.00%	100%
BPH2787_00249	604	2	428	1	100	100%
SAUSA300_0009	604	2	428	0	99.77%	100%
BPH2881_01774	605	1	428	1	100	100%
SAUSA300_1614	606	1	428	1	100	100%
SAUSA300_1916	607	1	428	1	100	100%
BPH3462_01632	608	1	427	1	100	100%
SAUSA300_0017	609	1	427	1	100	100%
BPH3362_02374	610	1	426	1	100	100%
SAUSA300_1226	611	1	426	1	100	100%
BPH2713_00078	612	2	425	1	100	100%
SAUSA300_2321	612	2	425	0	98.82%	100%
BPH2801_00006	613	2	425	1	100	100%
SAUSA300_1094	613	2	424	0	100.00%	99%
BPH2907_00758	614	2	425	1	100	100%
SAUSA300_2449	614	2	425	0	100.00%	100%
BPH3403_01077	615	2	425	1	100	100%
SAUSA300_2329	615	2	425	0	99.76%	100%
SAUSA300_2483	616	1	425	1	100	100%
BPH2907_02151	617	2	424	1	100	100%
SAUSA300_1674	617	2	424	0	100.00%	100%
BPH3216_01574	618	2	424	1	100	100%
SAUSA300_1584	618	2	391	0	99.74%	92%
SAUSA300_1464	619	1	424	1	100	100%
BPH2783_02287	620	1	423	1	100	100%
SAUSA300_0209	621	1	423	1	100	100%
SAUSA300_1408	622	1	423	1	100	100%
SAUSA300_1610	623	1	423	1	100	100%
BPH2787_00543	624	2	422	1	100	100%
SAUSA300_1569	624	2	422	0	100.00%	100%
BPH2907_01143	625	2	422	1	100	100%
SAUSA300_0387	625	2	422	0	99.76%	100%
BPH3396_01486	626	2	422	1	100	100%
SAUSA300_2014	626	2	422	0	98.58%	100%
SAUSA300_0210	627	1	422	1	100	100%
SAUSA300_1305	628	1	422	1	100	100%
SAUSA300_1640	629	1	422	1	100	100%
SAUSA300_1701	630	1	422	1	100	100%
BPH2781_00448	631	2	421	1	100	100%
SAUSA300_2214	631	2	421	0	100.00%	100%
BPH3403_01534	632	2	421	1	100	100%
SAUSA300_2055	632	2	421	0	100.00%	100%
BPH3634_00165	633	2	421	1	100	100%
SAUSA300_1171	633	2	421	0	99.52%	100%
SAUSA300_1293	634	1	421	1	100	100%
BPH2710_01441	635	2	420	1	100	100%
SAUSA300_1587	635	2	420	0	100.00%	100%
SAUSA300_0166	636	1	420	1	100	100%
SAUSA300_1259	637	1	420	1	100	100%
SAUSA300_1621	638	1	420	1	100	100%
SAUSA300_1675	639	1	420	1	100	100%
BPH3356_00473	640	2	419	1	100	100%
SAUSA300_2078	640	2	419	0	99.76%	100%
BPH3755_02309	641	2	419	1	100	100%
SAUSA300_1985	641	2	417	0	98.32%	99%
SAUSA300_0241	642	1	419	1	100	100%
SAUSA300_1270	643	1	419	1	100	100%
SAUSA300_2224	644	1	419	1	100	100%
SAUSA300_2282	645	1	419	1	100	100%
BPH3634_00733	646	2	418	1	100	100%
SAUSA300_0121	646	2	418	0	99.28%	100%
SAUSA300_0027	647	1	418	1	100	100%
BPH2882_01548	648	2	417	1	100	100%
SAUSA300_1198	648	2	412	0	99.27%	98%
BPH2907_00224	649	2	416	1	100	100%
SAUSA300_2356	649	2	416	0	100.00%	100%
BPH3356_00077	650	2	416	1	100	100%
SAUSA300_1128	650	2	416	0	99.76%	100%
BPH3401_00658	651	2	416	1	100	100%
SAUSA300_0180	651	2	416	0	98.80%	100%
SAUSA300_1996	652	1	416	1	100	100%
SAUSA300_2611	653	1	416	1	100	100%
BPH2976_02191	654	2	415	1	100	100%
SAUSA300_1860	654	2	415	0	99.76%	100%
SAUSA300_0976	655	1	415	1	100	100%
BPH2787_00687	656	2	414	1	100	100%
SAUSA300_1354	656	2	367	0	100.00%	88%
BPH2849_00276	657	2	414	1	100	100%
SAUSA300_1141	657	2	414	0	99.28%	100%
BPH2869_02543	658	2	414	1	100	100%
SAUSA300_1765	658	2	414	0	100.00%	100%
BPH2976_02643	659	2	414	1	100	100%
SAUSA300_0886	659	2	414	0	99.76%	100%
BPH3332_01160	660	2	414	1	100	100%
SAUSA300_0861	660	2	414	0	99.76%	100%
BPH2947_02824	661	1	413	1	100	100%
BPH3356_02334	662	2	413	1	100	100%
SAUSA300_0820	662	2	413	0	99.52%	100%
SAUSA300_0185	663	1	413	1	100	100%
BPH2787_00751	664	2	412	1	100	100%
SAUSA300_2277	664	2	412	0	100.00%	100%
BPH2787_01247	665	2	412	1	100	100%
SAUSA300_1199	665	2	412	0	100.00%	100%
BPH2787_01410	666	2	412	1	100	100%
SAUSA300_2067	666	2	412	0	99.76%	100%
BPH3443_00127	667	1	412	1	100	100%
SAUSA300_0133	668	1	412	1	100	100%
SAUSA300_1403	669	1	412	1	100	100%
SAUSA300_2600	670	1	412	1	100	100%
BPH3328_01775	671	2	411	1	100	100%
SAUSA300_0065	671	2	411	0	99.76%	100%
SAUSA300_2570	672	1	411	1	100	100%
BPH2862_01714	673	1	410	1	100	100%
BPH3676_02546	674	1	410	1	100	100%
SAUSA300_2287	675	1	410	1	100	100%
BPH2787_01798	676	2	409	1	100	100%
SAUSA300_0345	676	2	409	0	100.00%	100%
BPH2849_00188	677	1	409	1	100	100%
BPH3394_01562	678	2	409	1	100	100%
SAUSA300_0230	678	2	380	0	98.95%	92%
BPH3568_00906	679	2	409	1	100	100%
SAUSA300_1648	679	2	409	0	99.27%	100%
SAUSA300_0631	680	1	409	1	100	100%
SAUSA300_1561	681	1	409	1	100	100%
BPH2763_01567	682	2	408	1	100	100%
SAUSA300_0727	682	2	408	0	100.00%	100%
BPH2801_01327	683	2	408	1	100	100%
SAUSA300_2393	683	2	408	0	98.77%	100%
BPH3236_02690	684	1	408	1	100	100%
SAUSA300_1013	685	1	408	1	100	100%
BPH2710_01645	686	2	407	1	100	100%
SAUSA300_1661	686	2	407	0	99.75%	100%
SAUSA300_1785	687	1	407	1	100	100%
SAUSA300_1976	688	2	407	1	100	100%
BPH3666_02507	688	2	98	0	97.96%	24%
BPH2787_00552	689	2	406	1	100	100%
SAUSA300_1560	689	2	406	0	99.75%	100%
BPH2981_02582	690	2	406	1	100	100%
SAUSA300_1938	690	2	381	0	98.43%	93%
BPH3394_02072	691	2	406	1	100	100%
SAUSA300_0313	691	2	406	0	98.28%	100%
SAUSA300_0091	692	1	406	1	100	100%
SAUSA300_0799	693	1	406	1	100	100%
BPH3348_01862	694	2	405	1	100	100%
SAUSA300_1864	694	2	405	0	100.00%	100%
SAUSA300_0958	695	1	405	1	100	100%
BPH2710_00169	696	2	404	1	100	100%
SAUSA300_0836	696	2	404	0	100.00%	100%
BPH2882_00061	697	2	404	1	100	100%
SAUSA300_1267	697	2	404	0	99.01%	100%
SAUSA300_0506	698	1	404	1	100	100%
SAUSA300_2412	699	1	404	1	100	100%
BPH2881_00872	700	2	403	1	100	100%
SAUSA300_0406	700	2	403	0	99.75%	100%
BPH2947_00616	701	2	403	1	100	100%
SAUSA300_2217	701	2	403	0	99.75%	100%
BPH2976_00619	702	2	403	1	100	100%
SAUSA300_2379	702	2	403	0	100.00%	100%
BPH3236_00511	703	2	403	1	100	100%
SAUSA300_2588	703	2	403	0	98.01%	100%
SAUSA300_0227	704	1	403	1	100	100%
SAUSA300_0945	705	1	403	1	100	100%
BPH3348_00090	706	2	402	1	100	100%
SAUSA300_2291	706	2	402	0	100.00%	100%
BPH3348_01557	707	2	402	1	100	100%
SAUSA300_0844	707	2	402	0	100.00%	100%
BPH3415_02880	708	1	402	1	100	100%
BPH3690_01251	709	2	402	1	100	100%
SAUSA300_2301	709	2	402	0	98.26%	100%
BPH3702_02656	710	2	402	1	100	100%
SAUSA300_1254	710	2	402	0	99.75%	100%
SAUSA300_0917	711	1	402	1	100	100%
BPH2781_01903	712	2	401	1	100	100%
SAUSA300_1438	712	2	401	0	100.00%	100%
BPH3328_02795	713	2	401	1	100	100%
SAUSA300_1751	713	2	399	0	100.00%	99%
SAUSA300_0162	714	1	401	1	100	100%
SAUSA300_0163	715	1	401	1	100	100%
SAUSA300_0864	716	1	401	1	100	100%
SAUSA300_1286	717	1	401	1	100	100%
BPH2781_02014	718	2	400	1	100	100%
SAUSA300_1657	718	2	400	0	99.75%	100%
BPH2907_00715	719	2	400	1	100	100%
SAUSA300_0125	719	2	400	0	98.00%	100%
BPH2982_02509	720	2	400	1	100	100%
SAUSA300_0424	720	2	400	0	100.00%	100%
BPH3403_02743	721	1	400	1	100	100%
SAUSA300_2040	722	1	400	1	100	100%
BPH2783_01846	723	2	399	1	100	100%
SAUSA300_1884	723	2	399	0	99.75%	100%
BPH2787_01910	724	2	399	1	100	100%
SAUSA300_1104	724	2	399	0	100.00%	100%
BPH3662_02547	725	2	399	1	100	100%
SAUSA300_1684	725	2	399	0	98.25%	100%
SAUSA300_0322	726	1	399	1	100	100%
BPH2847_02656	727	1	398	1	100	100%
SAUSA300_1793	728	1	398	1	100	100%
BPH2787_01430	729	2	397	1	100	100%
SAUSA300_2086	729	2	397	0	100.00%	100%
BPH2787_02473	730	2	397	1	100	100%
SAUSA300_2434	730	2	397	0	100.00%	100%
BPH2849_02065	731	1	397	1	100	100%
BPH2869_01432	732	2	397	1	100	100%
SAUSA300_2406	732	2	397	0	100.00%	100%
BPH3260_00824	733	2	397	1	100	100%
SAUSA300_0959	733	2	397	0	99.75%	100%
BPH3282_02486	734	1	397	1	100	100%
BPH3401_02707	735	2	397	1	100	100%
SAUSA300_2139	735	2	397	0	99.75%	100%
SAUSA300_0483	736	1	397	1	100	100%
SAUSA300_1730	737	1	397	1	100	100%
BPH2718_01938	738	2	396	1	100	100%
SAUSA300_0860	738	2	396	0	99.75%	100%
SAUSA300_0757	739	1	396	1	100	100%
BPH2764_00558	740	2	395	1	100	100%
SAUSA300_2397	740	2	395	0	99.49%	100%
BPH2781_01780	741	2	395	1	100	100%
SAUSA300_1940	741	2	395	0	100.00%	100%
SAUSA300_0535	742	1	395	1	100	100%
SAUSA300_2130	743	1	395	1	100	100%
BPH2718_01634	744	2	394	1	100	100%
SAUSA300_2087	744	2	394	0	99.75%	100%
BPH3332_01510	745	1	394	1	100	100%
SAUSA300_0187	746	1	394	1	100	100%
SAUSA300_0225	747	1	394	1	100	100%
SAUSA300_0533	748	1	394	1	100	100%
SAUSA300_1155	749	1	394	1	100	100%
BPH2710_02123	750	2	393	1	100	100%
SAUSA300_1705	750	2	393	0	100.00%	100%
BPH2787_02591	751	2	393	1	100	100%
SAUSA300_1713	751	2	393	0	99.49%	100%
BPH2907_01110	752	2	393	1	100	100%
SAUSA300_0355	752	2	393	0	100.00%	100%
BPH3356_01184	753	2	393	1	100	100%
