id	clstr	clstr_size	length	clstr_rep	clstr_iden	clstr_cov
BPH3712_02390	336	42	485	0	100.00%	100%
BPH3753_01380	336	42	485	0	100.00%	100%
BPH3755_02445	336	42	485	0	100.00%	100%
BPH3757_02277	336	42	485	0	100.00%	100%
BPH3332_01186	337	2	485	1	100	100%
BPH3403_00622	337	2	485	0	99.79%	100%
BPH3403_00373	338	3	484	1	100	100%
BPH3415_01113	338	3	484	0	100.00%	100%
BPH3431_00790	338	3	484	0	99.79%	100%
BPH3459_01453	339	2	484	1	100	100%
BPH3462_00983	339	2	484	0	99.79%	100%
BPH3204_01731	340	7	481	1	100	100%
BPH3226_01456	340	7	481	0	100.00%	100%
BPH3292_01294	340	7	481	0	100.00%	100%
BPH3320_01278	340	7	481	0	99.79%	100%
BPH3346_01004	340	7	481	0	97.51%	100%
BPH3545_01354	340	7	481	0	97.51%	100%
BPH3547_01693	340	7	481	0	97.51%	100%
BPH2787_00704	341	51	480	1	100	100%
BPH2869_00857	341	51	480	0	100.00%	100%
BPH2947_00506	341	51	480	0	99.79%	100%
BPH2948_00586	341	51	480	0	99.79%	100%
BPH3202_00689	341	51	480	0	100.00%	100%
BPH3208_00868	341	51	480	0	100.00%	100%
BPH3220_00575	341	51	480	0	100.00%	100%
BPH3250_02257	341	51	480	0	100.00%	100%
BPH3260_02255	341	51	480	0	100.00%	100%
BPH3262_02331	341	51	480	0	100.00%	100%
BPH3306_00860	341	51	480	0	100.00%	100%
BPH3403_01082	341	51	480	0	100.00%	100%
BPH3415_00828	341	51	480	0	100.00%	100%
BPH3485_00819	341	51	480	0	100.00%	100%
BPH3511_00111	341	51	480	0	100.00%	100%
BPH3533_00612	341	51	480	0	100.00%	100%
BPH3545_00507	341	51	480	0	100.00%	100%
BPH3547_00585	341	51	480	0	100.00%	100%
BPH3636_02351	341	51	480	0	100.00%	100%
BPH3638_00612	341	51	480	0	100.00%	100%
BPH3640_00898	341	51	480	0	100.00%	100%
BPH3643_01604	341	51	480	0	100.00%	100%
BPH3644_01526	341	51	480	0	100.00%	100%
BPH3646_00909	341	51	480	0	100.00%	100%
BPH3648_01042	341	51	480	0	100.00%	100%
BPH3650_00635	341	51	480	0	100.00%	100%
BPH3652_02394	341	51	480	0	100.00%	100%
BPH3658_01561	341	51	480	0	100.00%	100%
BPH3660_00758	341	51	480	0	100.00%	100%
BPH3662_00466	341	51	480	0	100.00%	100%
BPH3666_02100	341	51	480	0	100.00%	100%
BPH3668_02102	341	51	480	0	100.00%	100%
BPH3670_02357	341	51	480	0	100.00%	100%
BPH3672_01045	341	51	480	0	100.00%	100%
BPH3674_01029	341	51	480	0	100.00%	100%
BPH3676_00519	341	51	480	0	100.00%	100%
BPH3682_01924	341	51	480	0	100.00%	100%
BPH3684_01956	341	51	480	0	100.00%	100%
BPH3686_01984	341	51	480	0	99.79%	100%
BPH3688_00735	341	51	480	0	100.00%	100%
BPH3692_02173	341	51	480	0	100.00%	100%
BPH3694_02209	341	51	480	0	100.00%	100%
BPH3698_01130	341	51	480	0	100.00%	100%
BPH3700_00739	341	51	480	0	100.00%	100%
BPH3702_02396	341	51	480	0	100.00%	100%
BPH3704_00558	341	51	480	0	100.00%	100%
BPH3706_00291	341	51	480	0	100.00%	100%
BPH3710_00746	341	51	480	0	100.00%	100%
BPH3712_00926	341	51	480	0	100.00%	100%
BPH3753_02345	341	51	480	0	100.00%	100%
BPH3755_02286	341	51	480	0	100.00%	100%
BPH3437_02307	342	2	480	1	100	100%
BPH3749_02046	342	2	480	0	99.79%	100%
BPH2947_00469	343	3	479	1	100	100%
BPH2948_00623	343	3	479	0	100.00%	100%
BPH3533_00649	343	3	479	0	99.79%	100%
BPH2947_02838	344	11	479	1	100	100%
BPH2948_02837	344	11	479	0	100.00%	100%
BPH3403_02867	344	11	479	0	100.00%	100%
BPH3413_02791	344	11	479	0	99.79%	100%
BPH3415_02892	344	11	479	0	100.00%	100%
BPH3439_02872	344	11	479	0	100.00%	100%
BPH3453_02827	344	11	479	0	100.00%	100%
BPH3455_02803	344	11	479	0	100.00%	100%
BPH3457_02813	344	11	479	0	100.00%	100%
BPH3511_02875	344	11	479	0	99.79%	100%
BPH3533_02831	344	11	479	0	99.79%	100%
BPH2858_01064	345	3	478	1	100	100%
BPH3750_00488	345	3	478	0	100.00%	100%
BPH3751_00263	345	3	478	0	100.00%	100%
BPH2710_00310	346	10	477	1	100	100%
BPH2726_00133	346	10	477	0	100.00%	100%
BPH2727_00667	346	10	477	0	100.00%	100%
BPH2780_00861	346	10	477	0	100.00%	100%
BPH2896_00133	346	10	477	0	100.00%	100%
BPH3372_00013	346	10	477	0	99.79%	100%
BPH3376_00336	346	10	477	0	100.00%	100%
BPH3382_00047	346	10	477	0	100.00%	100%
BPH3435_00517	346	10	477	0	100.00%	100%
BPH3483_01045	346	10	477	0	100.00%	100%
BPH3332_00325	347	2	476	1	100	100%
BPH3403_00078	347	2	476	0	99.79%	100%
BPH3568_02372	348	2	476	1	100	100%
BPH3483_02193	348	2	313	0	92.65%	65%
BPH3403_01512	349	2	475	1	100	100%
BPH3415_01217	349	2	475	0	99.79%	100%
BPH3376_00714	350	23	474	1	100	100%
BPH3382_00539	350	23	474	0	100.00%	100%
BPH3401_00479	350	23	474	0	100.00%	100%
BPH3417_00666	350	23	474	0	100.00%	100%
BPH3435_00146	350	23	474	0	100.00%	100%
BPH3443_00253	350	23	474	0	99.79%	100%
BPH3483_00377	350	23	474	0	100.00%	100%
BPH3485_00151	350	23	474	0	100.00%	100%
BPH3493_00451	350	23	474	0	100.00%	100%
BPH3511_00536	350	23	474	0	100.00%	100%
BPH3523_01168	350	23	474	0	100.00%	100%
BPH3527_00401	350	23	474	0	100.00%	100%
BPH3529_01433	350	23	474	0	99.79%	100%
BPH3545_01516	350	23	474	0	100.00%	100%
BPH3547_01102	350	23	474	0	100.00%	100%
BPH3739_01650	350	23	474	0	99.79%	100%
BPH3741_01454	350	23	474	0	100.00%	100%
BPH3742_00004	350	23	474	0	100.00%	100%
BPH3743_02540	350	23	474	0	100.00%	100%
BPH3744_02048	350	23	474	0	100.00%	100%
BPH3745_01037	350	23	474	0	100.00%	100%
BPH3362_00395	350	23	405	0	99.51%	85%
BPH3366_00029	350	23	405	0	99.51%	85%
BPH2787_00633	351	41	473	1	100	100%
BPH2869_00555	351	41	473	0	100.00%	100%
BPH3202_00258	351	41	473	0	100.00%	100%
BPH3208_00406	351	41	473	0	100.00%	100%
BPH3220_00129	351	41	473	0	100.00%	100%
BPH3250_01267	351	41	473	0	100.00%	100%
BPH3260_00931	351	41	473	0	100.00%	100%
BPH3262_00277	351	41	473	0	100.00%	100%
BPH3306_00303	351	41	473	0	100.00%	100%
BPH3636_00532	351	41	473	0	100.00%	100%
BPH3638_00387	351	41	473	0	100.00%	100%
BPH3640_00387	351	41	473	0	100.00%	100%
BPH3643_00191	351	41	473	0	100.00%	100%
BPH3644_00346	351	41	473	0	100.00%	100%
BPH3646_00667	351	41	473	0	100.00%	100%
BPH3648_00666	351	41	473	0	100.00%	100%
BPH3650_00069	351	41	473	0	100.00%	100%
BPH3652_01617	351	41	473	0	100.00%	100%
BPH3660_00373	351	41	473	0	100.00%	100%
BPH3662_00050	351	41	473	0	100.00%	100%
BPH3668_00379	351	41	473	0	100.00%	100%
BPH3670_00071	351	41	473	0	100.00%	100%
BPH3672_00607	351	41	473	0	100.00%	100%
BPH3674_00651	351	41	473	0	99.79%	100%
BPH3676_00837	351	41	473	0	100.00%	100%
BPH3682_01392	351	41	473	0	100.00%	100%
BPH3684_00129	351	41	473	0	100.00%	100%
BPH3686_01010	351	41	473	0	100.00%	100%
BPH3688_01300	351	41	473	0	100.00%	100%
BPH3692_01159	351	41	473	0	100.00%	100%
BPH3694_00496	351	41	473	0	100.00%	100%
BPH3698_01504	351	41	473	0	100.00%	100%
BPH3700_00448	351	41	473	0	100.00%	100%
BPH3702_00258	351	41	473	0	100.00%	100%
BPH3704_01445	351	41	473	0	100.00%	100%
BPH3706_01347	351	41	473	0	100.00%	100%
BPH3710_00506	351	41	473	0	100.00%	100%
BPH3712_00710	351	41	473	0	100.00%	100%
BPH3753_01587	351	41	473	0	99.79%	100%
BPH3755_00889	351	41	473	0	100.00%	100%
BPH3757_00906	351	41	473	0	100.00%	100%
BPH3204_00579	352	4	472	1	100	100%
BPH3320_01315	352	4	472	0	100.00%	100%
BPH3226_00307	352	4	445	0	100.00%	94%
BPH3292_00222	352	4	445	0	100.00%	94%
BPH2787_01400	353	37	470	1	100	100%
BPH2869_01258	353	37	470	0	100.00%	100%
BPH3202_01159	353	37	470	0	100.00%	100%
BPH3636_02519	353	37	470	0	99.79%	100%
BPH3638_01389	353	37	470	0	100.00%	100%
BPH3640_01345	353	37	470	0	100.00%	100%
BPH3643_01780	353	37	470	0	100.00%	100%
BPH3644_01046	353	37	470	0	100.00%	100%
BPH3646_01495	353	37	470	0	100.00%	100%
BPH3648_01483	353	37	470	0	100.00%	100%
BPH3650_01093	353	37	470	0	100.00%	100%
BPH3652_00767	353	37	470	0	100.00%	100%
BPH3658_01215	353	37	470	0	100.00%	100%
BPH3660_01208	353	37	470	0	100.00%	100%
BPH3662_01100	353	37	470	0	100.00%	100%
BPH3666_02048	353	37	470	0	100.00%	100%
BPH3668_00868	353	37	470	0	100.00%	100%
BPH3670_00628	353	37	470	0	100.00%	100%
BPH3672_01338	353	37	470	0	100.00%	100%
BPH3674_01583	353	37	470	0	100.00%	100%
BPH3676_00944	353	37	470	0	100.00%	100%
BPH3682_00942	353	37	470	0	100.00%	100%
BPH3684_00645	353	37	470	0	100.00%	100%
BPH3686_00466	353	37	470	0	100.00%	100%
BPH3688_00542	353	37	470	0	100.00%	100%
BPH3692_00907	353	37	470	0	100.00%	100%
BPH3694_00702	353	37	470	0	100.00%	100%
BPH3698_00920	353	37	470	0	100.00%	100%
BPH3700_01090	353	37	470	0	100.00%	100%
BPH3702_01471	353	37	470	0	100.00%	100%
BPH3704_01040	353	37	470	0	100.00%	100%
BPH3706_00773	353	37	470	0	100.00%	100%
BPH3710_00796	353	37	470	0	100.00%	100%
BPH3712_00430	353	37	470	0	100.00%	100%
BPH3753_01233	353	37	470	0	100.00%	100%
BPH3755_00386	353	37	470	0	100.00%	100%
BPH3757_00449	353	37	470	0	100.00%	100%
BPH2787_01936	354	60	470	1	100	100%
BPH2869_01909	354	60	470	0	100.00%	100%
BPH3202_00560	354	60	470	0	100.00%	100%
BPH3208_00997	354	60	470	0	100.00%	100%
BPH3220_00875	354	60	470	0	100.00%	100%
BPH3250_02180	354	60	470	0	100.00%	100%
BPH3260_02158	354	60	470	0	100.00%	100%
BPH3262_02227	354	60	470	0	100.00%	100%
BPH3306_02282	354	60	470	0	100.00%	100%
BPH3401_01252	354	60	470	0	100.00%	100%
BPH3417_02151	354	60	470	0	100.00%	100%
BPH3433_00412	354	60	470	0	100.00%	100%
BPH3463_02508	354	60	470	0	100.00%	100%
BPH3493_02593	354	60	470	0	100.00%	100%
BPH3523_00952	354	60	470	0	99.79%	100%
BPH3527_02402	354	60	470	0	99.79%	100%
BPH3529_01113	354	60	470	0	99.79%	100%
BPH3634_01795	354	60	470	0	100.00%	100%
BPH3636_01566	354	60	470	0	100.00%	100%
BPH3638_00912	354	60	470	0	100.00%	100%
BPH3640_00715	354	60	470	0	100.00%	100%
BPH3643_01438	354	60	470	0	100.00%	100%
BPH3644_00601	354	60	470	0	100.00%	100%
BPH3646_00932	354	60	470	0	100.00%	100%
BPH3648_00859	354	60	470	0	100.00%	100%
BPH3650_00506	354	60	470	0	100.00%	100%
BPH3652_01462	354	60	470	0	100.00%	100%
BPH3658_01518	354	60	470	0	100.00%	100%
BPH3660_01146	354	60	470	0	100.00%	100%
BPH3662_02262	354	60	470	0	100.00%	100%
BPH3666_01152	354	60	470	0	100.00%	100%
BPH3668_00740	354	60	470	0	100.00%	100%
BPH3670_02371	354	60	470	0	100.00%	100%
BPH3672_00756	354	60	470	0	100.00%	100%
BPH3674_00740	354	60	470	0	100.00%	100%
BPH3676_01495	354	60	470	0	100.00%	100%
BPH3682_01957	354	60	470	0	100.00%	100%
BPH3684_01865	354	60	470	0	100.00%	100%
BPH3686_01847	354	60	470	0	100.00%	100%
BPH3688_01086	354	60	470	0	100.00%	100%
BPH3692_01665	354	60	470	0	100.00%	100%
BPH3694_02175	354	60	470	0	100.00%	100%
BPH3698_01625	354	60	470	0	100.00%	100%
BPH3700_01366	354	60	470	0	100.00%	100%
BPH3702_01350	354	60	470	0	100.00%	100%
BPH3704_00403	354	60	470	0	100.00%	100%
BPH3706_01068	354	60	470	0	100.00%	100%
BPH3708_00529	354	60	470	0	100.00%	100%
BPH3710_00209	354	60	470	0	100.00%	100%
BPH3712_01511	354	60	470	0	100.00%	100%
BPH3739_00878	354	60	470	0	99.79%	100%
BPH3741_02350	354	60	470	0	100.00%	100%
BPH3742_00155	354	60	470	0	100.00%	100%
BPH3743_02013	354	60	470	0	100.00%	100%
BPH3744_01682	354	60	470	0	100.00%	100%
BPH3745_00928	354	60	470	0	100.00%	100%
BPH3748_00382	354	60	470	0	100.00%	100%
BPH3753_00498	354	60	470	0	100.00%	100%
BPH3755_02162	354	60	470	0	100.00%	100%
BPH3757_02038	354	60	470	0	100.00%	100%
BPH3370_02277	355	2	470	1	100	100%
BPH3465_02633	355	2	470	0	99.79%	100%
BPH2726_01978	356	7	469	1	100	100%
BPH2727_02010	356	7	469	0	100.00%	100%
BPH3372_02310	356	7	469	0	99.79%	100%
BPH3376_01783	356	7	469	0	99.79%	100%
BPH3382_01833	356	7	469	0	99.79%	100%
BPH3435_02022	356	7	469	0	99.79%	100%
BPH3483_02338	356	7	469	0	99.79%	100%
BPH2869_01592	357	45	469	1	100	100%
BPH3208_01523	357	45	469	0	99.79%	100%
BPH3220_02076	357	45	469	0	99.79%	100%
BPH3250_01635	357	45	469	0	99.79%	100%
BPH3260_01783	357	45	469	0	99.79%	100%
BPH3262_02476	357	45	469	0	99.79%	100%
BPH3306_01923	357	45	469	0	99.79%	100%
BPH3370_01922	357	45	469	0	99.79%	100%
BPH3415_00197	357	45	469	0	99.79%	100%
BPH3511_01474	357	45	469	0	99.79%	100%
BPH3545_00318	357	45	469	0	99.79%	100%
BPH3547_00318	357	45	469	0	99.79%	100%
BPH3634_01132	357	45	469	0	99.79%	100%
BPH3638_01625	357	45	469	0	100.00%	100%
BPH3643_01078	357	45	469	0	100.00%	100%
BPH3644_01317	357	45	469	0	100.00%	100%
BPH3646_01633	357	45	469	0	100.00%	100%
BPH3648_01620	357	45	469	0	100.00%	100%
BPH3650_01258	357	45	469	0	100.00%	100%
BPH3652_01426	357	45	469	0	100.00%	100%
BPH3658_01738	357	45	469	0	100.00%	100%
BPH3660_01944	357	45	469	0	100.00%	100%
BPH3666_00906	357	45	469	0	100.00%	100%
BPH3668_01701	357	45	469	0	100.00%	100%
BPH3670_01079	357	45	469	0	100.00%	100%
BPH3672_01498	357	45	469	0	100.00%	100%
BPH3674_01650	357	45	469	0	100.00%	100%
BPH3676_02518	357	45	469	0	100.00%	100%
BPH3682_01434	357	45	469	0	100.00%	100%
BPH3684_02226	357	45	469	0	100.00%	100%
BPH3686_01961	357	45	469	0	100.00%	100%
BPH3688_01775	357	45	469	0	100.00%	100%
BPH3692_00787	357	45	469	0	100.00%	100%
BPH3694_01909	357	45	469	0	100.00%	100%
BPH3698_02130	357	45	469	0	100.00%	100%
BPH3700_01225	357	45	469	0	100.00%	100%
BPH3702_01232	357	45	469	0	100.00%	100%
BPH3704_01262	357	45	469	0	100.00%	100%
BPH3706_02125	357	45	469	0	100.00%	100%
BPH3708_01326	357	45	469	0	99.79%	100%
BPH3710_02035	357	45	469	0	100.00%	100%
BPH3712_02570	357	45	469	0	100.00%	100%
BPH3753_02093	357	45	469	0	100.00%	100%
BPH3755_01841	357	45	469	0	100.00%	100%
BPH3473_00636	357	45	461	0	95.23%	98%
BPH2781_00399	358	30	468	1	100	100%
BPH2982_00647	358	30	468	0	99.79%	100%
BPH3370_02403	358	30	468	0	99.79%	100%
BPH3415_02516	358	30	468	0	100.00%	100%
BPH3453_00843	358	30	468	0	99.79%	100%
BPH3457_02222	358	30	468	0	99.79%	100%
BPH3525_01728	358	30	468	0	100.00%	100%
BPH3547_00422	358	30	468	0	100.00%	100%
BPH3741_01087	358	30	468	0	99.79%	100%
BPH3403_02446	358	30	450	0	99.78%	96%
BPH3643_01876	358	30	447	0	96.87%	95%
BPH3644_01209	358	30	447	0	97.09%	95%
BPH3650_02506	358	30	447	0	96.87%	95%
BPH3692_02448	358	30	423	0	96.69%	90%
BPH3700_02594	358	30	397	0	96.47%	84%
BPH3743_02684	358	30	370	0	99.46%	79%
BPH3660_02509	358	30	349	0	95.99%	74%
BPH3533_00448	358	30	263	0	99.62%	56%
BPH3752_02664	358	30	263	0	99.24%	56%
BPH2726_00281	358	30	257	0	94.16%	54%
BPH3708_00394	358	30	257	0	94.55%	54%
BPH3262_02514	358	30	242	0	93.80%	51%
BPH3682_02295	358	30	242	0	94.21%	51%
BPH3670_02131	358	30	219	0	93.61%	46%
BPH3672_02593	358	30	219	0	93.61%	46%
BPH3710_02492	358	30	219	0	93.61%	46%
BPH3545_00670	358	30	211	0	99.05%	45%
BPH3332_02738	358	30	199	0	99.50%	42%
BPH3469_01536	358	30	148	0	100.00%	31%
BPH3704_02492	358	30	84	0	98.81%	17%
BPH2787_00641	359	42	468	1	100	100%
BPH2869_00547	359	42	468	0	100.00%	100%
BPH3202_00250	359	42	468	0	100.00%	100%
BPH3208_00414	359	42	468	0	100.00%	100%
BPH3220_00137	359	42	468	0	100.00%	100%
BPH3250_01275	359	42	468	0	100.00%	100%
BPH3260_00939	359	42	468	0	100.00%	100%
BPH3262_00269	359	42	468	0	100.00%	100%
BPH3306_00311	359	42	468	0	100.00%	100%
BPH3636_00540	359	42	468	0	100.00%	100%
BPH3638_00395	359	42	468	0	100.00%	100%
BPH3640_00395	359	42	468	0	100.00%	100%
BPH3643_00199	359	42	468	0	100.00%	100%
BPH3644_00338	359	42	468	0	100.00%	100%
BPH3646_00675	359	42	468	0	100.00%	100%
BPH3648_00674	359	42	468	0	100.00%	100%
BPH3650_00061	359	42	468	0	100.00%	100%
BPH3652_02625	359	42	468	0	100.00%	100%
BPH3658_01428	359	42	468	0	100.00%	100%
BPH3660_00381	359	42	468	0	100.00%	100%
BPH3662_00042	359	42	468	0	100.00%	100%
BPH3666_00588	359	42	468	0	100.00%	100%
BPH3668_00387	359	42	468	0	100.00%	100%
BPH3670_00983	359	42	468	0	100.00%	100%
BPH3672_00599	359	42	468	0	100.00%	100%
BPH3674_00659	359	42	468	0	100.00%	100%
BPH3676_00829	359	42	468	0	100.00%	100%
BPH3682_01400	359	42	468	0	100.00%	100%
BPH3684_00137	359	42	468	0	100.00%	100%
BPH3686_01001	359	42	468	0	99.79%	100%
BPH3688_01308	359	42	468	0	100.00%	100%
BPH3692_01151	359	42	468	0	100.00%	100%
BPH3694_00488	359	42	468	0	100.00%	100%
BPH3698_01496	359	42	468	0	100.00%	100%
BPH3700_00440	359	42	468	0	100.00%	100%
BPH3702_00266	359	42	468	0	100.00%	100%
BPH3704_01453	359	42	468	0	100.00%	100%
BPH3706_01339	359	42	468	0	100.00%	100%
BPH3710_00498	359	42	468	0	100.00%	100%
BPH3712_00718	359	42	468	0	100.00%	100%
BPH3753_01579	359	42	468	0	100.00%	100%
BPH3755_00881	359	42	468	0	100.00%	100%
BPH2907_00959	360	5	468	1	100	100%
BPH3485_00448	360	5	468	0	99.79%	100%
BPH3511_00372	360	5	468	0	99.79%	100%
BPH3545_01238	360	5	468	0	99.79%	100%
BPH3547_01576	360	5	468	0	99.79%	100%
BPH2787_01195	361	43	467	1	100	100%
BPH2869_01175	361	43	467	0	100.00%	100%
BPH3202_00629	361	43	467	0	99.79%	100%
BPH3352_00100	361	43	467	0	100.00%	100%
BPH3473_01316	361	43	467	0	99.79%	100%
BPH3511_00999	361	43	467	0	100.00%	100%
BPH3545_01081	361	43	467	0	100.00%	100%
BPH3547_01419	361	43	467	0	100.00%	100%
BPH3636_01542	361	43	467	0	100.00%	100%
BPH3638_00843	361	43	467	0	100.00%	100%
BPH3640_00646	361	43	467	0	100.00%	100%
BPH3643_00150	361	43	467	0	100.00%	100%
BPH3644_00532	361	43	467	0	100.00%	100%
BPH3646_01001	361	43	467	0	100.00%	100%
BPH3648_00790	361	43	467	0	100.00%	100%
BPH3650_00575	361	43	467	0	100.00%	100%
BPH3652_00196	361	43	467	0	100.00%	100%
BPH3658_00205	361	43	467	0	100.00%	100%
BPH3660_01077	361	43	467	0	100.00%	100%
BPH3662_00832	361	43	467	0	100.00%	100%
BPH3666_00098	361	43	467	0	100.00%	100%
BPH3668_00730	361	43	467	0	100.00%	100%
BPH3670_01717	361	43	467	0	100.00%	100%
BPH3672_00825	361	43	467	0	100.00%	100%
BPH3674_00809	361	43	467	0	100.00%	100%
BPH3676_01863	361	43	467	0	100.00%	100%
BPH3682_00615	361	43	467	0	100.00%	100%
BPH3684_00561	361	43	467	0	100.00%	100%
BPH3686_00762	361	43	467	0	100.00%	100%
BPH3688_01021	361	43	467	0	100.00%	100%
BPH3692_01785	361	43	467	0	100.00%	100%
BPH3694_00619	361	43	467	0	100.00%	100%
BPH3698_00647	361	43	467	0	100.00%	100%
BPH3700_01393	361	43	467	0	100.00%	100%
BPH3702_00162	361	43	467	0	100.00%	100%
BPH3704_00334	361	43	467	0	100.00%	100%
BPH3706_01171	361	43	467	0	100.00%	100%
BPH3710_00278	361	43	467	0	100.00%	100%
BPH3712_00316	361	43	467	0	100.00%	100%
BPH3753_00429	361	43	467	0	100.00%	100%
BPH3755_00906	361	43	467	0	100.00%	100%
BPH3757_00714	361	43	467	0	100.00%	100%
BPH3736_00024	361	43	136	0	100.00%	29%
BPH2726_02008	362	6	466	1	100	100%
BPH2727_00736	362	6	466	0	99.79%	100%
BPH3372_02329	362	6	466	0	99.79%	100%
BPH3376_01739	362	6	466	0	99.79%	100%
BPH3382_01552	362	6	466	0	99.79%	100%
BPH3435_01368	362	6	466	0	99.79%	100%
BPH2787_01273	363	47	466	1	100	100%
BPH2869_01399	363	47	466	0	99.79%	100%
BPH3202_01300	363	47	466	0	100.00%	100%
BPH3208_01393	363	47	466	0	100.00%	100%
BPH3250_00904	363	47	466	0	100.00%	100%
BPH3260_00805	363	47	466	0	100.00%	100%
BPH3262_00800	363	47	466	0	100.00%	100%
BPH3306_00633	363	47	466	0	100.00%	100%
BPH3346_00810	363	47	466	0	100.00%	100%
BPH3545_01257	363	47	466	0	100.00%	100%
BPH3547_01596	363	47	466	0	100.00%	100%
BPH3568_01708	363	47	466	0	99.14%	100%
BPH3590_01210	363	47	466	0	99.36%	100%
BPH3636_00233	363	47	466	0	100.00%	100%
BPH3638_01525	363	47	466	0	100.00%	100%
BPH3640_01426	363	47	466	0	100.00%	100%
BPH3643_01226	363	47	466	0	100.00%	100%
BPH3644_00920	363	47	466	0	100.00%	100%
BPH3646_01432	363	47	466	0	100.00%	100%
BPH3648_01355	363	47	466	0	100.00%	100%
BPH3650_01174	363	47	466	0	100.00%	100%
BPH3652_00333	363	47	466	0	100.00%	100%
BPH3658_01149	363	47	466	0	100.00%	100%
BPH3660_01343	363	47	466	0	100.00%	100%
BPH3662_01011	363	47	466	0	100.00%	100%
BPH3666_02549	363	47	466	0	100.00%	100%
BPH3668_01874	363	47	466	0	100.00%	100%
BPH3670_01321	363	47	466	0	100.00%	100%
BPH3672_01275	363	47	466	0	100.00%	100%
BPH3674_01520	363	47	466	0	100.00%	100%
BPH3676_01153	363	47	466	0	100.00%	100%
BPH3682_00450	363	47	466	0	100.00%	100%
BPH3684_00749	363	47	466	0	100.00%	100%
BPH3686_01870	363	47	466	0	100.00%	100%
BPH3688_01847	363	47	466	0	100.00%	100%
BPH3692_00764	363	47	466	0	100.00%	100%
BPH3694_00783	363	47	466	0	100.00%	100%
BPH3698_00764	363	47	466	0	100.00%	100%
BPH3700_02020	363	47	466	0	100.00%	100%
BPH3702_00623	363	47	466	0	100.00%	100%
BPH3704_01162	363	47	466	0	100.00%	100%
BPH3706_00854	363	47	466	0	100.00%	100%
BPH3710_00651	363	47	466	0	100.00%	100%
BPH3712_00595	363	47	466	0	100.00%	100%
BPH3753_01319	363	47	466	0	100.00%	100%
BPH3755_00467	363	47	466	0	100.00%	100%
BPH3757_00512	363	47	466	0	100.00%	100%
BPH2787_01473	364	43	466	1	100	100%
BPH2869_01527	364	43	466	0	100.00%	100%
BPH3202_01487	364	43	466	0	100.00%	100%
BPH3204_01802	364	43	466	0	100.00%	100%
BPH3208_01587	364	43	466	0	100.00%	100%
BPH3226_01601	364	43	466	0	100.00%	100%
BPH3250_01526	364	43	466	0	100.00%	100%
BPH3262_00956	364	43	466	0	100.00%	100%
BPH3292_01422	364	43	466	0	100.00%	100%
BPH3320_01430	364	43	466	0	100.00%	100%
BPH3636_00451	364	43	466	0	100.00%	100%
BPH3638_01560	364	43	466	0	100.00%	100%
BPH3640_01816	364	43	466	0	100.00%	100%
BPH3643_00690	364	43	466	0	100.00%	100%
BPH3644_01382	364	43	466	0	100.00%	100%
BPH3646_01568	364	43	466	0	100.00%	100%
BPH3648_01556	364	43	466	0	100.00%	100%
BPH3650_01323	364	43	466	0	100.00%	100%
BPH3652_00885	364	43	466	0	100.00%	100%
BPH3658_00594	364	43	466	0	100.00%	100%
BPH3660_01792	364	43	466	0	100.00%	100%
BPH3662_01737	364	43	466	0	100.00%	100%
BPH3666_00651	364	43	466	0	100.00%	100%
BPH3668_01284	364	43	466	0	100.00%	100%
BPH3670_00776	364	43	466	0	100.00%	100%
BPH3672_01561	364	43	466	0	100.00%	100%
BPH3674_01715	364	43	466	0	100.00%	100%
BPH3676_01407	364	43	466	0	100.00%	100%
BPH3682_01729	364	43	466	0	100.00%	100%
BPH3684_01597	364	43	466	0	100.00%	100%
BPH3686_01233	364	43	466	0	100.00%	100%
BPH3688_01191	364	43	466	0	100.00%	100%
BPH3692_00852	364	43	466	0	100.00%	100%
BPH3694_01306	364	43	466	0	100.00%	100%
BPH3698_01243	364	43	466	0	100.00%	100%
BPH3700_01289	364	43	466	0	100.00%	100%
BPH3702_00868	364	43	466	0	100.00%	100%
BPH3704_01197	364	43	466	0	100.00%	100%
BPH3706_01854	364	43	466	0	100.00%	100%
BPH3710_01382	364	43	466	0	100.00%	100%
BPH3712_00837	364	43	466	0	100.00%	100%
BPH3753_01628	364	43	466	0	100.00%	100%
BPH3755_01621	364	43	466	0	100.00%	100%
BPH3236_01366	365	3	466	1	100	100%
BPH3258_00944	365	3	466	0	100.00%	100%
BPH3316_01238	365	3	466	0	99.79%	100%
BPH3403_00767	366	2	466	1	100	100%
BPH3415_00219	366	2	466	0	100.00%	100%
BPH3473_00045	367	4	466	1	100	100%
BPH3511_00045	367	4	466	0	99.79%	100%
BPH3545_00441	367	4	466	0	99.79%	100%
BPH3547_00651	367	4	466	0	99.79%	100%
BPH2781_00312	368	48	465	1	100	100%
BPH2787_02297	368	48	465	0	99.78%	100%
BPH2869_02332	368	48	465	0	99.78%	100%
BPH2982_00060	368	48	465	0	99.78%	100%
BPH3202_02302	368	48	465	0	99.78%	100%
BPH3208_02351	368	48	465	0	99.78%	100%
BPH3220_02311	368	48	465	0	99.78%	100%
BPH3250_02102	368	48	465	0	99.78%	100%
BPH3260_02191	368	48	465	0	99.78%	100%
BPH3262_02446	368	48	465	0	99.78%	100%
BPH3306_02152	368	48	465	0	99.78%	100%
BPH3376_01149	368	48	465	0	99.78%	100%
BPH3382_02163	368	48	465	0	99.78%	100%
BPH3435_00657	368	48	465	0	99.78%	100%
