id	clstr	clstr_size	length	clstr_rep	clstr_iden	clstr_cov
EW033_RS02505	685	1	397	1	100	100%
EW033_RS03180	686	2	397	1	100	100%
SAUSA300_0483	686	2	397	0	99.75%	100%
EW033_RS05895	687	2	397	1	100	100%
SAUSA300_0959	687	2	397	0	100.00%	100%
EW033_RS09875	688	2	397	1	100	100%
SAUSA300_1730	688	2	397	0	100.00%	100%
EW033_RS12765	689	2	397	1	100	100%
SAUSA300_2086	689	2	397	0	100.00%	100%
EW033_RS13070	690	2	397	1	100	100%
SAUSA300_2139	690	2	397	0	99.75%	100%
EW033_RS14625	691	2	397	1	100	100%
SAUSA300_2406	691	2	397	0	100.00%	100%
EW033_RS14765	692	2	397	1	100	100%
SAUSA300_2434	692	2	397	0	100.00%	100%
EW033_RS04750	693	2	396	1	100	100%
SAUSA300_0757	693	2	396	0	100.00%	100%
EW033_RS05345	694	2	396	1	100	100%
SAUSA300_0860	694	2	396	0	100.00%	100%
EW033_RS03490	695	2	395	1	100	100%
SAUSA300_0535	695	2	395	0	100.00%	100%
EW033_RS11155	696	2	395	1	100	100%
SAUSA300_1940	696	2	395	0	100.00%	100%
EW033_RS13020	697	2	395	1	100	100%
SAUSA300_2130	697	2	395	0	100.00%	100%
SAUSA300_2397	698	2	395	1	100	100%
EW033_RS14575	698	2	392	0	100.00%	99%
EW033_RS01080	699	2	394	1	100	100%
SAUSA300_0187	699	2	394	0	97.72%	100%
EW033_RS01270	700	2	394	1	100	100%
SAUSA300_0225	700	2	394	0	99.24%	100%
EW033_RS02635	701	1	394	1	100	100%
EW033_RS03480	702	2	394	1	100	100%
SAUSA300_0533	702	2	394	0	100.00%	100%
EW033_RS12110	703	1	394	1	100	100%
EW033_RS12770	704	2	394	1	100	100%
SAUSA300_2087	704	2	394	0	100.00%	100%
EW033_RS02295	705	2	393	1	100	100%
SAUSA300_0355	705	2	393	0	100.00%	100%
EW033_RS04340	706	2	393	1	100	100%
SAUSA300_0686	706	2	393	0	100.00%	100%
EW033_RS05845	707	2	393	1	100	100%
SAUSA300_0950	707	2	393	0	99.75%	100%
EW033_RS09725	708	2	393	1	100	100%
SAUSA300_1705	708	2	393	0	100.00%	100%
EW033_RS09775	709	2	393	1	100	100%
SAUSA300_1713	709	2	393	0	99.49%	100%
EW033_RS00660	710	2	392	1	100	100%
SAUSA300_0105	710	2	392	0	96.94%	100%
EW033_RS00845	711	2	392	1	100	100%
SAUSA300_0141	711	2	392	0	100.00%	100%
EW033_RS00885	712	2	391	1	100	100%
SAUSA300_0148	712	2	67	0	98.51%	17%
EW033_RS03485	713	2	391	1	100	100%
SAUSA300_0534	713	2	391	0	99.74%	100%
EW033_RS05235	714	2	391	1	100	100%
SAUSA300_0838	714	2	391	0	99.74%	100%
EW033_RS05665	715	2	391	1	100	100%
SAUSA300_0918	715	2	391	0	100.00%	100%
EW033_RS07040	716	2	391	1	100	100%
SAUSA300_1159	716	2	391	0	100.00%	100%
EW033_RS08170	717	2	391	1	100	100%
SAUSA300_1365	717	2	391	0	100.00%	100%
SAUSA300_0167	718	2	391	1	100	100%
EW033_RS00980	718	2	381	0	98.16%	97%
EW033_RS00350	719	14	390	1	100	100%
EW033_RS00935	719	14	390	0	100.00%	100%
EW033_RS05455	719	14	390	0	100.00%	100%
EW033_RS05555	719	14	390	0	100.00%	100%
EW033_RS05640	719	14	390	0	100.00%	100%
EW033_RS06480	719	14	390	0	100.00%	100%
EW033_RS07280	719	14	390	0	100.00%	100%
EW033_RS08765	719	14	390	0	100.00%	100%
EW033_RS08845	719	14	390	0	100.00%	100%
EW033_RS09345	719	14	390	0	100.00%	100%
EW033_RS11710	719	14	390	0	100.00%	100%
EW033_RS11725	719	14	390	0	100.00%	100%
EW033_RS12035	719	14	390	0	100.00%	100%
EW033_RS14995	719	14	390	0	100.00%	100%
EW033_RS06030	720	2	390	1	100	100%
SAUSA300_0981	720	2	390	0	100.00%	100%
EW033_RS06615	721	2	390	1	100	100%
SAUSA300_1080	721	2	390	0	100.00%	100%
EW033_RS01415	722	2	389	1	100	100%
SAUSA300_0248	722	2	389	0	98.97%	100%
EW033_RS09590	723	2	389	1	100	100%
SAUSA300_1681	723	2	389	0	100.00%	100%
EW033_RS14175	724	2	389	1	100	100%
SAUSA300_2333	724	2	389	0	100.00%	100%
EW033_RS00795	725	2	388	1	100	100%
SAUSA300_0132	725	2	388	0	97.68%	100%
EW033_RS01555	726	2	388	1	100	100%
SAUSA300_0273	726	2	388	0	98.71%	100%
EW033_RS04310	727	2	388	1	100	100%
SAUSA300_0680	727	2	388	0	100.00%	100%
EW033_RS06920	728	2	388	1	100	100%
SAUSA300_1138	728	2	388	0	100.00%	100%
EW033_RS08120	729	2	388	1	100	100%
SAUSA300_1357	729	2	388	0	100.00%	100%
EW033_RS10835	730	2	388	1	100	100%
SAUSA300_1890	730	2	388	0	100.00%	100%
EW033_RS15080	731	2	388	1	100	100%
SAUSA300_2484	731	2	388	0	100.00%	100%
SAUSA300_0161	732	1	388	1	100	100%
SAUSA300_1425	733	1	388	1	100	100%
EW033_RS01155	734	2	387	1	100	100%
SAUSA300_0202	734	2	387	0	98.19%	100%
EW033_RS14870	735	2	387	1	100	100%
SAUSA300_2451	735	2	387	0	100.00%	100%
SAUSA300_1401	736	1	387	1	100	100%
EW033_RS02315	737	2	386	1	100	100%
SAUSA300_0359	737	2	386	0	100.00%	100%
EW033_RS09515	738	2	386	1	100	100%
SAUSA300_1669	738	2	386	0	100.00%	100%
EW033_RS05285	739	2	384	1	100	100%
SAUSA300_0848	739	2	384	0	100.00%	100%
EW033_RS05855	740	2	384	1	100	100%
SAUSA300_0952	740	2	384	0	100.00%	100%
EW033_RS13625	741	2	384	1	100	100%
SAUSA300_2236	741	2	384	0	100.00%	100%
EW033_RS15155	742	2	384	1	100	100%
SAUSA300_2497	742	2	384	0	97.92%	100%
EW033_RS04405	743	2	383	1	100	100%
SAUSA300_0699	743	2	383	0	100.00%	100%
EW033_RS07135	744	2	383	1	100	100%
SAUSA300_1177	744	2	383	0	100.00%	100%
EW033_RS07750	745	2	383	1	100	100%
SAUSA300_1291	745	2	383	0	100.00%	100%
EW033_RS10640	746	2	383	1	100	100%
SAUSA300_1858	746	2	383	0	100.00%	100%
SAUSA300_1140	747	2	383	1	100	100%
EW033_RS06930	747	2	370	0	100.00%	96%
EW033_RS00435	748	1	382	1	100	100%
EW033_RS09470	749	2	382	1	100	100%
SAUSA300_1662	749	2	379	0	100.00%	99%
EW033_RS12435	750	2	382	1	100	100%
SAUSA300_2027	750	2	382	0	100.00%	100%
EW033_RS01325	751	2	381	1	100	100%
SAUSA300_0234	751	2	381	0	96.33%	100%
EW033_RS05445	752	2	381	1	100	100%
SAUSA300_0879	752	2	381	0	99.74%	100%
EW033_RS08000	753	2	381	1	100	100%
SAUSA300_1336	753	2	381	0	100.00%	100%
EW033_RS11145	754	2	381	1	100	100%
SAUSA300_1938	754	2	381	0	99.48%	100%
EW033_RS01300	755	2	380	1	100	100%
SAUSA300_0230	755	2	380	0	99.21%	100%
EW033_RS02910	756	2	380	1	100	100%
SAUSA300_0434	756	2	380	0	100.00%	100%
EW033_RS08080	757	2	380	1	100	100%
SAUSA300_1349	757	2	380	0	100.00%	100%
EW033_RS08950	758	2	380	1	100	100%
SAUSA300_1579	758	2	380	0	100.00%	100%
EW033_RS10360	759	2	380	1	100	100%
SAUSA300_1806	759	2	375	0	100.00%	98%
EW033_RS14450	760	2	380	1	100	100%
SAUSA300_2377	760	2	380	0	100.00%	100%
EW033_RS03630	761	2	379	1	100	100%
SAUSA300_0560	761	2	379	0	99.74%	100%
EW033_RS06260	762	2	379	1	100	100%
SAUSA300_1025	762	2	379	0	99.74%	100%
EW033_RS08715	763	2	379	1	100	100%
SAUSA300_1539	763	2	379	0	100.00%	100%
EW033_RS09040	764	2	379	1	100	100%
SAUSA300_1595	764	2	379	0	100.00%	100%
EW033_RS07795	765	2	378	1	100	100%
SAUSA300_1299	765	2	378	0	100.00%	100%
EW033_RS12860	766	2	378	1	100	100%
SAUSA300_2101	766	2	378	0	100.00%	100%
EW033_RS13235	767	2	378	1	100	100%
SAUSA300_2168	767	2	378	0	100.00%	100%
EW033_RS00010	768	2	377	1	100	100%
SAUSA300_0002	768	2	377	0	100.00%	100%
EW033_RS02290	769	2	377	1	100	100%
SAUSA300_0354	769	2	377	0	100.00%	100%
EW033_RS08375	770	2	377	1	100	100%
SAUSA300_1460	770	2	377	0	100.00%	100%
EW033_RS05460	771	2	376	1	100	100%
SAUSA300_0881	771	2	372	0	96.77%	98%
EW033_RS09530	772	2	376	1	100	100%
SAUSA300_1671	772	2	376	0	100.00%	100%
EW033_RS05340	773	2	375	1	100	100%
SAUSA300_0859	773	2	375	0	100.00%	100%
EW033_RS12655	774	2	375	1	100	100%
SAUSA300_2065	774	2	375	0	99.73%	100%
EW033_RS15170	775	2	375	1	100	100%
SAUSA300_2500	775	2	375	0	97.60%	100%
EW033_RS00925	776	2	374	1	100	100%
SAUSA300_0158	776	2	374	0	99.20%	100%
EW033_RS04575	777	2	374	1	100	100%
SAUSA300_0726	777	2	374	0	99.73%	100%
EW033_RS05945	778	2	374	1	100	100%
SAUSA300_0967	778	2	374	0	100.00%	100%
EW033_RS07925	779	2	374	1	100	100%
SAUSA300_1322	779	2	374	0	99.47%	100%
EW033_RS08735	780	2	374	1	100	100%
SAUSA300_1543	780	2	374	0	99.73%	100%
EW033_RS10300	781	2	374	1	100	100%
SAUSA300_1796	781	2	374	0	100.00%	100%
EW033_RS13735	782	2	374	1	100	100%
SAUSA300_2255	782	2	374	0	100.00%	100%
EW033_RS15920	783	2	374	1	100	100%
SAUSA300_2614	783	2	374	0	97.86%	100%
EW033_RS07470	784	2	373	1	100	100%
SAUSA300_1242	784	2	373	0	100.00%	100%
EW033_RS09355	785	2	373	1	100	100%
SAUSA300_1641	785	2	373	0	100.00%	100%
EW033_RS13860	786	2	373	1	100	100%
SAUSA300_2276	786	2	373	0	100.00%	100%
EW033_RS01745	787	2	372	1	100	100%
SAUSA300_0311	787	2	372	0	99.46%	100%
EW033_RS02955	788	2	372	1	100	100%
SAUSA300_0443	788	2	370	0	99.73%	99%
EW033_RS07975	789	2	372	1	100	100%
SAUSA300_1331	789	2	372	0	100.00%	100%
EW033_RS08945	790	2	372	1	100	100%
SAUSA300_1578	790	2	361	0	100.00%	97%
EW033_RS09435	791	2	372	1	100	100%
SAUSA300_1655	791	2	372	0	100.00%	100%
EW033_RS14395	792	2	371	1	100	100%
SAUSA300_2370	792	2	371	0	99.73%	100%
EW033_RS00020	793	2	370	1	100	100%
SAUSA300_0004	793	2	370	0	99.73%	100%
EW033_RS06095	794	2	370	1	100	100%
SAUSA300_0993	794	2	370	0	100.00%	100%
EW033_RS10315	795	2	370	1	100	100%
SAUSA300_1799	795	2	370	0	100.00%	100%
EW033_RS11960	796	1	370	1	100	100%
SAUSA300_0199	797	1	370	1	100	100%
EW033_RS00920	798	2	369	1	100	100%
SAUSA300_0157	798	2	369	0	99.19%	100%
EW033_RS04640	799	1	369	1	100	100%
SAUSA300_0160	800	1	369	1	100	100%
EW033_RS08625	801	2	368	1	100	100%
SAUSA300_1521	801	2	368	0	100.00%	100%
EW033_RS12900	802	2	368	1	100	100%
SAUSA300_2108	802	2	368	0	100.00%	100%
EW033_RS15270	803	2	368	1	100	100%
SAUSA300_2521	803	2	368	0	98.64%	100%
EW033_RS02320	804	2	367	1	100	100%
SAUSA300_0360	804	2	367	0	100.00%	100%
EW033_RS04020	805	2	367	1	100	100%
SAUSA300_0626	805	2	367	0	100.00%	100%
EW033_RS00160	806	1	366	1	100	100%
EW033_RS05915	807	2	366	1	100	100%
SAUSA300_0963	807	2	366	0	100.00%	100%
EW033_RS06700	808	2	366	1	100	100%
SAUSA300_1095	808	2	366	0	100.00%	100%
EW033_RS08615	809	2	366	1	100	100%
SAUSA300_1519	809	2	366	0	100.00%	100%
EW033_RS08815	810	2	366	1	100	100%
SAUSA300_1556	810	2	366	0	99.73%	100%
EW033_RS01180	811	2	365	1	100	100%
SAUSA300_0208	811	2	365	0	100.00%	100%
EW033_RS02345	812	2	365	1	100	100%
SAUSA300_0364	812	2	365	0	100.00%	100%
EW033_RS10885	813	2	365	1	100	100%
SAUSA300_1898	813	2	365	0	100.00%	100%
EW033_RS12680	814	2	365	1	100	100%
SAUSA300_2070	814	2	348	0	100.00%	95%
EW033_RS13250	815	1	365	1	100	100%
SAUSA300_0055	816	1	365	1	100	100%
EW033_RS06125	817	2	364	1	100	100%
SAUSA300_0999	817	2	364	0	100.00%	100%
EW033_RS06780	818	2	364	1	100	100%
SAUSA300_1111	818	2	364	0	100.00%	100%
EW033_RS10570	819	2	364	1	100	100%
SAUSA300_1846	819	2	347	0	100.00%	95%
EW033_RS07335	820	2	363	1	100	100%
SAUSA300_1219	820	2	363	0	99.72%	100%
EW033_RS07585	821	2	363	1	100	100%
SAUSA300_1260	821	2	363	0	100.00%	100%
EW033_RS08500	822	2	363	1	100	100%
SAUSA300_1498	822	2	363	0	99.72%	100%
EW033_RS09605	823	2	363	1	100	100%
SAUSA300_1683	823	2	363	0	100.00%	100%
EW033_RS12845	824	2	363	1	100	100%
SAUSA300_2100	824	2	363	0	100.00%	100%
SAUSA300_0041	825	1	363	1	100	100%
SAUSA300_1487	826	2	363	1	100	100%
EW033_RS15365	826	2	341	0	99.41%	93%
EW033_RS00210	827	2	361	1	100	100%
EW033_RS09155	827	2	361	0	100.00%	100%
EW033_RS05630	828	2	361	1	100	100%
SAUSA300_0913	828	2	361	0	100.00%	100%
EW033_RS07755	829	2	361	1	100	100%
SAUSA300_1292	829	2	361	0	100.00%	100%
EW033_RS04615	830	2	360	1	100	100%
SAUSA300_0734	830	2	360	0	100.00%	100%
EW033_RS05505	831	2	360	1	100	100%
SAUSA300_0889	831	2	360	0	100.00%	100%
EW033_RS13710	832	2	360	1	100	100%
SAUSA300_2251	832	2	360	0	100.00%	100%
SAUSA300_1998	833	3	359	1	100	100%
EW033_RS11520	833	3	261	0	100.00%	72%
EW033_RS12265	833	3	82	0	98.78%	22%
EW033_RS01200	834	2	358	1	100	100%
SAUSA300_0212	834	2	358	0	97.49%	100%
EW033_RS03510	835	2	358	1	100	100%
SAUSA300_0539	835	2	358	0	100.00%	100%
EW033_RS03715	836	2	358	1	100	100%
SAUSA300_0574	836	2	358	0	99.72%	100%
EW033_RS06295	837	2	358	1	100	100%
SAUSA300_1031	837	2	358	0	100.00%	100%
EW033_RS09650	838	2	358	1	100	100%
SAUSA300_1691	838	2	358	0	100.00%	100%
EW033_RS10865	839	2	358	1	100	100%
SAUSA300_1895	839	2	358	0	100.00%	100%
EW033_RS12690	840	2	358	1	100	100%
SAUSA300_2072	840	2	358	0	100.00%	100%
EW033_RS14590	841	2	358	1	100	100%
SAUSA300_2400	841	2	358	0	100.00%	100%
EW033_RS06140	842	2	357	1	100	100%
SAUSA300_1002	842	2	357	0	100.00%	100%
EW033_RS09190	843	2	357	1	100	100%
SAUSA300_1613	843	2	357	0	100.00%	100%
EW033_RS04595	844	2	356	1	100	100%
SAUSA300_0730	844	2	356	0	100.00%	100%
EW033_RS05500	845	2	356	1	100	100%
SAUSA300_0888	845	2	356	0	100.00%	100%
EW033_RS07870	846	2	356	1	100	100%
SAUSA300_1311	846	2	356	0	99.72%	100%
EW033_RS08535	847	2	356	1	100	100%
SAUSA300_1503	847	2	356	0	99.72%	100%
EW033_RS10750	848	2	356	1	100	100%
SAUSA300_1876	848	2	346	0	100.00%	97%
EW033_RS12500	849	2	356	1	100	100%
SAUSA300_2039	849	2	356	0	100.00%	100%
EW033_RS13060	850	2	356	1	100	100%
SAUSA300_2137	850	2	356	0	100.00%	100%
SAUSA300_1015	851	2	356	1	100	100%
EW033_RS06205	851	2	303	0	100.00%	85%
EW033_RS04095	852	2	355	1	100	100%
SAUSA300_0640	852	2	355	0	99.72%	100%
EW033_RS05155	853	2	355	1	100	100%
SAUSA300_0825	853	2	355	0	99.72%	100%
SAUSA300_0085	854	1	355	1	100	100%
EW033_RS00445	855	1	354	1	100	100%
EW033_RS05250	856	2	354	1	100	100%
SAUSA300_0841	856	2	354	0	100.00%	100%
EW033_RS08115	857	2	354	1	100	100%
SAUSA300_1356	857	2	354	0	100.00%	100%
EW033_RS12995	858	2	354	1	100	100%
SAUSA300_2125	858	2	334	0	99.70%	94%
EW033_RS15405	859	2	354	1	100	100%
SAUSA300_2526	859	2	354	0	99.44%	100%
EW033_RS02215	860	2	353	1	100	100%
SAUSA300_0339	860	2	353	0	100.00%	100%
EW033_RS04025	861	2	353	1	100	100%
SAUSA300_0627	861	2	353	0	99.72%	100%
EW033_RS07375	862	2	353	1	100	100%
SAUSA300_1227	862	2	353	0	100.00%	100%
EW033_RS08465	863	2	353	1	100	100%
SAUSA300_1491	863	2	353	0	100.00%	100%
EW033_RS10375	864	2	353	1	100	100%
SAUSA300_1809	864	2	353	0	100.00%	100%
EW033_RS02725	865	2	352	1	100	100%
SAUSA300_0397	865	2	352	0	100.00%	100%
EW033_RS04455	866	2	352	1	100	100%
SAUSA300_0708	866	2	352	0	100.00%	100%
EW033_RS06330	867	2	352	1	100	100%
SAUSA300_1037	867	2	352	0	100.00%	100%
EW033_RS01380	868	2	351	1	100	100%
SAUSA300_0242	868	2	351	0	98.01%	100%
EW033_RS03360	869	2	351	1	100	100%
SAUSA300_0512	869	2	351	0	100.00%	100%
EW033_RS04360	870	2	351	1	100	100%
SAUSA300_0690	870	2	351	0	100.00%	100%
EW033_RS04600	871	2	351	1	100	100%
SAUSA300_0731	871	2	351	0	100.00%	100%
EW033_RS09425	872	2	351	1	100	100%
SAUSA300_1654	872	2	351	0	100.00%	100%
EW033_RS11380	873	2	351	1	100	100%
SAUSA300_1975	873	2	351	0	100.00%	100%
EW033_RS14035	874	2	351	1	100	100%
SAUSA300_2307	874	2	351	0	100.00%	100%
EW033_RS15200	875	2	351	1	100	100%
SAUSA300_2507	875	2	351	0	99.43%	100%
EW033_RS15360	876	2	351	1	100	100%
SAUSA300_1486	876	2	351	0	99.72%	100%
SAUSA300_0192	877	2	351	1	100	100%
EW033_RS01110	877	2	346	0	98.55%	98%
SAUSA300_2463	878	2	351	1	100	100%
EW033_RS14940	878	2	330	0	100.00%	94%
EW033_RS06285	879	2	350	1	100	100%
SAUSA300_1029	879	2	350	0	100.00%	100%
SAUSA300_2602	880	1	350	1	100	100%
EW033_RS01725	881	2	349	1	100	100%
SAUSA300_0308	881	2	349	0	99.43%	100%
EW033_RS13950	882	2	349	1	100	100%
SAUSA300_2292	882	2	349	0	99.71%	100%
EW033_RS12340	883	2	348	1	100	100%
SAUSA300_2011	883	2	348	0	100.00%	100%
EW033_RS15330	884	2	348	1	100	100%
SAUSA300_1480	884	2	348	0	98.56%	100%
EW033_RS01390	885	2	347	1	100	100%
SAUSA300_0244	885	2	347	0	99.14%	100%
EW033_RS04100	886	2	347	1	100	100%
SAUSA300_0641	886	2	347	0	100.00%	100%
EW033_RS07140	887	2	347	1	100	100%
SAUSA300_1178	887	2	322	0	100.00%	92%
EW033_RS10680	888	2	347	1	100	100%
SAUSA300_1866	888	2	347	0	100.00%	100%
EW033_RS12015	889	1	347	1	100	100%
SAUSA300_2471	890	2	347	1	100	100%
EW033_RS14990	890	2	331	0	100.00%	95%
EW033_RS00560	891	1	346	1	100	100%
EW033_RS01205	892	2	346	1	100	100%
SAUSA300_0213	892	2	346	0	99.42%	100%
EW033_RS04130	893	2	346	1	100	100%
SAUSA300_0646	893	2	346	0	100.00%	100%
EW033_RS05150	894	2	346	1	100	100%
SAUSA300_0824	894	2	346	0	100.00%	100%
EW033_RS07970	895	2	346	1	100	100%
SAUSA300_1330	895	2	346	0	100.00%	100%
EW033_RS10930	896	2	346	1	100	100%
SAUSA300_1905	896	2	346	0	100.00%	100%
EW033_RS06225	897	2	345	1	100	100%
SAUSA300_1018	897	2	345	0	100.00%	100%
EW033_RS10220	898	2	345	1	100	100%
SAUSA300_1783	898	2	345	0	100.00%	100%
EW033_RS10590	899	2	345	1	100	100%
SAUSA300_1849	899	2	345	0	100.00%	100%
EW033_RS11365	900	2	345	1	100	100%
SAUSA300_1972	900	2	345	0	98.84%	100%
EW033_RS11945	901	1	345	1	100	100%
EW033_RS14095	902	2	344	1	100	100%
SAUSA300_2319	902	2	344	0	99.71%	100%
EW033_RS14200	903	2	344	1	100	100%
SAUSA300_2338	903	2	344	0	100.00%	100%
EW033_RS00545	904	1	343	1	100	100%
EW033_RS01030	905	2	343	1	100	100%
SAUSA300_0177	905	2	343	0	98.83%	100%
EW033_RS01075	906	2	343	1	100	100%
SAUSA300_0186	906	2	343	0	99.42%	100%
EW033_RS07590	907	2	343	1	100	100%
SAUSA300_1261	907	2	343	0	100.00%	100%
EW033_RS09785	908	2	343	1	100	100%
SAUSA300_1715	908	2	334	0	100.00%	97%
EW033_RS13045	909	2	343	1	100	100%
SAUSA300_2135	909	2	343	0	100.00%	100%
SAUSA300_0310	910	2	343	1	100	100%
EW033_RS01740	910	2	316	0	99.68%	92%
EW033_RS00915	911	2	342	1	100	100%
SAUSA300_0156	911	2	342	0	99.42%	100%
EW033_RS04545	912	2	342	1	100	100%
SAUSA300_0721	912	2	342	0	99.71%	100%
EW033_RS05975	913	2	342	1	100	100%
SAUSA300_0973	913	2	342	0	99.71%	100%
EW033_RS10910	914	2	342	1	100	100%
SAUSA300_1902	914	2	342	0	100.00%	100%
EW033_RS01040	915	2	341	1	100	100%
SAUSA300_0179	915	2	341	0	99.41%	100%
EW033_RS01400	916	2	341	1	100	100%
SAUSA300_0246	916	2	341	0	98.83%	100%
EW033_RS01425	917	2	341	1	100	100%
SAUSA300_0250	917	2	341	0	100.00%	100%
EW033_RS02160	918	2	341	1	100	100%
SAUSA300_0329	918	2	341	0	97.65%	100%
EW033_RS02915	919	2	341	1	100	100%
SAUSA300_0435	919	2	341	0	100.00%	100%
EW033_RS04970	920	2	341	1	100	100%
SAUSA300_0796	920	2	341	0	100.00%	100%
EW033_RS07310	921	2	341	1	100	100%
SAUSA300_1214	921	2	341	0	100.00%	100%
EW033_RS09045	922	2	341	1	100	100%
SAUSA300_1596	922	2	341	0	99.71%	100%
EW033_RS09310	923	2	341	1	100	100%
SAUSA300_1633	923	2	341	0	99.71%	100%
EW033_RS12290	924	2	341	1	100	100%
SAUSA300_2002	924	2	341	0	100.00%	100%
EW033_RS02155	925	2	340	1	100	100%
SAUSA300_0328	925	2	340	0	96.47%	100%
EW033_RS02565	926	1	340	1	100	100%
EW033_RS04845	927	2	340	1	100	100%
SAUSA300_0774	927	2	340	0	100.00%	100%
EW033_RS11565	928	1	340	1	100	100%
EW033_RS13540	929	2	340	1	100	100%
SAUSA300_2219	929	2	340	0	100.00%	100%
EW033_RS06060	930	2	339	1	100	100%
SAUSA300_0987	930	2	339	0	100.00%	100%
EW033_RS06145	931	2	339	1	100	100%
SAUSA300_1003	931	2	339	0	100.00%	100%
EW033_RS08355	932	2	339	1	100	100%
SAUSA300_1457	932	2	339	0	100.00%	100%
EW033_RS13905	933	2	339	1	100	100%
SAUSA300_2285	933	2	339	0	100.00%	100%
EW033_RS04070	934	2	338	1	100	100%
SAUSA300_0635	934	2	338	0	99.70%	100%
EW033_RS11375	935	2	338	1	100	100%
SAUSA300_1974	935	2	338	0	100.00%	100%
EW033_RS12190	936	1	338	1	100	100%
EW033_RS15995	937	2	338	1	100	100%
SAUSA300_2630	937	2	338	0	98.82%	100%
EW033_RS04740	938	2	337	1	100	100%
SAUSA300_0755	938	2	337	0	100.00%	100%
EW033_RS08955	939	2	337	1	100	100%
SAUSA300_1580	939	2	337	0	100.00%	100%
EW033_RS15900	940	2	337	1	100	100%
SAUSA300_2610	940	2	337	0	95.85%	100%
SAUSA300_0071	941	1	337	1	100	100%
EW033_RS00725	942	2	336	1	100	100%
SAUSA300_0119	942	2	336	0	99.70%	100%
EW033_RS03850	943	2	336	1	100	100%
SAUSA300_0594	943	2	336	0	100.00%	100%
EW033_RS04745	944	2	336	1	100	100%
SAUSA300_0756	944	2	336	0	100.00%	100%
EW033_RS05850	945	2	336	1	100	100%
SAUSA300_0951	945	2	336	0	100.00%	100%
EW033_RS05860	946	2	336	1	100	100%
SAUSA300_0953	946	2	336	0	100.00%	100%
EW033_RS08880	947	2	336	1	100	100%
SAUSA300_1565	947	2	304	0	100.00%	90%
EW033_RS15250	948	2	336	1	100	100%
SAUSA300_2517	948	2	336	0	99.11%	100%
EW033_RS15675	949	2	336	1	100	100%
SAUSA300_2569	949	2	336	0	99.40%	100%
EW033_RS03345	950	2	335	1	100	100%
SAUSA300_0509	950	2	335	0	99.40%	100%
EW033_RS04150	951	2	335	1	100	100%
SAUSA300_0650	951	2	335	0	100.00%	100%
EW033_RS14400	952	2	335	1	100	100%
SAUSA300_2371	952	2	335	0	100.00%	100%
EW033_RS02930	953	2	334	1	100	100%
SAUSA300_0438	953	2	334	0	99.70%	100%
EW033_RS04065	954	2	334	1	100	100%
SAUSA300_0634	954	2	334	0	100.00%	100%
EW033_RS04425	955	2	334	1	100	100%
SAUSA300_0702	955	2	334	0	100.00%	100%
EW033_RS09050	956	2	334	1	100	100%
SAUSA300_1597	956	2	334	0	100.00%	100%
EW033_RS12000	957	1	334	1	100	100%
EW033_RS12330	958	2	334	1	100	100%
SAUSA300_2009	958	2	334	0	100.00%	100%
EW033_RS13580	959	2	334	1	100	100%
SAUSA300_2227	959	2	334	0	100.00%	100%
EW033_RS14085	960	2	334	1	100	100%
SAUSA300_2317	960	2	300	0	100.00%	89%
SAUSA300_0044	961	1	334	1	100	100%
EW033_RS02135	962	2	333	1	100	100%
SAUSA300_0324	962	2	333	0	98.80%	100%
EW033_RS06515	963	2	333	1	100	100%
SAUSA300_1062	963	2	333	0	99.70%	100%
EW033_RS09765	964	2	333	1	100	100%
SAUSA300_1711	964	2	333	0	100.00%	100%
EW033_RS09905	965	2	333	1	100	100%
SAUSA300_1735	965	2	333	0	100.00%	100%
EW033_RS12140	966	1	333	1	100	100%
EW033_RS12415	967	2	333	1	100	100%
SAUSA300_2025	967	2	333	0	100.00%	100%
EW033_RS13105	968	2	333	1	100	100%
SAUSA300_2146	968	2	333	0	100.00%	100%
EW033_RS13110	969	2	333	1	100	100%
SAUSA300_2147	969	2	333	0	100.00%	100%
EW033_RS00705	970	2	332	1	100	100%
SAUSA300_0115	970	2	332	0	97.29%	100%
EW033_RS01520	971	2	332	1	100	100%
SAUSA300_0265	971	2	332	0	99.40%	100%
EW033_RS07605	972	2	332	1	100	100%
SAUSA300_1264	972	2	332	0	100.00%	100%
EW033_RS08160	973	2	332	1	100	100%
SAUSA300_1363	973	2	332	0	100.00%	100%
EW033_RS11620	974	1	332	1	100	100%
EW033_RS15150	975	2	332	1	100	100%
SAUSA300_2496	975	2	332	0	98.80%	100%
SAUSA300_0062	976	1	332	1	100	100%
EW033_RS00710	977	2	331	1	100	100%
SAUSA300_0116	977	2	331	0	99.40%	100%
EW033_RS02225	978	2	331	1	100	100%
SAUSA300_0341	978	2	331	0	100.00%	100%
EW033_RS04710	979	2	331	1	100	100%
SAUSA300_0749	979	2	331	0	100.00%	100%
EW033_RS09925	980	2	331	1	100	100%
SAUSA300_1740	980	2	331	0	100.00%	100%
EW033_RS00715	981	2	330	1	100	100%
SAUSA300_0117	981	2	330	0	99.70%	100%
EW033_RS01535	982	2	330	1	100	100%
SAUSA300_0269	982	2	330	0	97.27%	100%
EW033_RS08405	983	2	330	1	100	100%
SAUSA300_1466	983	2	330	0	100.00%	100%
EW033_RS05545	984	2	329	1	100	100%
SAUSA300_0897	984	2	329	0	100.00%	100%
EW033_RS07730	985	2	329	1	100	100%
