ID	QUERY	SEQUENCE	STRAND	IDENT	LENGTH	COVER	MISMATCH	GAPS	qSTART	qEND	sSTART	sEND	EVALUE	BITSCORE
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS03530	SAUSA300_0542	plus	100.000	618	100	0	0	1	618	1	618	0.0	1115
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS03535	SAUSA300_0543	plus	100.000	471	100	0	0	1	471	1	471	0.0	850
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS03540	SAUSA300_0544	plus	100.000	870	100	0	0	1	870	1	870	0.0	1570
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS03545	SAUSA300_0545	plus	100.000	567	100	0	0	1	567	1	567	0.0	1023
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS03555	SAUSA300_0546	plus	97.398	2844	100	2	3	1	2772	1	2844	0.0	4847
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS03560	SAUSA300_0547	plus	99.904	4146	100	4	0	1	4146	1	4146	0.0	7460
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS03565	SAUSA300_0548	plus	98.528	3465	100	0	2	1	3414	1	3465	0.0	6056
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS03570	SAUSA300_0549	plus	100.000	1473	100	0	0	1	1473	1	1473	0.0	2657
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS03575	SAUSA300_0550	plus	100.000	1491	100	0	0	1	1491	1	1491	0.0	2690
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS03580	SAUSA300_0551	plus	99.886	879	100	1	0	1	879	1	879	0.0	1581
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS03585	SAUSA300_0552	plus	100.000	666	100	0	0	1	666	1	666	0.0	1202
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS03590	SAUSA300_0553	plus	100.000	363	100	0	0	1	363	1	363	0.0	655
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS03595	SAUSA300_0554	plus	100.000	759	100	0	0	1	759	1	759	0.0	1370
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS03600	SAUSA300_0555	plus	99.684	633	100	2	0	1	633	1	633	0.0	1133
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS03605	SAUSA300_0556	plus	100.000	504	92	0	0	46	549	1	504	0.0	910
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS03610	SAUSA300_0557	plus	100.000	648	100	0	0	1	648	1	648	0.0	1169
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS03615	SAUSA300_0558	plus	100.000	1401	100	0	0	1	1401	1	1401	0.0	2527
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS03625	SAUSA300_0559	plus	99.927	1377	100	1	0	1	1377	1	1377	0.0	2480
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS03630	SAUSA300_0560	plus	99.825	1140	100	2	0	1	1140	1	1140	0.0	2048
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS03635	SAUSA300_0561	plus	100.000	366	100	0	0	1	366	1	366	0.0	661
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS03650	SAUSA300_0562	plus	100.000	831	100	0	0	1	831	1	831	0.0	1499
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS03655	SAUSA300_0563	plus	100.000	657	100	0	0	1	657	1	657	0.0	1186
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS03660	SAUSA300_0564	plus	100.000	381	100	0	0	1	381	1	381	0.0	688
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS03665	SAUSA300_0565	plus	100.000	369	100	0	0	1	369	1	369	0.0	666
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS03670	SAUSA300_0566	plus	100.000	1485	100	0	0	1	1485	1	1485	0.0	2679
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS03675	SAUSA300_0567	plus	100.000	453	100	0	0	1	453	1	453	0.0	818
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS03680	SAUSA300_0568	plus	100.000	651	85	0	0	115	765	1	651	0.0	1175
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS03690	SAUSA300_0569	plus	100.000	753	100	0	0	1	753	1	753	0.0	1359
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS03695	SAUSA300_0570	plus	100.000	987	100	0	0	1	987	1	987	0.0	1781
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS03700	SAUSA300_0571	plus	100.000	765	91	0	0	73	837	1	765	0.0	1380
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS03705	SAUSA300_0572	plus	100.000	921	100	0	0	1	921	1	921	0.0	1662
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS03710	SAUSA300_0573	plus	100.000	984	100	0	0	1	984	1	984	0.0	1775
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS03715	SAUSA300_0574	plus	99.907	1077	100	1	0	1	1077	1	1077	0.0	1939
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS03720	SAUSA300_0575	plus	99.708	342	100	1	0	1	342	1	342	2.80e-176	613
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS03725	SAUSA300_0576	plus	99.924	1323	100	1	0	1	1323	1	1323	0.0	2382
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS03730	SAUSA300_0577	plus	100.000	417	95	0	0	25	441	1	417	0.0	753
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS03735	SAUSA300_0578	plus	100.000	102	100	0	0	1	102	1	102	3.25e-48	185
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS03740	SAUSA300_0579	plus	100.000	1410	100	0	0	1	1410	1	1410	0.0	2544
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS03745	SAUSA300_0580	plus	100.000	627	100	0	0	1	627	1	627	0.0	1131
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS03750	SAUSA300_0581	plus	100.000	642	100	0	0	1	642	1	642	0.0	1159
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS03755	SAUSA300_0582	plus	98.113	106	59	1	1	73	177	1	106	2.64e-46	179
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS03760	SAUSA300_0582	plus	99.620	526	100	1	1	1	525	21	546	0.0	937
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS03775	SAUSA300_0583	plus	99.839	621	100	1	0	1	621	1	621	0.0	1116
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS03780	SAUSA300_0584	plus	99.533	642	100	3	0	1	642	1	642	0.0	1145
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS03800	SAUSA300_0585	plus	100.000	630	100	0	0	1	630	1	630	0.0	1137
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS03805	SAUSA300_0586	plus	100.000	570	92	0	0	52	621	1	570	0.0	1029
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS03810	SAUSA300_0587	plus	100.000	636	100	0	0	1	636	1	636	0.0	1148
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS03815	SAUSA300_0587	plus	100.000	50	19	0	0	1	50	587	636	1.62e-19	91.5
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS03820	SAUSA300_0588	plus	100.000	627	100	0	0	1	627	1	627	0.0	1131
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS03825	SAUSA300_0589	plus	100.000	939	100	0	0	1	939	1	939	0.0	1694
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS03830	SAUSA300_0590	plus	100.000	537	100	0	0	1	537	1	537	0.0	969
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS03835	SAUSA300_0591	plus	100.000	477	100	0	0	1	477	1	477	0.0	861
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS03840	SAUSA300_0592	plus	99.846	1296	100	2	0	1	1296	1	1296	0.0	2329
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS03845	SAUSA300_0593	plus	100.000	522	100	0	0	1	522	1	522	0.0	942
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS03850	SAUSA300_0594	plus	100.000	1011	100	0	0	1	1011	1	1011	0.0	1824
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS03860	SAUSA300_0595	plus	100.000	384	100	0	0	1	384	1	384	0.0	693
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS03865	SAUSA300_0596	plus	100.000	1662	100	0	0	1	1662	1	1662	0.0	2998
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS03875	SAUSA300_0597	plus	100.000	636	100	0	0	1	636	1	636	0.0	1148
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS03880	SAUSA300_0598	plus	100.000	828	100	0	0	1	828	1	828	0.0	1494
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS03885	SAUSA300_0599	plus	100.000	951	100	0	0	1	951	1	951	0.0	1716
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS03890	SAUSA300_0600	plus	100.000	720	100	0	0	1	720	1	720	0.0	1299
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS03895	SAUSA300_0601	plus	99.875	801	100	1	0	1	801	1	801	0.0	1441
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS03900	SAUSA300_0602	plus	100.000	507	100	0	0	1	507	1	507	0.0	915
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS03905	SAUSA300_0603	plus	100.000	717	100	0	0	1	717	1	717	0.0	1294
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS03910	SAUSA300_0604	plus	100.000	789	100	0	0	1	789	1	789	0.0	1424
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS03915	SAUSA300_0605	plus	100.000	375	100	0	0	1	375	1	375	0.0	677
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS03920	SAUSA300_0606	plus	100.000	894	96	0	0	37	930	1	894	0.0	1613
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS03925	SAUSA300_0607	plus	100.000	225	100	0	0	1	225	1	225	1.37e-114	407
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS03930	SAUSA300_0608	plus	100.000	204	100	0	0	1	204	1	204	3.09e-103	369
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS03935	SAUSA300_0609	plus	99.822	561	100	1	0	1	561	1	561	0.0	1008
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS03940	SAUSA300_0610	plus	100.000	2403	100	0	0	1	2403	1	2403	0.0	4334
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS03945	SAUSA300_0611	plus	100.000	426	100	0	0	1	426	1	426	0.0	769
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS03950	SAUSA300_0612	plus	100.000	345	100	0	0	1	345	1	345	1.57e-179	623
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS03955	SAUSA300_0613	plus	100.000	1497	100	0	0	1	1497	1	1497	0.0	2700
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS03960	SAUSA300_0614	plus	100.000	483	100	0	0	1	483	1	483	0.0	872
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS03965	SAUSA300_0615	plus	100.000	303	100	0	0	1	303	1	303	8.60e-157	547
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS03970	SAUSA300_0616	plus	100.000	438	95	0	0	22	459	1	438	0.0	791
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS03970	SAUSA300_0615	plus	100.000	47	10	0	0	1	47	257	303	1.26e-17	86.0
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS03975	SAUSA300_0617	plus	100.000	2004	98	0	0	40	2043	1	2004	0.0	3615
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS03980	SAUSA300_0618	plus	100.000	930	100	0	0	1	930	1	930	0.0	1678
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS03985	SAUSA300_0619	plus	100.000	837	100	0	0	1	837	1	837	0.0	1510
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS03990	SAUSA300_0620	plus	100.000	744	100	0	0	1	744	1	744	0.0	1342
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS03995	SAUSA300_0621	plus	100.000	645	100	0	0	1	645	1	645	0.0	1164
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04000	SAUSA300_0622	plus	100.000	753	100	0	0	1	753	1	753	0.0	1359
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04005	SAUSA300_0623	plus	100.000	765	100	0	0	1	765	1	765	0.0	1380
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04010	SAUSA300_0624	plus	100.000	795	100	0	0	1	795	1	795	0.0	1434
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04015	SAUSA300_0625	plus	100.000	813	100	0	0	1	813	1	813	0.0	1467
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04020	SAUSA300_0626	plus	100.000	1104	100	0	0	1	1104	1	1104	0.0	1992
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04025	SAUSA300_0627	plus	99.906	1062	100	1	0	1	1062	1	1062	0.0	1911
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04030	SAUSA300_0628	plus	100.000	399	100	0	0	1	399	1	399	0.0	720
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04035	SAUSA300_0629	plus	99.923	1296	100	1	0	1	1296	1	1296	0.0	2333
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04040	SAUSA300_0630	plus	100.000	1728	100	0	0	1	1728	1	1728	0.0	3117
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04045	SAUSA300_0631	plus	100.000	1230	100	0	0	1	1230	1	1230	0.0	2219
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04055	SAUSA300_0632	plus	100.000	834	100	0	0	1	834	1	834	0.0	1505
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04060	SAUSA300_0633	plus	100.000	798	100	0	0	1	798	1	798	0.0	1440
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04065	SAUSA300_0634	plus	99.900	1005	100	1	0	1	1005	1	1005	0.0	1809
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04070	SAUSA300_0635	plus	99.902	1017	100	1	0	1	1017	1	1017	0.0	1830
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04075	SAUSA300_0636	plus	100.000	969	100	0	0	1	969	1	969	0.0	1748
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04080	SAUSA300_0637	plus	100.000	585	100	0	0	1	585	1	585	0.0	1056
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04085	SAUSA300_0638	plus	100.000	363	100	0	0	1	363	1	363	0.0	655
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04090	SAUSA300_0639	plus	100.000	498	100	0	0	1	498	1	498	0.0	899
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04095	SAUSA300_0640	plus	99.906	1068	100	1	0	1	1068	1	1068	0.0	1922
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04100	SAUSA300_0641	plus	100.000	1044	100	0	0	1	1044	1	1044	0.0	1884
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04110	SAUSA300_0642	plus	100.000	429	100	0	0	1	429	1	429	0.0	774
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04115	SAUSA300_0643	plus	100.000	507	100	0	0	1	507	1	507	0.0	915
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04120	SAUSA300_0644	plus	100.000	924	100	0	0	1	924	1	924	0.0	1667
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04125	SAUSA300_0645	plus	100.000	675	100	0	0	1	675	1	675	0.0	1218
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04130	SAUSA300_0646	plus	99.904	1041	100	1	0	1	1041	1	1041	0.0	1874
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04135	SAUSA300_0647	plus	99.869	762	100	1	0	1	762	1	762	0.0	1370
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04140	SAUSA300_0648	plus	100.000	1890	100	0	0	1	1890	1	1890	0.0	3409
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04145	SAUSA300_0649	plus	100.000	618	100	0	0	1	618	1	618	0.0	1115
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04150	SAUSA300_0650	plus	100.000	1008	100	0	0	1	1008	1	1008	0.0	1819
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04155	SAUSA300_0651	plus	100.000	798	100	0	0	1	798	1	798	0.0	1440
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04160	SAUSA300_0652	plus	100.000	645	100	0	0	1	645	1	645	0.0	1164
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04165	SAUSA300_0653	plus	99.899	1981	92	1	1	1	1981	1	1980	0.0	3561
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04170	SAUSA300_0654	plus	100.000	360	100	0	0	1	360	67	426	0.0	650
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04175	SAUSA300_0655	plus	100.000	717	100	0	0	1	717	1	717	0.0	1294
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04180	SAUSA300_0656	plus	100.000	474	100	0	0	1	474	1	474	0.0	856
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04190	SAUSA300_0657	plus	100.000	645	100	0	0	1	645	1	645	0.0	1164
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04195	SAUSA300_0658	plus	99.885	867	100	1	0	1	867	1	867	0.0	1560
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04200	SAUSA300_0659	plus	100.000	1221	100	0	0	1	1221	1	1221	0.0	2203
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04205	SAUSA300_0660	plus	100.000	489	100	0	0	1	489	1	489	0.0	883
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04210	SAUSA300_0661	plus	100.000	690	100	0	0	1	690	1	690	0.0	1245
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04215	SAUSA300_0662	plus	100.000	444	100	0	0	1	444	1	444	0.0	801
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04220	SAUSA300_0663	plus	100.000	396	100	0	0	1	396	1	396	0.0	715
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04225	SAUSA300_0664	plus	100.000	300	100	0	0	1	300	1	300	3.62e-155	542
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04230	SAUSA300_0665	plus	100.000	543	100	0	0	1	543	1	543	0.0	980
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04235	SAUSA300_0666	plus	100.000	567	100	0	0	1	567	1	567	0.0	1023
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04240	SAUSA300_0667	plus	100.000	459	100	0	0	1	459	1	459	0.0	829
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04245	SAUSA300_0668	plus	99.854	684	100	1	0	1	684	1	684	0.0	1230
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04250	SAUSA300_0669	plus	99.886	876	100	1	0	1	876	1	876	0.0	1576
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04255	SAUSA300_0670	plus	100.000	1632	100	0	0	1	1632	1	1632	0.0	2944
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04260	SAUSA300_0671	plus	100.000	1674	100	0	0	1	1674	1	1674	0.0	3020
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04265	SAUSA300_0672	plus	100.000	444	100	0	0	1	444	1	444	0.0	801
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04270	SAUSA300_0673	plus	100.000	927	100	0	0	1	927	1	927	0.0	1673
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04275	SAUSA300_0674	plus	99.890	909	100	1	0	1	909	1	909	0.0	1636
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04280	SAUSA300_0675	plus	100.000	288	100	0	0	1	288	1	288	1.13e-148	520
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04285	SAUSA300_0676	plus	100.000	1554	100	0	0	1	1554	1	1554	0.0	2803
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04290	SAUSA300_0677	plus	100.000	1374	100	0	0	1	1374	1	1374	0.0	2479
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04300	SAUSA300_0678	plus	100.000	618	100	0	0	1	618	1	618	0.0	1115
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04305	SAUSA300_0679	plus	100.000	423	100	0	0	1	423	1	423	0.0	764
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04310	SAUSA300_0680	plus	100.000	1167	100	0	0	1	1167	1	1167	0.0	2105
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04315	SAUSA300_0681	plus	100.000	453	100	0	0	1	453	1	453	0.0	818
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04320	SAUSA300_0682	plus	100.000	483	100	0	0	1	483	1	483	0.0	872
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04325	SAUSA300_0683	plus	99.738	762	99	2	0	4	765	1	762	0.0	1366
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04330	SAUSA300_0684	plus	100.000	921	100	0	0	1	921	1	921	0.0	1662
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04335	SAUSA300_0685	plus	100.000	1959	100	0	0	1	1959	1	1959	0.0	3534
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04340	SAUSA300_0686	plus	100.000	1182	100	0	0	1	1182	1	1182	0.0	2132
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04345	SAUSA300_0687	plus	100.000	1350	100	0	0	1	1350	1	1350	0.0	2435
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04350	SAUSA300_0688	plus	100.000	840	100	0	0	1	840	1	840	0.0	1516
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04355	SAUSA300_0689	plus	99.898	984	100	1	0	1	984	1	984	0.0	1771
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04360	SAUSA300_0690	plus	100.000	1056	100	0	0	1	1056	1	1056	0.0	1905
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04365	SAUSA300_0691	plus	100.000	687	100	0	0	1	687	1	687	0.0	1240
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04370	SAUSA300_0692	plus	100.000	474	100	0	0	1	474	1	474	0.0	856
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04375	SAUSA300_0693	plus	100.000	441	100	0	0	1	441	1	441	0.0	796
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04380	SAUSA300_0694	plus	99.829	585	100	1	0	1	585	1	585	0.0	1051
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04385	SAUSA300_0695	plus	100.000	714	100	0	0	1	714	1	714	0.0	1288
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04390	SAUSA300_0696	plus	99.762	420	100	1	0	1	420	1	420	0.0	754
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04395	SAUSA300_0697	plus	100.000	669	100	0	0	1	669	1	669	0.0	1207
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04400	SAUSA300_0698	plus	100.000	594	100	0	0	1	594	1	594	0.0	1072
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04405	SAUSA300_0699	plus	100.000	1152	100	0	0	1	1152	1	1152	0.0	2078
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04410	SAUSA300_0700	plus	100.000	609	100	0	0	1	609	1	609	0.0	1099
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04420	SAUSA300_0701	plus	100.000	711	100	0	0	1	711	1	711	0.0	1283
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04425	SAUSA300_0702	plus	100.000	1005	100	0	0	1	1005	1	1005	0.0	1813
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04430	SAUSA300_0703	plus	100.000	1941	100	0	0	1	1941	1	1941	0.0	3501
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04435	SAUSA300_0704	plus	99.894	1884	100	2	0	1	1884	1	1884	0.0	3389
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04440	SAUSA300_0705	plus	100.000	1782	100	0	0	1	1782	1	1782	0.0	3214
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04445	SAUSA300_0706	plus	100.000	978	100	0	0	1	978	1	978	0.0	1764
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04450	SAUSA300_0707	plus	100.000	1515	100	0	0	1	1515	1	1515	0.0	2733
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS04455	SAUSA300_0708	plus	100.000	1059	100	0	0	1	1059	1	1059	0.0	1911
