SA0477|MUT-0085|	SAUSA300_2047	46.667	45	21	2	203	247	161	202	0.013	32.3
SA0477|MUT-0085|	SAUSA300_1268	38.983	59	30	3	197	252	178	233	0.056	30.8
SA0477|MUT-0085|	SAUSA300_1636	27.778	108	67	4	14	115	486	588	0.17	29.6
SA0477|MUT-0085|	SAUSA300_0825	34.694	49	30	1	196	244	201	247	0.41	28.1
SA0477|MUT-0085|	SAUSA300_2014	41.176	34	19	1	21	54	274	306	1.5	26.6
SA0477|MUT-0085|	SAUSA300_0201	32.609	46	30	1	173	217	376	421	1.6	26.6
SA0477|MUT-0085|	SAUSA300_0434	29.412	68	31	2	10	60	286	353	1.8	26.2
SA0477|MUT-0085|	SAUSA300_0388	40.476	42	23	1	197	238	263	302	2.0	26.2
SA0477|MUT-0085|	SAUSA300_0686	29.630	81	48	3	182	258	177	252	2.1	26.2
SA0477|MUT-0085|	SAUSA300_1115	41.026	39	22	1	214	252	175	212	2.4	25.4
SA0477|MUT-0085|	SAUSA300_0689	28.571	77	44	2	75	140	5	81	2.9	25.4
SA0477|MUT-0085|	SAUSA300_2292	55.000	20	9	0	211	230	258	277	3.1	25.4
SA0477|MUT-0085|	SAUSA300_0444	34.483	29	19	0	97	125	95	123	3.4	25.4
SA0477|MUT-0085|	SAUSA300_1880	33.333	45	30	0	204	248	46	90	3.6	25.4
SA0477|MUT-0085|	SAUSA300_0555	32.258	62	34	3	192	250	145	201	4.9	24.6
SA0477|MUT-0085|	SAUSA300_1180	34.043	47	23	2	244	289	6	45	6.3	23.1
SA0477|MUT-0085|	SAUSA300_0702	33.333	57	31	4	158	209	208	262	6.3	24.3
SA0477|MUT-0085|	SAUSA300_0747	40.741	27	14	1	187	211	71	97	6.5	24.3
SA0477|MUT-0085|	SAUSA300_2404	38.710	31	19	0	212	242	405	435	7.7	24.3
SA0477|MUT-0085|	SAUSA300_0891	38.462	26	16	0	49	74	330	355	7.7	24.3
SA0477|MUT-0085|	SAUSA300_0318	29.508	61	38	2	194	254	163	218	9.8	23.5
SA0477|MUT-0085|	SAUSA300_0082	35.294	34	20	1	224	257	42	73	10.0	23.5
SA0754|MUT-0086|	SAUSA300_0785	100.000	164	0	0	1	164	1	164	8.15e-121	334
SA0754|MUT-0086|	SAUSA300_1312	27.660	47	34	0	93	139	99	145	0.067	28.9
SA0754|MUT-0086|	SAUSA300_2111	30.556	72	42	3	88	156	251	317	0.100	28.9
SA0754|MUT-0086|	SAUSA300_2316	27.273	44	32	0	96	139	108	151	0.14	28.1
SA0754|MUT-0086|	SAUSA300_2439	29.592	98	53	3	65	146	18	115	0.29	27.3
SA0754|MUT-0086|	SAUSA300_1156	32.432	37	22	1	22	58	407	440	0.41	26.9
SA0754|MUT-0086|	SAUSA300_1278	36.842	38	24	0	97	134	62	99	0.70	26.2
SA0754|MUT-0086|	SAUSA300_1710	30.952	42	23	3	34	73	182	219	3.7	23.9
SA0754|MUT-0086|	SAUSA300_1128	18.898	127	92	4	5	125	10	131	4.9	23.9
SA0754|MUT-0086|	SAUSA300_2086	26.866	67	37	3	72	138	236	290	5.4	23.5
SA0754|MUT-0086|	SAUSA300_2021	25.000	100	53	5	50	135	451	542	6.1	23.5
SA0754|MUT-0086|	SAUSA300_2576	27.119	59	41	1	69	127	533	589	7.2	23.1
SA0029|MUT-0087|	SAUSA300_1930	23.333	120	69	2	272	368	43	162	4.15e-04	38.9
SA0029|MUT-0087|	SAUSA300_1035	42.188	64	29	4	178	235	21	82	0.11	29.3
SA0029|MUT-0087|	SAUSA300_2579	22.857	175	104	4	240	395	291	453	0.55	28.5
SA0029|MUT-0087|	SAUSA300_0085	25.000	108	58	6	224	324	262	353	0.90	27.7
SA0029|MUT-0087|	SAUSA300_1792	29.333	75	51	1	178	252	268	340	1.6	27.3
SA0029|MUT-0087|	SAUSA300_0569	24.272	103	62	4	223	320	95	186	2.6	26.2
SA0029|MUT-0087|	SAUSA300_1725	27.397	73	45	3	311	375	74	146	3.6	25.8
SA0029|MUT-0087|	SAUSA300_0030	38.462	39	22	1	177	213	6	44	5.2	25.0
SA0029|MUT-0087|	SAUSA300_2045	52.381	21	10	0	89	109	160	180	5.6	25.0
SA0029|MUT-0087|	SAUSA300_2331	35.714	28	18	0	350	377	15	42	6.3	24.6
SA0029|MUT-0087|	SAUSA300_1135	29.545	44	28	1	364	407	512	552	7.9	25.0
SA0029|MUT-0087|	SAUSA300_2160	21.359	103	71	3	116	212	4	102	8.5	23.9
SAV1567|MUT-0090|	SAUSA300_1527	100.000	299	0	0	1	299	1	299	0.0	607
SAV1567|MUT-0090|	SAUSA300_1364	33.537	164	101	4	9	170	6	163	1.17e-19	84.7
SAV1567|MUT-0090|	SAUSA300_1364	32.484	157	94	5	9	155	178	332	1.17e-13	67.0
SAV1567|MUT-0090|	SAUSA300_2646	28.947	152	102	2	11	162	226	371	3.53e-13	65.5
SAV1567|MUT-0090|	SAUSA300_1620	23.121	173	117	5	9	170	28	195	1.86e-06	43.9
SAV1567|MUT-0090|	SAUSA300_1162	24.260	169	113	5	4	166	207	366	5.20e-06	43.9
SAV1567|MUT-0090|	SAUSA300_1136	39.655	58	32	2	11	68	125	179	3.95e-05	40.4
SAV1567|MUT-0090|	SAUSA300_2487	25.134	187	105	10	10	183	5	169	0.001	36.2
SAV1567|MUT-0090|	SAUSA300_0634	22.472	89	63	1	92	174	222	310	0.003	35.0
SAV1567|MUT-0090|	SAUSA300_0921	24.675	154	81	6	10	138	14	157	0.006	34.3
SAV1567|MUT-0090|	SAUSA300_1600	32.143	56	38	0	9	64	161	216	0.053	31.2
SAV1567|MUT-0090|	SAUSA300_1556	30.380	79	42	4	9	78	163	237	0.054	30.8
SAV1567|MUT-0090|	SAUSA300_0364	27.885	104	56	3	9	95	5	106	0.19	29.3
SAV1567|MUT-0090|	SAUSA300_0283	39.130	23	14	0	5	27	1006	1028	0.26	29.3
SAV1567|MUT-0090|	SAUSA300_0224	29.730	74	45	2	1	67	512	585	0.43	28.5
SAV1567|MUT-0090|	SAUSA300_0031	57.895	19	8	0	189	207	6	24	0.53	27.3
SAV1567|MUT-0090|	SAUSA300_0004	37.209	43	25	1	259	299	132	174	0.55	27.7
SAV1567|MUT-0090|	SAUSA300_1198	26.437	87	59	3	9	94	208	290	1.4	26.6
SAV1567|MUT-0090|	SAUSA300_1114	24.138	87	51	4	6	80	151	234	1.5	26.2
SAV1567|MUT-0090|	SAUSA300_0547	69.231	13	4	0	63	75	676	688	1.7	26.6
SAV1567|MUT-0090|	SAUSA300_1121	34.146	41	20	1	180	213	68	108	2.7	25.4
SAV1567|MUT-0090|	SAUSA300_0352	40.909	22	13	0	9	30	34	55	3.0	25.4
SAV1567|MUT-0090|	SAUSA300_0936	42.105	19	11	0	10	28	31	49	3.8	25.0
SAV1567|MUT-0090|	SAUSA300_2610	29.167	48	32	1	127	174	30	75	4.2	25.0
SAV1567|MUT-0090|	SAUSA300_0076	36.667	30	19	0	1	30	35	64	6.1	24.3
SAV1567|MUT-0090|	SAUSA300_2557	47.368	19	10	0	8	26	34	52	6.7	24.3
SAV1567|MUT-0090|	SAUSA300_0865	38.776	49	24	2	220	268	56	98	7.2	24.3
SAV1567|MUT-0090|	SAUSA300_1388	29.412	34	24	0	40	73	243	276	9.0	23.9
SAV1567|MUT-0090|	SAUSA300_2000	31.250	32	22	0	5	36	354	385	9.1	24.3
SAV1567|MUT-0090|	SAUSA300_1880	25.397	63	46	1	104	165	135	197	9.2	23.9
SAV1567|MUT-0090|	SAUSA300_0174	41.667	24	14	0	5	28	26	49	9.5	23.9
SAV1567|MUT-0090|	SAUSA300_1260	26.984	63	41	2	105	165	242	301	9.7	23.9
SAV1567|MUT-0090|	SAUSA300_1217	38.095	21	13	0	9	29	33	53	9.7	23.9
SA0905|MUT-0093|	SAUSA300_0955	98.965	1256	5	1	1	1248	1	1256	0.0	2499
SA0905|MUT-0093|	SAUSA300_1720	42.975	242	128	3	1009	1248	43	276	2.97e-52	181
SA0905|MUT-0093|	SAUSA300_2256	42.647	204	105	3	1033	1236	55	246	2.61e-49	172
SA0905|MUT-0093|	SAUSA300_2000	25.843	89	59	2	19	100	538	626	0.070	33.1
SA0905|MUT-0093|	SAUSA300_2579	25.517	145	70	8	1109	1231	338	466	2.2	28.5
SA0905|MUT-0093|	SAUSA300_0762	37.037	27	17	0	533	559	39	65	2.3	26.6
SA0905|MUT-0093|	SAUSA300_1162	23.881	67	51	0	413	479	564	630	2.6	28.1
SA0905|MUT-0093|	SAUSA300_2441	31.481	54	36	1	147	199	134	187	3.7	27.7
SA1264|MUT-0095|	SAUSA300_2305	38.235	34	16	1	5	38	21	49	0.18	25.0
SA1264|MUT-0095|	SAUSA300_0220	25.455	55	32	1	12	57	374	428	0.49	23.9
SA1264|MUT-0095|	SAUSA300_0595	28.571	49	35	0	8	56	39	87	2.2	21.9
SA1264|MUT-0095|	SAUSA300_0917	38.462	26	16	0	15	40	191	216	3.9	21.6
SA1264|MUT-0095|	SAUSA300_2043	38.095	21	13	0	26	46	17	37	5.4	20.8
SA1844|MUT-0099|	SAUSA300_1992	100.000	208	0	0	31	238	1	208	1.62e-156	429
SA1844|MUT-0099|	SAUSA300_0255	24.464	233	134	9	1	213	1	211	2.32e-07	46.6
SA1844|MUT-0099|	SAUSA300_1220	29.032	93	59	3	3	95	4	89	0.065	30.0
SA1844|MUT-0099|	SAUSA300_2559	28.947	114	63	4	1	110	1	100	0.12	29.3
SA1844|MUT-0099|	SAUSA300_2073	22.727	88	60	2	102	182	113	199	0.56	26.9
SA1844|MUT-0099|	SAUSA300_2036	27.723	101	65	5	57	154	51	146	0.71	26.9
SA1844|MUT-0099|	SAUSA300_2310	28.090	89	58	4	154	238	55	141	1.1	25.8
SA1844|MUT-0099|	SAUSA300_0991	25.424	59	38	2	128	180	125	183	2.6	25.0
SA1844|MUT-0099|	SAUSA300_1754	19.737	76	60	1	163	238	31	105	2.7	25.0
SA1844|MUT-0099|	SAUSA300_2080	43.243	37	14	2	143	178	31	61	3.5	24.6
SA1844|MUT-0099|	SAUSA300_2312	21.698	106	67	3	114	209	204	303	3.6	25.0
SA1844|MUT-0099|	SAUSA300_0958	45.833	24	13	0	175	198	323	346	5.9	24.3
SA1844|MUT-0099|	SAUSA300_1671	28.070	57	29	3	107	158	104	153	8.3	23.9
SA1844|MUT-0099|	SAUSA300_1766	35.484	31	20	0	28	58	741	771	8.9	23.9
SA0016|MUT-0104|	SAUSA300_0017	99.766	427	1	0	1	427	1	427	0.0	874
SA0016|MUT-0104|	SAUSA300_0634	44.444	36	20	0	23	58	295	330	0.44	28.9
SA0016|MUT-0104|	SAUSA300_1961	25.641	117	80	3	97	207	434	549	3.1	26.2
SA0016|MUT-0104|	SAUSA300_2373	31.667	60	38	1	197	256	90	146	3.7	25.8
SA0016|MUT-0104|	SAUSA300_1327	23.214	112	65	2	314	425	9018	9108	3.9	26.2
SA0016|MUT-0104|	SAUSA300_1886	40.909	22	13	0	125	146	410	431	5.0	25.4
SA0016|MUT-0104|	SAUSA300_1954	41.667	24	14	0	144	167	57	80	5.3	24.6
SA0016|MUT-0104|	SAUSA300_1287	34.615	26	17	0	28	53	29	54	7.8	24.6
SA0016|MUT-0104|	SAUSA300_1071	22.368	76	54	1	171	241	214	289	9.2	24.6
SA2212|MUT-0105|	SAUSA300_2370	99.730	371	1	0	1	371	1	371	0.0	756
SA2212|MUT-0105|	SAUSA300_0535	26.611	357	252	3	3	349	9	365	4.82e-41	145
SA2212|MUT-0105|	SAUSA300_0639	32.609	46	26	2	153	197	123	164	3.3	25.4
SA2212|MUT-0105|	SAUSA300_1388	27.711	83	50	4	106	186	34	108	4.5	25.4
SA2212|MUT-0105|	SAUSA300_1966	27.273	55	30	3	142	191	116	165	4.6	25.0
SA2212|MUT-0105|	SAUSA300_0695	45.000	20	11	0	4	23	91	110	4.8	25.0
SA2212|MUT-0105|	SAUSA300_0820	21.348	89	67	2	121	206	119	207	4.9	25.4
SA2212|MUT-0105|	SAUSA300_0174	23.913	184	95	11	62	205	4	182	5.1	25.0
SA2212|MUT-0105|	SAUSA300_2168	28.571	70	43	2	236	303	272	336	5.2	25.0
SA0363|MUT-0106|	SAUSA300_0377	99.519	208	1	0	1	208	1	208	2.15e-151	415
SA0363|MUT-0106|	SAUSA300_0815	54.545	22	10	0	1	22	1	22	0.15	28.5
SA0363|MUT-0106|	SAUSA300_1759	26.190	84	48	2	1	84	1	70	0.26	27.7
SA0363|MUT-0106|	SAUSA300_0073	31.034	29	20	0	1	29	1	29	0.30	28.1
SA0363|MUT-0106|	SAUSA300_0117	37.838	37	19	1	6	38	7	43	0.35	27.7
SA0363|MUT-0106|	SAUSA300_0231	37.037	27	17	0	7	33	6	32	0.47	27.3
SA0363|MUT-0106|	SAUSA300_2230	35.714	28	18	0	1	28	1	28	0.49	26.9
SA0363|MUT-0106|	SAUSA300_2411	45.000	20	11	0	6	25	7	26	0.56	27.3
SA0363|MUT-0106|	SAUSA300_2411	31.481	54	33	2	34	83	266	319	7.7	23.5
SA0363|MUT-0106|	SAUSA300_2354	50.000	20	10	0	6	25	5	24	0.60	26.6
SA0363|MUT-0106|	SAUSA300_2046	50.000	20	10	0	1	20	1	20	1.1	26.2
SA0363|MUT-0106|	SAUSA300_0510	23.684	76	56	1	99	174	5	78	1.4	25.8
SA0363|MUT-0106|	SAUSA300_0549	25.316	79	50	2	120	192	245	320	2.1	25.4
SA0363|MUT-0106|	SAUSA300_2342	23.077	104	74	2	50	152	236	334	2.7	25.0
SA0363|MUT-0106|	SAUSA300_1580	48.000	25	11	1	64	86	194	218	5.5	23.9
SA0363|MUT-0106|	SAUSA300_0461	35.556	45	29	0	127	171	67	111	5.9	23.9
SA0363|MUT-0106|	SAUSA300_0769	45.833	24	11	1	1	24	1	22	8.5	23.1
SA0363|MUT-0106|	SAUSA300_1468	28.261	46	32	1	129	174	311	355	8.8	23.5
SAV1695|MUT-0108|	SAUSA300_1641	100.000	373	0	0	1	373	1	373	0.0	776
SAV1695|MUT-0108|	SAUSA300_2590	36.842	38	21	2	321	358	14	48	1.3	26.9
SAV1695|MUT-0108|	SAUSA300_2298	20.833	120	90	2	207	326	506	620	6.4	25.0
SAV1695|MUT-0108|	SAUSA300_2106	60.000	15	6	0	144	158	477	491	6.5	25.0
SAV1695|MUT-0108|	SAUSA300_0893	22.807	114	74	4	121	233	160	260	7.3	24.6
SAV1695|MUT-0108|	SAUSA300_0727	26.667	45	33	0	153	197	188	232	8.5	24.6
SAV1695|MUT-0108|	SAUSA300_0449	30.435	46	29	1	246	291	208	250	9.0	24.6
SAV1695|MUT-0108|	SAUSA300_0277	26.154	65	40	2	51	115	76	132	9.2	24.3
SA1667|MUT-0111|	SAUSA300_1799	99.730	370	1	0	1	370	1	370	0.0	768
SA1667|MUT-0111|	SAUSA300_2338	27.805	205	142	2	171	369	140	344	3.84e-20	86.7
SA1667|MUT-0111|	SAUSA300_1866	30.303	198	127	5	179	369	146	339	7.66e-19	82.8
SA1667|MUT-0111|	SAUSA300_1219	28.796	191	116	8	180	363	176	353	3.66e-09	53.9
SA1667|MUT-0111|	SAUSA300_1665	25.581	86	57	2	71	156	68	146	0.077	30.0
SA1667|MUT-0111|	SAUSA300_2035	24.675	77	52	1	105	181	580	650	0.88	27.7
SA1667|MUT-0111|	SAUSA300_0184	23.469	98	67	4	16	111	145	236	1.0	27.3
SA1667|MUT-0111|	SAUSA300_2494	22.159	176	109	6	51	222	571	722	2.5	26.2
SA1667|MUT-0111|	SAUSA300_0218	23.109	238	139	11	173	369	277	511	3.8	25.8
SA1667|MUT-0111|	SAUSA300_0968	41.667	24	14	0	143	166	139	162	3.8	25.4
SA1667|MUT-0111|	SAUSA300_0921	29.577	71	38	2	117	175	163	233	3.9	25.4
SA1667|MUT-0111|	SAUSA300_1113	34.146	41	23	1	151	191	26	62	6.3	25.0
SA1667|MUT-0111|	SAUSA300_1069	30.000	60	36	2	46	103	166	221	7.0	24.6
SA1667|MUT-0111|	SAUSA300_0401	29.032	62	36	3	248	309	178	231	7.9	24.3
SA1667|MUT-0111|	SAUSA300_0865	35.000	40	26	0	172	211	336	375	8.6	24.6
SA1667|MUT-0111|	SAUSA300_1518	41.667	36	19	1	74	107	370	405	8.8	24.3
SA1291|MUT-0113|	SAUSA300_1349	99.737	380	1	0	1	380	1	380	0.0	777
SA1291|MUT-0113|	SAUSA300_0549	25.000	276	187	9	95	364	225	486	1.47e-13	67.8
SA1291|MUT-0113|	SAUSA300_0132	23.636	275	160	7	69	308	67	326	3.01e-11	60.5
SA1291|MUT-0113|	SAUSA300_2583	26.776	183	126	6	198	373	321	502	1.64e-09	55.5
SA1291|MUT-0113|	SAUSA300_0939	24.878	205	131	6	166	363	299	487	9.10e-09	53.1
SA1291|MUT-0113|	SAUSA300_0550	24.405	168	124	3	199	364	324	490	1.62e-06	45.8
SA1291|MUT-0113|	SAUSA300_0163	19.774	177	125	5	163	328	193	363	0.11	30.4
SA1291|MUT-0113|	SAUSA300_2476	30.556	72	33	3	160	225	575	635	0.59	28.5
SA1291|MUT-0113|	SAUSA300_1206	18.182	55	45	0	132	186	28	82	1.6	25.4
SA1291|MUT-0113|	SAUSA300_1315	32.143	56	32	3	149	203	38	88	2.3	25.8
SA1291|MUT-0113|	SAUSA300_0743	30.000	60	33	3	12	64	151	208	3.0	25.8
SA1291|MUT-0113|	SAUSA300_0996	36.111	36	21	1	200	235	152	185	6.0	25.0
SA1291|MUT-0113|	SAUSA300_1144	43.478	23	13	0	13	35	9	31	7.0	24.6
SA1291|MUT-0113|	SAUSA300_1414	29.730	37	26	0	177	213	8	44	7.5	23.1
SA1291|MUT-0113|	SAUSA300_2387	40.741	27	16	0	12	38	8	34	7.9	24.6
SA0248|MUT-0116|	SAUSA300_0252	98.601	572	8	0	1	572	1	572	0.0	1166
SA0248|MUT-0116|	SAUSA300_0627	33.333	69	41	2	2	69	1	65	5.32e-06	45.1
SA0248|MUT-0116|	SAUSA300_2500	28.571	91	62	1	4	94	41	128	3.27e-05	42.4
SA0248|MUT-0116|	SAUSA300_2600	21.875	96	72	2	5	100	50	142	0.001	37.7
SA0248|MUT-0116|	SAUSA300_0970	30.000	70	48	1	493	562	148	216	0.22	30.0
SA0248|MUT-0116|	SAUSA300_0689	30.769	52	31	2	2	48	1	52	0.42	29.3
SA0248|MUT-0116|	SAUSA300_0557	31.250	48	33	0	299	346	60	107	2.0	26.9
SA0248|MUT-0116|	SAUSA300_2554	26.549	113	62	5	118	227	314	408	2.9	26.9
SA0248|MUT-0116|	SAUSA300_1166	47.619	21	11	0	294	314	59	79	4.9	24.6
SA0248|MUT-0116|	SAUSA300_0700	26.786	56	41	0	361	416	33	88	6.0	25.4
SA0248|MUT-0116|	SAUSA300_0870	35.593	59	30	2	512	564	757	813	6.6	25.8
SA0248|MUT-0116|	SAUSA300_2629	26.667	75	50	1	139	208	9	83	8.5	24.6
SA1498|MUT-0117|	SAUSA300_1621	100.000	420	0	0	1	420	1	420	0.0	848
SA1498|MUT-0117|	SAUSA300_1147	43.802	121	65	2	63	183	9	126	4.52e-24	100
SA1498|MUT-0117|	SAUSA300_1147	32.751	229	98	7	177	400	275	452	7.57e-24	99.4
SA1498|MUT-0117|	SAUSA300_0510	26.126	333	172	15	69	380	504	783	2.35e-07	48.9
SA1498|MUT-0117|	SAUSA300_0510	29.070	86	45	4	110	184	201	281	2.2	26.6
SA1498|MUT-0117|	SAUSA300_2486	25.076	331	167	14	65	380	412	676	3.99e-05	42.0
SA1498|MUT-0117|	SAUSA300_2486	34.831	89	42	5	110	187	119	202	0.007	34.7
SA1498|MUT-0117|	SAUSA300_0489	33.333	81	42	4	113	190	201	272	6.76e-05	41.2
SA1498|MUT-0117|	SAUSA300_2168	24.623	199	98	9	75	266	140	293	2.45e-04	38.9
SA1498|MUT-0117|	SAUSA300_1302	59.259	27	11	0	112	138	26	52	0.001	36.6
SA1498|MUT-0117|	SAUSA300_0877	27.885	104	58	2	41	134	530	626	0.035	32.3
SA1498|MUT-0117|	SAUSA300_0877	29.545	88	43	4	110	184	198	279	0.89	28.1
SA1498|MUT-0117|	SAUSA300_0542	34.615	52	31	1	108	159	1	49	0.050	31.2
SA1498|MUT-0117|	SAUSA300_1597	27.119	118	60	5	71	188	26	117	0.086	30.8
SA1498|MUT-0117|	SAUSA300_0452	31.746	63	28	1	73	135	8	55	0.10	30.8
SA1498|MUT-0117|	SAUSA300_0401	28.947	38	27	0	3	40	74	111	0.13	30.0
SA1498|MUT-0117|	SAUSA300_0309	43.243	37	19	2	102	137	22	57	0.16	30.0
SA1498|MUT-0117|	SAUSA300_1195	34.146	41	27	0	113	153	9	49	0.17	30.0
SA1498|MUT-0117|	SAUSA300_0283	31.148	122	63	8	106	212	1002	1117	0.23	30.0
SA1498|MUT-0117|	SAUSA300_1807	41.463	41	20	2	113	150	32	71	0.25	29.3
SA1498|MUT-0117|	SAUSA300_0671	57.895	19	8	0	113	131	360	378	0.27	29.6
SA1498|MUT-0117|	SAUSA300_1274	46.429	28	13	1	114	141	34	59	0.56	28.1
SA1498|MUT-0117|	SAUSA300_2000	51.852	27	10	1	112	135	357	383	0.60	28.5
SA1498|MUT-0117|	SAUSA300_2300	32.000	50	32	1	370	417	9	58	0.61	27.7
SA1498|MUT-0117|	SAUSA300_2633	41.935	31	17	1	102	131	23	53	0.64	28.1
SA1498|MUT-0117|	SAUSA300_0647	57.895	19	8	0	113	131	36	54	0.69	28.1
SA1498|MUT-0117|	SAUSA300_2097	55.556	27	11	1	112	138	2	27	0.87	27.3
SA1498|MUT-0117|	SAUSA300_2374	37.037	27	17	0	110	136	360	386	1.1	27.7
SA1498|MUT-0117|	SAUSA300_0402	25.397	63	45	1	4	64	75	137	1.1	27.3
SA1498|MUT-0117|	SAUSA300_0670	28.571	63	42	2	72	131	309	371	1.1	27.7
SA1498|MUT-0117|	SAUSA300_0633	39.394	33	19	1	105	136	23	55	1.3	26.9
SA1498|MUT-0117|	SAUSA300_1499	38.095	42	24	1	110	151	5	44	1.6	26.6
SA1498|MUT-0117|	SAUSA300_2465	28.571	56	36	3	115	166	31	86	1.6	26.6
SA1498|MUT-0117|	SAUSA300_2399	45.000	20	11	0	112	131	30	49	2.7	25.8
SA1498|MUT-0117|	SAUSA300_2100	25.862	58	37	1	217	268	47	104	2.7	26.2
SA1498|MUT-0117|	SAUSA300_1783	24.800	125	75	5	16	125	29	149	2.8	26.2
SA1498|MUT-0117|	SAUSA300_1504	34.615	78	30	5	117	189	136	197	4.0	25.8
SA1498|MUT-0117|	SAUSA300_1691	42.105	38	20	1	233	270	86	121	4.2	25.8
SA1498|MUT-0117|	SAUSA300_1280	42.857	21	12	0	114	134	66	86	5.4	25.0
SA1498|MUT-0117|	SAUSA300_1127	45.000	20	11	0	105	124	20	39	5.5	25.4
SA1498|MUT-0117|	SAUSA300_1064	41.379	29	17	0	226	254	158	186	5.8	25.4
SA1498|MUT-0117|	SAUSA300_1531	62.500	16	6	0	116	131	132	147	6.5	25.0
SA1498|MUT-0117|	SAUSA300_0704	47.368	19	10	0	113	131	349	367	7.5	25.0
SA1498|MUT-0117|	SAUSA300_0978	40.909	22	13	0	110	131	29	50	8.0	24.6
SA1498|MUT-0117|	SAUSA300_0620	28.333	60	37	2	113	172	31	84	8.1	24.6
SA1498|MUT-0117|	SAUSA300_0076	52.941	17	8	0	114	130	44	60	9.0	24.3
SA1498|MUT-0117|	SAUSA300_1516	31.429	35	20	1	90	124	20	50	9.3	24.3
SA1498|MUT-0117|	SAUSA300_2243	36.364	33	21	0	113	145	7	39	9.4	24.3
SA1498|MUT-0117|	SAUSA300_1217	45.161	31	16	1	105	135	26	55	9.8	24.3
SA1498|MUT-0117|	SAUSA300_0720	38.095	21	13	0	114	134	31	51	9.9	24.3
SA1498|MUT-0117|	SAUSA300_0741	36.585	41	25	1	110	150	34	73	9.9	24.6
SA1498|MUT-0117|	SAUSA300_2407	45.000	20	11	0	111	130	36	55	9.9	24.3
SA0943|MUT-0120|	SAUSA300_0993	100.000	370	0	0	1	370	1	370	0.0	762
SA0943|MUT-0120|	SAUSA300_1466	38.272	324	188	3	43	356	9	330	8.37e-64	203
SA0943|MUT-0120|	SAUSA300_1239	25.974	231	141	10	146	363	80	293	0.069	31.2
SA0943|MUT-0120|	SAUSA300_0651	45.161	31	11	1	255	285	228	252	0.27	28.9
SA0943|MUT-0120|	SAUSA300_1047	32.075	53	32	1	6	54	433	485	0.69	28.1
SA0943|MUT-0120|	SAUSA300_1006	29.545	44	25	1	19	56	118	161	2.5	25.8
SA0943|MUT-0120|	SAUSA300_1306	20.994	181	130	5	167	339	348	523	3.0	26.2
SA0943|MUT-0120|	SAUSA300_2551	33.871	62	35	3	199	256	93	152	3.8	25.8
SA0943|MUT-0120|	SAUSA300_0948	45.000	40	16	2	271	304	233	272	5.0	25.0
SA0943|MUT-0120|	SAUSA300_1901	23.333	60	41	1	302	361	6	60	5.7	25.0
SA0943|MUT-0120|	SAUSA300_1648	33.962	53	29	2	203	252	358	407	6.5	25.0
SA0943|MUT-0120|	SAUSA300_0146	28.947	38	22	1	73	110	442	474	7.2	24.6
SA0943|MUT-0120|	SAUSA300_0006	28.767	73	40	4	144	211	663	728	7.9	24.6
SA0943|MUT-0120|	SAUSA300_0464	38.710	31	19	0	151	181	185	215	8.3	24.3
SA0943|MUT-0120|	SAUSA300_2110	32.143	28	19	0	39	66	781	808	8.9	24.6
SA0943|MUT-0120|	SAUSA300_1332	41.667	24	14	0	88	111	121	144	9.4	24.3
SA1092|MUT-0121|	SAUSA300_1142	99.310	290	2	0	1	290	1	290	0.0	593
SA1092|MUT-0121|	SAUSA300_1393	31.818	44	26	1	236	275	1704	1747	0.22	29.3
SA1092|MUT-0121|	SAUSA300_2430	26.050	119	52	4	68	169	111	210	0.45	27.7
SA1092|MUT-0121|	SAUSA300_1056	36.364	33	21	0	251	283	60	92	3.5	24.3
SA1092|MUT-0121|	SAUSA300_1547	24.444	135	80	4	114	226	576	710	3.8	25.4
SA1092|MUT-0121|	SAUSA300_0314	21.569	102	75	2	37	137	70	167	6.0	24.6
SA1092|MUT-0121|	SAUSA300_2153	50.000	28	14	0	146	173	220	247	7.7	24.3
SA1092|MUT-0121|	SAUSA300_0270	24.658	73	36	2	202	255	154	226	8.5	23.9
SA1092|MUT-0121|	SAUSA300_2146	28.889	45	31	1	137	181	145	188	8.9	23.9
SA1092|MUT-0121|	SAUSA300_0229	26.168	107	55	3	116	203	39	140	9.3	23.9
SA1092|MUT-0121|	SAUSA300_2054	31.111	45	26	1	194	238	33	72	9.5	23.5
SA1092|MUT-0121|	SAUSA300_2104	27.941	68	43	1	63	124	97	164	9.8	23.9
SA0722|MUT-0123|	SAUSA300_0750	99.682	314	1	0	1	314	1	314	0.0	634
SA0722|MUT-0123|	SAUSA300_0403	44.828	29	14	1	100	126	13	41	0.70	27.3
SA0722|MUT-0123|	SAUSA300_1674	37.500	48	22	2	80	127	331	370	5.5	24.6
SA0722|MUT-0123|	SAUSA300_0406	35.897	39	23	1	156	194	337	373	9.9	23.9
SA1108|MUT-0124|	SAUSA300_1158	99.355	155	1	0	1	155	1	155	1.63e-112	312
SA1108|MUT-0124|	SAUSA300_0732	28.205	39	28	0	86	124	8	46	2.2	24.3
SA1108|MUT-0124|	SAUSA300_1262	32.000	25	17	0	56	80	242	266	4.3	23.9
SA1108|MUT-0124|	SAUSA300_1653	39.394	33	15	1	9	36	19	51	5.8	23.1
SA1108|MUT-0124|	SAUSA300_1606	32.143	28	19	0	85	112	38	65	6.6	22.7
SA1108|MUT-0124|	SAUSA300_2291	50.000	20	10	0	8	27	258	277	7.1	23.1
