			Database Name	ODA											
THP1 (Cas9)	WT	2	2	6	1	13	4	178	566	[161,549,194,591]	30	0.342563	1	30	1284.63
THP1 (Cas9)	WT	2	2	6	1	13	5	177	616	[160,591,192,648]	46	0.306139	1	46	829.891
THP1 (Cas9)	WT	2	2	6	1	13	6	173	903	[151,885,191,921]	43	0.330146	1	43	968.791
THP1 (Cas9)	WT	2	2	6	1	13	7	358	966	[341,944,376,997]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	2	2	6	1	13	8	180	990	[140,951,230,1022]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	1	1	1343	114	[1321,98,1358,134]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	1	2	1288	128	[1274,115,1327,143]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	1	3	1348	144	[1337,134,1358,165]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	1	4	938	367	[912,342,975,429]	101	0.36575	2	101	1096.71
THP1 (Cas9)	WT	3	2	7	1	1	5	271	705	[234,683,307,728]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	1	6	574	810	[558,794,605,884]	69	0.329201	1	69	884.493
THP1 (Cas9)	WT	3	2	7	1	1	7	967	131	[927,101,996,151]	43	0.326842	2	43	785.651
THP1 (Cas9)	WT	3	2	7	1	1	8	863	136	[837,113,889,159]	20	0.327347	1	20	804.55
THP1 (Cas9)	WT	3	2	7	1	2	1	1018	122	[1000,109,1047,136]	29	0.292936	1	29	676.379
THP1 (Cas9)	WT	3	2	7	1	2	2	153	140	[137,121,176,158]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	2	3	333	309	[316,286,354,329]	131	0.365061	4	131	794.435
THP1 (Cas9)	WT	3	2	7	1	2	4	959	441	[941,420,972,466]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	2	5	665	519	[644,487,688,541]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	2	6	572	513	[555,496,593,529]	54	0.353236	2	54	770.463
THP1 (Cas9)	WT	3	2	7	1	2	7	1076	517	[1061,503,1104,536]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	2	8	481	634	[466,616,495,650]	94	0.374338	2	94	913.851
THP1 (Cas9)	WT	3	2	7	1	2	9	775	669	[759,656,792,684]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	2	10	97	731	[79,712,118,754]	74	0.376923	2	74	675.257
THP1 (Cas9)	WT	3	2	7	1	2	11	454	768	[431,716,502,796]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	2	12	860	841	[840,761,872,871]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	2	13	749	837	[720,821,790,855]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	2	14	152	67	[129,53,168,91]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	3	1	875	270	[851,234,898,287]	201	0.37468	6	201	732.184
THP1 (Cas9)	WT	3	2	7	1	3	2	551	380	[542,350,563,405]	50	0.334281	1	50	1289.08
THP1 (Cas9)	WT	3	2	7	1	3	3	256	510	[227,435,275,580]	34	0.318841	1	34	726.853
THP1 (Cas9)	WT	3	2	7	1	3	4	1141	843	[1112,790,1157,870]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	3	5	562	967	[535,937,602,986]	158	0.314858	5	158	982.62
THP1 (Cas9)	WT	3	2	7	1	3	6	293	434	[271,419,319,476]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	3	7	202	615	[187,598,221,629]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	4	1	865	260	[844,242,908,281]	143	0.326527	3	143	951.238
THP1 (Cas9)	WT	3	2	7	1	4	2	314	684	[301,665,327,698]	109	0.320854	2	109	759
THP1 (Cas9)	WT	3	2	7	1	4	3	873	715	[853,677,913,730]	97	0.359891	2	97	787.371
THP1 (Cas9)	WT	3	2	7	1	4	4	594	745	[573,726,612,766]	52	0.405063	2	52	1082.23
THP1 (Cas9)	WT	3	2	7	1	5	1	10	363	[1,332,22,386]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	5	2	1354	402	[1349,361,1358,436]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	5	3	468	561	[458,555,519,566]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	5	4	30	312	[1,303,39,325]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	5	5	1182	10	[1162,1,1218,45]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	5	6	677	177	[635,146,694,253]	32	0.314236	1	32	882.719
THP1 (Cas9)	WT	3	2	7	1	5	7	330	246	[317,220,344,269]	55	0.395058	2	55	749.8
THP1 (Cas9)	WT	3	2	7	1	5	8	432	366	[378,312,532,449]	60	0.40667	2	60	692.283
THP1 (Cas9)	WT	3	2	7	1	5	9	67	353	[51,333,86,375]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	5	10	83	387	[59,350,126,405]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	5	11	103	408	[86,392,126,424]	68	0.338503	2	68	702.721
THP1 (Cas9)	WT	3	2	7	1	5	12	1256	441	[1231,422,1276,460]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	5	13	528	478	[516,466,549,535]	141	0.334456	2	141	1327.27
THP1 (Cas9)	WT	3	2	7	1	5	14	741	495	[671,465,799,529]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	5	15	1288	561	[1275,535,1303,591]	24	0.280325	1	24	573.917
THP1 (Cas9)	WT	3	2	7	1	5	16	583	591	[546,566,615,620]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	5	17	1153	648	[1109,594,1229,702]	28	0.318886	1	28	676.321
THP1 (Cas9)	WT	3	2	7	1	5	18	721	696	[684,673,738,745]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	5	19	1075	685	[1054,674,1102,699]	48	0.30621	2	48	967.438
THP1 (Cas9)	WT	3	2	7	1	5	20	55	707	[4,679,75,729]	120	0.380101	3	120	1176.03
THP1 (Cas9)	WT	3	2	7	1	5	21	20	729	[1,694,44,771]	23	0.4015	1	23	869.043
THP1 (Cas9)	WT	3	2	7	1	5	22	645	725	[609,698,694,765]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	5	23	479	727	[435,707,532,748]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	5	24	1011	735	[969,720,1071,757]	70	0.358484	2	70	1088.84
THP1 (Cas9)	WT	3	2	7	1	5	25	322	763	[307,747,338,792]	42	0.364265	1	42	982.214
THP1 (Cas9)	WT	3	2	7	1	5	26	1047	765	[1013,754,1066,777]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	5	27	640	791	[625,773,669,805]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	5	28	1079	845	[1064,829,1094,869]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	5	29	712	869	[690,842,739,926]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	5	30	37	866	[12,847,56,888]	24	0.316056	1	24	578.625
THP1 (Cas9)	WT	3	2	7	1	5	31	768	907	[724,865,783,928]	37	0.363734	1	37	754
THP1 (Cas9)	WT	3	2	7	1	5	32	1063	911	[1042,890,1084,932]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	5	33	574	354	[548,342,613,380]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	5	34	751	418	[736,402,771,465]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	5	35	677	482	[653,458,700,504]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	6	1	1046	1010	[1027,973,1061,1022]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	6	2	1247	145	[1231,129,1263,175]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	6	3	683	294	[647,249,708,319]	153	0.336617	5	153	937.052
THP1 (Cas9)	WT	3	2	7	1	6	4	880	329	[821,291,940,368]	88	0.296857	3	88	1057.72
THP1 (Cas9)	WT	3	2	7	1	6	5	156	342	[134,324,176,361]	20	0.304008	1	20	732.8
THP1 (Cas9)	WT	3	2	7	1	6	6	123	360	[102,336,140,378]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	6	7	309	582	[281,553,336,605]	22	0.315776	1	22	707.273
THP1 (Cas9)	WT	3	2	7	1	6	8	635	939	[604,924,650,974]	196	0.334127	6	196	954.755
THP1 (Cas9)	WT	3	2	7	1	6	9	938	980	[915,957,960,1008]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	6	10	1328	985	[1311,966,1351,1009]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	7	1	846	23	[822,1,883,46]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	7	2	1205	298	[1188,281,1224,314]	145	0.380406	5	145	1137.98
THP1 (Cas9)	WT	3	2	7	1	7	3	785	520	[758,504,800,541]	78	0.318113	2	78	1679.65
THP1 (Cas9)	WT	3	2	7	1	7	4	149	615	[129,599,172,645]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	7	5	1205	662	[1176,639,1235,685]	43	0.344951	1	43	1010.14
THP1 (Cas9)	WT	3	2	7	1	7	6	509	795	[491,740,530,866]	50	0.311778	2	50	927.14
THP1 (Cas9)	WT	3	2	7	1	7	7	307	860	[292,844,324,875]	40	0.282545	1	40	740.2
THP1 (Cas9)	WT	3	2	7	1	8	1	269	59	[249,44,288,76]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	8	2	293	269	[281,202,314,318]	43	0.282452	1	43	913.791
THP1 (Cas9)	WT	3	2	7	1	8	3	364	333	[350,263,401,351]	130	0.32382	3	130	927.754
THP1 (Cas9)	WT	3	2	7	1	8	4	408	347	[393,334,423,369]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	8	5	245	382	[205,344,272,416]	25	0.291344	1	25	1059.88
THP1 (Cas9)	WT	3	2	7	1	8	6	362	366	[332,346,387,421]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	8	7	417	397	[383,388,437,407]	38	0.280516	1	38	792.895
THP1 (Cas9)	WT	3	2	7	1	8	8	1098	445	[1062,423,1125,474]	119	0.352393	4	119	698.866
THP1 (Cas9)	WT	3	2	7	1	8	9	245	457	[205,428,302,485]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	8	10	59	514	[1,452,146,534]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	8	11	186	494	[148,477,209,521]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	8	12	135	544	[109,524,155,568]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	8	13	1178	629	[1164,616,1205,644]	21	0.290642	1	21	708.667
THP1 (Cas9)	WT	3	2	7	1	8	14	12	887	[1,867,23,921]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	8	15	1103	659	[1083,610,1124,740]	70	0.281959	2	70	642.943
THP1 (Cas9)	WT	3	2	7	1	9	1	95	39	[76,16,116,63]	26	0.330625	1	26	574.346
THP1 (Cas9)	WT	3	2	7	1	9	2	1079	64	[1040,49,1120,94]	29	0.383574	1	29	791.069
THP1 (Cas9)	WT	3	2	7	1	9	3	1340	112	[1325,94,1356,135]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	9	4	1248	133	[1236,109,1268,157]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	9	5	1253	378	[1233,355,1274,422]	23	0.329416	1	23	791.13
THP1 (Cas9)	WT	3	2	7	1	9	6	889	443	[872,417,908,464]	117	0.378534	3	117	1013.52
THP1 (Cas9)	WT	3	2	7	1	9	7	1230	448	[1204,432,1248,469]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	9	8	604	685	[588,672,623,700]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	9	9	1238	698	[1196,674,1260,722]	28	0.315007	1	28	740
THP1 (Cas9)	WT	3	2	7	1	9	10	573	719	[541,684,601,756]	23	0.342858	1	23	673.652
THP1 (Cas9)	WT	3	2	7	1	9	11	514	773	[471,742,527,794]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	9	12	611	869	[595,857,623,892]	72	0.319142	1	72	840.806
THP1 (Cas9)	WT	3	2	7	1	9	13	1167	167	[1125,132,1201,190]	30	0.365804	1	30	974.767
THP1 (Cas9)	WT	3	2	7	1	9	14	1346	714	[1331,680,1358,731]	27	0.348213	1	27	811.481
THP1 (Cas9)	WT	3	2	7	1	10	1	1310	23	[1270,1,1339,56]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	10	2	1171	46	[1140,23,1190,67]	21	0.303659	1	21	871.619
THP1 (Cas9)	WT	3	2	7	1	10	3	1180	101	[1139,82,1229,135]	68	0.327903	2	68	756.765
THP1 (Cas9)	WT	3	2	7	1	10	4	1212	157	[1194,129,1231,177]	35	0.384414	1	35	794.629
THP1 (Cas9)	WT	3	2	7	1	10	5	214	157	[195,140,232,177]	29	0.40077	1	29	867.828
THP1 (Cas9)	WT	3	2	7	1	10	6	170	259	[154,242,186,279]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	10	7	723	274	[708,259,743,299]	73	0.359079	1	73	1124.82
THP1 (Cas9)	WT	3	2	7	1	10	8	434	386	[407,365,462,417]	98	0.423832	1	98	1364.18
THP1 (Cas9)	WT	3	2	7	1	10	9	148	500	[122,480,171,520]	41	0.303749	1	41	1106.05
THP1 (Cas9)	WT	3	2	7	1	10	10	1347	604	[1332,590,1358,634]	27	0.290652	1	27	729.889
THP1 (Cas9)	WT	3	2	7	1	10	11	1072	609	[1055,593,1089,625]	37	0.330279	1	37	1105.16
THP1 (Cas9)	WT	3	2	7	1	10	12	1315	648	[1296,634,1331,664]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	10	13	773	702	[757,637,794,752]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	10	14	793	800	[768,773,820,836]	25	0.412039	1	25	906.48
THP1 (Cas9)	WT	3	2	7	1	10	15	80	899	[54,856,105,954]	60	0.310901	2	60	676.317
THP1 (Cas9)	WT	3	2	7	1	10	16	834	968	[765,942,865,1009]	24	0.288938	1	24	937.625
THP1 (Cas9)	WT	3	2	7	1	10	17	708	1010	[685,999,745,1022]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	10	18	1037	722	[1013,706,1057,740]	136	0.295644	3	136	811.125
THP1 (Cas9)	WT	3	2	7	1	11	1	1168	74	[1147,45,1191,98]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	11	2	926	130	[883,77,960,170]	82	0.312338	1	82	1150.44
THP1 (Cas9)	WT	3	2	7	1	11	3	1272	117	[1254,93,1292,150]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	11	4	1052	154	[1036,113,1070,178]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	11	5	982	163	[949,149,1000,184]	83	0.285902	2	83	1008.96
THP1 (Cas9)	WT	3	2	7	1	11	6	1341	286	[1307,266,1358,302]	26	0.307235	1	26	870.577
THP1 (Cas9)	WT	3	2	7	1	11	7	1135	385	[1096,356,1174,409]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	11	8	1225	420	[1209,390,1251,444]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	11	9	347	831	[302,808,376,860]	62	0.328957	2	62	536.645
THP1 (Cas9)	WT	3	2	7	1	11	10	140	970	[114,949,163,989]	66	0.340835	3	66	652.621
THP1 (Cas9)	WT	3	2	7	1	11	11	1243	259	[1213,228,1274,303]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	12	1	239	21	[214,1,268,74]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	12	2	390	121	[378,79,402,179]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	12	3	289	157	[271,144,307,172]	38	0.293989	1	38	811.526
THP1 (Cas9)	WT	3	2	7	1	12	4	519	196	[451,182,556,211]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	12	5	404	259	[382,242,433,273]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	12	6	321	300	[306,290,336,311]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	12	7	914	329	[899,316,927,352]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	12	8	637	338	[599,322,668,358]	21	0.359172	1	21	831.429
THP1 (Cas9)	WT	3	2	7	1	12	9	230	412	[214,391,260,428]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	12	10	773	416	[731,393,842,431]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	12	11	113	431	[90,412,136,451]	26	0.399788	1	26	768.423
THP1 (Cas9)	WT	3	2	7	1	12	12	27	504	[8,490,45,523]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	12	13	517	537	[492,518,558,598]	76	0.337336	2	76	930.263
THP1 (Cas9)	WT	3	2	7	1	12	14	394	585	[364,562,428,620]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	12	15	334	610	[275,582,354,628]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	12	16	894	629	[860,606,920,654]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	12	17	707	639	[690,625,740,660]	54	0.319204	2	54	1100.09
THP1 (Cas9)	WT	3	2	7	1	12	18	761	652	[731,640,783,676]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	12	19	1000	752	[975,726,1031,777]	78	0.374356	3	78	753.577
THP1 (Cas9)	WT	3	2	7	1	12	20	1109	763	[1089,744,1132,790]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	12	21	956	765	[924,743,969,790]	37	0.340385	1	37	1251.3
THP1 (Cas9)	WT	3	2	7	1	12	22	837	866	[818,831,881,880]	27	0.319597	1	27	690.333
THP1 (Cas9)	WT	3	2	7	1	12	23	530	889	[502,869,555,913]	30	0.304733	1	30	911.267
THP1 (Cas9)	WT	3	2	7	1	12	24	494	902	[441,869,516,961]	33	0.340286	1	33	1164.7
THP1 (Cas9)	WT	3	2	7	1	12	25	609	951	[598,940,621,963]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	12	26	1128	971	[1110,943,1168,992]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	12	27	18	359	[1,331,40,377]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	12	28	973	699	[950,642,992,744]	25	0.327625	1	25	859.72
THP1 (Cas9)	WT	3	2	7	1	12	29	1139	813	[1120,771,1198,843]	64	0.321239	1	64	621.891
THP1 (Cas9)	WT	3	2	7	1	12	30	694	861	[653,842,736,904]	155	0.341855	6	155	724.684
THP1 (Cas9)	WT	3	2	7	1	12	31	309	939	[267,921,330,964]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	12	32	766	993	[732,928,796,1022]	38	0.30013	2	38	784.684
THP1 (Cas9)	WT	3	2	7	1	12	33	830	995	[794,965,864,1022]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	13	1	918	492	[910,479,928,518]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	13	2	463	72	[400,47,487,93]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	13	3	936	547	[913,517,954,586]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	1	1	468	65	[426,56,519,75]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	1	2	562	65	[528,57,575,74]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	1	3	1171	398	[1164,392,1204,422]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	1	4	497	19	[474,2,516,38]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	1	5	1108	114	[1062,74,1148,154]	121	0.331709	3	121	733.876
THP1 (Cas9)	agrA	1	2	8	1	1	6	884	104	[866,83,905,125]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	1	7	555	115	[532,100,596,133]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	1	8	805	154	[776,102,848,166]	33	0.368418	1	33	639.182
THP1 (Cas9)	agrA	1	2	8	1	1	9	506	181	[467,150,525,246]	51	0.30913	2	51	595.196
THP1 (Cas9)	agrA	1	2	8	1	1	10	1167	240	[1153,225,1184,255]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	1	11	1254	281	[1242,225,1282,331]	117	0.368187	3	117	745.342
THP1 (Cas9)	agrA	1	2	8	1	1	12	1296	278	[1284,229,1311,319]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	1	13	819	324	[781,253,849,345]	74	0.397346	2	74	1200.49
THP1 (Cas9)	agrA	1	2	8	1	1	14	465	287	[445,256,493,332]	115	0.305324	3	115	758.626
THP1 (Cas9)	agrA	1	2	8	1	1	15	298	364	[249,309,357,391]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	1	16	905	327	[889,310,922,349]	44	0.31662	1	44	1114.7
THP1 (Cas9)	agrA	1	2	8	1	1	17	1120	385	[1059,335,1168,413]	23	0.308469	1	23	831.522
THP1 (Cas9)	agrA	1	2	8	1	1	18	817	362	[792,343,837,394]	36	0.298681	1	36	868.75
THP1 (Cas9)	agrA	1	2	8	1	1	19	978	439	[955,413,1002,464]	27	0.345138	1	27	815.333
THP1 (Cas9)	agrA	1	2	8	1	1	20	1119	496	[1088,472,1150,523]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	1	21	519	636	[497,571,540,660]	61	0.29487	2	61	1464.69
THP1 (Cas9)	agrA	1	2	8	1	1	22	784	613	[768,600,807,629]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	1	23	435	682	[422,636,454,741]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	1	24	1217	664	[1201,649,1239,680]	76	0.338639	2	76	945.039
THP1 (Cas9)	agrA	1	2	8	1	1	25	1348	661	[1336,651,1358,679]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	1	26	205	693	[185,672,237,724]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	1	27	890	697	[870,678,912,718]	24	0.407591	1	24	937.833
THP1 (Cas9)	agrA	1	2	8	1	1	28	1272	754	[1256,704,1293,809]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	1	29	190	737	[166,705,223,809]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	1	30	946	857	[919,804,978,883]	38	0.29213	1	38	1046.03
THP1 (Cas9)	agrA	1	2	8	1	1	31	696	900	[664,861,731,963]	49	0.309751	1	49	806.204
THP1 (Cas9)	agrA	1	2	8	1	1	32	43	899	[31,887,64,911]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	1	33	780	910	[738,887,802,948]	40	0.322189	1	40	833.825
THP1 (Cas9)	agrA	1	2	8	1	1	34	896	962	[857,939,927,978]	22	0.400469	1	22	773.909
THP1 (Cas9)	agrA	1	2	8	1	1	35	395	971	[380,957,414,985]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	1	36	825	987	[801,961,849,1018]	99	0.356559	3	99	1013.79
THP1 (Cas9)	agrA	1	2	8	1	1	37	710	1010	[685,998,726,1022]	25	0.289188	1	25	770.72
THP1 (Cas9)	agrA	1	2	8	1	1	38	834	69	[816,56,861,84]	24	0.343393	1	24	671.042
THP1 (Cas9)	agrA	1	2	8	1	1	39	652	745	[627,722,670,790]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	1	40	708	827	[689,753,726,860]	50	0.311579	1	50	693.7
THP1 (Cas9)	agrA	1	2	8	1	1	41	753	797	[734,781,768,813]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	1	42	1116	974	[1045,953,1129,1022]	44	0.374385	1	44	936.295
THP1 (Cas9)	agrA	1	2	8	1	1	43	654	1000	[608,964,687,1022]	28	0.360948	1	28	1137.79
THP1 (Cas9)	agrA	1	2	8	1	1	44	105	1008	[92,994,117,1022]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	2	1	41	921	[1,916,54,932]	40	0.346481	1	40	609.275
THP1 (Cas9)	agrA	1	2	8	1	2	2	739	48	[724,37,759,60]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	2	3	852	95	[820,73,882,126]	63	0.320459	2	63	912.159
THP1 (Cas9)	agrA	1	2	8	1	2	4	1254	121	[1242,108,1269,140]	29	0.348361	1	29	925.69
THP1 (Cas9)	agrA	1	2	8	1	2	5	409	168	[385,148,439,203]	27	0.348159	1	27	848.407
THP1 (Cas9)	agrA	1	2	8	1	2	6	871	197	[859,171,885,218]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	2	7	1254	218	[1237,195,1273,243]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	2	8	912	232	[894,213,936,267]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	2	9	1090	369	[1066,354,1129,386]	68	0.294962	2	68	931.779
THP1 (Cas9)	agrA	1	2	8	1	2	10	1179	417	[1165,398,1189,443]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	2	11	1054	454	[1035,416,1065,480]	48	0.405874	1	48	805.146
THP1 (Cas9)	agrA	1	2	8	1	2	12	356	471	[332,451,406,505]	133	0.333547	4	133	823.556
THP1 (Cas9)	agrA	1	2	8	1	2	13	11	509	[1,480,24,523]	25	0.311603	1	25	604.52
THP1 (Cas9)	agrA	1	2	8	1	2	14	1344	545	[1290,527,1358,569]	32	0.346744	1	32	913.281
THP1 (Cas9)	agrA	1	2	8	1	2	15	301	693	[274,670,328,727]	63	0.329662	2	63	676.048
THP1 (Cas9)	agrA	1	2	8	1	2	16	1232	698	[1209,685,1255,713]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	2	17	1174	710	[1158,696,1190,736]	56	0.293663	1	56	1423.84
THP1 (Cas9)	agrA	1	2	8	1	2	18	189	756	[154,733,216,787]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	2	19	1209	769	[1180,732,1230,827]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	2	20	635	788	[592,770,657,810]	28	0.387423	1	28	1057
THP1 (Cas9)	agrA	1	2	8	1	2	21	137	804	[98,775,164,825]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	2	22	518	833	[478,800,563,883]	0	NaN	0	0	NaN
